,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,CH_ba,FF_ba,SI_ba,FC_ba,CU_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SV_ba,ST_ba,FS_ba
10,2023-09-18,716526,Flyout,field_out,True,641857,608379,Ryan McMahon,Michael Wacha,0,0,0,7505294e-0448-4ca0-930f-579714c1f9a9,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,,
11,2023-09-18,716526,Single,single,False,663898,608379,Brendan Rodgers,Michael Wacha,0,0,1,be855fe6-f157-4edc-a8e7-e35e7deb22b3,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,,
12,2023-09-18,716526,Strikeout,strikeout,True,686668,608379,Brenton Doyle,Michael Wacha,0,0,0,cb4cbee9-ba4f-4341-b08b-03c145b22c5e,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,,
13,2023-09-18,716526,Single,single,False,669134,621389,Luis Campusano,Ty Blach,1,1,0,fb9541e4-0298-43ee-a692-828eb473e542,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,,,,69.0,104.0,84.0,170.0,99.0,85.0,0.55,,0.165,0.064,0.221,,-2.26,-1.22,-0.44,-1.35,,83.7,89.3,78.9,0.371,,0.322,0.348,0.211,,,,,,,,,,
14,2023-09-18,716526,Home Run,home_run,False,643265,621389,Garrett Cooper,Ty Blach,0,0,1,2bfe1947-779d-44b7-9d20-af67f8c0d1ac,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,,,,69.0,104.0,84.0,170.0,99.0,85.0,0.55,,0.165,0.064,0.221,,-2.26,-1.22,-0.44,-1.35,,83.7,89.3,78.9,0.371,,0.322,0.348,0.211,,,,,,,,,,
15,2023-09-18,716526,Single,single,False,676946,621389,Matthew Batten,Ty Blach,0,0,0,5ee09485-4a22-4e5d-9b94-7b455b7dc590,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,,,,69.0,104.0,84.0,170.0,99.0,85.0,0.55,,0.165,0.064,0.221,,-2.26,-1.22,-0.44,-1.35,,83.7,89.3,78.9,0.371,,0.322,0.348,0.211,,,,,,,,,,
16,2023-09-18,716526,Grounded Into DP,grounded_into_double_play,True,640492,621389,José Azocar,Ty Blach,1,0,1,9b02fef9-6044-46b7-92ef-e15c7f4ac12a,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,,,,69.0,104.0,84.0,170.0,99.0,85.0,0.55,,0.165,0.064,0.221,,-2.26,-1.22,-0.44,-1.35,,83.7,89.3,78.9,0.371,,0.322,0.348,0.211,,,,,,,,,,
17,2023-09-18,716526,Groundout,field_out,True,666703,621389,Eguy Rosario,Ty Blach,0,0,0,1fe62fbd-d1b7-4832-aa57-0e91080255ec,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,,,,69.0,104.0,84.0,170.0,99.0,85.0,0.55,,0.165,0.064,0.221,,-2.26,-1.22,-0.44,-1.35,,83.7,89.3,78.9,0.371,,0.322,0.348,0.211,,,,,,,,,,
18,2023-09-18,716526,Single,single,False,453568,608379,Charlie Blackmon,Michael Wacha,1,0,0,c25011d8-f700-419f-801c-97c59d7233c5,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,,
19,2023-09-18,716526,Double,double,False,678662,608379,Ezequiel Tovar,Michael Wacha,1,0,1,8a049c8b-516e-4d0f-b6eb-5097bfb7d1e2,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,,
20,2023-09-18,716526,Strikeout,strikeout,True,592178,608379,Kris Bryant,Michael Wacha,0,0,0,eea4e747-8900-4aa3-b950-dd6dc9f2713c,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,,
21,2023-09-18,716526,Single,single,False,666134,608379,Nolan Jones,Michael Wacha,0,0,1,0c2a4945-d18d-4d6e-a535-e3337b1e1924,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,,
22,2023-09-18,716526,Strikeout,strikeout,True,660707,608379,Elehuris Montero,Michael Wacha,0,0,0,42202aab-3d15-4a1e-a97c-af6b25e09e91,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,,
23,2023-09-18,716526,Forceout,force_out,True,553869,608379,Elias Díaz,Michael Wacha,0,0,1,dc89eeef-4964-461b-af1e-a1c1739a9521,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,,
24,2023-09-18,716526,Double,double,False,593428,621389,Xander Bogaerts,Ty Blach,0,0,0,f8c84160-eb8b-416c-913c-11adef346b7a,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,,,,69.0,104.0,84.0,170.0,99.0,85.0,0.55,,0.165,0.064,0.221,,-2.26,-1.22,-0.44,-1.35,,83.7,89.3,78.9,0.371,,0.322,0.348,0.211,,,,,,,,,,
25,2023-09-18,716526,Strikeout,strikeout,True,665487,621389,Fernando Tatis Jr.,Ty Blach,0,0,0,2c7c52e2-256b-4e74-baaf-02edea20d86a,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,,,,69.0,104.0,84.0,170.0,99.0,85.0,0.55,,0.165,0.064,0.221,,-2.26,-1.22,-0.44,-1.35,,83.7,89.3,78.9,0.371,,0.322,0.348,0.211,,,,,,,,,,
26,2023-09-18,716526,Walk,walk,False,665742,621389,Juan Soto,Ty Blach,0,0,0,6abb4d10-46a0-481d-9e27-2a42a3079309,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,,,,69.0,104.0,84.0,170.0,99.0,85.0,0.55,,0.165,0.064,0.221,,-2.26,-1.22,-0.44,-1.35,,83.7,89.3,78.9,0.371,,0.322,0.348,0.211,,,,,,,,,,
27,2023-09-18,716526,Strikeout,strikeout,True,592518,621389,Manny Machado,Ty Blach,0,0,0,b90d159f-7d6f-4d40-9e39-b65603fea17c,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,,,,69.0,104.0,84.0,170.0,99.0,85.0,0.55,,0.165,0.064,0.221,,-2.26,-1.22,-0.44,-1.35,,83.7,89.3,78.9,0.371,,0.322,0.348,0.211,,,,,,,,,,
28,2023-09-18,716526,Home Run,home_run,False,669134,621389,Luis Campusano,Ty Blach,0,0,1,432061db-50a1-45d5-89e2-bd2b098cca07,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,,,,69.0,104.0,84.0,170.0,99.0,85.0,0.55,,0.165,0.064,0.221,,-2.26,-1.22,-0.44,-1.35,,83.7,89.3,78.9,0.371,,0.322,0.348,0.211,,,,,,,,,,
29,2023-09-18,716526,Groundout,field_out,True,643265,621389,Garrett Cooper,Ty Blach,1,0,0,43057bc2-d228-45bb-b1f0-ecb58a1917f2,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,,,,69.0,104.0,84.0,170.0,99.0,85.0,0.55,,0.165,0.064,0.221,,-2.26,-1.22,-0.44,-1.35,,83.7,89.3,78.9,0.371,,0.322,0.348,0.211,,,,,,,,,,
30,2023-09-18,716526,Flyout,field_out,True,641857,608379,Ryan McMahon,Michael Wacha,1,1,0,9f8fdf9f-8522-4b80-ae03-9e69c28dd8c1,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,,
31,2023-09-18,716526,Groundout,field_out,True,663898,608379,Brendan Rodgers,Michael Wacha,1,0,0,26b3bd42-ebce-4836-a551-bd3cb90a3c93,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,,
32,2023-09-18,716526,Strikeout,strikeout,True,686668,608379,Brenton Doyle,Michael Wacha,0,0,0,5a1c4bcb-4126-497f-9933-02dc8f352422,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,86.0,92.0,94.0,73.0,104.0,94.0,84.0,103.0,103.0,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,0.11,0.345,1.23,-2.13,-0.36,1.04,1.06,92.0,86.9,91.9,74.0,0.207,0.188,0.25,0.364,0.172,,,,,,,,,,
33,2023-09-18,716526,Strikeout,strikeout,True,676946,621389,Matthew Batten,Ty Blach,0,0,0,4814c535-748b-4d2e-b9af-ad6c41d90ff4,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,,,,69.0,104.0,84.0,170.0,99.0,85.0,0.55,,0.165,0.064,0.221,,-2.26,-1.22,-0.44,-1.35,,83.7,89.3,78.9,0.371,,0.322,0.348,0.211,,,,,,,,,,
34,2023-09-18,716526,Lineout,field_out,True,640492,621389,José Azocar,Ty Blach,1,0,0,75093edf-f474-4e92-9ea2-efec224d0701,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,,,,69.0,104.0,84.0,170.0,99.0,85.0,0.55,,0.165,0.064,0.221,,-2.26,-1.22,-0.44,-1.35,,83.7,89.3,78.9,0.371,,0.322,0.348,0.211,,,,,,,,,,
35,2023-09-18,716526,Home Run,home_run,False,666703,621389,Eguy Rosario,Ty Blach,0,0,0,a1d385c4-8a3d-49ef-955e-edbeb821c67f,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,,,,69.0,104.0,84.0,170.0,99.0,85.0,0.55,,0.165,0.064,0.221,,-2.26,-1.22,-0.44,-1.35,,83.7,89.3,78.9,0.371,,0.322,0.348,0.211,,,,,,,,,,
36,2023-09-18,716526,Single,single,False,593428,621389,Xander Bogaerts,Ty Blach,0,0,0,74d9c435-e6dd-4a81-a872-0981c191fd12,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,,,,69.0,104.0,84.0,170.0,99.0,85.0,0.55,,0.165,0.064,0.221,,-2.26,-1.22,-0.44,-1.35,,83.7,89.3,78.9,0.371,,0.322,0.348,0.211,,,,,,,,,,
37,2023-09-18,716526,Single,single,False,665487,621389,Fernando Tatis Jr.,Ty Blach,1,1,1,95fd4918-7913-4bcf-ae89-4cce72e123cd,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,,,,69.0,104.0,84.0,170.0,99.0,85.0,0.55,,0.165,0.064,0.221,,-2.26,-1.22,-0.44,-1.35,,83.7,89.3,78.9,0.371,,0.322,0.348,0.211,,,,,,,,,,
38,2023-09-18,716526,Single,single,False,665742,621389,Juan Soto,Ty Blach,0,0,1,dfd0abc0-e633-4096-949e-5348d89eecd6,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,,,,69.0,104.0,84.0,170.0,99.0,85.0,0.55,,0.165,0.064,0.221,,-2.26,-1.22,-0.44,-1.35,,83.7,89.3,78.9,0.371,,0.322,0.348,0.211,,,,,,,,,,
39,2023-09-18,716526,Walk,walk,False,592518,680767,Manny Machado,Victor Vodnik,0,0,1,4e3960b1-e56a-411a-be8d-e12f2332237b,680767.0,victorvodnik,Vodnik,Right,Victor Vodnik,8.31,3.45,8.2,105.0,76.0,100.0,0.778,12.46,3.12,15.58,0.0,4.5,0.345,0.414,0.0,0.414,0.409,88.9,60.0,96.0,95.0,,,,74.0,105.0,98.0,,,,,,,,0.71,,,0.172,-2.27,,,,1.96,97.1,,,,0.0,0.419,,,,113.0,119.0,120.0,0.11800000000000001,0.59,85.2,0.4,,,
40,2023-09-18,716526,Groundout,field_out,True,669134,680767,Luis Campusano,Victor Vodnik,1,0,0,ce40a2dc-d3b5-494b-9e76-3a517aa844f6,680767.0,victorvodnik,Vodnik,Right,Victor Vodnik,8.31,3.45,8.2,105.0,76.0,100.0,0.778,12.46,3.12,15.58,0.0,4.5,0.345,0.414,0.0,0.414,0.409,88.9,60.0,96.0,95.0,,,,74.0,105.0,98.0,,,,,,,,0.71,,,0.172,-2.27,,,,1.96,97.1,,,,0.0,0.419,,,,113.0,119.0,120.0,0.11800000000000001,0.59,85.2,0.4,,,
