,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SL_ba,CH_ba,SI_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba
0,2023-05-12,718208,Walk,walk,False,641487,571510,J.P. Crawford,Matthew Boyd,0,0,0,9780ec2f-b51d-4787-bb22-fb521d62aa2c,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,0.07,0.386,0.284,0.07400000000000001,0.18600000000000003,-0.64,2.52,0.57,-2.52,0.56,91.4,90.8,79.6,73.8,0.281,0.203,0.245,0.207,0.4,,,,,,,,
1,2023-05-12,718208,Single,single,False,664034,571510,Ty France,Matthew Boyd,1,0,1,a32085ee-aff1-432c-99df-544fd39ad9f8,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,0.07,0.386,0.284,0.07400000000000001,0.18600000000000003,-0.64,2.52,0.57,-2.52,0.56,91.4,90.8,79.6,73.8,0.281,0.203,0.245,0.207,0.4,,,,,,,,
2,2023-05-12,718208,Pop Out,field_out,True,677594,571510,Julio Rodríguez,Matthew Boyd,1,1,0,a0882b0d-abd0-4615-bdf2-6bb706ca7440,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,0.07,0.386,0.284,0.07400000000000001,0.18600000000000003,-0.64,2.52,0.57,-2.52,0.56,91.4,90.8,79.6,73.8,0.281,0.203,0.245,0.207,0.4,,,,,,,,
3,2023-05-12,718208,Single,single,False,672284,571510,Jarred Kelenic,Matthew Boyd,0,0,1,5498c720-43e4-4b9b-b37c-61703df61311,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,0.07,0.386,0.284,0.07400000000000001,0.18600000000000003,-0.64,2.52,0.57,-2.52,0.56,91.4,90.8,79.6,73.8,0.281,0.203,0.245,0.207,0.4,,,,,,,,
4,2023-05-12,718208,Groundout,field_out,True,553993,571510,Eugenio Suárez,Matthew Boyd,1,0,1,bfd75f0f-6547-482e-9e71-b20d30506f97,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,0.07,0.386,0.284,0.07400000000000001,0.18600000000000003,-0.64,2.52,0.57,-2.52,0.56,91.4,90.8,79.6,73.8,0.281,0.203,0.245,0.207,0.4,,,,,,,,
5,2023-05-12,718208,Lineout,field_out,True,663837,594835,Matt Vierling,Marco Gonzales,1,1,0,62a2ebcf-9405-4bb5-96e7-db0f05ee9800,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,,,,,,,0.002,0.366,,0.242,0.302,-1.28,6.42,,1.1,1.36,89.0,88.8,,79.3,0.333,,0.222,,0.294,92.0,104.0,90.0,0.08800000000000001,-2.98,85.9,0.389,
6,2023-05-12,718208,Flyout,field_out,True,595879,594835,Javier Báez,Marco Gonzales,0,0,0,d43d96e5-5d8c-47eb-a38e-42d2626779ab,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,,,,,,,0.002,0.366,,0.242,0.302,-1.28,6.42,,1.1,1.36,89.0,88.8,,79.3,0.333,,0.222,,0.294,92.0,104.0,90.0,0.08800000000000001,-2.98,85.9,0.389,
7,2023-05-12,718208,Double,double,False,682985,594835,Riley Greene,Marco Gonzales,1,0,0,f733e0ba-fade-4969-a28d-e1b04eb5c915,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,,,,,,,0.002,0.366,,0.242,0.302,-1.28,6.42,,1.1,1.36,89.0,88.8,,79.3,0.333,,0.222,,0.294,92.0,104.0,90.0,0.08800000000000001,-2.98,85.9,0.389,
8,2023-05-12,718208,Groundout,field_out,True,679529,594835,Spencer Torkelson,Marco Gonzales,0,0,0,7857d450-81f5-4a77-86cb-06359ecd9f6a,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,,,,,,,0.002,0.366,,0.242,0.302,-1.28,6.42,,1.1,1.36,89.0,88.8,,79.3,0.333,,0.222,,0.294,92.0,104.0,90.0,0.08800000000000001,-2.98,85.9,0.389,
9,2023-05-12,718208,Strikeout,strikeout,True,606192,571510,Teoscar Hernández,Matthew Boyd,0,0,0,9eeace28-795d-46b3-bdd8-a9878fa3b67c,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,5.45,4.24,71.0,98.0,86.0,96.0,0.7170000000000001,9.25,3.17,8.75,1.39,0.9,0.222,0.39399999999999996,0.153,0.32,0.379,80.2,87.0,97.0,101.0,90.0,87.0,92.0,81.0,102.0,94.0,76.0,100.0,90.0,95.0,95.0,96.0,0.07,0.386,0.284,0.07400000000000001,0.18600000000000003,-0.64,2.52,0.57,-2.52,0.56,91.4,90.8,79.6,73.8,0.281,0.203,0.245,0.207,0.4,,,,,,,,
