,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,SL_ba,FC_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba
0,2023-06-06,717873,Lineout,field_out,True,657077,669456,Alex Verdugo,Shane Bieber,1,0,0,9c83591d-0252-4fa9-a555-237e9f04a27b,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,,
1,2023-06-06,717873,Single,single,False,807799,669456,Masataka Yoshida,Shane Bieber,0,0,0,70fb2c00-45d8-44e0-b355-799d05d0417e,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,,
2,2023-06-06,717873,Forceout,force_out,True,457759,669456,Justin Turner,Shane Bieber,1,0,1,71727214-931d-4307-be5a-84287a5eb2ec,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,,
3,2023-06-06,717873,Groundout,field_out,True,646240,669456,Rafael Devers,Shane Bieber,0,0,0,e7e64f54-585c-4060-8b37-4962bbe60f36,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,111.0,107.0,109.0,155.0,104.0,109.0,95.0,94.0,93.0,0.35200000000000004,0.26899999999999996,0.207,0.13699999999999998,0.035,0.87,0.43,0.84,-1.29,-4.04,91.3,86.5,84.6,82.5,0.257,0.18,0.316,0.237,0.5,,,,,,,,,,,,,,,,,,,,,
4,2023-06-06,717873,Single,single,False,680757,572020,Steven Kwan,James Paxton,1,0,0,e1c01d58-861f-4401-b9b2-84f6e35f01a2,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,,,,87.0,93.0,94.0,63.0,101.0,91.0,0.5660000000000001,0.165,,0.195,0.067,0.04,-0.15,,-0.31,-0.96,95.2,85.8,,81.3,0.269,,0.191,0.231,0.316,98.0,92.0,90.0,0.006999999999999999,-0.01,94.9,,,,,,,,,,,,,,,
5,2023-06-06,717873,Strikeout,strikeout,True,672356,572020,Gabriel Arias,James Paxton,0,0,0,7deedaf1-b95f-47b8-bf14-8ae40edd9ea9,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,,,,87.0,93.0,94.0,63.0,101.0,91.0,0.5660000000000001,0.165,,0.195,0.067,0.04,-0.15,,-0.31,-0.96,95.2,85.8,,81.3,0.269,,0.191,0.231,0.316,98.0,92.0,90.0,0.006999999999999999,-0.01,94.9,,,,,,,,,,,,,,,
6,2023-06-06,717873,Pop Out,field_out,True,608070,572020,José Ramírez,James Paxton,1,0,0,419b5c8d-2a39-438e-8cbf-f8802344a00a,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,,,,87.0,93.0,94.0,63.0,101.0,91.0,0.5660000000000001,0.165,,0.195,0.067,0.04,-0.15,,-0.31,-0.96,95.2,85.8,,81.3,0.269,,0.191,0.231,0.316,98.0,92.0,90.0,0.006999999999999999,-0.01,94.9,,,,,,,,,,,,,,,
7,2023-06-06,717873,Double,double,False,647304,572020,Josh Naylor,James Paxton,0,0,1,45728a72-f515-4e7e-90ac-6f551015de40,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,,,,87.0,93.0,94.0,63.0,101.0,91.0,0.5660000000000001,0.165,,0.195,0.067,0.04,-0.15,,-0.31,-0.96,95.2,85.8,,81.3,0.269,,0.191,0.231,0.316,98.0,92.0,90.0,0.006999999999999999,-0.01,94.9,,,,,,,,,,,,,,,
8,2023-06-06,717873,Double,double,False,605137,572020,Josh Bell,James Paxton,0,0,1,333a82bb-a897-44f9-a56e-6c9eb7e3a9d1,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,,,,87.0,93.0,94.0,63.0,101.0,91.0,0.5660000000000001,0.165,,0.195,0.067,0.04,-0.15,,-0.31,-0.96,95.2,85.8,,81.3,0.269,,0.191,0.231,0.316,98.0,92.0,90.0,0.006999999999999999,-0.01,94.9,,,,,,,,,,,,,,,
9,2023-06-06,717873,Walk,walk,False,665926,572020,Andrés Giménez,James Paxton,1,0,0,a9e208b5-66e1-4a19-a815-933abbdcc233,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,,,,87.0,93.0,94.0,63.0,101.0,91.0,0.5660000000000001,0.165,,0.195,0.067,0.04,-0.15,,-0.31,-0.96,95.2,85.8,,81.3,0.269,,0.191,0.231,0.316,98.0,92.0,90.0,0.006999999999999999,-0.01,94.9,,,,,,,,,,,,,,,
