,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,ST_ba,FC_ba,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-04-15,718569,Strikeout,strikeout,True,650490,579328,Yandy Díaz,Yusei Kikuchi,0,0,0,598fb3f3-7c49-46de-a3b4-82747e3f272e,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-15,718569,Single,single,False,677551,579328,Wander Franco,Yusei Kikuchi,1,0,0,709d0a99-d22a-4842-9bf8-dcacc413dfd1,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-15,718569,Flyout,field_out,True,670623,579328,Isaac Paredes,Yusei Kikuchi,1,0,0,b93c323d-7317-4519-af53-b11da5f3a97b,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-15,718569,Lineout,field_out,True,668227,579328,Randy Arozarena,Yusei Kikuchi,0,0,0,26a8380a-56a9-400d-850f-b1d86ee69142,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-15,718569,Flyout,field_out,True,543807,676534,George Springer,Calvin Faucher,0,0,0,2e7e9f1b-e409-4149-bff4-22cbfb7028b4,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,,,,,90.0,101.0,105.0,,,,132.0,104.0,108.0,,0.29600000000000004,0.10099999999999999,,,0.16,-2.81,,,87.2,84.6,,,0.333,,93.0,97.0,98.0,109.0,102.0,100.0,0.28800000000000003,0.315,-0.08,-2.24,91.1,95.0,0.267,0.258,0.364,,,,,,,
5,2023-04-15,718569,Groundout,field_out,True,666182,676534,Bo Bichette,Calvin Faucher,0,0,0,86a725b9-1e84-41d9-969e-7827b07eaee5,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,,,,,90.0,101.0,105.0,,,,132.0,104.0,108.0,,0.29600000000000004,0.10099999999999999,,,0.16,-2.81,,,87.2,84.6,,,0.333,,93.0,97.0,98.0,109.0,102.0,100.0,0.28800000000000003,0.315,-0.08,-2.24,91.1,95.0,0.267,0.258,0.364,,,,,,,
6,2023-04-15,718569,Strikeout,strikeout,True,665489,676534,Vladimir Guerrero Jr.,Calvin Faucher,0,0,0,2a89e131-c53f-4edf-a6bd-420808204a53,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,,,,,90.0,101.0,105.0,,,,132.0,104.0,108.0,,0.29600000000000004,0.10099999999999999,,,0.16,-2.81,,,87.2,84.6,,,0.333,,93.0,97.0,98.0,109.0,102.0,100.0,0.28800000000000003,0.315,-0.08,-2.24,91.1,95.0,0.267,0.258,0.364,,,,,,,
7,2023-04-15,718569,Single,single,False,623912,579328,Harold Ramírez,Yusei Kikuchi,0,0,0,604ba5e5-27b6-48e7-a916-09a313288235,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,
8,2023-04-15,718569,Strikeout,strikeout,True,670764,579328,Taylor Walls,Yusei Kikuchi,0,0,0,7623c0b2-25fa-4512-9351-82cddbde95e6,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,
9,2023-04-15,718569,Strikeout,strikeout,True,622534,579328,Manuel Margot,Yusei Kikuchi,0,0,0,bec37e70-2af6-49c1-b625-eade96c31851,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,
10,2023-04-15,718569,Groundout,field_out,True,642336,579328,Francisco Mejía,Yusei Kikuchi,0,0,0,0b500c76-97f0-4103-8eb1-466b3648a7cb,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,
11,2023-04-15,718569,Pop Out,field_out,True,662139,676534,Daulton Varsho,Calvin Faucher,1,1,0,7f1fad62-dde6-4d6c-a06b-0b06434af60a,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,,,,,90.0,101.0,105.0,,,,132.0,104.0,108.0,,0.29600000000000004,0.10099999999999999,,,0.16,-2.81,,,87.2,84.6,,,0.333,,93.0,97.0,98.0,109.0,102.0,100.0,0.28800000000000003,0.315,-0.08,-2.24,91.1,95.0,0.267,0.258,0.364,,,,,,,
12,2023-04-15,718569,Flyout,field_out,True,656305,676534,Matt Chapman,Calvin Faucher,0,0,0,469373b4-ac50-481e-8c24-0cbc96c2fcb1,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,,,,,90.0,101.0,105.0,,,,132.0,104.0,108.0,,0.29600000000000004,0.10099999999999999,,,0.16,-2.81,,,87.2,84.6,,,0.333,,93.0,97.0,98.0,109.0,102.0,100.0,0.28800000000000003,0.315,-0.08,-2.24,91.1,95.0,0.267,0.258,0.364,,,,,,,
13,2023-04-15,718569,Single,single,False,672386,676534,Alejandro Kirk,Calvin Faucher,1,0,0,aa81c894-c749-4530-b901-ba3646d52407,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,,,,,90.0,101.0,105.0,,,,132.0,104.0,108.0,,0.29600000000000004,0.10099999999999999,,,0.16,-2.81,,,87.2,84.6,,,0.333,,93.0,97.0,98.0,109.0,102.0,100.0,0.28800000000000003,0.315,-0.08,-2.24,91.1,95.0,0.267,0.258,0.364,,,,,,,
14,2023-04-15,718569,Strikeout,strikeout,True,593160,676534,Whit Merrifield,Calvin Faucher,0,0,0,4f3f657c-2922-48e7-9cf8-072673ec10c4,676534.0,calvinfaucher,Faucher,Right,Calvin Faucher,7.01,6.61,25.2,102.0,113.0,104.0,0.777,8.77,4.21,10.87,1.4,1.64,0.268,0.366,0.159,0.32899999999999996,0.444,,,,,90.0,101.0,105.0,,,,132.0,104.0,108.0,,0.29600000000000004,0.10099999999999999,,,0.16,-2.81,,,87.2,84.6,,,0.333,,93.0,97.0,98.0,109.0,102.0,100.0,0.28800000000000003,0.315,-0.08,-2.24,91.1,95.0,0.267,0.258,0.364,,,,,,,
15,2023-04-15,718569,Strikeout,strikeout,True,660644,579328,Vidal Bruján,Yusei Kikuchi,0,0,0,4bddd7c1-b90f-4c44-b9bd-e416238caf25,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,
16,2023-04-15,718569,Walk,walk,False,650490,579328,Yandy Díaz,Yusei Kikuchi,1,0,0,b7312473-62ef-4086-81b3-e67b633b007a,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,
17,2023-04-15,718569,Single,single,False,677551,579328,Wander Franco,Yusei Kikuchi,1,0,1,30c4f33f-912d-452f-baaf-61c98a3dd43f,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,
18,2023-04-15,718569,Pop Out,field_out,True,670623,579328,Isaac Paredes,Yusei Kikuchi,1,0,0,54ca44f0-3536-4762-89e9-df7bc4d635cb,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,
19,2023-04-15,718569,Strikeout,strikeout,True,668227,579328,Randy Arozarena,Yusei Kikuchi,0,0,0,3e66651e-ba2b-4b9f-976c-64e5ce75fc84,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,
