,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba
0,2023-06-22,717659,Single,single,False,672580,663556,Maikel Garcia,Shane McClanahan,0,0,0,b008e86a-9970-45b8-9709-dd1c2075fde1,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-22,717659,Groundout,field_out,True,677951,663556,Bobby Witt Jr.,Shane McClanahan,0,0,1,81e99fc2-78dd-4bcc-ab19-062e58aeb317,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-22,717659,Lineout,field_out,True,521692,663556,Salvador Perez,Shane McClanahan,1,0,0,affb82ae-76c9-47ab-806b-072319016102,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-22,717659,Walk,walk,False,669004,663556,MJ Melendez,Shane McClanahan,0,0,0,e08400cb-107c-4e5e-a7fc-27c99290d129,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-06-22,717659,Flyout,field_out,True,658668,663556,Edward Olivares,Shane McClanahan,1,0,1,63bf82f6-dabe-455e-bfef-4d7e71810f8f,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-06-22,717659,Single,single,False,650490,621016,Yandy Díaz,Jose Cuas,0,0,0,4402b0d5-cc51-404a-bbda-332a786e84e0,621016.0,josecuas,Cuas,Right,Jose Cuas,3.99,5.44,65.1,93.0,106.0,93.0,0.7190000000000001,9.78,4.82,8.68,1.1,1.41,0.24,0.33,0.128,0.397,0.384,87.7,86.0,91.0,96.0,,,,146.0,102.0,101.0,112.0,82.0,91.0,0.196,0.266,,0.040999999999999995,-0.11,-1.13,,-6.68,92.3,82.5,,0.132,0.333,0.254,,89.0,96.0,91.0,0.49700000000000005,0.89,92.7,0.298,0.0,,,,,,,,,,,,,,,,,,,,
6,2023-06-22,717659,Hit By Pitch,hit_by_pitch,False,670042,621016,Luke Raley,Jose Cuas,0,0,1,491f8a2f-396f-4248-8f0e-97f53652877d,621016.0,josecuas,Cuas,Right,Jose Cuas,3.99,5.44,65.1,93.0,106.0,93.0,0.7190000000000001,9.78,4.82,8.68,1.1,1.41,0.24,0.33,0.128,0.397,0.384,87.7,86.0,91.0,96.0,,,,146.0,102.0,101.0,112.0,82.0,91.0,0.196,0.266,,0.040999999999999995,-0.11,-1.13,,-6.68,92.3,82.5,,0.132,0.333,0.254,,89.0,96.0,91.0,0.49700000000000005,0.89,92.7,0.298,0.0,,,,,,,,,,,,,,,,,,,,
7,2023-06-22,717659,Single,single,False,668227,621016,Randy Arozarena,Jose Cuas,0,0,1,41a1a5fc-5d2f-4d7f-afa2-59b45d336d45,621016.0,josecuas,Cuas,Right,Jose Cuas,3.99,5.44,65.1,93.0,106.0,93.0,0.7190000000000001,9.78,4.82,8.68,1.1,1.41,0.24,0.33,0.128,0.397,0.384,87.7,86.0,91.0,96.0,,,,146.0,102.0,101.0,112.0,82.0,91.0,0.196,0.266,,0.040999999999999995,-0.11,-1.13,,-6.68,92.3,82.5,,0.132,0.333,0.254,,89.0,96.0,91.0,0.49700000000000005,0.89,92.7,0.298,0.0,,,,,,,,,,,,,,,,,,,,
8,2023-06-22,717659,Sac Fly,sac_fly,True,670623,621016,Isaac Paredes,Jose Cuas,0,0,1,13b32900-6e01-4b4b-8e4b-f79e88bd35ea,621016.0,josecuas,Cuas,Right,Jose Cuas,3.99,5.44,65.1,93.0,106.0,93.0,0.7190000000000001,9.78,4.82,8.68,1.1,1.41,0.24,0.33,0.128,0.397,0.384,87.7,86.0,91.0,96.0,,,,146.0,102.0,101.0,112.0,82.0,91.0,0.196,0.266,,0.040999999999999995,-0.11,-1.13,,-6.68,92.3,82.5,,0.132,0.333,0.254,,89.0,96.0,91.0,0.49700000000000005,0.89,92.7,0.298,0.0,,,,,,,,,,,,,,,,,,,,
9,2023-06-22,717659,Double Play,double_play,True,666139,621016,Josh Lowe,Jose Cuas,1,0,1,b83b0168-566a-4190-bce5-cf900fd71742,621016.0,josecuas,Cuas,Right,Jose Cuas,3.99,5.44,65.1,93.0,106.0,93.0,0.7190000000000001,9.78,4.82,8.68,1.1,1.41,0.24,0.33,0.128,0.397,0.384,87.7,86.0,91.0,96.0,,,,146.0,102.0,101.0,112.0,82.0,91.0,0.196,0.266,,0.040999999999999995,-0.11,-1.13,,-6.68,92.3,82.5,,0.132,0.333,0.254,,89.0,96.0,91.0,0.49700000000000005,0.89,92.7,0.298,0.0,,,,,,,,,,,,,,,,,,,,
