,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,SI_ba,SL_ba,CU_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-05-16,718147,Lineout,field_out,True,683734,669456,Andrew Vaughn,Shane Bieber,1,0,0,e42cf0b3-db38-4e87-9e54-19209ccda324,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,,,,111.0,107.0,109.0,95.0,94.0,93.0,,0.35200000000000004,0.26899999999999996,0.207,,0.035,0.87,0.43,,0.84,,-4.04,91.3,86.5,,84.6,,0.257,0.316,,0.18,0.237,0.5,155.0,104.0,109.0,0.13699999999999998,-1.29,82.5,,,,,,,
11,2023-05-16,718147,Strikeout,strikeout,True,657757,669456,Gavin Sheets,Shane Bieber,0,0,0,444fc238-28d5-4d7b-9c1d-8347438e9f43,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,,,,111.0,107.0,109.0,95.0,94.0,93.0,,0.35200000000000004,0.26899999999999996,0.207,,0.035,0.87,0.43,,0.84,,-4.04,91.3,86.5,,84.6,,0.257,0.316,,0.18,0.237,0.5,155.0,104.0,109.0,0.13699999999999998,-1.29,82.5,,,,,,,
12,2023-05-16,718147,Single,single,False,518735,669456,Yasmani Grandal,Shane Bieber,1,0,0,e6ade60e-f6e4-404d-adb8-366f3fef58dd,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,,,,111.0,107.0,109.0,95.0,94.0,93.0,,0.35200000000000004,0.26899999999999996,0.207,,0.035,0.87,0.43,,0.84,,-4.04,91.3,86.5,,84.6,,0.257,0.316,,0.18,0.237,0.5,155.0,104.0,109.0,0.13699999999999998,-1.29,82.5,,,,,,,
13,2023-05-16,718147,Pop Out,field_out,True,669394,669456,Jake Burger,Shane Bieber,0,0,0,6e61c215-0729-4c71-93f9-3a4851826d11,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,,,,111.0,107.0,109.0,95.0,94.0,93.0,,0.35200000000000004,0.26899999999999996,0.207,,0.035,0.87,0.43,,0.84,,-4.04,91.3,86.5,,84.6,,0.257,0.316,,0.18,0.237,0.5,155.0,104.0,109.0,0.13699999999999998,-1.29,82.5,,,,,,,
14,2023-05-16,718147,Flyout,field_out,True,686823,458681,Will Brennan,Lance Lynn,1,0,0,7d1f0b5e-91de-4668-b349-ab448e55fb5c,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,
15,2023-05-16,718147,Strikeout,strikeout,True,572287,458681,Mike Zunino,Lance Lynn,0,0,0,75d05915-9c0f-44ab-82ac-50df636f8301,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,
16,2023-05-16,718147,Strikeout,strikeout,True,664702,458681,Myles Straw,Lance Lynn,0,0,0,3a22bd62-3bae-428a-92bc-0fa7b2099de4,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,
17,2023-05-16,718147,Single,single,False,593643,669456,Hanser Alberto,Shane Bieber,0,0,0,969675a4-c717-4622-80d5-4584df5e0659,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,,,,111.0,107.0,109.0,95.0,94.0,93.0,,0.35200000000000004,0.26899999999999996,0.207,,0.035,0.87,0.43,,0.84,,-4.04,91.3,86.5,,84.6,,0.257,0.316,,0.18,0.237,0.5,155.0,104.0,109.0,0.13699999999999998,-1.29,82.5,,,,,,,
18,2023-05-16,718147,Flyout,field_out,True,641313,669456,Tim Anderson,Shane Bieber,0,0,0,2e5568dd-fec2-454d-bc9b-02ce8a730345,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,,,,111.0,107.0,109.0,95.0,94.0,93.0,,0.35200000000000004,0.26899999999999996,0.207,,0.035,0.87,0.43,,0.84,,-4.04,91.3,86.5,,84.6,,0.257,0.316,,0.18,0.237,0.5,155.0,104.0,109.0,0.13699999999999998,-1.29,82.5,,,,,,,
19,2023-05-16,718147,Single,single,False,643217,669456,Andrew Benintendi,Shane Bieber,0,0,1,3495dac2-9712-47e9-9e70-1fe877729cde,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,,,,111.0,107.0,109.0,95.0,94.0,93.0,,0.35200000000000004,0.26899999999999996,0.207,,0.035,0.87,0.43,,0.84,,-4.04,91.3,86.5,,84.6,,0.257,0.316,,0.18,0.237,0.5,155.0,104.0,109.0,0.13699999999999998,-1.29,82.5,,,,,,,
20,2023-05-16,718147,Lineout,field_out,True,673357,669456,Luis Robert Jr.,Shane Bieber,1,0,1,943a31ea-e0cf-4ee7-8c9d-52a71b152483,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,,,,111.0,107.0,109.0,95.0,94.0,93.0,,0.35200000000000004,0.26899999999999996,0.207,,0.035,0.87,0.43,,0.84,,-4.04,91.3,86.5,,84.6,,0.257,0.316,,0.18,0.237,0.5,155.0,104.0,109.0,0.13699999999999998,-1.29,82.5,,,,,,,
21,2023-05-16,718147,Strikeout,strikeout,True,660162,669456,Yoán Moncada,Shane Bieber,0,0,0,e2edef49-d599-4217-bc2f-57faae82e7a2,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,,,,111.0,107.0,109.0,95.0,94.0,93.0,,0.35200000000000004,0.26899999999999996,0.207,,0.035,0.87,0.43,,0.84,,-4.04,91.3,86.5,,84.6,,0.257,0.316,,0.18,0.237,0.5,155.0,104.0,109.0,0.13699999999999998,-1.29,82.5,,,,,,,
22,2023-05-16,718147,Flyout,field_out,True,680757,458681,Steven Kwan,Lance Lynn,0,0,0,e605bb49-5299-4836-a958-90c25a333c8f,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,
23,2023-05-16,718147,Groundout,field_out,True,642708,458681,Amed Rosario,Lance Lynn,0,0,0,2e854f31-5b26-4083-85f1-abfebb937f68,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,
24,2023-05-16,718147,Single,single,False,647304,458681,Josh Naylor,Lance Lynn,0,0,0,bf422227-86a1-494b-b871-67d494606b2d,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,
25,2023-05-16,718147,Forceout,force_out,True,605137,458681,Josh Bell,Lance Lynn,1,0,1,dcedd15d-dd43-474f-b77c-ce2b7741c9f3,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,
26,2023-05-16,718147,Flyout,field_out,True,683734,669456,Andrew Vaughn,Shane Bieber,1,1,0,7e72ae56-8c4e-4da6-8769-de96bf2ebc4a,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,,,,111.0,107.0,109.0,95.0,94.0,93.0,,0.35200000000000004,0.26899999999999996,0.207,,0.035,0.87,0.43,,0.84,,-4.04,91.3,86.5,,84.6,,0.257,0.316,,0.18,0.237,0.5,155.0,104.0,109.0,0.13699999999999998,-1.29,82.5,,,,,,,
27,2023-05-16,718147,Flyout,field_out,True,657757,669456,Gavin Sheets,Shane Bieber,1,0,0,316fd17d-c19b-4be7-a54e-3e3d70a118ac,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,,,,111.0,107.0,109.0,95.0,94.0,93.0,,0.35200000000000004,0.26899999999999996,0.207,,0.035,0.87,0.43,,0.84,,-4.04,91.3,86.5,,84.6,,0.257,0.316,,0.18,0.237,0.5,155.0,104.0,109.0,0.13699999999999998,-1.29,82.5,,,,,,,
28,2023-05-16,718147,Single,single,False,518735,669456,Yasmani Grandal,Shane Bieber,0,0,0,8587b9dd-0d02-4a9b-83d9-6b22e55ffab6,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,,,,111.0,107.0,109.0,95.0,94.0,93.0,,0.35200000000000004,0.26899999999999996,0.207,,0.035,0.87,0.43,,0.84,,-4.04,91.3,86.5,,84.6,,0.257,0.316,,0.18,0.237,0.5,155.0,104.0,109.0,0.13699999999999998,-1.29,82.5,,,,,,,
29,2023-05-16,718147,Single,single,False,669394,669456,Jake Burger,Shane Bieber,0,0,1,f8adfe0f-d3a9-4b9e-b88b-0090078c82c3,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,,,,111.0,107.0,109.0,95.0,94.0,93.0,,0.35200000000000004,0.26899999999999996,0.207,,0.035,0.87,0.43,,0.84,,-4.04,91.3,86.5,,84.6,,0.257,0.316,,0.18,0.237,0.5,155.0,104.0,109.0,0.13699999999999998,-1.29,82.5,,,,,,,
30,2023-05-16,718147,Flyout,field_out,True,593643,669456,Hanser Alberto,Shane Bieber,0,0,0,5c4b5692-36ef-45e3-adf3-2b40f644eb8c,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,,,,111.0,107.0,109.0,95.0,94.0,93.0,,0.35200000000000004,0.26899999999999996,0.207,,0.035,0.87,0.43,,0.84,,-4.04,91.3,86.5,,84.6,,0.257,0.316,,0.18,0.237,0.5,155.0,104.0,109.0,0.13699999999999998,-1.29,82.5,,,,,,,
31,2023-05-16,718147,Groundout,field_out,True,665926,458681,Andrés Giménez,Lance Lynn,0,0,0,8a087ef4-4ba7-4830-a48c-dec198d08048,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,
32,2023-05-16,718147,Groundout,field_out,True,672356,458681,Gabriel Arias,Lance Lynn,0,0,0,514d2176-161c-4f3a-a657-d51be7cba50e,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,
33,2023-05-16,718147,Single,single,False,686823,458681,Will Brennan,Lance Lynn,0,0,0,1b1ac6c9-7da4-4133-b73e-628ce66ed7eb,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,
34,2023-05-16,718147,Strikeout,strikeout,True,572287,458681,Mike Zunino,Lance Lynn,0,0,0,6ca53e78-f925-4d26-b4f7-733a39314ef8,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,104.0,105.0,99.0,0.126,0.43700000000000006,0.23,0.063,0.07400000000000001,0.07,-0.4,-0.35,1.21,-3.65,-2.24,-1.23,92.4,88.7,91.4,83.0,80.8,0.255,0.273,0.239,0.286,0.208,0.302,,,,,,,,,,,,,
