,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SL_ba,CH_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba
10,2023-05-13,718196,Strikeout,strikeout,True,657557,519242,Paul DeJong,Chris Sale,0,0,0,2431f94c-ccd6-421b-8d38-e5c3cceef011,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,
11,2023-05-13,718196,Groundout,field_out,True,663457,519242,Lars Nootbaar,Chris Sale,0,0,0,36691d74-6916-41bb-844a-2774b823a8dd,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,
12,2023-05-13,718196,Groundout,field_out,True,807799,571927,Masataka Yoshida,Steven Matz,1,0,0,082595df-d73d-44f2-bfde-7211195e5ed5,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,0.561,,0.018000000000000002,0.27399999999999997,,0.41,-1.27,-0.09,,94.1,88.9,,0.5,0.291,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.259,,,,,,,,
13,2023-05-13,718196,Single,single,False,571771,571927,Enrique Hernández,Steven Matz,0,0,0,74ac90d3-12c0-431a-9049-31619eabcf52,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,0.561,,0.018000000000000002,0.27399999999999997,,0.41,-1.27,-0.09,,94.1,88.9,,0.5,0.291,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.259,,,,,,,,
14,2023-05-13,718196,Grounded Into DP,grounded_into_double_play,True,680776,571927,Jarren Duran,Steven Matz,1,0,1,233f0603-ce83-48a0-85a0-4878809f2c68,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,0.561,,0.018000000000000002,0.27399999999999997,,0.41,-1.27,-0.09,,94.1,88.9,,0.5,0.291,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.259,,,,,,,,
15,2023-05-13,718196,Flyout,field_out,True,668800,519242,Andrew Knizner,Chris Sale,0,0,0,8d2fe5b3-a05d-4e8f-8f7c-083c6f01e877,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,
16,2023-05-13,718196,Single,single,False,669242,519242,Tommy Edman,Chris Sale,0,0,0,c0aac5fb-698f-4699-ab9c-9ca34cd74617,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,
17,2023-05-13,718196,Flyout,field_out,True,502671,519242,Paul Goldschmidt,Chris Sale,0,0,0,48f8184f-4da7-41d7-ac87-ec87a9f36e7f,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,
18,2023-05-13,718196,Pop Out,field_out,True,575929,519242,Willson Contreras,Chris Sale,0,0,0,1f9962ce-5715-4a85-8e64-5e289723909e,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,
19,2023-05-13,718196,Lineout,field_out,True,657136,571927,Connor Wong,Steven Matz,1,0,0,92cdb0eb-009d-4818-a9e3-72e310d5bbb7,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,0.561,,0.018000000000000002,0.27399999999999997,,0.41,-1.27,-0.09,,94.1,88.9,,0.5,0.291,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.259,,,,,,,,
20,2023-05-13,718196,Double,double,False,622569,571927,Pablo Reyes,Steven Matz,1,0,0,74f0c047-b335-44f5-84db-fafbd7fa2e3e,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,0.561,,0.018000000000000002,0.27399999999999997,,0.41,-1.27,-0.09,,94.1,88.9,,0.5,0.291,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.259,,,,,,,,
21,2023-05-13,718196,Hit By Pitch,hit_by_pitch,False,657077,571927,Alex Verdugo,Steven Matz,0,0,0,9e32e5d7-66e1-4af0-ba0c-82d32715a8c0,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,0.561,,0.018000000000000002,0.27399999999999997,,0.41,-1.27,-0.09,,94.1,88.9,,0.5,0.291,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.259,,,,,,,,
22,2023-05-13,718196,Strikeout,strikeout,True,457759,571927,Justin Turner,Steven Matz,0,0,0,e51f8ff7-1f16-4754-abd3-237aa3a70e89,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,0.561,,0.018000000000000002,0.27399999999999997,,0.41,-1.27,-0.09,,94.1,88.9,,0.5,0.291,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.259,,,,,,,,
23,2023-05-13,718196,Double,double,False,608701,571927,Rob Refsnyder,Steven Matz,0,0,1,bd9742bc-3f64-48e7-81a3-41d3c86302d5,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,0.561,,0.018000000000000002,0.27399999999999997,,0.41,-1.27,-0.09,,94.1,88.9,,0.5,0.291,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.259,,,,,,,,
24,2023-05-13,718196,Groundout,field_out,True,646240,571927,Rafael Devers,Steven Matz,0,0,0,6750316b-b2ac-432a-abe6-f728e65d1a79,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,0.561,,0.018000000000000002,0.27399999999999997,,0.41,-1.27,-0.09,,94.1,88.9,,0.5,0.291,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.259,,,,,,,,
25,2023-05-13,718196,Flyout,field_out,True,571448,519242,Nolan Arenado,Chris Sale,0,0,0,8f2eabd8-ef0a-4bbb-979f-50fd5f3656f8,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,
26,2023-05-13,718196,Strikeout,strikeout,True,660766,519242,Juan Yepez,Chris Sale,0,0,0,166501f0-f8ef-459d-b4d2-ee3708498eb0,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,
27,2023-05-13,718196,Strikeout,strikeout,True,666185,519242,Dylan Carlson,Chris Sale,0,0,0,1bb37567-6ba1-4f94-8010-a5c3a43b6d4e,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,
28,2023-05-13,718196,Single,single,False,807799,571927,Masataka Yoshida,Steven Matz,0,0,0,156a4ca5-f9ed-4027-82e7-ed6721e16398,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,0.561,,0.018000000000000002,0.27399999999999997,,0.41,-1.27,-0.09,,94.1,88.9,,0.5,0.291,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.259,,,,,,,,
29,2023-05-13,718196,Grounded Into DP,grounded_into_double_play,True,571771,571927,Enrique Hernández,Steven Matz,1,0,1,6aba58a1-4149-40ec-8f6b-5401f40c92b7,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,0.561,,0.018000000000000002,0.27399999999999997,,0.41,-1.27,-0.09,,94.1,88.9,,0.5,0.291,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.259,,,,,,,,
30,2023-05-13,718196,Groundout,field_out,True,680776,571927,Jarren Duran,Steven Matz,0,0,0,2abad975-1c39-4259-9253-9761f1d8fc81,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,0.561,,0.018000000000000002,0.27399999999999997,,0.41,-1.27,-0.09,,94.1,88.9,,0.5,0.291,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.259,,,,,,,,
31,2023-05-13,718196,Flyout,field_out,True,657557,519242,Paul DeJong,Chris Sale,0,0,0,dea71271-e312-48eb-a3d4-c465a672b92c,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,
32,2023-05-13,718196,Strikeout,strikeout,True,663457,519242,Lars Nootbaar,Chris Sale,0,0,0,f26e16e8-ef06-4ed7-b0e3-b0dc5ca3967b,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,
33,2023-05-13,718196,Groundout,field_out,True,668800,519242,Andrew Knizner,Chris Sale,0,0,0,2de5c089-44fa-48e0-8ae8-30b29ca839e1,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,
34,2023-05-13,718196,Strikeout,strikeout,True,657136,571927,Connor Wong,Steven Matz,0,0,0,f9b2fa01-f435-4132-8e38-afa201cf61e8,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,0.561,,0.018000000000000002,0.27399999999999997,,0.41,-1.27,-0.09,,94.1,88.9,,0.5,0.291,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.259,,,,,,,,
35,2023-05-13,718196,Single,single,False,622569,571927,Pablo Reyes,Steven Matz,0,0,0,76f02d54-783f-4e00-bf8f-a64136ca2c25,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,0.561,,0.018000000000000002,0.27399999999999997,,0.41,-1.27,-0.09,,94.1,88.9,,0.5,0.291,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.259,,,,,,,,
36,2023-05-13,718196,Strikeout,strikeout,True,657077,571927,Alex Verdugo,Steven Matz,0,0,0,802beb53-66e7-44df-bd1a-4bd1035fca76,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,0.561,,0.018000000000000002,0.27399999999999997,,0.41,-1.27,-0.09,,94.1,88.9,,0.5,0.291,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.259,,,,,,,,
37,2023-05-13,718196,Strikeout,strikeout,True,457759,571927,Justin Turner,Steven Matz,0,0,0,f4a6658a-975e-4a52-a5b4-7dbf4d8e697d,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,0.561,,0.018000000000000002,0.27399999999999997,,0.41,-1.27,-0.09,,94.1,88.9,,0.5,0.291,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.259,,,,,,,,
38,2023-05-13,718196,Flyout,field_out,True,669242,519242,Tommy Edman,Chris Sale,0,0,0,e18ee16b-1f5a-4e45-9d51-b6c1ec8b595d,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,
39,2023-05-13,718196,Groundout,field_out,True,502671,519242,Paul Goldschmidt,Chris Sale,1,0,0,368334de-a77f-4159-bad8-d84e810dde38,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,
40,2023-05-13,718196,Strikeout,strikeout,True,575929,519242,Willson Contreras,Chris Sale,0,0,0,02e96a34-f810-44fd-aab2-bd88d6f4ccbf,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,
