,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SL_ba,CH_ba,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,CU_ba,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba
0,2023-06-11,717804,Pop Out,field_out,True,606466,676684,Ketel Marte,Will Vest,0,0,0,c2907abb-fb65-40a8-86c2-201d0e3c9606,676684.0,willvest,Vest,Right,Will Vest,2.98,3.11,48.1,105.0,98.0,104.0,0.777,10.43,2.42,7.45,0.56,1.23,0.37200000000000005,0.248,0.14,0.341,0.445,87.2,81.0,104.0,97.0,98.0,110.0,105.0,93.0,110.0,100.0,104.0,97.0,104.0,0.031,0.513,0.332,0.124,2.09,2.49,0.82,-2.74,95.2,95.0,86.1,0.209,0.213,0.259,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-11,717804,Triple,triple,False,682998,676684,Corbin Carroll,Will Vest,0,0,0,79de21e1-f7d7-4524-b11f-de1e5f09fa7d,676684.0,willvest,Vest,Right,Will Vest,2.98,3.11,48.1,105.0,98.0,104.0,0.777,10.43,2.42,7.45,0.56,1.23,0.37200000000000005,0.248,0.14,0.341,0.445,87.2,81.0,104.0,97.0,98.0,110.0,105.0,93.0,110.0,100.0,104.0,97.0,104.0,0.031,0.513,0.332,0.124,2.09,2.49,0.82,-2.74,95.2,95.0,86.1,0.209,0.213,0.259,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-11,717804,Flyout,field_out,True,666971,676684,Lourdes Gurriel Jr.,Will Vest,0,0,0,ded691de-8f5b-4143-bb44-1cb2611d369f,676684.0,willvest,Vest,Right,Will Vest,2.98,3.11,48.1,105.0,98.0,104.0,0.777,10.43,2.42,7.45,0.56,1.23,0.37200000000000005,0.248,0.14,0.341,0.445,87.2,81.0,104.0,97.0,98.0,110.0,105.0,93.0,110.0,100.0,104.0,97.0,104.0,0.031,0.513,0.332,0.124,2.09,2.49,0.82,-2.74,95.2,95.0,86.1,0.209,0.213,0.259,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-11,717804,Flyout,field_out,True,572233,676684,Christian Walker,Will Vest,0,0,0,053d78fd-26b2-423d-a6fd-6822987fe092,676684.0,willvest,Vest,Right,Will Vest,2.98,3.11,48.1,105.0,98.0,104.0,0.777,10.43,2.42,7.45,0.56,1.23,0.37200000000000005,0.248,0.14,0.341,0.445,87.2,81.0,104.0,97.0,98.0,110.0,105.0,93.0,110.0,100.0,104.0,97.0,104.0,0.031,0.513,0.332,0.124,2.09,2.49,0.82,-2.74,95.2,95.0,86.1,0.209,0.213,0.259,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-06-11,717804,Groundout,field_out,True,656716,668678,Zach McKinstry,Zac Gallen,0,0,0,b450b6e7-0376-428d-8524-d280d5c00f16,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,0.006999999999999999,0.491,0.045,0.139,1.59,-3.38,0.34,1.05,93.6,93.0,87.4,0.238,0.25,0.21,0.286,121.0,104.0,112.0,106.0,99.0,94.0,0.092,0.22699999999999998,-2.24,0.46,90.2,82.5,0.21,0.352,,,,,,,,,,,,,,
5,2023-06-11,717804,Strikeout,strikeout,True,679529,668678,Spencer Torkelson,Zac Gallen,0,0,0,c262fe04-5b77-4692-92b0-29a10e5d0e0f,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,0.006999999999999999,0.491,0.045,0.139,1.59,-3.38,0.34,1.05,93.6,93.0,87.4,0.238,0.25,0.21,0.286,121.0,104.0,112.0,106.0,99.0,94.0,0.092,0.22699999999999998,-2.24,0.46,90.2,82.5,0.21,0.352,,,,,,,,,,,,,,
6,2023-06-11,717804,Single,single,False,681481,668678,Kerry Carpenter,Zac Gallen,1,0,0,eb8aff57-7692-40b2-953a-5b7e941117ac,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,0.006999999999999999,0.491,0.045,0.139,1.59,-3.38,0.34,1.05,93.6,93.0,87.4,0.238,0.25,0.21,0.286,121.0,104.0,112.0,106.0,99.0,94.0,0.092,0.22699999999999998,-2.24,0.46,90.2,82.5,0.21,0.352,,,,,,,,,,,,,,
7,2023-06-11,717804,Single,single,False,595879,668678,Javier Báez,Zac Gallen,0,0,1,b0175185-732b-4792-bf95-0ee151d577bf,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,0.006999999999999999,0.491,0.045,0.139,1.59,-3.38,0.34,1.05,93.6,93.0,87.4,0.238,0.25,0.21,0.286,121.0,104.0,112.0,106.0,99.0,94.0,0.092,0.22699999999999998,-2.24,0.46,90.2,82.5,0.21,0.352,,,,,,,,,,,,,,
8,2023-06-11,717804,Double,double,False,665155,668678,Nick Maton,Zac Gallen,0,0,1,66bcbc3d-db4d-4a39-a743-8ecc18a457a4,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,0.006999999999999999,0.491,0.045,0.139,1.59,-3.38,0.34,1.05,93.6,93.0,87.4,0.238,0.25,0.21,0.286,121.0,104.0,112.0,106.0,99.0,94.0,0.092,0.22699999999999998,-2.24,0.46,90.2,82.5,0.21,0.352,,,,,,,,,,,,,,
9,2023-06-11,717804,Strikeout,strikeout,True,606992,668678,Eric Haase,Zac Gallen,0,0,0,cc1739e6-b091-4863-b57c-430e4b5b9c59,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,0.006999999999999999,0.491,0.045,0.139,1.59,-3.38,0.34,1.05,93.6,93.0,87.4,0.238,0.25,0.21,0.286,121.0,104.0,112.0,106.0,99.0,94.0,0.092,0.22699999999999998,-2.24,0.46,90.2,82.5,0.21,0.352,,,,,,,,,,,,,,
