,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFS,vSI,vSL,vKC,SL_ba,CH_ba,FF_ba,SI_ba,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FS_ba,FC_ba,ST_ba
0,2023-05-17,718143,Flyout,field_out,True,681082,548389,Bryson Stott,Ross Stripling,1,1,0,a3632f4e-a898-4101-bc72-269767baba7f,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,83.0,107.0,102.0,0.092,0.26,0.009000000000000001,0.292,0.099,0.248,-0.38,-0.82,-0.64,0.07,1.22,-2.35,92.5,85.6,90.3,87.2,75.9,0.274,0.305,0.275,0.325,0.2,,,,,,,,,,,,,,,
1,2023-05-17,718143,Single,single,False,607208,548389,Trea Turner,Ross Stripling,1,0,0,0abde3c3-a9d5-401c-89fb-10b1d22bcf5b,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,83.0,107.0,102.0,0.092,0.26,0.009000000000000001,0.292,0.099,0.248,-0.38,-0.82,-0.64,0.07,1.22,-2.35,92.5,85.6,90.3,87.2,75.9,0.274,0.305,0.275,0.325,0.2,,,,,,,,,,,,,,,
2,2023-05-17,718143,Lineout,field_out,True,547180,548389,Bryce Harper,Ross Stripling,0,0,0,ff44e67d-6673-41ae-a103-98db5c7ad89c,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,83.0,107.0,102.0,0.092,0.26,0.009000000000000001,0.292,0.099,0.248,-0.38,-0.82,-0.64,0.07,1.22,-2.35,92.5,85.6,90.3,87.2,75.9,0.274,0.305,0.275,0.325,0.2,,,,,,,,,,,,,,,
3,2023-05-17,718143,Groundout,field_out,True,592206,548389,Nick Castellanos,Ross Stripling,1,0,0,07e7e6d9-5e33-4ab9-9c0e-1d67b72ad722,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,83.0,107.0,102.0,0.092,0.26,0.009000000000000001,0.292,0.099,0.248,-0.38,-0.82,-0.64,0.07,1.22,-2.35,92.5,85.6,90.3,87.2,75.9,0.274,0.305,0.275,0.325,0.2,,,,,,,,,,,,,,,
4,2023-05-17,718143,Walk,walk,False,664774,592836,LaMonte Wade Jr.,Taijuan Walker,1,0,0,44a169f6-5695-4863-832d-5bbf77adbf5b,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,,,,104.0,97.0,100.0,0.233,0.17600000000000002,0.332,0.026000000000000002,,,-0.82,0.48,0.53,-1.43,,,92.8,87.9,92.4,82.5,,,,0.257,0.273,0.212,92.0,91.0,94.0,99.0,103.0,100.0,0.17600000000000002,0.057,-0.44,-1.07,87.1,74.8,0.205,0.284,0.158
5,2023-05-17,718143,Flyout,field_out,True,642731,592836,Thairo Estrada,Taijuan Walker,1,1,0,e6449624-5749-4750-a82c-5b517ed62a0c,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,,,,104.0,97.0,100.0,0.233,0.17600000000000002,0.332,0.026000000000000002,,,-0.82,0.48,0.53,-1.43,,,92.8,87.9,92.4,82.5,,,,0.257,0.273,0.212,92.0,91.0,94.0,99.0,103.0,100.0,0.17600000000000002,0.057,-0.44,-1.07,87.1,74.8,0.205,0.284,0.158
6,2023-05-17,718143,Strikeout,strikeout,True,624424,592836,Michael Conforto,Taijuan Walker,0,0,0,0b0c3b7e-9168-4471-addc-eb1a3c6eb038,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,,,,104.0,97.0,100.0,0.233,0.17600000000000002,0.332,0.026000000000000002,,,-0.82,0.48,0.53,-1.43,,,92.8,87.9,92.4,82.5,,,,0.257,0.273,0.212,92.0,91.0,94.0,99.0,103.0,100.0,0.17600000000000002,0.057,-0.44,-1.07,87.1,74.8,0.205,0.284,0.158
7,2023-05-17,718143,Single,single,False,527038,592836,Wilmer Flores,Taijuan Walker,1,0,1,bb63d0dd-50c5-464d-87d0-e12416d12de6,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,,,,104.0,97.0,100.0,0.233,0.17600000000000002,0.332,0.026000000000000002,,,-0.82,0.48,0.53,-1.43,,,92.8,87.9,92.4,82.5,,,,0.257,0.273,0.212,92.0,91.0,94.0,99.0,103.0,100.0,0.17600000000000002,0.057,-0.44,-1.07,87.1,74.8,0.205,0.284,0.158
8,2023-05-17,718143,Walk,walk,False,573262,592836,Mike Yastrzemski,Taijuan Walker,0,0,1,c2325aea-8be7-4ca4-a984-2147f9698a4d,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,,,,104.0,97.0,100.0,0.233,0.17600000000000002,0.332,0.026000000000000002,,,-0.82,0.48,0.53,-1.43,,,92.8,87.9,92.4,82.5,,,,0.257,0.273,0.212,92.0,91.0,94.0,99.0,103.0,100.0,0.17600000000000002,0.057,-0.44,-1.07,87.1,74.8,0.205,0.284,0.158
9,2023-05-17,718143,Single,single,False,669477,592836,Casey Schmitt,Taijuan Walker,0,0,1,97bfc7c7-8daf-4a21-8924-6cfcf585113b,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,,,,104.0,97.0,100.0,0.233,0.17600000000000002,0.332,0.026000000000000002,,,-0.82,0.48,0.53,-1.43,,,92.8,87.9,92.4,82.5,,,,0.257,0.273,0.212,92.0,91.0,94.0,99.0,103.0,100.0,0.17600000000000002,0.057,-0.44,-1.07,87.1,74.8,0.205,0.284,0.158
