,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,SI_ba,CH_ba,FF_ba,SL_ba,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-05-17,718133,Groundout,field_out,True,641487,678394,J.P. Crawford,Brayan Bello,0,0,0,6f6b7b96-4cd8-4179-850a-d823ea6163f5,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,0.364,0.207,0.015,0.175,0.239,-1.91,-6.73,0.52,-1.86,1.38,95.5,89.1,95.0,85.3,0.278,0.196,0.31,0.3,0.462,,,,,,,,,,,,,,,,,,,,,
1,2023-05-17,718133,Pop Out,field_out,True,664034,678394,Ty France,Brayan Bello,1,0,0,f613f88f-63e2-4dd6-9b40-e08ca1e06e1c,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,0.364,0.207,0.015,0.175,0.239,-1.91,-6.73,0.52,-1.86,1.38,95.5,89.1,95.0,85.3,0.278,0.196,0.31,0.3,0.462,,,,,,,,,,,,,,,,,,,,,
2,2023-05-17,718133,Strikeout,strikeout,True,677594,678394,Julio Rodríguez,Brayan Bello,0,0,0,816faa11-3ec7-462f-a43a-4f9a04b971b7,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,0.364,0.207,0.015,0.175,0.239,-1.91,-6.73,0.52,-1.86,1.38,95.5,89.1,95.0,85.3,0.278,0.196,0.31,0.3,0.462,,,,,,,,,,,,,,,,,,,,,
3,2023-05-17,718133,Groundout,field_out,True,657077,594835,Alex Verdugo,Marco Gonzales,1,0,0,6228bf93-f46b-4e5c-abd5-7714e301ef68,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,78.0,104.0,96.0,,,,,,,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,,0.302,-1.28,-2.98,6.42,,1.36,89.0,85.9,88.8,,,0.222,0.333,,0.389,96.0,108.0,105.0,0.242,1.1,79.3,0.294,,,,,,,,,,,,,,
4,2023-05-17,718133,Single,single,False,457759,594835,Justin Turner,Marco Gonzales,1,0,0,c8cf9743-b0fe-4912-a88b-1f8b75738a8f,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,78.0,104.0,96.0,,,,,,,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,,0.302,-1.28,-2.98,6.42,,1.36,89.0,85.9,88.8,,,0.222,0.333,,0.389,96.0,108.0,105.0,0.242,1.1,79.3,0.294,,,,,,,,,,,,,,
5,2023-05-17,718133,Single,single,False,608701,594835,Rob Refsnyder,Marco Gonzales,1,1,1,5f9d2152-3e85-4223-b7da-b468db2dfa94,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,78.0,104.0,96.0,,,,,,,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,,0.302,-1.28,-2.98,6.42,,1.36,89.0,85.9,88.8,,,0.222,0.333,,0.389,96.0,108.0,105.0,0.242,1.1,79.3,0.294,,,,,,,,,,,,,,
6,2023-05-17,718133,Single,single,False,646240,594835,Rafael Devers,Marco Gonzales,0,0,1,63602696-a823-4f50-89a6-4b2fe2a6018b,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,78.0,104.0,96.0,,,,,,,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,,0.302,-1.28,-2.98,6.42,,1.36,89.0,85.9,88.8,,,0.222,0.333,,0.389,96.0,108.0,105.0,0.242,1.1,79.3,0.294,,,,,,,,,,,,,,
7,2023-05-17,718133,Walk,walk,False,807799,594835,Masataka Yoshida,Marco Gonzales,0,0,1,8b133700-a770-4445-b44a-3352791c4f2a,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,78.0,104.0,96.0,,,,,,,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,,0.302,-1.28,-2.98,6.42,,1.36,89.0,85.9,88.8,,,0.222,0.333,,0.389,96.0,108.0,105.0,0.242,1.1,79.3,0.294,,,,,,,,,,,,,,
8,2023-05-17,718133,Flyout,field_out,True,571771,594835,Enrique Hernández,Marco Gonzales,1,0,0,895ab79d-cf13-4633-9261-61dfff5968c7,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,78.0,104.0,96.0,,,,,,,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,,0.302,-1.28,-2.98,6.42,,1.36,89.0,85.9,88.8,,,0.222,0.333,,0.389,96.0,108.0,105.0,0.242,1.1,79.3,0.294,,,,,,,,,,,,,,
9,2023-05-17,718133,Double,double,False,622569,594835,Pablo Reyes,Marco Gonzales,1,1,1,96442151-91c6-4410-8694-294d791af8cd,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,78.0,104.0,96.0,,,,,,,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,,0.302,-1.28,-2.98,6.42,,1.36,89.0,85.9,88.8,,,0.222,0.333,,0.389,96.0,108.0,105.0,0.242,1.1,79.3,0.294,,,,,,,,,,,,,,
