,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,ST_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,CU_ba,FC_ba,SI_ba
10,2023-09-06,716698,Strikeout,strikeout,True,662139,676664,Daulton Varsho,JP Sears,0,0,0,4bde74eb-71a6-4cff-806f-2b763d8eafc4,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
11,2023-09-06,716698,Walk,walk,False,623168,676664,Tyler Heineman,JP Sears,0,0,0,84d5a5ab-711b-4c1b-9087-740fd62de8da,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
12,2023-09-06,716698,Strikeout,strikeout,True,543807,676664,George Springer,JP Sears,0,0,0,78643a71-168f-4b55-b96e-2ac0ed3a5c8b,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
13,2023-09-06,716698,Strikeout,strikeout,True,672478,547943,Jordan Diaz,Hyun Jin Ryu,0,0,0,9ce04e9d-25db-429d-a22f-c0e321524d3d,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.095,0.317,,0.228,-0.51,3.34,,-2.1,88.6,87.7,,0.265,,0.276,,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.18899999999999997,0.171,1.27,-1.45,85.1,68.9,0.286,0.238,0.133
14,2023-09-06,716698,Groundout,field_out,True,542208,547943,Carlos Pérez,Hyun Jin Ryu,0,0,0,a8ad2869-3446-4fb3-a901-48ea0d2fb239,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.095,0.317,,0.228,-0.51,3.34,,-2.1,88.6,87.7,,0.265,,0.276,,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.18899999999999997,0.171,1.27,-1.45,85.1,68.9,0.286,0.238,0.133
15,2023-09-06,716698,Groundout,field_out,True,675656,547943,Kevin Smith,Hyun Jin Ryu,0,0,0,cc313b63-c1f6-4ade-839e-158a950d0e59,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.095,0.317,,0.228,-0.51,3.34,,-2.1,88.6,87.7,,0.265,,0.276,,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.18899999999999997,0.171,1.27,-1.45,85.1,68.9,0.286,0.238,0.133
16,2023-09-06,716698,Pop Out,field_out,True,665489,676664,Vladimir Guerrero Jr.,JP Sears,0,0,0,b994dc98-8724-4617-86a3-f749686c6624,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
17,2023-09-06,716698,Walk,walk,False,676914,676664,Davis Schneider,JP Sears,0,0,0,8480dfb5-31ea-402e-8b88-893df6d5c893,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
18,2023-09-06,716698,Forceout,force_out,True,593160,676664,Whit Merrifield,JP Sears,0,0,1,568b55e7-91a1-4615-ba31-a4eec7b4d623,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
19,2023-09-06,716698,Single,single,False,624415,676664,Cavan Biggio,JP Sears,0,0,1,5434f129-b6d2-46b7-9438-2198ed63166c,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
20,2023-09-06,716698,Flyout,field_out,True,669289,676664,Santiago Espinal,JP Sears,0,0,0,71832ef0-1170-417b-879c-091141f19ebb,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
21,2023-09-06,716698,Groundout,field_out,True,681146,547943,Jonah Bride,Hyun Jin Ryu,1,1,0,be66cc13-8059-4efa-8a55-6b59bbfe0361,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.095,0.317,,0.228,-0.51,3.34,,-2.1,88.6,87.7,,0.265,,0.276,,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.18899999999999997,0.171,1.27,-1.45,85.1,68.9,0.286,0.238,0.133
22,2023-09-06,716698,Single,single,False,669397,547943,Nick Allen,Hyun Jin Ryu,0,0,0,6611b147-7f82-4e47-8d11-48c71f790cd7,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.095,0.317,,0.228,-0.51,3.34,,-2.1,88.6,87.7,,0.265,,0.276,,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.18899999999999997,0.171,1.27,-1.45,85.1,68.9,0.286,0.238,0.133
23,2023-09-06,716698,Flyout,field_out,True,665923,547943,Esteury Ruiz,Hyun Jin Ryu,0,0,0,b9560dc5-91e6-4072-ba3e-d98c27305150,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.095,0.317,,0.228,-0.51,3.34,,-2.1,88.6,87.7,,0.265,,0.276,,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.18899999999999997,0.171,1.27,-1.45,85.1,68.9,0.286,0.238,0.133
24,2023-09-06,716698,Strikeout,strikeout,True,680869,547943,Zack Gelof,Hyun Jin Ryu,0,0,1,f4e7aad1-aedc-427d-bbba-8496a473ffef,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.095,0.317,,0.228,-0.51,3.34,,-2.1,88.6,87.7,,0.265,,0.276,,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.18899999999999997,0.171,1.27,-1.45,85.1,68.9,0.286,0.238,0.133
25,2023-09-06,716698,Flyout,field_out,True,676391,676664,Ernie Clement,JP Sears,0,0,0,26319519-242b-494d-b995-98a0c27ef77c,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
26,2023-09-06,716698,Single,single,False,662139,676664,Daulton Varsho,JP Sears,0,0,0,37a3f812-c699-4289-a719-3eb76235f120,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
27,2023-09-06,716698,Walk,walk,False,623168,676664,Tyler Heineman,JP Sears,0,0,1,9a69b3ec-f51e-464a-8079-1730191e5c37,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
28,2023-09-06,716698,Pop Out,field_out,True,543807,676664,George Springer,JP Sears,1,0,0,5ce690c9-cf55-41c5-9bec-b1e795c3f916,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
29,2023-09-06,716698,Double,double,False,667670,547943,Brent Rooker,Hyun Jin Ryu,1,0,0,501dd129-5f00-41fe-9f46-2b789f1b381e,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.095,0.317,,0.228,-0.51,3.34,,-2.1,88.6,87.7,,0.265,,0.276,,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.18899999999999997,0.171,1.27,-1.45,85.1,68.9,0.286,0.238,0.133
30,2023-09-06,716698,Fielders Choice Out,fielders_choice_out,True,676116,547943,Ryan Noda,Hyun Jin Ryu,0,0,1,29a9c0af-648f-459f-b4dc-6da5d9bd09c5,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.095,0.317,,0.228,-0.51,3.34,,-2.1,88.6,87.7,,0.265,,0.276,,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.18899999999999997,0.171,1.27,-1.45,85.1,68.9,0.286,0.238,0.133
31,2023-09-06,716698,Flyout,field_out,True,672478,547943,Jordan Diaz,Hyun Jin Ryu,0,0,0,838981f7-e2d9-4872-b034-71b3c2861bee,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.095,0.317,,0.228,-0.51,3.34,,-2.1,88.6,87.7,,0.265,,0.276,,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.18899999999999997,0.171,1.27,-1.45,85.1,68.9,0.286,0.238,0.133
32,2023-09-06,716698,Home Run,home_run,False,542208,547943,Carlos Pérez,Hyun Jin Ryu,1,0,1,0a493385-81c1-454e-92ed-5559b34a1ff5,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.095,0.317,,0.228,-0.51,3.34,,-2.1,88.6,87.7,,0.265,,0.276,,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.18899999999999997,0.171,1.27,-1.45,85.1,68.9,0.286,0.238,0.133
33,2023-09-06,716698,Single,single,False,675656,547943,Kevin Smith,Hyun Jin Ryu,0,0,0,d06781e3-eb7a-48d8-aad8-af81f1fb5904,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.095,0.317,,0.228,-0.51,3.34,,-2.1,88.6,87.7,,0.265,,0.276,,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.18899999999999997,0.171,1.27,-1.45,85.1,68.9,0.286,0.238,0.133
34,2023-09-06,716698,Walk,walk,False,681146,547943,Jonah Bride,Hyun Jin Ryu,0,0,1,1135fb2e-d763-4f05-96ad-1b66780ceb41,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.095,0.317,,0.228,-0.51,3.34,,-2.1,88.6,87.7,,0.265,,0.276,,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.18899999999999997,0.171,1.27,-1.45,85.1,68.9,0.286,0.238,0.133
35,2023-09-06,716698,Forceout,force_out,True,669397,547943,Nick Allen,Hyun Jin Ryu,0,0,1,9eb8f9cc-9090-457e-8358-743996a6fcac,547943.0,hyunjinryu,Ryu,Left,Hyun Jin Ryu,3.46,3.85,52.0,105.0,80.0,95.0,0.802,6.58,2.42,9.17,1.56,1.4,0.23399999999999999,0.46799999999999997,0.152,0.327,0.41200000000000003,78.1,74.0,104.0,95.0,75.0,105.0,91.0,,,,0.095,0.317,,0.228,-0.51,3.34,,-2.1,88.6,87.7,,0.265,,0.276,,88.0,111.0,105.0,73.0,100.0,94.0,92.0,107.0,97.0,0.18899999999999997,0.171,1.27,-1.45,85.1,68.9,0.286,0.238,0.133
36,2023-09-06,716698,Flyout,field_out,True,665489,676664,Vladimir Guerrero Jr.,JP Sears,0,0,0,2684970c-0d6b-491c-a185-fa8fefd4fed3,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
37,2023-09-06,716698,Strikeout,strikeout,True,676914,676664,Davis Schneider,JP Sears,0,0,0,f4b2def1-b33d-4881-9657-d7dfe5cfb52f,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
38,2023-09-06,716698,Bunt Pop Out,field_out,True,593160,676664,Whit Merrifield,JP Sears,0,0,0,c1826f4e-762f-430b-9698-07e6a51d2ec4,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,
