,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vSL,FF_ba,ST_ba,CH_ba,FC_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,KC%,wSI/C,wCU/C,wKC/C,vSI,vCU,vKC,SI_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-05-06,718285,Groundout,field_out,True,647304,543243,Josh Naylor,Sonny Gray,0,0,0,6f1ab850-7b68-43ee-badc-96f3f274936c,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,118.0,102.0,102.0,0.271,0.131,0.205,0.067,0.61,1.3,3.25,-0.63,92.9,87.6,84.3,0.301,0.096,0.27,0.265,,91.0,98.0,101.0,82.0,99.0,94.0,0.157,0.168,0.001,-0.46,0.87,-0.41,92.8,79.6,72.9,0.275,0.257,,,,,,,
11,2023-05-06,718285,Single,single,False,605137,543243,Josh Bell,Sonny Gray,0,0,0,34da2305-08f7-4c38-977b-79da51d86c4c,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,118.0,102.0,102.0,0.271,0.131,0.205,0.067,0.61,1.3,3.25,-0.63,92.9,87.6,84.3,0.301,0.096,0.27,0.265,,91.0,98.0,101.0,82.0,99.0,94.0,0.157,0.168,0.001,-0.46,0.87,-0.41,92.8,79.6,72.9,0.275,0.257,,,,,,,
12,2023-05-06,718285,Forceout,force_out,True,665926,543243,Andrés Giménez,Sonny Gray,1,0,1,59a3db12-ba70-4cf1-b880-4a306fa9c62e,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,118.0,102.0,102.0,0.271,0.131,0.205,0.067,0.61,1.3,3.25,-0.63,92.9,87.6,84.3,0.301,0.096,0.27,0.265,,91.0,98.0,101.0,82.0,99.0,94.0,0.157,0.168,0.001,-0.46,0.87,-0.41,92.8,79.6,72.9,0.275,0.257,,,,,,,
13,2023-05-06,718285,Strikeout,strikeout,True,672356,543243,Gabriel Arias,Sonny Gray,0,0,0,033fe07f-573c-4f6b-bb1e-47b685644242,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,118.0,102.0,102.0,0.271,0.131,0.205,0.067,0.61,1.3,3.25,-0.63,92.9,87.6,84.3,0.301,0.096,0.27,0.265,,91.0,98.0,101.0,82.0,99.0,94.0,0.157,0.168,0.001,-0.46,0.87,-0.41,92.8,79.6,72.9,0.275,0.257,,,,,,,
14,2023-05-06,718285,Strikeout,strikeout,True,680777,671106,Ryan Jeffers,Logan Allen,0,0,0,b1eab837-b3be-4e15-bac8-43d1308766b3,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-05-06,718285,Single,single,False,572191,671106,Michael A. Taylor,Logan Allen,0,0,0,0a2ad951-f579-4fe9-83a1-167fb35a3613,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-05-06,718285,Walk,walk,False,621439,671106,Byron Buxton,Logan Allen,1,0,1,19d4bbae-5fa7-4cf1-94aa-40aba6b63b90,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-05-06,718285,Flyout,field_out,True,593871,671106,Jorge Polanco,Logan Allen,0,0,1,329ba58d-bfe5-46f2-895c-a67cfd842dd0,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-05-06,718285,Groundout,field_out,True,621043,671106,Carlos Correa,Logan Allen,1,1,0,ce13e5d5-d260-4dbd-b1f7-944475a961c1,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-05-06,718285,Strikeout,strikeout,True,572287,543243,Mike Zunino,Sonny Gray,0,0,0,7251b5ad-eb5b-469c-900a-52251798790f,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,118.0,102.0,102.0,0.271,0.131,0.205,0.067,0.61,1.3,3.25,-0.63,92.9,87.6,84.3,0.301,0.096,0.27,0.265,,91.0,98.0,101.0,82.0,99.0,94.0,0.157,0.168,0.001,-0.46,0.87,-0.41,92.8,79.6,72.9,0.275,0.257,,,,,,,
20,2023-05-06,718285,Strikeout,strikeout,True,664702,543243,Myles Straw,Sonny Gray,0,0,0,2dc0a856-7908-4b72-a20d-348b2266ceb0,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,118.0,102.0,102.0,0.271,0.131,0.205,0.067,0.61,1.3,3.25,-0.63,92.9,87.6,84.3,0.301,0.096,0.27,0.265,,91.0,98.0,101.0,82.0,99.0,94.0,0.157,0.168,0.001,-0.46,0.87,-0.41,92.8,79.6,72.9,0.275,0.257,,,,,,,
21,2023-05-06,718285,Groundout,field_out,True,680757,543243,Steven Kwan,Sonny Gray,0,0,0,9455ff5d-d306-4448-aa6f-0f2d8fe70db2,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,118.0,102.0,102.0,0.271,0.131,0.205,0.067,0.61,1.3,3.25,-0.63,92.9,87.6,84.3,0.301,0.096,0.27,0.265,,91.0,98.0,101.0,82.0,99.0,94.0,0.157,0.168,0.001,-0.46,0.87,-0.41,92.8,79.6,72.9,0.275,0.257,,,,,,,
22,2023-05-06,718285,Lineout,field_out,True,456781,671106,Donovan Solano,Logan Allen,0,0,0,37b6ecb6-2560-4678-b5b2-d92490e15f0f,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-05-06,718285,Single,single,False,669304,671106,Jose Miranda,Logan Allen,0,0,0,d8c0d133-7cd2-4b44-8adc-f35d9e7b690a,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-05-06,718285,Flyout,field_out,True,596146,671106,Max Kepler,Logan Allen,1,0,0,08fc08e0-305f-476c-bc7d-aa447a9ec4ea,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-05-06,718285,Strikeout,strikeout,True,650489,671106,Willi Castro,Logan Allen,0,0,0,cdd90067-724e-4153-851e-175e09ff0d14,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-05-06,718285,Walk,walk,False,642708,543243,Amed Rosario,Sonny Gray,0,0,0,fd37fa0a-5e7f-418a-9bc1-e3c412ad1067,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,118.0,102.0,102.0,0.271,0.131,0.205,0.067,0.61,1.3,3.25,-0.63,92.9,87.6,84.3,0.301,0.096,0.27,0.265,,91.0,98.0,101.0,82.0,99.0,94.0,0.157,0.168,0.001,-0.46,0.87,-0.41,92.8,79.6,72.9,0.275,0.257,,,,,,,
27,2023-05-06,718285,Single,single,False,608070,543243,José Ramírez,Sonny Gray,0,0,1,cacb342c-c5a3-4199-b789-277f52e4fcf6,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,118.0,102.0,102.0,0.271,0.131,0.205,0.067,0.61,1.3,3.25,-0.63,92.9,87.6,84.3,0.301,0.096,0.27,0.265,,91.0,98.0,101.0,82.0,99.0,94.0,0.157,0.168,0.001,-0.46,0.87,-0.41,92.8,79.6,72.9,0.275,0.257,,,,,,,
28,2023-05-06,718285,Single,single,False,647304,543243,Josh Naylor,Sonny Gray,0,0,1,e9595ecf-8c99-4279-b097-90439a82f325,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,118.0,102.0,102.0,0.271,0.131,0.205,0.067,0.61,1.3,3.25,-0.63,92.9,87.6,84.3,0.301,0.096,0.27,0.265,,91.0,98.0,101.0,82.0,99.0,94.0,0.157,0.168,0.001,-0.46,0.87,-0.41,92.8,79.6,72.9,0.275,0.257,,,,,,,
29,2023-05-06,718285,Single,single,False,605137,543243,Josh Bell,Sonny Gray,0,0,1,751e52af-45e8-4a39-ad24-9871b8e1285f,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,118.0,102.0,102.0,0.271,0.131,0.205,0.067,0.61,1.3,3.25,-0.63,92.9,87.6,84.3,0.301,0.096,0.27,0.265,,91.0,98.0,101.0,82.0,99.0,94.0,0.157,0.168,0.001,-0.46,0.87,-0.41,92.8,79.6,72.9,0.275,0.257,,,,,,,
30,2023-05-06,718285,Lineout,field_out,True,665926,543243,Andrés Giménez,Sonny Gray,1,0,0,fa4ab93e-a767-4291-a5e2-ce6791eb2dfc,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,118.0,102.0,102.0,0.271,0.131,0.205,0.067,0.61,1.3,3.25,-0.63,92.9,87.6,84.3,0.301,0.096,0.27,0.265,,91.0,98.0,101.0,82.0,99.0,94.0,0.157,0.168,0.001,-0.46,0.87,-0.41,92.8,79.6,72.9,0.275,0.257,,,,,,,
31,2023-05-06,718285,Walk,walk,False,672356,543243,Gabriel Arias,Sonny Gray,0,0,1,533a9286-1ee9-4947-964d-fa96b531cbb6,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,118.0,102.0,102.0,0.271,0.131,0.205,0.067,0.61,1.3,3.25,-0.63,92.9,87.6,84.3,0.301,0.096,0.27,0.265,,91.0,98.0,101.0,82.0,99.0,94.0,0.157,0.168,0.001,-0.46,0.87,-0.41,92.8,79.6,72.9,0.275,0.257,,,,,,,
32,2023-05-06,718285,Strikeout,strikeout,True,572287,543243,Mike Zunino,Sonny Gray,0,0,0,5a0b43ae-8bd7-4c59-8927-747c12360156,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,118.0,102.0,102.0,0.271,0.131,0.205,0.067,0.61,1.3,3.25,-0.63,92.9,87.6,84.3,0.301,0.096,0.27,0.265,,91.0,98.0,101.0,82.0,99.0,94.0,0.157,0.168,0.001,-0.46,0.87,-0.41,92.8,79.6,72.9,0.275,0.257,,,,,,,
33,2023-05-06,718285,Walk,walk,False,664702,543243,Myles Straw,Sonny Gray,1,0,1,3e031a7b-8d7a-425e-baaf-de52b1cc3d81,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,118.0,102.0,102.0,0.271,0.131,0.205,0.067,0.61,1.3,3.25,-0.63,92.9,87.6,84.3,0.301,0.096,0.27,0.265,,91.0,98.0,101.0,82.0,99.0,94.0,0.157,0.168,0.001,-0.46,0.87,-0.41,92.8,79.6,72.9,0.275,0.257,,,,,,,
34,2023-05-06,718285,Groundout,field_out,True,680757,543243,Steven Kwan,Sonny Gray,1,0,0,ee58dcc3-bc23-4995-b165-3e4dc3e103e3,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,118.0,102.0,102.0,0.271,0.131,0.205,0.067,0.61,1.3,3.25,-0.63,92.9,87.6,84.3,0.301,0.096,0.27,0.265,,91.0,98.0,101.0,82.0,99.0,94.0,0.157,0.168,0.001,-0.46,0.87,-0.41,92.8,79.6,72.9,0.275,0.257,,,,,,,
35,2023-05-06,718285,Double,double,False,680777,671106,Ryan Jeffers,Logan Allen,0,0,0,5b01b0ee-d2d1-427b-bee1-b3b1793c0952,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,
