,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CU_ba,SL_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-07-06,717481,Strikeout,strikeout,True,660688,682227,Keibert Ruiz,Brandon Williamson,0,0,0,684160d0-1587-4dc8-b454-d7604ab88bbc,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,0.37200000000000005,0.102,0.064,0.165,-0.15,-1.33,-1.75,-0.51,92.8,81.7,73.1,0.269,0.333,0.0,0.183,106.0,102.0,98.0,0.298,1.71,89.3,0.252,0.277,,,,,,,,,,,,,,,,,,,,
11,2023-07-06,717481,Groundout,field_out,True,545121,682227,Ildemaro Vargas,Brandon Williamson,1,0,0,8e584028-44d1-4d38-a244-cda869976bd4,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,0.37200000000000005,0.102,0.064,0.165,-0.15,-1.33,-1.75,-0.51,92.8,81.7,73.1,0.269,0.333,0.0,0.183,106.0,102.0,98.0,0.298,1.71,89.3,0.252,0.277,,,,,,,,,,,,,,,,,,,,
12,2023-07-06,717481,Groundout,field_out,True,669222,666168,Nick Senzel,Mason Thompson,0,0,0,24afdedb-654c-4164-a29e-fb10643ca1a2,666168.0,masonthompson,"Thompson, M",Right,Mason Thompson,5.5,4.61,54.0,97.0,106.0,97.0,0.8009999999999999,7.33,3.67,10.33,0.67,1.7,0.3,0.34700000000000003,0.218,0.259,0.45399999999999996,86.3,106.0,84.0,85.0,121.0,90.0,93.0,88.0,107.0,99.0,104.0,104.0,106.0,0.06,0.285,0.084,0.002,-0.68,2.35,-2.96,1.86,94.6,84.7,80.5,0.2,0.353,0.14,,,,,,,,,,106.0,94.0,94.0,0.569,-1.59,94.7,0.369,,,,,,,,,,,,,
13,2023-07-06,717481,Walk,walk,False,666181,666168,Will Benson,Mason Thompson,0,0,0,c0880d85-fa99-4173-856e-8a33b8ac738e,666168.0,masonthompson,"Thompson, M",Right,Mason Thompson,5.5,4.61,54.0,97.0,106.0,97.0,0.8009999999999999,7.33,3.67,10.33,0.67,1.7,0.3,0.34700000000000003,0.218,0.259,0.45399999999999996,86.3,106.0,84.0,85.0,121.0,90.0,93.0,88.0,107.0,99.0,104.0,104.0,106.0,0.06,0.285,0.084,0.002,-0.68,2.35,-2.96,1.86,94.6,84.7,80.5,0.2,0.353,0.14,,,,,,,,,,106.0,94.0,94.0,0.569,-1.59,94.7,0.369,,,,,,,,,,,,,
14,2023-07-06,717481,Groundout,field_out,True,571912,666168,Luke Maile,Mason Thompson,0,0,1,f660c74b-cce5-44c4-b959-12de835ddffd,666168.0,masonthompson,"Thompson, M",Right,Mason Thompson,5.5,4.61,54.0,97.0,106.0,97.0,0.8009999999999999,7.33,3.67,10.33,0.67,1.7,0.3,0.34700000000000003,0.218,0.259,0.45399999999999996,86.3,106.0,84.0,85.0,121.0,90.0,93.0,88.0,107.0,99.0,104.0,104.0,106.0,0.06,0.285,0.084,0.002,-0.68,2.35,-2.96,1.86,94.6,84.7,80.5,0.2,0.353,0.14,,,,,,,,,,106.0,94.0,94.0,0.569,-1.59,94.7,0.369,,,,,,,,,,,,,
15,2023-07-06,717481,Single,single,False,621028,666168,Kevin Newman,Mason Thompson,0,0,1,8ba8178e-fce0-4b85-8f07-e1fde2e21d5d,666168.0,masonthompson,"Thompson, M",Right,Mason Thompson,5.5,4.61,54.0,97.0,106.0,97.0,0.8009999999999999,7.33,3.67,10.33,0.67,1.7,0.3,0.34700000000000003,0.218,0.259,0.45399999999999996,86.3,106.0,84.0,85.0,121.0,90.0,93.0,88.0,107.0,99.0,104.0,104.0,106.0,0.06,0.285,0.084,0.002,-0.68,2.35,-2.96,1.86,94.6,84.7,80.5,0.2,0.353,0.14,,,,,,,,,,106.0,94.0,94.0,0.569,-1.59,94.7,0.369,,,,,,,,,,,,,
16,2023-07-06,717481,Flyout,field_out,True,680574,666168,Matt McLain,Mason Thompson,0,0,0,1b5acab2-0f16-4049-88f7-6201d793a0a8,666168.0,masonthompson,"Thompson, M",Right,Mason Thompson,5.5,4.61,54.0,97.0,106.0,97.0,0.8009999999999999,7.33,3.67,10.33,0.67,1.7,0.3,0.34700000000000003,0.218,0.259,0.45399999999999996,86.3,106.0,84.0,85.0,121.0,90.0,93.0,88.0,107.0,99.0,104.0,104.0,106.0,0.06,0.285,0.084,0.002,-0.68,2.35,-2.96,1.86,94.6,84.7,80.5,0.2,0.353,0.14,,,,,,,,,,106.0,94.0,94.0,0.569,-1.59,94.7,0.369,,,,,,,,,,,,,
17,2023-07-06,717481,Double,double,False,656180,682227,Riley Adams,Brandon Williamson,1,0,0,acc0701b-2558-4fa7-8eb2-92d8cfe3eea1,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,0.37200000000000005,0.102,0.064,0.165,-0.15,-1.33,-1.75,-0.51,92.8,81.7,73.1,0.269,0.333,0.0,0.183,106.0,102.0,98.0,0.298,1.71,89.3,0.252,0.277,,,,,,,,,,,,,,,,,,,,
18,2023-07-06,717481,Strikeout,strikeout,True,682928,682227,CJ Abrams,Brandon Williamson,0,0,0,091e5f06-08ae-4efe-9dba-a7b0c99c01f7,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,0.37200000000000005,0.102,0.064,0.165,-0.15,-1.33,-1.75,-0.51,92.8,81.7,73.1,0.269,0.333,0.0,0.183,106.0,102.0,98.0,0.298,1.71,89.3,0.252,0.277,,,,,,,,,,,,,,,,,,,,
19,2023-07-06,717481,Walk,walk,False,669743,682227,Alex Call,Brandon Williamson,1,0,0,082a43e2-38d5-4cc4-8b8d-fdbab7573f49,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,0.37200000000000005,0.102,0.064,0.165,-0.15,-1.33,-1.75,-0.51,92.8,81.7,73.1,0.269,0.333,0.0,0.183,106.0,102.0,98.0,0.298,1.71,89.3,0.252,0.277,,,,,,,,,,,,,,,,,,,,
20,2023-07-06,717481,Forceout,force_out,True,657041,682227,Lane Thomas,Brandon Williamson,1,0,1,3b9c10ea-e47f-45ad-8568-3d460d9e2c33,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,0.37200000000000005,0.102,0.064,0.165,-0.15,-1.33,-1.75,-0.51,92.8,81.7,73.1,0.269,0.333,0.0,0.183,106.0,102.0,98.0,0.298,1.71,89.3,0.252,0.277,,,,,,,,,,,,,,,,,,,,
21,2023-07-06,717481,Groundout,field_out,True,600869,682227,Jeimer Candelario,Brandon Williamson,1,1,0,c0a1c79d-ea76-491e-9968-46684db4952c,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,0.37200000000000005,0.102,0.064,0.165,-0.15,-1.33,-1.75,-0.51,92.8,81.7,73.1,0.269,0.333,0.0,0.183,106.0,102.0,98.0,0.298,1.71,89.3,0.252,0.277,,,,,,,,,,,,,,,,,,,,
22,2023-07-06,717481,Flyout,field_out,True,663697,666168,Jonathan India,Mason Thompson,0,0,0,c261e571-3a34-4168-aba4-cdd61a6d9f08,666168.0,masonthompson,"Thompson, M",Right,Mason Thompson,5.5,4.61,54.0,97.0,106.0,97.0,0.8009999999999999,7.33,3.67,10.33,0.67,1.7,0.3,0.34700000000000003,0.218,0.259,0.45399999999999996,86.3,106.0,84.0,85.0,121.0,90.0,93.0,88.0,107.0,99.0,104.0,104.0,106.0,0.06,0.285,0.084,0.002,-0.68,2.35,-2.96,1.86,94.6,84.7,80.5,0.2,0.353,0.14,,,,,,,,,,106.0,94.0,94.0,0.569,-1.59,94.7,0.369,,,,,,,,,,,,,
23,2023-07-06,717481,Groundout,field_out,True,682829,666168,Elly De La Cruz,Mason Thompson,0,0,0,0be0670e-c723-4938-a783-db788f9734b3,666168.0,masonthompson,"Thompson, M",Right,Mason Thompson,5.5,4.61,54.0,97.0,106.0,97.0,0.8009999999999999,7.33,3.67,10.33,0.67,1.7,0.3,0.34700000000000003,0.218,0.259,0.45399999999999996,86.3,106.0,84.0,85.0,121.0,90.0,93.0,88.0,107.0,99.0,104.0,104.0,106.0,0.06,0.285,0.084,0.002,-0.68,2.35,-2.96,1.86,94.6,84.7,80.5,0.2,0.353,0.14,,,,,,,,,,106.0,94.0,94.0,0.569,-1.59,94.7,0.369,,,,,,,,,,,,,
24,2023-07-06,717481,Flyout,field_out,True,668715,666168,Spencer Steer,Mason Thompson,0,0,0,a3a4622a-b467-4ab7-a630-1671b724185d,666168.0,masonthompson,"Thompson, M",Right,Mason Thompson,5.5,4.61,54.0,97.0,106.0,97.0,0.8009999999999999,7.33,3.67,10.33,0.67,1.7,0.3,0.34700000000000003,0.218,0.259,0.45399999999999996,86.3,106.0,84.0,85.0,121.0,90.0,93.0,88.0,107.0,99.0,104.0,104.0,106.0,0.06,0.285,0.084,0.002,-0.68,2.35,-2.96,1.86,94.6,84.7,80.5,0.2,0.353,0.14,,,,,,,,,,106.0,94.0,94.0,0.569,-1.59,94.7,0.369,,,,,,,,,,,,,
25,2023-07-06,717481,Groundout,field_out,True,608841,571656,Joey Meneses,Buck Farmer,0,0,0,077a90ea-4588-4024-b928-6f3ed54a2215,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,4.2,4.07,75.0,99.0,97.0,98.0,0.713,8.4,3.48,6.96,1.32,0.69,0.248,0.413,0.218,0.306,0.39299999999999996,87.8,98.0,95.0,91.0,,,,79.0,99.0,91.0,120.0,103.0,113.0,0.43,0.33899999999999997,,0.231,-0.17,1.95,,-0.83,93.9,83.1,,0.242,,0.158,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-07-06,717481,Strikeout,strikeout,True,656448,571656,Stone Garrett,Buck Farmer,0,0,0,cce7f9b3-48af-492a-a897-71e2a2aa0474,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,4.2,4.07,75.0,99.0,97.0,98.0,0.713,8.4,3.48,6.96,1.32,0.69,0.248,0.413,0.218,0.306,0.39299999999999996,87.8,98.0,95.0,91.0,,,,79.0,99.0,91.0,120.0,103.0,113.0,0.43,0.33899999999999997,,0.231,-0.17,1.95,,-0.83,93.9,83.1,,0.242,,0.158,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-07-06,717481,Pop Out,field_out,True,660688,571656,Keibert Ruiz,Buck Farmer,0,0,0,15e3219a-00c7-4e30-b156-9d38a9e2a7af,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,4.2,4.07,75.0,99.0,97.0,98.0,0.713,8.4,3.48,6.96,1.32,0.69,0.248,0.413,0.218,0.306,0.39299999999999996,87.8,98.0,95.0,91.0,,,,79.0,99.0,91.0,120.0,103.0,113.0,0.43,0.33899999999999997,,0.231,-0.17,1.95,,-0.83,93.9,83.1,,0.242,,0.158,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-07-06,717481,Strikeout,strikeout,True,663886,607179,Tyler Stephenson,Jordan Weems,0,0,0,eb426d97-5e30-428e-9c6e-b32d700ebb10,607179.0,jordanweems,Weems,Right,Jordan Weems,3.62,4.3,54.2,99.0,108.0,99.0,0.767,9.88,4.61,6.26,1.48,0.87,0.262,0.433,0.149,0.38299999999999995,0.40299999999999997,89.1,95.0,95.0,99.0,134.0,95.0,104.0,96.0,95.0,92.0,122.0,104.0,108.0,0.48200000000000004,0.433,0.006999999999999999,0.078,0.06,0.86,-1.67,0.56,96.2,87.6,80.4,0.198,,0.204,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-07-06,717481,Lineout,field_out,True,669222,607179,Nick Senzel,Jordan Weems,0,0,0,dd5bfd37-ef07-4fc5-b93d-b8b73e42f985,607179.0,jordanweems,Weems,Right,Jordan Weems,3.62,4.3,54.2,99.0,108.0,99.0,0.767,9.88,4.61,6.26,1.48,0.87,0.262,0.433,0.149,0.38299999999999995,0.40299999999999997,89.1,95.0,95.0,99.0,134.0,95.0,104.0,96.0,95.0,92.0,122.0,104.0,108.0,0.48200000000000004,0.433,0.006999999999999999,0.078,0.06,0.86,-1.67,0.56,96.2,87.6,80.4,0.198,,0.204,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-07-06,717481,Lineout,field_out,True,666181,607179,Will Benson,Jordan Weems,1,0,0,4fd173aa-5592-4617-bf32-1f6ac3828e64,607179.0,jordanweems,Weems,Right,Jordan Weems,3.62,4.3,54.2,99.0,108.0,99.0,0.767,9.88,4.61,6.26,1.48,0.87,0.262,0.433,0.149,0.38299999999999995,0.40299999999999997,89.1,95.0,95.0,99.0,134.0,95.0,104.0,96.0,95.0,92.0,122.0,104.0,108.0,0.48200000000000004,0.433,0.006999999999999999,0.078,0.06,0.86,-1.67,0.56,96.2,87.6,80.4,0.198,,0.204,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-07-06,717481,Groundout,field_out,True,545121,571656,Ildemaro Vargas,Buck Farmer,0,0,0,2de9ded1-f17b-4a70-8737-c7a66eed3667,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,4.2,4.07,75.0,99.0,97.0,98.0,0.713,8.4,3.48,6.96,1.32,0.69,0.248,0.413,0.218,0.306,0.39299999999999996,87.8,98.0,95.0,91.0,,,,79.0,99.0,91.0,120.0,103.0,113.0,0.43,0.33899999999999997,,0.231,-0.17,1.95,,-0.83,93.9,83.1,,0.242,,0.158,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-07-06,717481,Single,single,False,656180,571656,Riley Adams,Buck Farmer,1,0,0,ae547b2e-7a59-4898-9841-5a43af998409,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,4.2,4.07,75.0,99.0,97.0,98.0,0.713,8.4,3.48,6.96,1.32,0.69,0.248,0.413,0.218,0.306,0.39299999999999996,87.8,98.0,95.0,91.0,,,,79.0,99.0,91.0,120.0,103.0,113.0,0.43,0.33899999999999997,,0.231,-0.17,1.95,,-0.83,93.9,83.1,,0.242,,0.158,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-07-06,717481,Forceout,force_out,True,682928,571656,CJ Abrams,Buck Farmer,0,0,1,78eaed76-f8a0-4a09-b771-a8679aa4b573,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,4.2,4.07,75.0,99.0,97.0,98.0,0.713,8.4,3.48,6.96,1.32,0.69,0.248,0.413,0.218,0.306,0.39299999999999996,87.8,98.0,95.0,91.0,,,,79.0,99.0,91.0,120.0,103.0,113.0,0.43,0.33899999999999997,,0.231,-0.17,1.95,,-0.83,93.9,83.1,,0.242,,0.158,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-07-06,717481,Walk,walk,False,669743,571656,Alex Call,Buck Farmer,0,0,1,a9f61d0b-22b8-453f-b75f-c9fb926243b6,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,4.2,4.07,75.0,99.0,97.0,98.0,0.713,8.4,3.48,6.96,1.32,0.69,0.248,0.413,0.218,0.306,0.39299999999999996,87.8,98.0,95.0,91.0,,,,79.0,99.0,91.0,120.0,103.0,113.0,0.43,0.33899999999999997,,0.231,-0.17,1.95,,-0.83,93.9,83.1,,0.242,,0.158,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-07-06,717481,Single,single,False,657041,571656,Lane Thomas,Buck Farmer,1,1,1,44624216-a76f-4e27-8669-c01b05876dfb,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,4.2,4.07,75.0,99.0,97.0,98.0,0.713,8.4,3.48,6.96,1.32,0.69,0.248,0.413,0.218,0.306,0.39299999999999996,87.8,98.0,95.0,91.0,,,,79.0,99.0,91.0,120.0,103.0,113.0,0.43,0.33899999999999997,,0.231,-0.17,1.95,,-0.83,93.9,83.1,,0.242,,0.158,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-07-06,717481,Single,single,False,600869,664139,Jeimer Candelario,Ian Gibaut,0,0,1,0751809d-e06f-4cd5-9429-e20150172dc8,664139.0,iangibaut,Gibaut,Right,Ian Gibaut,3.33,3.74,75.2,106.0,106.0,107.0,0.76,8.21,3.33,8.21,0.95,1.06,0.33299999999999996,0.33299999999999996,0.134,0.292,0.45299999999999996,86.0,96.0,104.0,104.0,,,,102.0,108.0,106.0,126.0,104.0,113.0,0.44,0.20800000000000002,,0.081,1.43,1.39,,-7.1,95.2,84.2,,0.195,,,0.524,98.0,104.0,104.0,0.271,0.46,91.6,0.29,0.203,,,,,,,,,,,,,,,,,,,,
37,2023-07-06,717481,Strikeout,strikeout,True,608841,664139,Joey Meneses,Ian Gibaut,0,0,1,4328c767-009a-414d-a2b5-77b1ed39b879,664139.0,iangibaut,Gibaut,Right,Ian Gibaut,3.33,3.74,75.2,106.0,106.0,107.0,0.76,8.21,3.33,8.21,0.95,1.06,0.33299999999999996,0.33299999999999996,0.134,0.292,0.45299999999999996,86.0,96.0,104.0,104.0,,,,102.0,108.0,106.0,126.0,104.0,113.0,0.44,0.20800000000000002,,0.081,1.43,1.39,,-7.1,95.2,84.2,,0.195,,,0.524,98.0,104.0,104.0,0.271,0.46,91.6,0.29,0.203,,,,,,,,,,,,,,,,,,,,
