,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,FC_ba,ST_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,SI_ba
0,2023-08-05,717126,Walk,walk,False,514888,641482,Jose Altuve,Nestor Cortes,1,0,0,4e3426f1-c5c7-4b95-bb19-dcc5b0717035,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,
1,2023-08-05,717126,Strikeout,strikeout,True,665161,641482,Jeremy Peña,Nestor Cortes,0,0,0,5860d646-3f25-4052-b19c-3c4ac1c4ce2a,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,
2,2023-08-05,717126,Strikeout,strikeout,True,663656,641482,Kyle Tucker,Nestor Cortes,0,0,0,63bb7dfa-0858-490a-bae9-1661141d6195,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,
3,2023-08-05,717126,Strikeout,strikeout,True,608324,641482,Alex Bregman,Nestor Cortes,0,0,1,b9110e38-5dc4-4276-a714-e9e1217da50d,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,
4,2023-08-05,717126,Strikeout,strikeout,True,641343,434378,Jake Bauers,Justin Verlander,0,0,0,eb9af5fe-79a8-4230-99f4-8f1ce54c5f42,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,97.0,100.0,100.0,,,,127.0,112.0,111.0,,,,,0.5,,0.253,0.047,0.89,,,0.97,-0.23,94.3,,,86.9,0.235,,,0.214,0.201,105.0,103.0,106.0,0.2,0.43,78.2,0.241,
5,2023-08-05,717126,Flyout,field_out,True,592450,434378,Aaron Judge,Justin Verlander,1,0,0,21a7a0a2-ee38-4c3d-860f-009ad891c504,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,97.0,100.0,100.0,,,,127.0,112.0,111.0,,,,,0.5,,0.253,0.047,0.89,,,0.97,-0.23,94.3,,,86.9,0.235,,,0.214,0.201,105.0,103.0,106.0,0.2,0.43,78.2,0.241,
6,2023-08-05,717126,Walk,walk,False,650402,434378,Gleyber Torres,Justin Verlander,0,0,0,cffb870d-af61-4c12-91a1-1d90f3bba310,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,97.0,100.0,100.0,,,,127.0,112.0,111.0,,,,,0.5,,0.253,0.047,0.89,,,0.97,-0.23,94.3,,,86.9,0.235,,,0.214,0.201,105.0,103.0,106.0,0.2,0.43,78.2,0.241,
7,2023-08-05,717126,Walk,walk,False,519317,434378,Giancarlo Stanton,Justin Verlander,0,0,1,bda8614f-f199-408f-8f9b-b194af83ca46,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,97.0,100.0,100.0,,,,127.0,112.0,111.0,,,,,0.5,,0.253,0.047,0.89,,,0.97,-0.23,94.3,,,86.9,0.235,,,0.214,0.201,105.0,103.0,106.0,0.2,0.43,78.2,0.241,
8,2023-08-05,717126,Strikeout,strikeout,True,518934,434378,DJ LeMahieu,Justin Verlander,0,0,0,42cecf68-a7cf-4084-b361-cd3f0050bf3f,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,97.0,100.0,100.0,,,,127.0,112.0,111.0,,,,,0.5,,0.253,0.047,0.89,,,0.97,-0.23,94.3,,,86.9,0.235,,,0.214,0.201,105.0,103.0,106.0,0.2,0.43,78.2,0.241,
9,2023-08-05,717126,Strikeout,strikeout,True,670541,641482,Yordan Alvarez,Nestor Cortes,0,0,0,df84d792-e6b3-4c45-b4ab-853554a0aac4,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,
10,2023-08-05,717126,Pop Out,field_out,True,676801,641482,Chas McCormick,Nestor Cortes,1,0,0,51d6e85a-de2e-469c-8913-9944e8f7c36d,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,
11,2023-08-05,717126,Groundout,field_out,True,643289,641482,Mauricio Dubón,Nestor Cortes,0,0,0,3e48bc4f-c3b5-46a2-92cc-370be6087a7b,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,
12,2023-08-05,717126,Single,single,False,643396,434378,Isiah Kiner-Falefa,Justin Verlander,1,0,0,112e529c-207a-4c43-984a-e41d348454f4,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,97.0,100.0,100.0,,,,127.0,112.0,111.0,,,,,0.5,,0.253,0.047,0.89,,,0.97,-0.23,94.3,,,86.9,0.235,,,0.214,0.201,105.0,103.0,106.0,0.2,0.43,78.2,0.241,
