,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,CU_ba,FC_ba,FS_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,CU%,wCU/C,vCU,SI_ba,vCH (sc),CH%,wCH/C,SL_ba,Stf+ CH,Loc+ CH,Pit+ CH,CH_ba
10,2023-07-29,717214,Groundout,field_out,True,623912,686613,Harold Ramírez,Hunter Brown,1,0,0,111ab93c-44e6-43f3-86a0-33586f86561d,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
11,2023-07-29,717214,Single,single,False,547989,671737,José Abreu,Taj Bradley,1,1,0,383b40bb-ed65-4d64-ad30-6aea6a3278ad,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,,,,,,,0.001,0.449,0.248,0.136,,,-0.8,-1.32,0.62,0.0,,,96.1,88.9,89.3,97.8,,,0.277,0.169,0.312,0.19,,88.0,107.0,111.0,106.0,99.0,99.0,0.16699999999999998,0.04,79.0,,,,,,,,,
12,2023-07-29,717214,Pop Out,field_out,True,676801,671737,Chas McCormick,Taj Bradley,0,0,0,6278cb43-da9b-4856-bcea-a8160efa96ae,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,,,,,,,0.001,0.449,0.248,0.136,,,-0.8,-1.32,0.62,0.0,,,96.1,88.9,89.3,97.8,,,0.277,0.169,0.312,0.19,,88.0,107.0,111.0,106.0,99.0,99.0,0.16699999999999998,0.04,79.0,,,,,,,,,
13,2023-07-29,717214,Home Run,home_run,False,673237,671737,Yainer Diaz,Taj Bradley,0,0,1,ae8ce6f6-d66b-4cec-8a3d-9ea1362e2996,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,,,,,,,0.001,0.449,0.248,0.136,,,-0.8,-1.32,0.62,0.0,,,96.1,88.9,89.3,97.8,,,0.277,0.169,0.312,0.19,,88.0,107.0,111.0,106.0,99.0,99.0,0.16699999999999998,0.04,79.0,,,,,,,,,
14,2023-07-29,717214,Walk,walk,False,676694,671737,Jake Meyers,Taj Bradley,1,0,0,0c5a0e4b-4b84-4a49-bb61-133b79867555,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,,,,,,,0.001,0.449,0.248,0.136,,,-0.8,-1.32,0.62,0.0,,,96.1,88.9,89.3,97.8,,,0.277,0.169,0.312,0.19,,88.0,107.0,111.0,106.0,99.0,99.0,0.16699999999999998,0.04,79.0,,,,,,,,,
15,2023-07-29,717214,Strikeout,strikeout,True,514888,671737,Jose Altuve,Taj Bradley,0,0,0,948906d1-2b37-4005-8668-9dbfe51f9765,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,,,,,,,0.001,0.449,0.248,0.136,,,-0.8,-1.32,0.62,0.0,,,96.1,88.9,89.3,97.8,,,0.277,0.169,0.312,0.19,,88.0,107.0,111.0,106.0,99.0,99.0,0.16699999999999998,0.04,79.0,,,,,,,,,
16,2023-07-29,717214,Strikeout,strikeout,True,665161,671737,Jeremy Peña,Taj Bradley,0,0,0,2bb3d6f2-f559-4dc7-a2ec-4418cdb753cd,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,,,,,,,0.001,0.449,0.248,0.136,,,-0.8,-1.32,0.62,0.0,,,96.1,88.9,89.3,97.8,,,0.277,0.169,0.312,0.19,,88.0,107.0,111.0,106.0,99.0,99.0,0.16699999999999998,0.04,79.0,,,,,,,,,
17,2023-07-29,717214,Strikeout,strikeout,True,642350,686613,Jose Siri,Hunter Brown,0,0,0,b3827917-739f-417a-97eb-da3335b35ec8,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
18,2023-07-29,717214,Groundout,field_out,True,622534,686613,Manuel Margot,Hunter Brown,0,0,0,5622866b-6155-4adb-8552-9855d9aaa2dd,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
19,2023-07-29,717214,Strikeout,strikeout,True,542194,686613,Christian Bethancourt,Hunter Brown,0,0,0,ca0c2636-8e2a-4877-a6c1-d38690e0faf3,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
20,2023-07-29,717214,Groundout,field_out,True,663656,671737,Kyle Tucker,Taj Bradley,0,0,0,a7308bb8-0465-4b15-9964-3e2dd7869315,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,,,,,,,0.001,0.449,0.248,0.136,,,-0.8,-1.32,0.62,0.0,,,96.1,88.9,89.3,97.8,,,0.277,0.169,0.312,0.19,,88.0,107.0,111.0,106.0,99.0,99.0,0.16699999999999998,0.04,79.0,,,,,,,,,
21,2023-07-29,717214,Flyout,field_out,True,608324,671737,Alex Bregman,Taj Bradley,0,0,0,b68d4f9f-1e33-4287-aaee-9b83fec1f881,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,,,,,,,0.001,0.449,0.248,0.136,,,-0.8,-1.32,0.62,0.0,,,96.1,88.9,89.3,97.8,,,0.277,0.169,0.312,0.19,,88.0,107.0,111.0,106.0,99.0,99.0,0.16699999999999998,0.04,79.0,,,,,,,,,
22,2023-07-29,717214,Pop Out,field_out,True,670541,671737,Yordan Alvarez,Taj Bradley,1,0,0,93ad7e1c-99c1-4997-93b0-caecb139337f,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,,,,,,,0.001,0.449,0.248,0.136,,,-0.8,-1.32,0.62,0.0,,,96.1,88.9,89.3,97.8,,,0.277,0.169,0.312,0.19,,88.0,107.0,111.0,106.0,99.0,99.0,0.16699999999999998,0.04,79.0,,,,,,,,,
23,2023-07-29,717214,Pop Out,field_out,True,650490,686613,Yandy Díaz,Hunter Brown,0,0,0,2430dcd3-34b3-4b4e-9245-b24905a3998d,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
24,2023-07-29,717214,Lineout,field_out,True,677551,686613,Wander Franco,Hunter Brown,0,0,0,fda52670-8be2-4ec2-a03a-3afaad32a59c,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
25,2023-07-29,717214,Groundout,field_out,True,664040,686613,Brandon Lowe,Hunter Brown,0,0,0,4afa8e99-1122-48a0-9657-121afaf3bac5,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
26,2023-07-29,717214,Walk,walk,False,547989,671737,José Abreu,Taj Bradley,1,0,0,31b6b333-07bf-4730-8484-66a3d3abe73c,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,,,,,,,0.001,0.449,0.248,0.136,,,-0.8,-1.32,0.62,0.0,,,96.1,88.9,89.3,97.8,,,0.277,0.169,0.312,0.19,,88.0,107.0,111.0,106.0,99.0,99.0,0.16699999999999998,0.04,79.0,,,,,,,,,
27,2023-07-29,717214,Single,single,False,676801,671737,Chas McCormick,Taj Bradley,1,1,1,c2a4a371-73a4-45e3-a807-9d79b3058f8c,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,,,,,,,0.001,0.449,0.248,0.136,,,-0.8,-1.32,0.62,0.0,,,96.1,88.9,89.3,97.8,,,0.277,0.169,0.312,0.19,,88.0,107.0,111.0,106.0,99.0,99.0,0.16699999999999998,0.04,79.0,,,,,,,,,
28,2023-07-29,717214,Forceout,force_out,True,673237,671737,Yainer Diaz,Taj Bradley,0,0,1,8179079d-5288-4e89-a93a-4ce168f94c27,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,,,,,,,0.001,0.449,0.248,0.136,,,-0.8,-1.32,0.62,0.0,,,96.1,88.9,89.3,97.8,,,0.277,0.169,0.312,0.19,,88.0,107.0,111.0,106.0,99.0,99.0,0.16699999999999998,0.04,79.0,,,,,,,,,
29,2023-07-29,717214,Walk,walk,False,676694,671737,Jake Meyers,Taj Bradley,1,0,1,9fe0c25c-76d7-47f0-a312-1440c5f57ba6,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,,,,,,,0.001,0.449,0.248,0.136,,,-0.8,-1.32,0.62,0.0,,,96.1,88.9,89.3,97.8,,,0.277,0.169,0.312,0.19,,88.0,107.0,111.0,106.0,99.0,99.0,0.16699999999999998,0.04,79.0,,,,,,,,,
30,2023-07-29,717214,Strikeout,strikeout,True,514888,687330,Jose Altuve,Kevin Kelly,0,0,0,ece1632f-e43e-493f-9fc5-bd1c1c47858d,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,3.09,3.3,67.0,100.0,97.0,104.0,0.7959999999999999,7.52,2.01,7.12,0.27,1.45,0.226,0.405,0.16399999999999998,0.297,0.44799999999999995,108.0,103.0,105.0,86.0,103.0,96.0,101.0,98.0,119.0,,,,,,,0.478,0.013000000000000001,0.099,,0.409,,0.72,-3.46,,2.2,0.42,,91.9,86.9,,90.6,76.3,,,,0.32,,0.212,,,,139.0,93.0,82.0,,,,0.192,,,,,,,,
31,2023-07-29,717214,Double,double,False,665161,687330,Jeremy Peña,Kevin Kelly,0,0,1,969fe1ea-f3a7-4388-8688-458e07985797,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,3.09,3.3,67.0,100.0,97.0,104.0,0.7959999999999999,7.52,2.01,7.12,0.27,1.45,0.226,0.405,0.16399999999999998,0.297,0.44799999999999995,108.0,103.0,105.0,86.0,103.0,96.0,101.0,98.0,119.0,,,,,,,0.478,0.013000000000000001,0.099,,0.409,,0.72,-3.46,,2.2,0.42,,91.9,86.9,,90.6,76.3,,,,0.32,,0.212,,,,139.0,93.0,82.0,,,,0.192,,,,,,,,
32,2023-07-29,717214,Flyout,field_out,True,663656,687330,Kyle Tucker,Kevin Kelly,0,0,0,a5425923-8794-4bbc-8ec7-6640954246d1,687330.0,kevinkelly,Kelly,Right,Kevin Kelly,3.09,3.3,67.0,100.0,97.0,104.0,0.7959999999999999,7.52,2.01,7.12,0.27,1.45,0.226,0.405,0.16399999999999998,0.297,0.44799999999999995,108.0,103.0,105.0,86.0,103.0,96.0,101.0,98.0,119.0,,,,,,,0.478,0.013000000000000001,0.099,,0.409,,0.72,-3.46,,2.2,0.42,,91.9,86.9,,90.6,76.3,,,,0.32,,0.212,,,,139.0,93.0,82.0,,,,0.192,,,,,,,,
33,2023-07-29,717214,Groundout,field_out,True,668227,686613,Randy Arozarena,Hunter Brown,0,0,0,32c76a99-d7b2-4e42-8861-e580d99e55b6,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
34,2023-07-29,717214,Walk,walk,False,670623,686613,Isaac Paredes,Hunter Brown,0,0,0,38dcddf2-d83c-432d-b36a-ec982e5757f2,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
35,2023-07-29,717214,Lineout,field_out,True,623912,686613,Harold Ramírez,Hunter Brown,0,0,1,041f305a-ae9b-4487-8524-ea2e558b5842,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
36,2023-07-29,717214,Strikeout,strikeout,True,642350,686613,Jose Siri,Hunter Brown,0,0,0,37bf5ed0-84a0-425a-b427-d4da224b4757,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,
