,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,SL_ba,CH_ba,FC_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,ST_ba
10,2023-05-27,718006,Lineout,field_out,True,443558,622663,Nelson Cruz,Luis Severino,1,0,0,22dda318-8534-4e76-a590-e6b4e952bee8,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,
11,2023-05-27,718006,Groundout,field_out,True,643396,608379,Isiah Kiner-Falefa,Michael Wacha,0,0,0,8e0e8f12-aabe-4a5b-90d2-12180788ae49,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,,0.345,1.23,-2.13,-0.36,,1.06,92.0,86.9,91.9,,0.188,,0.207,0.364,0.25,86.0,92.0,94.0,0.11,1.04,74.0,0.172,
12,2023-05-27,718006,Flyout,field_out,True,665828,608379,Oswaldo Cabrera,Michael Wacha,1,0,0,008e24c8-0998-49bd-811b-de3afad68b2d,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,,0.345,1.23,-2.13,-0.36,,1.06,92.0,86.9,91.9,,0.188,,0.207,0.364,0.25,86.0,92.0,94.0,0.11,1.04,74.0,0.172,
13,2023-05-27,718006,Strikeout,strikeout,True,543309,608379,Kyle Higashioka,Michael Wacha,0,0,0,57abe70f-90b4-456e-8fc0-0b9c44cfa1d8,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,,0.345,1.23,-2.13,-0.36,,1.06,92.0,86.9,91.9,,0.188,,0.207,0.364,0.25,86.0,92.0,94.0,0.11,1.04,74.0,0.172,
14,2023-05-27,718006,Lineout,field_out,True,663757,622663,Trent Grisham,Luis Severino,0,0,0,75fa00b6-704c-4069-a6c3-905ad2aff64c,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,
15,2023-05-27,718006,Strikeout,strikeout,True,673490,622663,Ha-Seong Kim,Luis Severino,0,0,0,f77ffcbb-c839-4f15-9d37-f606c91a4ede,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,
16,2023-05-27,718006,Strikeout,strikeout,True,664954,622663,Brett Sullivan,Luis Severino,0,0,0,796ec2fb-c96e-4501-8b23-86e3aaba571e,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,
17,2023-05-27,718006,Groundout,field_out,True,683011,608379,Anthony Volpe,Michael Wacha,0,0,0,85b7048e-bc5c-4a8a-b397-44d6e5568d21,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,,0.345,1.23,-2.13,-0.36,,1.06,92.0,86.9,91.9,,0.188,,0.207,0.364,0.25,86.0,92.0,94.0,0.11,1.04,74.0,0.172,
18,2023-05-27,718006,Flyout,field_out,True,650402,608379,Gleyber Torres,Michael Wacha,1,0,0,47bb73e0-abb1-4433-9540-be6088e88bfb,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,,0.345,1.23,-2.13,-0.36,,1.06,92.0,86.9,91.9,,0.188,,0.207,0.364,0.25,86.0,92.0,94.0,0.11,1.04,74.0,0.172,
19,2023-05-27,718006,Strikeout,strikeout,True,592450,608379,Aaron Judge,Michael Wacha,0,0,0,f4e9272c-3486-4fbf-9834-cfd3aa31e689,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,,0.345,1.23,-2.13,-0.36,,1.06,92.0,86.9,91.9,,0.188,,0.207,0.364,0.25,86.0,92.0,94.0,0.11,1.04,74.0,0.172,
20,2023-05-27,718006,Groundout,field_out,True,596059,622663,Rougned Odor,Luis Severino,0,0,0,4c70a037-2a1c-4072-888e-c87d1b825c23,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,
21,2023-05-27,718006,Home Run,home_run,False,665487,622663,Fernando Tatis Jr.,Luis Severino,0,0,0,fe2ca7b6-3224-426d-801c-f569db73b42b,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,
22,2023-05-27,718006,Walk,walk,False,665742,622663,Juan Soto,Luis Severino,1,0,0,8371436e-2555-46f9-85b0-320572d21760,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,
23,2023-05-27,718006,Forceout,force_out,True,630105,622663,Jake Cronenworth,Luis Severino,1,0,1,37638e4c-08f2-4d32-afa9-efd3959a3e5b,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,
24,2023-05-27,718006,Strikeout,strikeout,True,641525,622663,Brandon Dixon,Luis Severino,0,0,0,42335757-6afa-4ccd-b960-63e46c8b43f3,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,
25,2023-05-27,718006,Pop Out,field_out,True,519203,608379,Anthony Rizzo,Michael Wacha,0,0,0,6485a082-a6cb-4a68-87db-abb17093283f,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,,0.345,1.23,-2.13,-0.36,,1.06,92.0,86.9,91.9,,0.188,,0.207,0.364,0.25,86.0,92.0,94.0,0.11,1.04,74.0,0.172,
26,2023-05-27,718006,Pop Out,field_out,True,518934,608379,DJ LeMahieu,Michael Wacha,1,0,0,9e870302-6fd3-4966-9662-a60ed308e1e8,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,,0.345,1.23,-2.13,-0.36,,1.06,92.0,86.9,91.9,,0.188,,0.207,0.364,0.25,86.0,92.0,94.0,0.11,1.04,74.0,0.172,
27,2023-05-27,718006,Single,single,False,664056,608379,Harrison Bader,Michael Wacha,0,0,0,aedbe4be-50e3-4c06-8bd8-c280364cc73f,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,,0.345,1.23,-2.13,-0.36,,1.06,92.0,86.9,91.9,,0.188,,0.207,0.364,0.25,86.0,92.0,94.0,0.11,1.04,74.0,0.172,
28,2023-05-27,718006,Caught Stealing 2B,caught_stealing_2b,True,643396,608379,Isiah Kiner-Falefa,Michael Wacha,1,0,0,75f175f7-220c-4002-8d5b-e76e419b46f9,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,,0.345,1.23,-2.13,-0.36,,1.06,92.0,86.9,91.9,,0.188,,0.207,0.364,0.25,86.0,92.0,94.0,0.11,1.04,74.0,0.172,
29,2023-05-27,718006,Groundout,field_out,True,443558,622663,Nelson Cruz,Luis Severino,0,0,0,660de326-2b4c-424e-8f13-0741daf1b0d3,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,
30,2023-05-27,718006,Flyout,field_out,True,663757,622663,Trent Grisham,Luis Severino,1,0,0,ca969890-2b30-4e3f-b51c-02fa437845b3,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,
31,2023-05-27,718006,Walk,walk,False,673490,622663,Ha-Seong Kim,Luis Severino,0,0,0,5777043a-b2bb-4931-9612-391a38334a9b,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,
32,2023-05-27,718006,Flyout,field_out,True,664954,622663,Brett Sullivan,Luis Severino,0,0,0,1bb897d9-48fb-488c-bd7b-5f83c4576705,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,
33,2023-05-27,718006,Groundout,field_out,True,643396,608379,Isiah Kiner-Falefa,Michael Wacha,0,0,0,1e617715-dac9-465f-a5fd-299b46440832,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,,0.345,1.23,-2.13,-0.36,,1.06,92.0,86.9,91.9,,0.188,,0.207,0.364,0.25,86.0,92.0,94.0,0.11,1.04,74.0,0.172,
34,2023-05-27,718006,Groundout,field_out,True,665828,608379,Oswaldo Cabrera,Michael Wacha,1,0,0,02315bea-207a-42cc-8991-2f4f33dc3bab,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,,0.345,1.23,-2.13,-0.36,,1.06,92.0,86.9,91.9,,0.188,,0.207,0.364,0.25,86.0,92.0,94.0,0.11,1.04,74.0,0.172,
35,2023-05-27,718006,Strikeout,strikeout,True,543309,608379,Kyle Higashioka,Michael Wacha,0,0,0,6abcf910-3236-4d48-b76d-34b8ef188421,608379.0,michaelwacha,Wacha,Right,Michael Wacha,3.22,4.27,134.1,102.0,89.0,101.0,0.775,8.31,2.88,7.57,1.0,0.8,0.17,0.488,0.154,0.3,0.43,81.6,101.0,106.0,110.0,73.0,104.0,94.0,84.0,103.0,103.0,,,,96.0,100.0,96.0,0.133,0.28800000000000003,0.124,,0.345,1.23,-2.13,-0.36,,1.06,92.0,86.9,91.9,,0.188,,0.207,0.364,0.25,86.0,92.0,94.0,0.11,1.04,74.0,0.172,
36,2023-05-27,718006,Flyout,field_out,True,596059,622663,Rougned Odor,Luis Severino,0,0,0,23accc12-801e-4dd2-9f8b-bf9b9d4e5658,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,
37,2023-05-27,718006,Groundout,field_out,True,665487,622663,Fernando Tatis Jr.,Luis Severino,1,0,0,064b7105-de5c-4b2a-b4d2-afa3ed8c58f9,622663.0,luisseverino,"Severino, L",Right,Luis Severino,6.65,5.89,89.1,103.0,104.0,101.0,0.8220000000000001,7.96,3.43,11.38,2.32,1.14,0.248,0.39899999999999997,0.14400000000000002,0.34600000000000003,0.447,86.7,80.0,99.0,97.0,103.0,104.0,98.0,92.0,91.0,87.0,126.0,109.0,117.0,110.0,100.0,98.0,0.027999999999999997,0.449,0.15,0.188,0.18600000000000003,-2.42,-0.08,5.41,-2.59,-1.4,96.5,90.8,95.7,84.7,0.355,0.289,0.279,0.208,0.091,,,,,,,,
