,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SI_ba,SL_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2023-03-30,718767,Flyout,field_out,True,663728,669456,Cal Raleigh,Shane Bieber,0,0,0,6e6cce54-530e-4d7f-82ec-a458f13517cf,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,,,,111.0,107.0,109.0,,0.35200000000000004,0.207,0.035,0.87,,0.84,-4.04,91.3,,84.6,0.257,,0.18,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,0.237,,,,,,,,,,,,,,
11,2023-03-30,718767,Double,double,False,553993,669456,Eugenio Suárez,Shane Bieber,0,0,0,1a38b368-da12-4772-a660-6b63480ed247,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,,,,111.0,107.0,109.0,,0.35200000000000004,0.207,0.035,0.87,,0.84,-4.04,91.3,,84.6,0.257,,0.18,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,0.237,,,,,,,,,,,,,,
12,2023-03-30,718767,Strikeout,strikeout,True,672284,669456,Jarred Kelenic,Shane Bieber,0,0,1,f73564a8-612a-45e4-93cb-6a4d66f0f869,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,,,,111.0,107.0,109.0,,0.35200000000000004,0.207,0.035,0.87,,0.84,-4.04,91.3,,84.6,0.257,,0.18,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,0.237,,,,,,,,,,,,,,
13,2023-03-30,718767,Lineout,field_out,True,600303,669456,Tommy La Stella,Shane Bieber,0,0,0,40d0177d-7a48-4168-b657-ab7f98d41c29,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,,,,111.0,107.0,109.0,,0.35200000000000004,0.207,0.035,0.87,,0.84,-4.04,91.3,,84.6,0.257,,0.18,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,0.237,,,,,,,,,,,,,,
14,2023-03-30,718767,Single,single,False,686823,622491,Will Brennan,Luis Castillo,0,0,0,89365481-af26-4634-a2b2-8ab0d3315338,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-03-30,718767,Strikeout,strikeout,True,572287,622491,Mike Zunino,Luis Castillo,0,0,0,7580fa5c-c74f-4ce0-bc7e-153914fa35a9,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-03-30,718767,Strikeout,strikeout,True,664702,622491,Myles Straw,Luis Castillo,0,0,0,fd0be11c-dd12-49bb-a326-f79692598f31,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-03-30,718767,Strikeout,strikeout,True,680757,622491,Steven Kwan,Luis Castillo,0,0,0,e32dd318-a125-4bef-832c-d7567d878456,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-03-30,718767,Single,single,False,641487,669456,J.P. Crawford,Shane Bieber,0,0,0,c0cc06ee-3595-4d58-aa7c-56c5917d12ce,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,,,,111.0,107.0,109.0,,0.35200000000000004,0.207,0.035,0.87,,0.84,-4.04,91.3,,84.6,0.257,,0.18,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,0.237,,,,,,,,,,,,,,
19,2023-03-30,718767,Flyout,field_out,True,677594,669456,Julio Rodríguez,Shane Bieber,0,0,0,b7a8d846-c3eb-4b50-b4c6-144c896061f9,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,,,,111.0,107.0,109.0,,0.35200000000000004,0.207,0.035,0.87,,0.84,-4.04,91.3,,84.6,0.257,,0.18,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,0.237,,,,,,,,,,,,,,
20,2023-03-30,718767,Groundout,field_out,True,543939,669456,Kolten Wong,Shane Bieber,0,0,1,7124cd31-9367-438f-b543-25bcf179426f,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,,,,111.0,107.0,109.0,,0.35200000000000004,0.207,0.035,0.87,,0.84,-4.04,91.3,,84.6,0.257,,0.18,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,0.237,,,,,,,,,,,,,,
21,2023-03-30,718767,Groundout,field_out,True,664034,669456,Ty France,Shane Bieber,1,1,1,d6123403-99ce-4c8f-9a23-39b8a8e7e362,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,,,,111.0,107.0,109.0,,0.35200000000000004,0.207,0.035,0.87,,0.84,-4.04,91.3,,84.6,0.257,,0.18,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,0.237,,,,,,,,,,,,,,
22,2023-03-30,718767,Groundout,field_out,True,642708,622491,Amed Rosario,Luis Castillo,0,0,0,8e3f0671-3179-49f4-9b74-2e68bae79831,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-03-30,718767,Lineout,field_out,True,608070,622491,José Ramírez,Luis Castillo,1,1,0,ea198061-77d4-4152-818a-229c269bbc60,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-03-30,718767,Groundout,field_out,True,605137,622491,Josh Bell,Luis Castillo,0,0,0,183a41bd-421f-4578-a22e-fe91fa0ad130,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-03-30,718767,Groundout,field_out,True,606192,669456,Teoscar Hernández,Shane Bieber,0,0,0,f6981090-70e9-4535-935b-8a8e57dc2250,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,,,,111.0,107.0,109.0,,0.35200000000000004,0.207,0.035,0.87,,0.84,-4.04,91.3,,84.6,0.257,,0.18,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,0.237,,,,,,,,,,,,,,
26,2023-03-30,718767,Single,single,False,663728,669456,Cal Raleigh,Shane Bieber,0,0,0,262e0a9e-064d-467a-8315-149fefca438e,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,,,,111.0,107.0,109.0,,0.35200000000000004,0.207,0.035,0.87,,0.84,-4.04,91.3,,84.6,0.257,,0.18,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,0.237,,,,,,,,,,,,,,
27,2023-03-30,718767,Grounded Into DP,grounded_into_double_play,True,553993,669456,Eugenio Suárez,Shane Bieber,0,0,1,5e663c29-28a5-4faf-80f3-e5b544cc932f,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,,,,111.0,107.0,109.0,,0.35200000000000004,0.207,0.035,0.87,,0.84,-4.04,91.3,,84.6,0.257,,0.18,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,0.237,,,,,,,,,,,,,,
28,2023-03-30,718767,Lineout,field_out,True,647304,622491,Josh Naylor,Luis Castillo,1,0,0,60fb2f15-6e47-42ec-a6c7-a2e2089a26a7,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-03-30,718767,Strikeout,strikeout,True,665926,622491,Andrés Giménez,Luis Castillo,0,0,0,71594fa1-d8c8-4f19-8fde-dfdaf2c40aca,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-03-30,718767,Groundout,field_out,True,686823,622491,Will Brennan,Luis Castillo,0,0,0,74bafbc9-a90e-4ad7-b294-869ca72cec1f,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-03-30,718767,Single,single,False,672284,669456,Jarred Kelenic,Shane Bieber,1,0,0,4f9d29fb-f50a-4754-9c64-1c85f69c2507,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,,,,111.0,107.0,109.0,,0.35200000000000004,0.207,0.035,0.87,,0.84,-4.04,91.3,,84.6,0.257,,0.18,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,0.237,,,,,,,,,,,,,,
32,2023-03-30,718767,Groundout,field_out,True,600303,669456,Tommy La Stella,Shane Bieber,1,0,1,75ccc1ba-9588-4337-8166-f706ffcc8d98,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,,,,111.0,107.0,109.0,,0.35200000000000004,0.207,0.035,0.87,,0.84,-4.04,91.3,,84.6,0.257,,0.18,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,0.237,,,,,,,,,,,,,,
33,2023-03-30,718767,Groundout,field_out,True,641487,669456,J.P. Crawford,Shane Bieber,1,1,0,41c50e5d-dd54-41f6-abdc-778c33ee7a61,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,,,,111.0,107.0,109.0,,0.35200000000000004,0.207,0.035,0.87,,0.84,-4.04,91.3,,84.6,0.257,,0.18,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,0.237,,,,,,,,,,,,,,
34,2023-03-30,718767,Lineout,field_out,True,677594,669456,Julio Rodríguez,Shane Bieber,0,0,0,de39e1eb-a27e-44ba-bf49-8b6569205c1c,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,81.0,103.0,96.0,,,,111.0,107.0,109.0,,0.35200000000000004,0.207,0.035,0.87,,0.84,-4.04,91.3,,84.6,0.257,,0.18,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,0.237,,,,,,,,,,,,,,
35,2023-03-30,718767,Strikeout,strikeout,True,572287,622491,Mike Zunino,Luis Castillo,0,0,0,5c361bb5-6a93-48ff-8020-08ac515ca91a,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-03-30,718767,Pop Out,field_out,True,664702,622491,Myles Straw,Luis Castillo,1,0,0,0aa5111e-2116-4561-a09f-6a4c4c043997,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
