,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SL_ba,CH_ba,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
0,2023-08-11,717042,Groundout,field_out,True,663837,519242,Matt Vierling,Chris Sale,0,0,0,0c779895-028d-4654-bdf5-d59f90b2c1bc,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-11,717042,Strikeout,strikeout,True,628451,519242,Andy Ibáñez,Chris Sale,0,0,0,c6e1131d-7e87-443b-a9e6-509eb05cce51,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-11,717042,Strikeout,strikeout,True,679529,519242,Spencer Torkelson,Chris Sale,0,0,0,19c19466-f0c9-4b09-b536-e8f36fc62a6a,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-11,717042,Field Error,field_error,False,608701,669373,Rob Refsnyder,Tarik Skubal,0,0,0,c08801f1-6318-4e29-bf3a-ac14c3485e3f,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,0.244,2.49,2.7,-0.49,3.25,95.8,95.9,87.6,0.206,0.224,0.167,0.229,81.0,90.0,93.0,0.068,0.54,76.4,0.143,,,,,,,,,,,,,,,,,,,,
4,2023-08-11,717042,Single,single,False,646240,669373,Rafael Devers,Tarik Skubal,1,0,1,e872e2ed-f402-4bce-8328-089a60c28c8b,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,0.244,2.49,2.7,-0.49,3.25,95.8,95.9,87.6,0.206,0.224,0.167,0.229,81.0,90.0,93.0,0.068,0.54,76.4,0.143,,,,,,,,,,,,,,,,,,,,
5,2023-08-11,717042,Strikeout,strikeout,True,594807,669373,Adam Duvall,Tarik Skubal,0,0,0,9142f47a-5958-4d47-9dbb-956e7eeb9b34,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,0.244,2.49,2.7,-0.49,3.25,95.8,95.9,87.6,0.206,0.224,0.167,0.229,81.0,90.0,93.0,0.068,0.54,76.4,0.143,,,,,,,,,,,,,,,,,,,,
6,2023-08-11,717042,Forceout,force_out,True,807799,669373,Masataka Yoshida,Tarik Skubal,0,0,1,9d238db2-616a-4ace-b42d-4a7b200bf330,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,0.244,2.49,2.7,-0.49,3.25,95.8,95.9,87.6,0.206,0.224,0.167,0.229,81.0,90.0,93.0,0.068,0.54,76.4,0.143,,,,,,,,,,,,,,,,,,,,
7,2023-08-11,717042,Groundout,field_out,True,596115,669373,Trevor Story,Tarik Skubal,1,0,0,2e86f9cf-3e17-4751-88a5-fb4a2b89d294,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,0.244,2.49,2.7,-0.49,3.25,95.8,95.9,87.6,0.206,0.224,0.167,0.229,81.0,90.0,93.0,0.068,0.54,76.4,0.143,,,,,,,,,,,,,,,,,,,,
8,2023-08-11,717042,Strikeout,strikeout,True,668670,519242,Jake Rogers,Chris Sale,0,0,0,2802224b-f61b-41c7-8124-9ee793ec8804,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-08-11,717042,Strikeout,strikeout,True,408234,519242,Miguel Cabrera,Chris Sale,0,0,0,e10759f2-0161-4d70-8bce-015c1c610711,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2023-08-11,717042,Flyout,field_out,True,681481,519242,Kerry Carpenter,Chris Sale,0,0,0,1e81de50-e067-4459-9a21-f1e6e5820f43,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-08-11,717042,Single,single,False,657077,669373,Alex Verdugo,Tarik Skubal,1,0,0,c68d8767-d8de-4d6d-9a51-182d3fc150c8,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,0.244,2.49,2.7,-0.49,3.25,95.8,95.9,87.6,0.206,0.224,0.167,0.229,81.0,90.0,93.0,0.068,0.54,76.4,0.143,,,,,,,,,,,,,,,,,,,,
12,2023-08-11,717042,Grounded Into DP,grounded_into_double_play,True,622569,669373,Pablo Reyes,Tarik Skubal,0,0,1,33c5067d-245d-4f45-a377-b9cd0baee2ab,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,0.244,2.49,2.7,-0.49,3.25,95.8,95.9,87.6,0.206,0.224,0.167,0.229,81.0,90.0,93.0,0.068,0.54,76.4,0.143,,,,,,,,,,,,,,,,,,,,
13,2023-08-11,717042,Groundout,field_out,True,671213,669373,Triston Casas,Tarik Skubal,0,0,0,60c0badb-6019-4e0a-b0c4-ee835968309f,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,0.244,2.49,2.7,-0.49,3.25,95.8,95.9,87.6,0.206,0.224,0.167,0.229,81.0,90.0,93.0,0.068,0.54,76.4,0.143,,,,,,,,,,,,,,,,,,,,
14,2023-08-11,717042,Strikeout,strikeout,True,595879,519242,Javier Báez,Chris Sale,0,0,0,bcdf29c2-215b-457b-bcee-b51d88088f7e,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-08-11,717042,Groundout,field_out,True,670097,519242,Zack Short,Chris Sale,1,0,0,7f2dcf3f-41d0-49a1-8a44-45ade040ae98,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-08-11,717042,Pop Out,field_out,True,606992,519242,Eric Haase,Chris Sale,0,0,0,12b31bda-09c3-4231-a687-eca89720a744,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,0.131,0.46,-1.13,0.7,-1.09,93.9,93.3,77.8,0.252,0.162,0.309,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-08-11,717042,Single,single,False,657136,669373,Connor Wong,Tarik Skubal,1,0,0,aebd36ec-76fe-40ab-841e-d5865bb90bc6,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,0.244,2.49,2.7,-0.49,3.25,95.8,95.9,87.6,0.206,0.224,0.167,0.229,81.0,90.0,93.0,0.068,0.54,76.4,0.143,,,,,,,,,,,,,,,,,,,,
18,2023-08-11,717042,Strikeout,strikeout,True,608701,669373,Rob Refsnyder,Tarik Skubal,0,0,1,3e385fce-0a1a-42aa-a5dc-7f3da3922db2,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,0.244,2.49,2.7,-0.49,3.25,95.8,95.9,87.6,0.206,0.224,0.167,0.229,81.0,90.0,93.0,0.068,0.54,76.4,0.143,,,,,,,,,,,,,,,,,,,,
19,2023-08-11,717042,Groundout,field_out,True,646240,669373,Rafael Devers,Tarik Skubal,0,0,1,f0e57488-8dd3-4744-83c8-a0443712db0a,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,0.244,2.49,2.7,-0.49,3.25,95.8,95.9,87.6,0.206,0.224,0.167,0.229,81.0,90.0,93.0,0.068,0.54,76.4,0.143,,,,,,,,,,,,,,,,,,,,
20,2023-08-11,717042,Walk,walk,False,594807,669373,Adam Duvall,Tarik Skubal,1,0,0,fe2badf2-65ac-4c7b-be96-db668563282e,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,0.244,2.49,2.7,-0.49,3.25,95.8,95.9,87.6,0.206,0.224,0.167,0.229,81.0,90.0,93.0,0.068,0.54,76.4,0.143,,,,,,,,,,,,,,,,,,,,
21,2023-08-11,717042,Groundout,field_out,True,807799,669373,Masataka Yoshida,Tarik Skubal,0,0,0,916b244c-9af0-42b8-a750-37f928acabc7,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,0.122,0.36,0.207,0.244,2.49,2.7,-0.49,3.25,95.8,95.9,87.6,0.206,0.224,0.167,0.229,81.0,90.0,93.0,0.068,0.54,76.4,0.143,,,,,,,,,,,,,,,,,,,,
