,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,FF_ba,SL_ba,CH_ba,CU_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,FS_ba,FC_ba,ST_ba
0,2023-05-12,718202,Strikeout,strikeout,True,607208,596295,Trea Turner,Austin Gomber,0,0,0,0f4811e3-3f22-481e-bbc4-d54bd3c39c6a,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
1,2023-05-12,718202,Groundout,field_out,True,664761,596295,Alec Bohm,Austin Gomber,0,0,0,d7593fcc-f723-449d-81de-4a3ad2a9797f,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
2,2023-05-12,718202,Strikeout,strikeout,True,547180,596295,Bryce Harper,Austin Gomber,0,0,0,cd69ff73-94ab-4503-aa61-dfe9e0d5bceb,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
3,2023-05-12,718202,Groundout,field_out,True,453568,592836,Charlie Blackmon,Taijuan Walker,0,0,0,2c8495f1-e6e0-4745-968c-7c7ac93bb991,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,,,,0.233,0.17600000000000002,0.026000000000000002,,,-0.82,0.53,-1.43,,,92.8,92.4,82.5,,0.257,,,0.212,0.273,92.0,91.0,94.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.057,-0.44,0.48,-1.07,87.1,87.9,74.8,0.205,0.284,0.158
4,2023-05-12,718202,Lineout,field_out,True,595777,592836,Jurickson Profar,Taijuan Walker,1,0,0,db5cc8fc-246e-4eb2-80ff-3e5d8550781c,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,,,,0.233,0.17600000000000002,0.026000000000000002,,,-0.82,0.53,-1.43,,,92.8,92.4,82.5,,0.257,,,0.212,0.273,92.0,91.0,94.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.057,-0.44,0.48,-1.07,87.1,87.9,74.8,0.205,0.284,0.158
5,2023-05-12,718202,Single,single,False,592178,592836,Kris Bryant,Taijuan Walker,0,0,0,a20e674e-f747-4831-b8b8-af0f68b24b32,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,,,,0.233,0.17600000000000002,0.026000000000000002,,,-0.82,0.53,-1.43,,,92.8,92.4,82.5,,0.257,,,0.212,0.273,92.0,91.0,94.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.057,-0.44,0.48,-1.07,87.1,87.9,74.8,0.205,0.284,0.158
6,2023-05-12,718202,Flyout,field_out,True,543068,592836,C.J. Cron,Taijuan Walker,0,0,0,5ae3650a-9214-4094-836b-25c263b595ae,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,79.0,98.0,90.0,81.0,100.0,93.0,124.0,109.0,114.0,,,,0.233,0.17600000000000002,0.026000000000000002,,,-0.82,0.53,-1.43,,,92.8,92.4,82.5,,0.257,,,0.212,0.273,92.0,91.0,94.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.057,-0.44,0.48,-1.07,87.1,87.9,74.8,0.205,0.284,0.158
7,2023-05-12,718202,Flyout,field_out,True,592206,596295,Nick Castellanos,Austin Gomber,1,0,0,c8296e90-feeb-45a2-9c14-7f64b3ac89e2,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
8,2023-05-12,718202,Groundout,field_out,True,656941,596295,Kyle Schwarber,Austin Gomber,0,0,0,3b1c9583-fccf-4e66-816e-a2982062c9ad,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
9,2023-05-12,718202,Groundout,field_out,True,592663,596295,J.T. Realmuto,Austin Gomber,1,1,0,2680044d-fe30-430f-9b1a-4aa7fbba263e,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,68.0,97.0,85.0,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,0.439,0.201,0.168,0.18100000000000002,-1.99,-5.34,0.96,-0.75,-0.07,90.6,90.8,84.8,77.6,0.344,0.275,0.296,0.226,0.4,,,,,,,,,,,,,,,,,,,,,
