,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FS%,SL%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCH/C,vFA,vFS,vSI,vSL,SI_ba,SL_ba,FF_ba,FS_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,ST_ba
10,2023-09-16,716565,Home Run,home_run,False,493329,694363,Yuli Gurriel,Jared Shuster,0,0,1,674fd84c-dbe8-41a4-b79a-1d9c304f480c,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,,,,75.0,98.0,95.0,,0.441,,0.32899999999999996,0.23,-0.83,,,1.11,-2.01,91.4,,,84.9,,0.197,0.311,,0.26,,,,,,,,,,,,,,,,,,
11,2023-09-16,716565,Groundout,field_out,True,660821,694363,Jesús Sánchez,Jared Shuster,1,1,0,2fc678c4-f0f3-4412-b8a0-ae454a1830f6,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,,,,75.0,98.0,95.0,,0.441,,0.32899999999999996,0.23,-0.83,,,1.11,-2.01,91.4,,,84.9,,0.197,0.311,,0.26,,,,,,,,,,,,,,,,,,
12,2023-09-16,716565,Walk,walk,False,641658,694363,Garrett Hampson,Jared Shuster,0,0,0,61cfbf8a-68bd-415d-8098-7fe10e8c5383,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,,,,75.0,98.0,95.0,,0.441,,0.32899999999999996,0.23,-0.83,,,1.11,-2.01,91.4,,,84.9,,0.197,0.311,,0.26,,,,,,,,,,,,,,,,,,
13,2023-09-16,716565,Forceout,force_out,True,665862,694363,Jazz Chisholm Jr.,Jared Shuster,1,0,1,3b750f73-cacc-4d07-8014-d65188a730d0,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,,,,75.0,98.0,95.0,,0.441,,0.32899999999999996,0.23,-0.83,,,1.11,-2.01,91.4,,,84.9,,0.197,0.311,,0.26,,,,,,,,,,,,,,,,,,
14,2023-09-16,716565,Strikeout,strikeout,True,542932,694363,Jon Berti,Jared Shuster,0,0,0,b811641a-4e20-4657-8521-87353ebeba3b,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,,,,75.0,98.0,95.0,,0.441,,0.32899999999999996,0.23,-0.83,,,1.11,-2.01,91.4,,,84.9,,0.197,0.311,,0.26,,,,,,,,,,,,,,,,,,
15,2023-09-16,716565,Flyout,field_out,True,606115,663773,Orlando Arcia,Bryan Hoeing,1,0,0,fa5ea9c1-dac4-465e-9354-9440090256f8,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,
16,2023-09-16,716565,Lineout,field_out,True,607680,663773,Kevin Pillar,Bryan Hoeing,1,0,0,2ba1ca17-4211-4c99-9de6-eabccc9cc2a9,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,
17,2023-09-16,716565,Groundout,field_out,True,671739,663773,Michael Harris II,Bryan Hoeing,0,0,0,a4837fe7-8a09-4239-a2ad-71e1f9408ce5,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,
18,2023-09-16,716565,Groundout,field_out,True,607732,694363,Jacob Stallings,Jared Shuster,1,0,0,43f3aeed-f0ac-43cc-9683-f4634629df46,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,,,,75.0,98.0,95.0,,0.441,,0.32899999999999996,0.23,-0.83,,,1.11,-2.01,91.4,,,84.9,,0.197,0.311,,0.26,,,,,,,,,,,,,,,,,,
19,2023-09-16,716565,Lineout,field_out,True,650333,694363,Luis Arraez,Jared Shuster,0,0,0,01fd664d-7bb0-4f51-b7ea-233738cb43a9,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,,,,75.0,98.0,95.0,,0.441,,0.32899999999999996,0.23,-0.83,,,1.11,-2.01,91.4,,,84.9,,0.197,0.311,,0.26,,,,,,,,,,,,,,,,,,
20,2023-09-16,716565,Strikeout,strikeout,True,605137,694363,Josh Bell,Jared Shuster,0,0,0,296f52de-1f09-4621-a11d-ff8eb3ff7d8e,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,,,,75.0,98.0,95.0,,0.441,,0.32899999999999996,0.23,-0.83,,,1.11,-2.01,91.4,,,84.9,,0.197,0.311,,0.26,,,,,,,,,,,,,,,,,,
21,2023-09-16,716565,Flyout,field_out,True,645277,663773,Ozzie Albies,Bryan Hoeing,0,0,0,fb33ed0b-5b51-4ce4-a4e6-fdf74544eea6,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,
22,2023-09-16,716565,Strikeout,strikeout,True,663586,663773,Austin Riley,Bryan Hoeing,0,0,0,30924c9e-b876-4207-a20b-732db3034b2a,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,
23,2023-09-16,716565,Single,single,False,621566,663773,Matt Olson,Bryan Hoeing,0,0,0,7522a3cb-1247-4384-9b0f-8e931340ace5,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,
24,2023-09-16,716565,Groundout,field_out,True,542303,663773,Marcell Ozuna,Bryan Hoeing,0,0,0,35fe0f25-a143-48b8-bd1d-7a44532ed4e8,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,
25,2023-09-16,716565,Double,double,False,669394,694363,Jake Burger,Jared Shuster,0,0,0,a42d418e-bb6a-4369-af98-4a2940460159,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,,,,75.0,98.0,95.0,,0.441,,0.32899999999999996,0.23,-0.83,,,1.11,-2.01,91.4,,,84.9,,0.197,0.311,,0.26,,,,,,,,,,,,,,,,,,
26,2023-09-16,716565,Walk,walk,False,493329,694363,Yuli Gurriel,Jared Shuster,0,0,0,c86f6207-189a-40af-8767-9da76341c1ee,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,,,,75.0,98.0,95.0,,0.441,,0.32899999999999996,0.23,-0.83,,,1.11,-2.01,91.4,,,84.9,,0.197,0.311,,0.26,,,,,,,,,,,,,,,,,,
27,2023-09-16,716565,Double Play,double_play,True,660821,694363,Jesús Sánchez,Jared Shuster,0,0,1,ebcc54f4-a88a-4fcc-96b3-24829128d109,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,,,,75.0,98.0,95.0,,0.441,,0.32899999999999996,0.23,-0.83,,,1.11,-2.01,91.4,,,84.9,,0.197,0.311,,0.26,,,,,,,,,,,,,,,,,,
28,2023-09-16,716565,Single,single,False,641658,694363,Garrett Hampson,Jared Shuster,0,0,1,132c321c-b014-4a06-b282-451854a081da,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,,,,75.0,98.0,95.0,,0.441,,0.32899999999999996,0.23,-0.83,,,1.11,-2.01,91.4,,,84.9,,0.197,0.311,,0.26,,,,,,,,,,,,,,,,,,
29,2023-09-16,716565,Single,single,False,665862,694363,Jazz Chisholm Jr.,Jared Shuster,0,0,1,f487ef05-985d-40de-99b8-9fdb957c6c66,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,,,,75.0,98.0,95.0,,0.441,,0.32899999999999996,0.23,-0.83,,,1.11,-2.01,91.4,,,84.9,,0.197,0.311,,0.26,,,,,,,,,,,,,,,,,,
30,2023-09-16,716565,Groundout,field_out,True,542932,694363,Jon Berti,Jared Shuster,0,0,0,19246fbc-61a1-43f0-b6ae-b296fb16b24c,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,,,,75.0,98.0,95.0,,0.441,,0.32899999999999996,0.23,-0.83,,,1.11,-2.01,91.4,,,84.9,,0.197,0.311,,0.26,,,,,,,,,,,,,,,,,,
31,2023-09-16,716565,Groundout,field_out,True,592696,663773,Eddie Rosario,Bryan Hoeing,0,0,0,fa70304f-74a3-4d91-ad4b-332ea71497a3,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,
32,2023-09-16,716565,Groundout,field_out,True,669221,663773,Sean Murphy,Bryan Hoeing,1,1,0,459ea60f-3018-4f02-b1c9-85c6a1294de1,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,
33,2023-09-16,716565,Strikeout,strikeout,True,606115,663773,Orlando Arcia,Bryan Hoeing,0,0,0,c74ed5a4-35e8-4fd2-b880-8c7d365157ef,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,
34,2023-09-16,716565,Groundout,field_out,True,607732,623451,Jacob Stallings,Jackson Stephens,0,0,0,9ff1d0ef-a04e-4386-8ae1-1d0d4966922b,623451.0,jacksonstephens,"Stephens, J",Right,Jackson Stephens,3.0,3.53,12.0,107.0,90.0,105.0,0.782,8.25,3.75,9.75,0.75,1.4,0.25,0.389,0.083,0.25,0.41600000000000004,84.9,78.0,108.0,100.0,59.0,113.0,99.0,68.0,103.0,93.0,118.0,118.0,128.0,0.226,0.177,,0.159,0.075,4.98,,-0.44,-3.31,-3.86,93.5,,92.7,89.0,0.308,0.333,0.182,,0.25,114.0,95.0,104.0,111.0,113.0,113.0,0.168,0.195,-3.14,2.28,90.7,75.0,0.5,0.143,,,,
35,2023-09-16,716565,Single,single,False,650333,623451,Luis Arraez,Jackson Stephens,1,1,0,8933376a-f48c-48cd-971e-abafb9323b1b,623451.0,jacksonstephens,"Stephens, J",Right,Jackson Stephens,3.0,3.53,12.0,107.0,90.0,105.0,0.782,8.25,3.75,9.75,0.75,1.4,0.25,0.389,0.083,0.25,0.41600000000000004,84.9,78.0,108.0,100.0,59.0,113.0,99.0,68.0,103.0,93.0,118.0,118.0,128.0,0.226,0.177,,0.159,0.075,4.98,,-0.44,-3.31,-3.86,93.5,,92.7,89.0,0.308,0.333,0.182,,0.25,114.0,95.0,104.0,111.0,113.0,113.0,0.168,0.195,-3.14,2.28,90.7,75.0,0.5,0.143,,,,
36,2023-09-16,716565,Flyout,field_out,True,605137,623451,Josh Bell,Jackson Stephens,0,0,0,1f96efb8-2484-4c75-9775-505d2ef9239c,623451.0,jacksonstephens,"Stephens, J",Right,Jackson Stephens,3.0,3.53,12.0,107.0,90.0,105.0,0.782,8.25,3.75,9.75,0.75,1.4,0.25,0.389,0.083,0.25,0.41600000000000004,84.9,78.0,108.0,100.0,59.0,113.0,99.0,68.0,103.0,93.0,118.0,118.0,128.0,0.226,0.177,,0.159,0.075,4.98,,-0.44,-3.31,-3.86,93.5,,92.7,89.0,0.308,0.333,0.182,,0.25,114.0,95.0,104.0,111.0,113.0,113.0,0.168,0.195,-3.14,2.28,90.7,75.0,0.5,0.143,,,,
37,2023-09-16,716565,Walk,walk,False,669394,623451,Jake Burger,Jackson Stephens,0,0,1,a3fe2d39-ccb7-45e0-ac45-2241bb005971,623451.0,jacksonstephens,"Stephens, J",Right,Jackson Stephens,3.0,3.53,12.0,107.0,90.0,105.0,0.782,8.25,3.75,9.75,0.75,1.4,0.25,0.389,0.083,0.25,0.41600000000000004,84.9,78.0,108.0,100.0,59.0,113.0,99.0,68.0,103.0,93.0,118.0,118.0,128.0,0.226,0.177,,0.159,0.075,4.98,,-0.44,-3.31,-3.86,93.5,,92.7,89.0,0.308,0.333,0.182,,0.25,114.0,95.0,104.0,111.0,113.0,113.0,0.168,0.195,-3.14,2.28,90.7,75.0,0.5,0.143,,,,
38,2023-09-16,716565,Strikeout,strikeout,True,493329,623451,Yuli Gurriel,Jackson Stephens,0,0,1,ccd2eb67-119f-47af-9a1f-9787134d7b3f,623451.0,jacksonstephens,"Stephens, J",Right,Jackson Stephens,3.0,3.53,12.0,107.0,90.0,105.0,0.782,8.25,3.75,9.75,0.75,1.4,0.25,0.389,0.083,0.25,0.41600000000000004,84.9,78.0,108.0,100.0,59.0,113.0,99.0,68.0,103.0,93.0,118.0,118.0,128.0,0.226,0.177,,0.159,0.075,4.98,,-0.44,-3.31,-3.86,93.5,,92.7,89.0,0.308,0.333,0.182,,0.25,114.0,95.0,104.0,111.0,113.0,113.0,0.168,0.195,-3.14,2.28,90.7,75.0,0.5,0.143,,,,
