,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,SL_ba,CH_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FF_ba,FS_ba,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FC%,wFC/C,vFC,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba
10,2023-08-14,716994,Groundout,field_out,True,664034,663903,Ty France,Brady Singer,0,0,0,2bd64da9-fcab-471b-8993-87209c2859b9,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-08-14,716994,Strikeout,strikeout,True,687799,663903,Cade Marlowe,Brady Singer,0,0,0,e0c35460-5c55-4017-b106-37cca85602ac,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-08-14,716994,Walk,walk,False,607461,669302,Matt Beaty,Logan Gilbert,1,0,0,521e8486-a929-4277-bcb4-0127f301753d,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.667,0.211,,,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.28,0.174,0.214,,,,,,,,,,,,,
13,2023-08-14,716994,Strikeout,strikeout,True,671221,669302,Drew Waters,Logan Gilbert,0,0,0,8ae28f18-9604-4f8d-84a9-88392dfceb08,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.667,0.211,,,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.28,0.174,0.214,,,,,,,,,,,,,
14,2023-08-14,716994,Flyout,field_out,True,664728,669302,Kyle Isbel,Logan Gilbert,0,0,0,b0c81c7c-c7a9-4b91-ad17-582f9a5f1139,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.667,0.211,,,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.28,0.174,0.214,,,,,,,,,,,,,
15,2023-08-14,716994,Single,single,False,672580,669302,Maikel Garcia,Logan Gilbert,0,0,1,adb0779b-4c1e-4c66-9f4c-65a5e9b0d366,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.667,0.211,,,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.28,0.174,0.214,,,,,,,,,,,,,
16,2023-08-14,716994,Single,single,False,677951,669302,Bobby Witt Jr.,Logan Gilbert,0,0,1,b4e79626-5c38-4e5b-8da4-4762a38237ae,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.667,0.211,,,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.28,0.174,0.214,,,,,,,,,,,,,
17,2023-08-14,716994,Flyout,field_out,True,686681,669302,Michael Massey,Logan Gilbert,1,0,0,667d8012-faea-4646-a888-c54a6014de1e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.667,0.211,,,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.28,0.174,0.214,,,,,,,,,,,,,
18,2023-08-14,716994,Strikeout,strikeout,True,645801,663903,Mike Ford,Brady Singer,0,0,0,8a2efd07-6ed9-47d9-8b49-31c970772dcc,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-08-14,716994,Groundout,field_out,True,664238,663903,Dylan Moore,Brady Singer,1,0,0,52606846-adcb-4f52-a5e3-e928801c2478,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-08-14,716994,Flyout,field_out,True,668942,663903,Josh Rojas,Brady Singer,0,0,0,47dc21a0-9257-4622-9b27-0d8af1c4fcaa,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-08-14,716994,Groundout,field_out,True,521692,669302,Salvador Perez,Logan Gilbert,0,0,0,39545672-5400-4a42-9cd3-0851be8d3ba1,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.667,0.211,,,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.28,0.174,0.214,,,,,,,,,,,,,
22,2023-08-14,716994,Strikeout,strikeout,True,669004,669302,MJ Melendez,Logan Gilbert,0,0,0,8560a5f8-24ae-4663-9bc6-24947c244bca,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.667,0.211,,,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.28,0.174,0.214,,,,,,,,,,,,,
23,2023-08-14,716994,Groundout,field_out,True,676369,669302,Nelson Velázquez,Logan Gilbert,0,0,0,5d2a06e0-6505-4d7e-b58b-6d7859ee289e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.667,0.211,,,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.28,0.174,0.214,,,,,,,,,,,,,
24,2023-08-14,716994,Strikeout,strikeout,True,677594,663903,Julio Rodríguez,Brady Singer,0,0,0,37384e33-88a8-46de-9e96-ed5639f62037,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-08-14,716994,Strikeout,strikeout,True,553993,663903,Eugenio Suárez,Brady Singer,0,0,0,9672e03a-a1b7-4218-bf4d-6d865e83a8f4,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-08-14,716994,Lineout,field_out,True,663728,663903,Cal Raleigh,Brady Singer,0,0,0,12f737dc-7189-4316-a239-4fbe939b9328,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-08-14,716994,Strikeout,strikeout,True,607461,669302,Matt Beaty,Logan Gilbert,0,0,0,d8971996-66ba-4569-8ad2-a0664bdd9ff7,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.667,0.211,,,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.28,0.174,0.214,,,,,,,,,,,,,
28,2023-08-14,716994,Walk,walk,False,671221,669302,Drew Waters,Logan Gilbert,1,0,0,3eb3bda0-c4e9-45de-b0fc-a1290831dbd8,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.667,0.211,,,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.28,0.174,0.214,,,,,,,,,,,,,
29,2023-08-14,716994,Flyout,field_out,True,664728,669302,Kyle Isbel,Logan Gilbert,0,0,0,50b71159-3638-4def-b60e-c867aa7db8d9,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.667,0.211,,,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.28,0.174,0.214,,,,,,,,,,,,,
30,2023-08-14,716994,Caught Stealing 2B,caught_stealing_2b,True,672580,669302,Maikel Garcia,Logan Gilbert,1,0,0,331c7d2b-5958-4768-8b48-5652bfebd962,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.667,0.211,,,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.28,0.174,0.214,,,,,,,,,,,,,
31,2023-08-14,716994,Groundout,field_out,True,686527,663903,Dominic Canzone,Brady Singer,1,0,0,9a8fe63b-b986-42e3-86ad-0b99261712a8,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-08-14,716994,Flyout,field_out,True,664034,663903,Ty France,Brady Singer,0,0,0,f847f324-9b81-4e42-a37a-a5b28cb2f079,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-08-14,716994,Walk,walk,False,687799,663903,Cade Marlowe,Brady Singer,0,0,0,cf69e575-9b35-4fa5-9f3f-a7ec5cbc1170,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-08-14,716994,Flyout,field_out,True,645801,663903,Mike Ford,Brady Singer,0,0,0,5e90f1a5-9f8a-465d-9484-adcef0e10611,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-08-14,716994,Groundout,field_out,True,672580,669302,Maikel Garcia,Logan Gilbert,1,0,0,0ea07d4b-9841-4c86-b51a-bf179e374887,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.667,0.211,,,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.28,0.174,0.214,,,,,,,,,,,,,
36,2023-08-14,716994,Home Run,home_run,False,677951,669302,Bobby Witt Jr.,Logan Gilbert,1,0,0,84cc60e5-5564-41b6-8607-4829a5cea50e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,0.297,,0.01,-11.33,1.84,,95.7,93.7,88.7,0.667,0.211,,,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.28,0.174,0.214,,,,,,,,,,,,,
