,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,CH_ba,SL_ba,SI_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba
10,2023-04-25,718431,Groundout,field_out,True,682928,676130,CJ Abrams,José Buttó,0,0,0,a31aee7f-70e4-4698-b210-4dfb0a5f04e8,676130.0,josebutto,Buttó,Right,José Buttó,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.45799999999999996,0.161,0.314,0.364,85.5,83.0,96.0,92.0,76.0,88.0,94.0,101.0,96.0,94.0,86.0,86.0,79.0,109.0,104.0,106.0,0.055999999999999994,0.509,0.151,0.055,0.22899999999999998,1.65,4.53,1.11,1.56,-2.44,93.8,92.9,86.2,80.0,0.174,0.316,0.154,0.231,0.2,,,,,,,,
11,2023-04-25,718431,Strikeout,strikeout,True,624413,680686,Pete Alonso,Josiah Gray,0,0,0,984c7ff8-2b46-4218-aa7c-0a1d0df23d87,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,96.0,95.0,97.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.161,0.016,-1.21,0.15,-0.07,0.24,0.6,93.5,93.1,85.1,82.2,0.291,0.286,0.239,0.313,0.221,95.0,95.0,83.0,0.18100000000000002,-0.09,88.8,0.243,0.163
12,2023-04-25,718431,Pop Out,field_out,True,643446,680686,Jeff McNeil,Josiah Gray,0,0,0,16659a4f-e2cc-4b07-bf3a-bc8467b365c7,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,96.0,95.0,97.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.161,0.016,-1.21,0.15,-0.07,0.24,0.6,93.5,93.1,85.1,82.2,0.291,0.286,0.239,0.313,0.221,95.0,95.0,83.0,0.18100000000000002,-0.09,88.8,0.243,0.163
13,2023-04-25,718431,Single,single,False,596129,680686,Daniel Vogelbach,Josiah Gray,1,0,0,863c73d1-42da-4c20-a5e5-72b3e7c335e4,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,96.0,95.0,97.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.161,0.016,-1.21,0.15,-0.07,0.24,0.6,93.5,93.1,85.1,82.2,0.291,0.286,0.239,0.313,0.221,95.0,95.0,83.0,0.18100000000000002,-0.09,88.8,0.243,0.163
14,2023-04-25,718431,Strikeout,strikeout,True,683146,680686,Brett Baty,Josiah Gray,0,0,0,d1db34a6-01ad-4915-9ea5-078c6e7692b3,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,96.0,95.0,97.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.161,0.016,-1.21,0.15,-0.07,0.24,0.6,93.5,93.1,85.1,82.2,0.291,0.286,0.239,0.313,0.221,95.0,95.0,83.0,0.18100000000000002,-0.09,88.8,0.243,0.163
15,2023-04-25,718431,Groundout,field_out,True,645302,676130,Victor Robles,José Buttó,0,0,0,a848a1ed-4f65-4ed6-92a6-2b26e8eb78c5,676130.0,josebutto,Buttó,Right,José Buttó,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.45799999999999996,0.161,0.314,0.364,85.5,83.0,96.0,92.0,76.0,88.0,94.0,101.0,96.0,94.0,86.0,86.0,79.0,109.0,104.0,106.0,0.055999999999999994,0.509,0.151,0.055,0.22899999999999998,1.65,4.53,1.11,1.56,-2.44,93.8,92.9,86.2,80.0,0.174,0.316,0.154,0.231,0.2,,,,,,,,
16,2023-04-25,718431,Walk,walk,False,669743,676130,Alex Call,José Buttó,0,0,0,86dd7d91-1a62-4899-a316-a71cdbd4f51b,676130.0,josebutto,Buttó,Right,José Buttó,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.45799999999999996,0.161,0.314,0.364,85.5,83.0,96.0,92.0,76.0,88.0,94.0,101.0,96.0,94.0,86.0,86.0,79.0,109.0,104.0,106.0,0.055999999999999994,0.509,0.151,0.055,0.22899999999999998,1.65,4.53,1.11,1.56,-2.44,93.8,92.9,86.2,80.0,0.174,0.316,0.154,0.231,0.2,,,,,,,,
17,2023-04-25,718431,Forceout,force_out,True,671277,676130,Luis García Jr.,José Buttó,1,0,1,da0b5c15-366b-48d9-b642-081b84ebc5c7,676130.0,josebutto,Buttó,Right,José Buttó,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.45799999999999996,0.161,0.314,0.364,85.5,83.0,96.0,92.0,76.0,88.0,94.0,101.0,96.0,94.0,86.0,86.0,79.0,109.0,104.0,106.0,0.055999999999999994,0.509,0.151,0.055,0.22899999999999998,1.65,4.53,1.11,1.56,-2.44,93.8,92.9,86.2,80.0,0.174,0.316,0.154,0.231,0.2,,,,,,,,
18,2023-04-25,718431,Walk,walk,False,600869,676130,Jeimer Candelario,José Buttó,0,0,1,e988e0e7-bbc7-4904-b11c-4a6486e1eb13,676130.0,josebutto,Buttó,Right,José Buttó,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.45799999999999996,0.161,0.314,0.364,85.5,83.0,96.0,92.0,76.0,88.0,94.0,101.0,96.0,94.0,86.0,86.0,79.0,109.0,104.0,106.0,0.055999999999999994,0.509,0.151,0.055,0.22899999999999998,1.65,4.53,1.11,1.56,-2.44,93.8,92.9,86.2,80.0,0.174,0.316,0.154,0.231,0.2,,,,,,,,
19,2023-04-25,718431,Single,single,False,608841,676130,Joey Meneses,José Buttó,0,0,1,256ede2d-271b-4e2a-b3eb-8f0c01f87c16,676130.0,josebutto,Buttó,Right,José Buttó,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.45799999999999996,0.161,0.314,0.364,85.5,83.0,96.0,92.0,76.0,88.0,94.0,101.0,96.0,94.0,86.0,86.0,79.0,109.0,104.0,106.0,0.055999999999999994,0.509,0.151,0.055,0.22899999999999998,1.65,4.53,1.11,1.56,-2.44,93.8,92.9,86.2,80.0,0.174,0.316,0.154,0.231,0.2,,,,,,,,
20,2023-04-25,718431,Pop Out,field_out,True,660688,676130,Keibert Ruiz,José Buttó,0,0,0,6d62f83d-9e71-4a4f-9a31-eb559807fcad,676130.0,josebutto,Buttó,Right,José Buttó,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.45799999999999996,0.161,0.314,0.364,85.5,83.0,96.0,92.0,76.0,88.0,94.0,101.0,96.0,94.0,86.0,86.0,79.0,109.0,104.0,106.0,0.055999999999999994,0.509,0.151,0.055,0.22899999999999998,1.65,4.53,1.11,1.56,-2.44,93.8,92.9,86.2,80.0,0.174,0.316,0.154,0.231,0.2,,,,,,,,
21,2023-04-25,718431,Strikeout,strikeout,True,641645,680686,Luis Guillorme,Josiah Gray,0,0,0,5478680c-b98b-4b6a-8dce-a580a69a7a5a,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,96.0,95.0,97.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.161,0.016,-1.21,0.15,-0.07,0.24,0.6,93.5,93.1,85.1,82.2,0.291,0.286,0.239,0.313,0.221,95.0,95.0,83.0,0.18100000000000002,-0.09,88.8,0.243,0.163
22,2023-04-25,718431,Strikeout,strikeout,True,682626,680686,Francisco Alvarez,Josiah Gray,0,0,0,6e689238-f636-4ce7-9f39-7a9a3ad0ec72,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,96.0,95.0,97.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.161,0.016,-1.21,0.15,-0.07,0.24,0.6,93.5,93.1,85.1,82.2,0.291,0.286,0.239,0.313,0.221,95.0,95.0,83.0,0.18100000000000002,-0.09,88.8,0.243,0.163
23,2023-04-25,718431,Single,single,False,607043,680686,Brandon Nimmo,Josiah Gray,0,0,0,0a97fc7e-e93c-4062-9de5-683d014a7496,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,96.0,95.0,97.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.161,0.016,-1.21,0.15,-0.07,0.24,0.6,93.5,93.1,85.1,82.2,0.291,0.286,0.239,0.313,0.221,95.0,95.0,83.0,0.18100000000000002,-0.09,88.8,0.243,0.163
24,2023-04-25,718431,Strikeout,strikeout,True,516782,680686,Starling Marte,Josiah Gray,0,0,0,0f430bf1-376d-4cdc-a5b0-5000beebb655,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,96.0,95.0,97.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.161,0.016,-1.21,0.15,-0.07,0.24,0.6,93.5,93.1,85.1,82.2,0.291,0.286,0.239,0.313,0.221,95.0,95.0,83.0,0.18100000000000002,-0.09,88.8,0.243,0.163
25,2023-04-25,718431,Groundout,field_out,True,642086,676130,Dominic Smith,José Buttó,1,0,0,97b50412-1499-441b-88ed-c838c6372e52,676130.0,josebutto,Buttó,Right,José Buttó,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.45799999999999996,0.161,0.314,0.364,85.5,83.0,96.0,92.0,76.0,88.0,94.0,101.0,96.0,94.0,86.0,86.0,79.0,109.0,104.0,106.0,0.055999999999999994,0.509,0.151,0.055,0.22899999999999998,1.65,4.53,1.11,1.56,-2.44,93.8,92.9,86.2,80.0,0.174,0.316,0.154,0.231,0.2,,,,,,,,
26,2023-04-25,718431,Walk,walk,False,657041,676130,Lane Thomas,José Buttó,1,0,0,6aad577f-e624-4d7b-8095-305377e9e97a,676130.0,josebutto,Buttó,Right,José Buttó,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.45799999999999996,0.161,0.314,0.364,85.5,83.0,96.0,92.0,76.0,88.0,94.0,101.0,96.0,94.0,86.0,86.0,79.0,109.0,104.0,106.0,0.055999999999999994,0.509,0.151,0.055,0.22899999999999998,1.65,4.53,1.11,1.56,-2.44,93.8,92.9,86.2,80.0,0.174,0.316,0.154,0.231,0.2,,,,,,,,
27,2023-04-25,718431,Fielders Choice,fielders_choice,False,682928,676130,CJ Abrams,José Buttó,0,0,1,88362678-a25e-45e7-ae1c-db16209b8a42,676130.0,josebutto,Buttó,Right,José Buttó,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.45799999999999996,0.161,0.314,0.364,85.5,83.0,96.0,92.0,76.0,88.0,94.0,101.0,96.0,94.0,86.0,86.0,79.0,109.0,104.0,106.0,0.055999999999999994,0.509,0.151,0.055,0.22899999999999998,1.65,4.53,1.11,1.56,-2.44,93.8,92.9,86.2,80.0,0.174,0.316,0.154,0.231,0.2,,,,,,,,
28,2023-04-25,718431,Groundout,field_out,True,645302,676130,Victor Robles,José Buttó,0,0,1,6d804e50-36f9-4dfc-80d2-94d8a7f46cc0,676130.0,josebutto,Buttó,Right,José Buttó,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.45799999999999996,0.161,0.314,0.364,85.5,83.0,96.0,92.0,76.0,88.0,94.0,101.0,96.0,94.0,86.0,86.0,79.0,109.0,104.0,106.0,0.055999999999999994,0.509,0.151,0.055,0.22899999999999998,1.65,4.53,1.11,1.56,-2.44,93.8,92.9,86.2,80.0,0.174,0.316,0.154,0.231,0.2,,,,,,,,
29,2023-04-25,718431,Walk,walk,False,669743,676130,Alex Call,José Buttó,1,0,0,edb925f9-ddee-45ae-9e89-709c65cc8460,676130.0,josebutto,Buttó,Right,José Buttó,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.45799999999999996,0.161,0.314,0.364,85.5,83.0,96.0,92.0,76.0,88.0,94.0,101.0,96.0,94.0,86.0,86.0,79.0,109.0,104.0,106.0,0.055999999999999994,0.509,0.151,0.055,0.22899999999999998,1.65,4.53,1.11,1.56,-2.44,93.8,92.9,86.2,80.0,0.174,0.316,0.154,0.231,0.2,,,,,,,,
30,2023-04-25,718431,Groundout,field_out,True,671277,676130,Luis García Jr.,José Buttó,1,1,0,a4e2dfcf-e602-48dd-a363-2f00e9a899d8,676130.0,josebutto,Buttó,Right,José Buttó,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.45799999999999996,0.161,0.314,0.364,85.5,83.0,96.0,92.0,76.0,88.0,94.0,101.0,96.0,94.0,86.0,86.0,79.0,109.0,104.0,106.0,0.055999999999999994,0.509,0.151,0.055,0.22899999999999998,1.65,4.53,1.11,1.56,-2.44,93.8,92.9,86.2,80.0,0.174,0.316,0.154,0.231,0.2,,,,,,,,
31,2023-04-25,718431,Flyout,field_out,True,596019,680686,Francisco Lindor,Josiah Gray,1,0,0,17e35c0a-00de-4937-ad3d-57e9c3fd1e07,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,96.0,95.0,97.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.161,0.016,-1.21,0.15,-0.07,0.24,0.6,93.5,93.1,85.1,82.2,0.291,0.286,0.239,0.313,0.221,95.0,95.0,83.0,0.18100000000000002,-0.09,88.8,0.243,0.163
32,2023-04-25,718431,Strikeout,strikeout,True,624413,680686,Pete Alonso,Josiah Gray,0,0,0,4e245cb0-a3a2-41fc-b8a5-8ba7eb8535c2,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,96.0,95.0,97.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.161,0.016,-1.21,0.15,-0.07,0.24,0.6,93.5,93.1,85.1,82.2,0.291,0.286,0.239,0.313,0.221,95.0,95.0,83.0,0.18100000000000002,-0.09,88.8,0.243,0.163
33,2023-04-25,718431,Pop Out,field_out,True,643446,680686,Jeff McNeil,Josiah Gray,0,0,0,285d0d7e-d4a6-4d42-9ae7-f9a5780a544e,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,88.6,44.0,96.0,90.0,96.0,95.0,97.0,82.0,91.0,83.0,93.0,101.0,90.0,84.0,92.0,96.0,0.17600000000000002,0.166,0.299,0.161,0.016,-1.21,0.15,-0.07,0.24,0.6,93.5,93.1,85.1,82.2,0.291,0.286,0.239,0.313,0.221,95.0,95.0,83.0,0.18100000000000002,-0.09,88.8,0.243,0.163
34,2023-04-25,718431,Groundout,field_out,True,600869,676130,Jeimer Candelario,José Buttó,1,0,0,e0988e34-6f47-415f-8f2c-0a7d93b656f9,676130.0,josebutto,Buttó,Right,José Buttó,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.45799999999999996,0.161,0.314,0.364,85.5,83.0,96.0,92.0,76.0,88.0,94.0,101.0,96.0,94.0,86.0,86.0,79.0,109.0,104.0,106.0,0.055999999999999994,0.509,0.151,0.055,0.22899999999999998,1.65,4.53,1.11,1.56,-2.44,93.8,92.9,86.2,80.0,0.174,0.316,0.154,0.231,0.2,,,,,,,,
35,2023-04-25,718431,Groundout,field_out,True,608841,676130,Joey Meneses,José Buttó,0,0,0,d3e8ae95-e777-4324-9cd3-4ae6771b2d10,676130.0,josebutto,Buttó,Right,José Buttó,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.45799999999999996,0.161,0.314,0.364,85.5,83.0,96.0,92.0,76.0,88.0,94.0,101.0,96.0,94.0,86.0,86.0,79.0,109.0,104.0,106.0,0.055999999999999994,0.509,0.151,0.055,0.22899999999999998,1.65,4.53,1.11,1.56,-2.44,93.8,92.9,86.2,80.0,0.174,0.316,0.154,0.231,0.2,,,,,,,,
36,2023-04-25,718431,Walk,walk,False,660688,676130,Keibert Ruiz,José Buttó,1,0,0,3c4ba79d-a269-4412-a808-fcc4a26c62ed,676130.0,josebutto,Buttó,Right,José Buttó,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.45799999999999996,0.161,0.314,0.364,85.5,83.0,96.0,92.0,76.0,88.0,94.0,101.0,96.0,94.0,86.0,86.0,79.0,109.0,104.0,106.0,0.055999999999999994,0.509,0.151,0.055,0.22899999999999998,1.65,4.53,1.11,1.56,-2.44,93.8,92.9,86.2,80.0,0.174,0.316,0.154,0.231,0.2,,,,,,,,
