,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vSI,vSL,SI_ba,CH_ba,FC_ba,SL_ba,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,FA%,KC%,wFA/C,wKC/C,vFA,vKC,FF_ba,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,ST_ba
0,2023-08-06,717106,Flyout,field_out,True,606466,572971,Ketel Marte,Dallas Keuchel,0,0,0,bbc26096-bc78-4c62-9118-6a19e21e183b,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.18899999999999997,0.315,0.33299999999999996,80.3,74.0,110.0,108.0,64.0,92.0,86.0,64.0,94.0,95.0,92.0,94.0,90.0,0.34700000000000003,0.254,0.129,0.271,-2.63,0.39,0.06,-0.58,84.8,87.4,78.3,0.245,0.327,0.379,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-06,717106,Walk,walk,False,682998,572971,Corbin Carroll,Dallas Keuchel,0,0,0,dba0c1b7-ef17-451f-8c49-c6099d612835,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.18899999999999997,0.315,0.33299999999999996,80.3,74.0,110.0,108.0,64.0,92.0,86.0,64.0,94.0,95.0,92.0,94.0,90.0,0.34700000000000003,0.254,0.129,0.271,-2.63,0.39,0.06,-0.58,84.8,87.4,78.3,0.245,0.327,0.379,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-06,717106,Grounded Into DP,grounded_into_double_play,True,502054,572971,Tommy Pham,Dallas Keuchel,0,0,1,7e4c3387-ac27-4142-a315-66898c543553,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.18899999999999997,0.315,0.33299999999999996,80.3,74.0,110.0,108.0,64.0,92.0,86.0,64.0,94.0,95.0,92.0,94.0,90.0,0.34700000000000003,0.254,0.129,0.271,-2.63,0.39,0.06,-0.58,84.8,87.4,78.3,0.245,0.327,0.379,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-06,717106,Walk,walk,False,666397,668678,Edouard Julien,Zac Gallen,1,0,0,9b9aefe8-f327-43fb-be07-92db2d70e9d3,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.092,0.045,0.139,-2.24,-3.38,0.34,1.05,90.2,93.0,87.4,0.286,0.21,0.352,0.25,104.0,104.0,106.0,121.0,104.0,112.0,0.491,0.22699999999999998,1.59,0.46,93.6,82.5,0.238,0.21,,,,,,,,,,,,,,
4,2023-08-06,717106,Grounded Into DP,grounded_into_double_play,True,621043,668678,Carlos Correa,Zac Gallen,1,0,1,18c711e0-eca9-415c-8b16-c4f8cbda30fd,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.092,0.045,0.139,-2.24,-3.38,0.34,1.05,90.2,93.0,87.4,0.286,0.21,0.352,0.25,104.0,104.0,106.0,121.0,104.0,112.0,0.491,0.22699999999999998,1.59,0.46,93.6,82.5,0.238,0.21,,,,,,,,,,,,,,
5,2023-08-06,717106,Strikeout,strikeout,True,596146,668678,Max Kepler,Zac Gallen,0,0,0,5573ba3e-594f-4a84-8d04-2a7749ca7ca3,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,97.0,95.0,92.0,105.0,116.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.092,0.045,0.139,-2.24,-3.38,0.34,1.05,90.2,93.0,87.4,0.286,0.21,0.352,0.25,104.0,104.0,106.0,121.0,104.0,112.0,0.491,0.22699999999999998,1.59,0.46,93.6,82.5,0.238,0.21,,,,,,,,,,,,,,
6,2023-08-06,717106,Groundout,field_out,True,572233,572971,Christian Walker,Dallas Keuchel,0,0,0,bfafba61-9867-41e4-9aec-98d7ec64d793,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.18899999999999997,0.315,0.33299999999999996,80.3,74.0,110.0,108.0,64.0,92.0,86.0,64.0,94.0,95.0,92.0,94.0,90.0,0.34700000000000003,0.254,0.129,0.271,-2.63,0.39,0.06,-0.58,84.8,87.4,78.3,0.245,0.327,0.379,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-08-06,717106,Single,single,False,666971,572971,Lourdes Gurriel Jr.,Dallas Keuchel,0,0,0,6917b25a-965d-4ed6-96a3-da0d4c41ed87,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.18899999999999997,0.315,0.33299999999999996,80.3,74.0,110.0,108.0,64.0,92.0,86.0,64.0,94.0,95.0,92.0,94.0,90.0,0.34700000000000003,0.254,0.129,0.271,-2.63,0.39,0.06,-0.58,84.8,87.4,78.3,0.245,0.327,0.379,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-08-06,717106,Forceout,force_out,True,656896,572971,Emmanuel Rivera,Dallas Keuchel,1,0,1,b6dc8881-4469-4423-b20c-09589fd8bb75,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.18899999999999997,0.315,0.33299999999999996,80.3,74.0,110.0,108.0,64.0,92.0,86.0,64.0,94.0,95.0,92.0,94.0,90.0,0.34700000000000003,0.254,0.129,0.271,-2.63,0.39,0.06,-0.58,84.8,87.4,78.3,0.245,0.327,0.379,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-08-06,717106,Single,single,False,664983,572971,Jake McCarthy,Dallas Keuchel,1,0,1,ad2893cb-6d1a-4ab6-9000-61fb5a48dce9,572971.0,dallaskeuchel,Keuchel,Left,Dallas Keuchel,5.97,5.59,37.2,98.0,74.0,94.0,0.799,5.97,4.3,10.75,0.72,2.23,0.213,0.504,0.18899999999999997,0.315,0.33299999999999996,80.3,74.0,110.0,108.0,64.0,92.0,86.0,64.0,94.0,95.0,92.0,94.0,90.0,0.34700000000000003,0.254,0.129,0.271,-2.63,0.39,0.06,-0.58,84.8,87.4,78.3,0.245,0.327,0.379,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
