,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,FF_ba,SL_ba,CU_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba
12,2023-04-10,718629,Flyout,field_out,True,602074,571927,Yonathan Daza,Steven Matz,1,0,0,c17c9c3a-2c67-46f5-81b4-cad5a26b627f,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,,0.5,0.259,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.291,,,,,,,,
13,2023-04-10,718629,Groundout,field_out,True,691023,608566,Jordan Walker,Germán Márquez,0,0,0,ac19169e-f190-4b28-9a8f-6406bbae1c12,608566.0,germanmarquez,Márquez,Right,Germán Márquez,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052000000000000005,0.414,0.45,85.8,97.0,88.0,103.0,79.0,106.0,97.0,72.0,103.0,99.0,106.0,91.0,97.0,139.0,104.0,110.0,0.21899999999999997,0.342,0.249,0.17600000000000002,0.013000000000000001,-1.46,-1.84,2.84,-0.42,0.49,95.7,94.8,88.5,86.4,0.348,0.158,0.167,0.357,,,,,,,,,,,,,,,
14,2023-04-10,718629,Groundout,field_out,True,666185,608566,Dylan Carlson,Germán Márquez,0,0,0,70f29b4a-149c-4914-ae2b-6ac0b4088584,608566.0,germanmarquez,Márquez,Right,Germán Márquez,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052000000000000005,0.414,0.45,85.8,97.0,88.0,103.0,79.0,106.0,97.0,72.0,103.0,99.0,106.0,91.0,97.0,139.0,104.0,110.0,0.21899999999999997,0.342,0.249,0.17600000000000002,0.013000000000000001,-1.46,-1.84,2.84,-0.42,0.49,95.7,94.8,88.5,86.4,0.348,0.158,0.167,0.357,,,,,,,,,,,,,,,
15,2023-04-10,718629,Groundout,field_out,True,669242,608566,Tommy Edman,Germán Márquez,0,0,0,a1854e0e-0435-4b9b-abbc-97f0c03a6a25,608566.0,germanmarquez,Márquez,Right,Germán Márquez,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052000000000000005,0.414,0.45,85.8,97.0,88.0,103.0,79.0,106.0,97.0,72.0,103.0,99.0,106.0,91.0,97.0,139.0,104.0,110.0,0.21899999999999997,0.342,0.249,0.17600000000000002,0.013000000000000001,-1.46,-1.84,2.84,-0.42,0.49,95.7,94.8,88.5,86.4,0.348,0.158,0.167,0.357,,,,,,,,,,,,,,,
16,2023-04-10,718629,Single,single,False,676701,571927,Alan Trejo,Steven Matz,1,0,0,9f6ca489-b44a-4521-8004-b59c1bd2b825,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,,0.5,0.259,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.291,,,,,,,,
17,2023-04-10,718629,Double,double,False,678662,571927,Ezequiel Tovar,Steven Matz,1,0,1,0b78768f-f4f2-46c4-a740-01b41a0c6d1d,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,,0.5,0.259,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.291,,,,,,,,
18,2023-04-10,718629,Sac Fly,sac_fly,True,595777,571927,Jurickson Profar,Steven Matz,0,0,1,c3e6f833-5563-4ceb-ae07-de5c2866c7f8,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,,0.5,0.259,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.291,,,,,,,,
19,2023-04-10,718629,Walk,walk,False,453568,571927,Charlie Blackmon,Steven Matz,0,0,0,f1cfeb88-8887-4843-a36f-5594ac3f0b33,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,,0.5,0.259,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.291,,,,,,,,
20,2023-04-10,718629,Strikeout Double Play,strikeout_double_play,True,592178,571927,Kris Bryant,Steven Matz,0,0,1,156bcfd9-3a6d-40f9-b354-02b83d18eea6,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,,0.5,0.259,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.291,,,,,,,,
21,2023-04-10,718629,Single,single,False,680977,608566,Brendan Donovan,Germán Márquez,1,0,0,51a5f329-afb3-41ba-bdca-6c14e7c0956a,608566.0,germanmarquez,Márquez,Right,Germán Márquez,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052000000000000005,0.414,0.45,85.8,97.0,88.0,103.0,79.0,106.0,97.0,72.0,103.0,99.0,106.0,91.0,97.0,139.0,104.0,110.0,0.21899999999999997,0.342,0.249,0.17600000000000002,0.013000000000000001,-1.46,-1.84,2.84,-0.42,0.49,95.7,94.8,88.5,86.4,0.348,0.158,0.167,0.357,,,,,,,,,,,,,,,
22,2023-04-10,718629,Triple,triple,False,676475,608566,Alec Burleson,Germán Márquez,0,0,1,96c6387e-757e-4d64-a64e-ee179999b35b,608566.0,germanmarquez,Márquez,Right,Germán Márquez,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052000000000000005,0.414,0.45,85.8,97.0,88.0,103.0,79.0,106.0,97.0,72.0,103.0,99.0,106.0,91.0,97.0,139.0,104.0,110.0,0.21899999999999997,0.342,0.249,0.17600000000000002,0.013000000000000001,-1.46,-1.84,2.84,-0.42,0.49,95.7,94.8,88.5,86.4,0.348,0.158,0.167,0.357,,,,,,,,,,,,,,,
23,2023-04-10,718629,Single,single,False,502671,608566,Paul Goldschmidt,Germán Márquez,1,0,1,7972c520-fc8d-4400-bb59-50039d1864c8,608566.0,germanmarquez,Márquez,Right,Germán Márquez,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052000000000000005,0.414,0.45,85.8,97.0,88.0,103.0,79.0,106.0,97.0,72.0,103.0,99.0,106.0,91.0,97.0,139.0,104.0,110.0,0.21899999999999997,0.342,0.249,0.17600000000000002,0.013000000000000001,-1.46,-1.84,2.84,-0.42,0.49,95.7,94.8,88.5,86.4,0.348,0.158,0.167,0.357,,,,,,,,,,,,,,,
24,2023-04-10,718629,Groundout,field_out,True,571448,608566,Nolan Arenado,Germán Márquez,1,0,1,2364da8b-922e-4c1c-bb72-d3f7a711470f,608566.0,germanmarquez,Márquez,Right,Germán Márquez,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052000000000000005,0.414,0.45,85.8,97.0,88.0,103.0,79.0,106.0,97.0,72.0,103.0,99.0,106.0,91.0,97.0,139.0,104.0,110.0,0.21899999999999997,0.342,0.249,0.17600000000000002,0.013000000000000001,-1.46,-1.84,2.84,-0.42,0.49,95.7,94.8,88.5,86.4,0.348,0.158,0.167,0.357,,,,,,,,,,,,,,,
25,2023-04-10,718629,Strikeout,strikeout,True,575929,608566,Willson Contreras,Germán Márquez,0,0,0,94c52607-9d2d-431c-b9be-9a9a6fb56795,608566.0,germanmarquez,Márquez,Right,Germán Márquez,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052000000000000005,0.414,0.45,85.8,97.0,88.0,103.0,79.0,106.0,97.0,72.0,103.0,99.0,106.0,91.0,97.0,139.0,104.0,110.0,0.21899999999999997,0.342,0.249,0.17600000000000002,0.013000000000000001,-1.46,-1.84,2.84,-0.42,0.49,95.7,94.8,88.5,86.4,0.348,0.158,0.167,0.357,,,,,,,,,,,,,,,
26,2023-04-10,718629,Strikeout,strikeout,True,669357,608566,Nolan Gorman,Germán Márquez,0,0,0,6b8a7182-66b2-4be8-afd7-e3315df8d380,608566.0,germanmarquez,Márquez,Right,Germán Márquez,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052000000000000005,0.414,0.45,85.8,97.0,88.0,103.0,79.0,106.0,97.0,72.0,103.0,99.0,106.0,91.0,97.0,139.0,104.0,110.0,0.21899999999999997,0.342,0.249,0.17600000000000002,0.013000000000000001,-1.46,-1.84,2.84,-0.42,0.49,95.7,94.8,88.5,86.4,0.348,0.158,0.167,0.357,,,,,,,,,,,,,,,
27,2023-04-10,718629,Strikeout,strikeout,True,543068,571927,C.J. Cron,Steven Matz,0,0,0,981beee0-8d20-41b4-b117-3c8fd5d8b9df,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,,0.5,0.259,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.291,,,,,,,,
28,2023-04-10,718629,Walk,walk,False,553869,571927,Elias Díaz,Steven Matz,0,0,0,332080ea-8a94-4d9e-8e2e-df146fc6c784,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,,0.5,0.259,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.291,,,,,,,,
29,2023-04-10,718629,Double,double,False,660707,571927,Elehuris Montero,Steven Matz,0,0,1,8acc6ab9-eaea-432c-b75f-4d89b61951d3,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,,0.5,0.259,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.291,,,,,,,,
30,2023-04-10,718629,Lineout,field_out,True,602074,571927,Yonathan Daza,Steven Matz,0,0,0,adff7106-3de0-4e5a-99c8-d181245e7d03,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,,0.5,0.259,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.291,,,,,,,,
31,2023-04-10,718629,Single,single,False,676701,571927,Alan Trejo,Steven Matz,0,0,1,59b8ee51-1619-4dbc-9c09-2385b254d63c,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,,0.5,0.259,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.291,,,,,,,,
32,2023-04-10,718629,Flyout,field_out,True,678662,571927,Ezequiel Tovar,Steven Matz,1,1,0,3f50e3fa-83d2-4ba2-ac0d-4d1d413e4a26,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,,0.5,0.259,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.291,,,,,,,,
33,2023-04-10,718629,Flyout,field_out,True,691023,608566,Jordan Walker,Germán Márquez,0,0,0,fb2f7562-fcd1-4069-9b60-68e99e6e3ef1,608566.0,germanmarquez,Márquez,Right,Germán Márquez,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052000000000000005,0.414,0.45,85.8,97.0,88.0,103.0,79.0,106.0,97.0,72.0,103.0,99.0,106.0,91.0,97.0,139.0,104.0,110.0,0.21899999999999997,0.342,0.249,0.17600000000000002,0.013000000000000001,-1.46,-1.84,2.84,-0.42,0.49,95.7,94.8,88.5,86.4,0.348,0.158,0.167,0.357,,,,,,,,,,,,,,,
34,2023-04-10,718629,Strikeout,strikeout,True,666185,608566,Dylan Carlson,Germán Márquez,0,0,0,23f51b03-b809-4c45-89e3-281d0e53ee5b,608566.0,germanmarquez,Márquez,Right,Germán Márquez,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052000000000000005,0.414,0.45,85.8,97.0,88.0,103.0,79.0,106.0,97.0,72.0,103.0,99.0,106.0,91.0,97.0,139.0,104.0,110.0,0.21899999999999997,0.342,0.249,0.17600000000000002,0.013000000000000001,-1.46,-1.84,2.84,-0.42,0.49,95.7,94.8,88.5,86.4,0.348,0.158,0.167,0.357,,,,,,,,,,,,,,,
35,2023-04-10,718629,Lineout,field_out,True,669242,608566,Tommy Edman,Germán Márquez,0,0,0,74877b0f-571e-4e90-9d70-f8cb9c83f3da,608566.0,germanmarquez,Márquez,Right,Germán Márquez,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052000000000000005,0.414,0.45,85.8,97.0,88.0,103.0,79.0,106.0,97.0,72.0,103.0,99.0,106.0,91.0,97.0,139.0,104.0,110.0,0.21899999999999997,0.342,0.249,0.17600000000000002,0.013000000000000001,-1.46,-1.84,2.84,-0.42,0.49,95.7,94.8,88.5,86.4,0.348,0.158,0.167,0.357,,,,,,,,,,,,,,,
36,2023-04-10,718629,Groundout,field_out,True,595777,571927,Jurickson Profar,Steven Matz,0,0,0,6a475d8c-a5b8-40b2-870b-dca66a77e34f,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,,0.5,0.259,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.291,,,,,,,,
37,2023-04-10,718629,Groundout,field_out,True,453568,571927,Charlie Blackmon,Steven Matz,1,0,0,d248e02d-6239-4905-aeda-fe5bb9d26da8,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,0.561,,0.018000000000000002,,0.27399999999999997,,0.41,-1.27,,-0.09,,94.1,88.9,,,0.5,0.259,0.24,108.0,96.0,100.0,0.14800000000000002,-0.6,78.5,0.291,,,,,,,,
