,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vSI,vSL,FC_ba,SL_ba,SI_ba,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CH_ba,CU_ba,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-07-14,717412,Groundout,field_out,True,668930,668933,Brice Turang,Graham Ashcraft,0,0,0,0041a0e4-628d-4e88-acfe-c535bc3740ec,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-07-14,717412,Strikeout,strikeout,True,663697,669203,Jonathan India,Corbin Burnes,0,0,0,f6092815-5cd4-443b-af9b-5accb9fb1b9f,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.11199999999999999,1.51,-2.42,1.12,1.07,94.4,95.3,86.0,0.209,0.159,0.291,82.0,105.0,112.0,160.0,104.0,113.0,0.171,1.35,79.8,0.204,0.133,,,,,,,,,,,,,,
12,2023-07-14,717412,Strikeout,strikeout,True,458015,669203,Joey Votto,Corbin Burnes,0,0,0,34990bf4-1bca-4f7f-8e3b-700866edce0b,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.11199999999999999,1.51,-2.42,1.12,1.07,94.4,95.3,86.0,0.209,0.159,0.291,82.0,105.0,112.0,160.0,104.0,113.0,0.171,1.35,79.8,0.204,0.133,,,,,,,,,,,,,,
13,2023-07-14,717412,Walk,walk,False,668715,669203,Spencer Steer,Corbin Burnes,0,0,0,f02ed8a9-ff55-4e05-aab6-93bf97cf2b41,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.11199999999999999,1.51,-2.42,1.12,1.07,94.4,95.3,86.0,0.209,0.159,0.291,82.0,105.0,112.0,160.0,104.0,113.0,0.171,1.35,79.8,0.204,0.133,,,,,,,,,,,,,,
14,2023-07-14,717412,Forceout,force_out,True,663886,669203,Tyler Stephenson,Corbin Burnes,0,0,1,41bb3b34-2023-41d7-9d92-129ed7be5381,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.11199999999999999,1.51,-2.42,1.12,1.07,94.4,95.3,86.0,0.209,0.159,0.291,82.0,105.0,112.0,160.0,104.0,113.0,0.171,1.35,79.8,0.204,0.133,,,,,,,,,,,,,,
15,2023-07-14,717412,Flyout,field_out,True,621438,668933,Tyrone Taylor,Graham Ashcraft,0,0,0,98487a88-5099-4cb9-85cb-10bf4b8a5c80,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-07-14,717412,Walk,walk,False,686894,668933,Joey Wiemer,Graham Ashcraft,0,0,0,8fbbec6e-d356-464b-9adb-cb0ea216b7b2,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-07-14,717412,Groundout,field_out,True,592885,668933,Christian Yelich,Graham Ashcraft,0,0,1,842a14e2-7568-422e-b913-7a708a0ef7b8,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-07-14,717412,Single,single,True,661388,668933,William Contreras,Graham Ashcraft,0,0,1,2de45340-fdae-472b-898f-864d83654524,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-07-14,717412,Strikeout,strikeout,True,666181,669203,Will Benson,Corbin Burnes,0,0,0,9d31be42-4c0d-4676-b1f0-f5c7a34b5609,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.11199999999999999,1.51,-2.42,1.12,1.07,94.4,95.3,86.0,0.209,0.159,0.291,82.0,105.0,112.0,160.0,104.0,113.0,0.171,1.35,79.8,0.204,0.133,,,,,,,,,,,,,,
20,2023-07-14,717412,Single,single,False,670770,669203,TJ Friedl,Corbin Burnes,0,0,0,5df70260-9dc2-4efa-a6b9-c28bc8882d7f,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.11199999999999999,1.51,-2.42,1.12,1.07,94.4,95.3,86.0,0.209,0.159,0.291,82.0,105.0,112.0,160.0,104.0,113.0,0.171,1.35,79.8,0.204,0.133,,,,,,,,,,,,,,
21,2023-07-14,717412,Strikeout,strikeout,True,680574,669203,Matt McLain,Corbin Burnes,0,0,0,8738a70d-b88a-4359-92a6-ef15bcdbc3d8,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.11199999999999999,1.51,-2.42,1.12,1.07,94.4,95.3,86.0,0.209,0.159,0.291,82.0,105.0,112.0,160.0,104.0,113.0,0.171,1.35,79.8,0.204,0.133,,,,,,,,,,,,,,
22,2023-07-14,717412,Hit By Pitch,hit_by_pitch,False,641584,669203,Jake Fraley,Corbin Burnes,1,0,1,185a0d8e-6391-40a5-8a7a-3d418557c2c7,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.11199999999999999,1.51,-2.42,1.12,1.07,94.4,95.3,86.0,0.209,0.159,0.291,82.0,105.0,112.0,160.0,104.0,113.0,0.171,1.35,79.8,0.204,0.133,,,,,,,,,,,,,,
23,2023-07-14,717412,Strikeout,strikeout,True,682829,669203,Elly De La Cruz,Corbin Burnes,0,0,0,d8dd2444-29d9-49ab-a85d-349189058735,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.11199999999999999,1.51,-2.42,1.12,1.07,94.4,95.3,86.0,0.209,0.159,0.291,82.0,105.0,112.0,160.0,104.0,113.0,0.171,1.35,79.8,0.204,0.133,,,,,,,,,,,,,,
24,2023-07-14,717412,Pop Out,field_out,True,642715,668933,Willy Adames,Graham Ashcraft,0,0,0,9c5e0199-62ec-472f-a45b-331a99adfb56,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-07-14,717412,Groundout,field_out,True,680911,668933,Owen Miller,Graham Ashcraft,0,0,0,8421d616-ecc5-4231-a1be-72f0ac50d83a,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-07-14,717412,Lineout,field_out,True,605170,668933,Victor Caratini,Graham Ashcraft,0,0,0,9b5b5d2c-9c42-4a8c-bd27-86bee09a9887,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-07-14,717412,Pop Out,field_out,True,663697,669203,Jonathan India,Corbin Burnes,0,0,0,54b96486-c89b-4114-b1b6-b28fa734588e,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.11199999999999999,1.51,-2.42,1.12,1.07,94.4,95.3,86.0,0.209,0.159,0.291,82.0,105.0,112.0,160.0,104.0,113.0,0.171,1.35,79.8,0.204,0.133,,,,,,,,,,,,,,
28,2023-07-14,717412,Groundout,field_out,True,458015,669203,Joey Votto,Corbin Burnes,1,0,0,3119b445-4b68-4db0-bae5-978e9e3ab6d0,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.11199999999999999,1.51,-2.42,1.12,1.07,94.4,95.3,86.0,0.209,0.159,0.291,82.0,105.0,112.0,160.0,104.0,113.0,0.171,1.35,79.8,0.204,0.133,,,,,,,,,,,,,,
29,2023-07-14,717412,Strikeout,strikeout,True,668715,669203,Spencer Steer,Corbin Burnes,0,0,0,dbf7113e-d36a-451e-81e8-f3eaf6c44d7e,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.11199999999999999,1.51,-2.42,1.12,1.07,94.4,95.3,86.0,0.209,0.159,0.291,82.0,105.0,112.0,160.0,104.0,113.0,0.171,1.35,79.8,0.204,0.133,,,,,,,,,,,,,,
30,2023-07-14,717412,Groundout,field_out,True,655316,668933,Andruw Monasterio,Graham Ashcraft,1,0,0,d966e1b9-b242-45f3-9622-642ddaf4879c,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-07-14,717412,Flyout,field_out,True,668930,668933,Brice Turang,Graham Ashcraft,1,0,0,655fc362-17f1-4107-818a-11313984116f,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-07-14,717412,Lineout,field_out,True,621438,668933,Tyrone Taylor,Graham Ashcraft,0,0,0,1a536b2c-9d5c-4f5f-99c6-2ff55dc88abb,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-07-14,717412,Strikeout,strikeout,True,663886,669203,Tyler Stephenson,Corbin Burnes,0,0,0,3bbd15bc-94c2-4b98-b094-865b5c4e1cd3,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.11199999999999999,1.51,-2.42,1.12,1.07,94.4,95.3,86.0,0.209,0.159,0.291,82.0,105.0,112.0,160.0,104.0,113.0,0.171,1.35,79.8,0.204,0.133,,,,,,,,,,,,,,
34,2023-07-14,717412,Single,single,False,666181,669203,Will Benson,Corbin Burnes,0,0,0,bf537f5f-574e-4651-b516-aa8335eb0402,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.11199999999999999,1.51,-2.42,1.12,1.07,94.4,95.3,86.0,0.209,0.159,0.291,82.0,105.0,112.0,160.0,104.0,113.0,0.171,1.35,79.8,0.204,0.133,,,,,,,,,,,,,,
35,2023-07-14,717412,Strikeout,strikeout,True,670770,669203,TJ Friedl,Corbin Burnes,0,0,0,b48062df-233d-44be-9195-7e1cd624f840,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.11199999999999999,1.51,-2.42,1.12,1.07,94.4,95.3,86.0,0.209,0.159,0.291,82.0,105.0,112.0,160.0,104.0,113.0,0.171,1.35,79.8,0.204,0.133,,,,,,,,,,,,,,
36,2023-07-14,717412,Pop Out,field_out,True,680574,669203,Matt McLain,Corbin Burnes,1,1,0,10454984-ecc1-4a28-8955-44d3f1ef9fb4,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.11199999999999999,1.51,-2.42,1.12,1.07,94.4,95.3,86.0,0.209,0.159,0.291,82.0,105.0,112.0,160.0,104.0,113.0,0.171,1.35,79.8,0.204,0.133,,,,,,,,,,,,,,
37,2023-07-14,717412,Single,single,False,686894,668933,Joey Wiemer,Graham Ashcraft,1,0,0,d285f83a-241e-4eb9-88f9-5033ee9ee404,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
38,2023-07-14,717412,Strikeout,strikeout,True,592885,668933,Christian Yelich,Graham Ashcraft,0,0,0,717a91fd-c881-48a8-afd9-b894f5edecd2,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,
