,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,FS_ba,SI_ba,CU_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,FF_ba,CH_ba,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba
0,2023-08-01,717180,Flyout,field_out,True,672695,502171,Geraldo Perdomo,Alex Cobb,0,0,0,a4f64135-ed2e-4b18-b6a8-6e43f576fd1a,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-01,717180,Groundout,field_out,True,606466,502171,Ketel Marte,Alex Cobb,1,1,0,4415a569-a480-48fa-b196-99e1ca7c7a7f,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-01,717180,Groundout,field_out,True,682998,502171,Corbin Carroll,Alex Cobb,1,0,0,e5ea5f2e-c313-47c4-b199-b4879f81c885,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-01,717180,Strikeout,strikeout,True,664774,668678,LaMonte Wade Jr.,Zac Gallen,0,0,0,d24cf2dc-feab-42db-af2d-f1b09cf30c1e,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,,,,0.006999999999999999,0.491,,0.045,0.22699999999999998,1.59,,-3.38,0.34,0.46,93.6,,93.0,87.4,82.5,,0.286,0.21,0.25,86.8,86.0,107.0,114.0,106.0,99.0,94.0,0.092,0.139,-2.24,1.05,90.2,0.238,0.21,0.352,,,,,,,
4,2023-08-01,717180,Flyout,field_out,True,624424,668678,Michael Conforto,Zac Gallen,0,0,0,78060574-83cc-4938-be14-8211fbbde71a,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,,,,0.006999999999999999,0.491,,0.045,0.22699999999999998,1.59,,-3.38,0.34,0.46,93.6,,93.0,87.4,82.5,,0.286,0.21,0.25,86.8,86.0,107.0,114.0,106.0,99.0,94.0,0.092,0.139,-2.24,1.05,90.2,0.238,0.21,0.352,,,,,,,
5,2023-08-01,717180,Strikeout,strikeout,True,605204,668678,J.D. Davis,Zac Gallen,0,0,0,038a8675-bee8-48c4-993e-53d74d110e3b,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,,,,0.006999999999999999,0.491,,0.045,0.22699999999999998,1.59,,-3.38,0.34,0.46,93.6,,93.0,87.4,82.5,,0.286,0.21,0.25,86.8,86.0,107.0,114.0,106.0,99.0,94.0,0.092,0.139,-2.24,1.05,90.2,0.238,0.21,0.352,,,,,,,
6,2023-08-01,717180,Single,single,False,572233,502171,Christian Walker,Alex Cobb,0,0,0,52ce592a-5b1e-4eff-b7c5-a651dbd51b6e,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
7,2023-08-01,717180,Grounded Into DP,grounded_into_double_play,True,666971,502171,Lourdes Gurriel Jr.,Alex Cobb,1,0,1,7235f0c6-89d4-4d1b-825d-931dcd05decb,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
8,2023-08-01,717180,Strikeout,strikeout,True,664983,502171,Jake McCarthy,Alex Cobb,0,0,0,152f52ba-1c4c-45d6-802e-226236a0a4d5,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
9,2023-08-01,717180,Lineout,field_out,True,592626,668678,Joc Pederson,Zac Gallen,0,0,0,3a1381e1-922f-44b2-a9fc-84fb81593ac3,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,104.0,104.0,106.0,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,,,,0.006999999999999999,0.491,,0.045,0.22699999999999998,1.59,,-3.38,0.34,0.46,93.6,,93.0,87.4,82.5,,0.286,0.21,0.25,86.8,86.0,107.0,114.0,106.0,99.0,94.0,0.092,0.139,-2.24,1.05,90.2,0.238,0.21,0.352,,,,,,,
