,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vSI,vSL,FC_ba,SL_ba,SI_ba,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,CH_ba,FF_ba,CU_ba,ST_ba
0,2023-09-01,718700,Strikeout,strikeout,True,643565,668933,Mike Tauchman,Graham Ashcraft,0,0,0,ebee9432-f807-4fa2-be6a-fe0264ed144f,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
1,2023-09-01,718700,Flyout,field_out,True,663538,668933,Nico Hoerner,Graham Ashcraft,0,0,0,ff4a20c3-a4c8-429d-9e67-22c70c5ec433,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
2,2023-09-01,718700,Walk,walk,False,664023,668933,Ian Happ,Graham Ashcraft,1,0,0,142ed506-8558-402a-abc3-277de529e71a,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
3,2023-09-01,718700,Flyout,field_out,True,641355,668933,Cody Bellinger,Graham Ashcraft,0,0,0,4ecc1cc6-c981-4484-a970-c08442d7024c,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
4,2023-09-01,718700,Flyout,field_out,True,664056,696136,Harrison Bader,Jordan Wicks,0,0,0,c8e672e1-ef66-4213-9f94-8452eecd50bd,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,4.41,4.07,34.2,101.0,77.0,96.0,0.785,6.23,2.86,8.57,1.3,1.65,0.223,0.43799999999999994,0.134,0.259,0.33399999999999996,81.3,75.0,99.0,90.0,105.0,87.0,95.0,85.0,94.0,82.0,0.196,0.098,0.040999999999999995,0.297,-2.26,2.74,-6.67,1.83,89.0,91.3,82.0,0.444,0.333,0.174,71.0,106.0,104.0,82.0,97.0,97.0,78.0,102.0,96.0,0.285,0.084,-1.88,-0.96,92.1,78.2,0.171,0.368,0.143,
5,2023-09-01,718700,Single,single,False,668715,696136,Spencer Steer,Jordan Wicks,0,0,0,eac5ee06-5812-4d14-92a2-8f463d77ceae,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,4.41,4.07,34.2,101.0,77.0,96.0,0.785,6.23,2.86,8.57,1.3,1.65,0.223,0.43799999999999994,0.134,0.259,0.33399999999999996,81.3,75.0,99.0,90.0,105.0,87.0,95.0,85.0,94.0,82.0,0.196,0.098,0.040999999999999995,0.297,-2.26,2.74,-6.67,1.83,89.0,91.3,82.0,0.444,0.333,0.174,71.0,106.0,104.0,82.0,97.0,97.0,78.0,102.0,96.0,0.285,0.084,-1.88,-0.96,92.1,78.2,0.171,0.368,0.143,
6,2023-09-01,718700,Flyout,field_out,True,682829,696136,Elly De La Cruz,Jordan Wicks,0,0,0,f0b80676-87d3-442f-bde0-1cc605c75aaf,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,4.41,4.07,34.2,101.0,77.0,96.0,0.785,6.23,2.86,8.57,1.3,1.65,0.223,0.43799999999999994,0.134,0.259,0.33399999999999996,81.3,75.0,99.0,90.0,105.0,87.0,95.0,85.0,94.0,82.0,0.196,0.098,0.040999999999999995,0.297,-2.26,2.74,-6.67,1.83,89.0,91.3,82.0,0.444,0.333,0.174,71.0,106.0,104.0,82.0,97.0,97.0,78.0,102.0,96.0,0.285,0.084,-1.88,-0.96,92.1,78.2,0.171,0.368,0.143,
7,2023-09-01,718700,Groundout,field_out,True,592669,696136,Hunter Renfroe,Jordan Wicks,1,0,0,f65371ec-7f42-43ab-ac8a-b1882576871f,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,4.41,4.07,34.2,101.0,77.0,96.0,0.785,6.23,2.86,8.57,1.3,1.65,0.223,0.43799999999999994,0.134,0.259,0.33399999999999996,81.3,75.0,99.0,90.0,105.0,87.0,95.0,85.0,94.0,82.0,0.196,0.098,0.040999999999999995,0.297,-2.26,2.74,-6.67,1.83,89.0,91.3,82.0,0.444,0.333,0.174,71.0,106.0,104.0,82.0,97.0,97.0,78.0,102.0,96.0,0.285,0.084,-1.88,-0.96,92.1,78.2,0.171,0.368,0.143,
8,2023-09-01,718700,Lineout,field_out,True,621020,668933,Dansby Swanson,Graham Ashcraft,0,0,0,aace7c2c-5cc1-4489-a111-f918282203cf,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
9,2023-09-01,718700,Strikeout,strikeout,True,673548,668933,Seiya Suzuki,Graham Ashcraft,0,0,0,5dbcfa83-aa85-4667-84b8-8ba84af376fa,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,
