,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,SI_ba,FC_ba,ST_ba,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-07-04,717496,Single,single,False,650391,605135,Eloy Jiménez,Chris Bassitt,0,0,0,1714c5e9-3550-4c05-a815-ecf28778eb24,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,106.0,93.0,102.0,0.09300000000000001,0.136,0.126,0.065,-3.9,-0.72,0.67,1.71,92.4,75.6,70.7,0.333,0.189,0.227,0.192,92.0,104.0,98.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.153,0.033,-1.13,-3.07,2.11,87.8,82.6,91.9,0.22,0.274,0.197,0.375,,,,,,
11,2023-07-04,717496,Strikeout,strikeout,True,683734,605135,Andrew Vaughn,Chris Bassitt,0,0,0,943faeec-23d7-48e9-a24b-664b6e15d5fb,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,106.0,93.0,102.0,0.09300000000000001,0.136,0.126,0.065,-3.9,-0.72,0.67,1.71,92.4,75.6,70.7,0.333,0.189,0.227,0.192,92.0,104.0,98.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.153,0.033,-1.13,-3.07,2.11,87.8,82.6,91.9,0.22,0.274,0.197,0.375,,,,,,
12,2023-07-04,717496,Forceout,force_out,True,693049,605135,Oscar Colás,Chris Bassitt,1,0,1,4bdb81ab-8a4a-4a4a-8218-2846e14afa7a,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,106.0,93.0,102.0,0.09300000000000001,0.136,0.126,0.065,-3.9,-0.72,0.67,1.71,92.4,75.6,70.7,0.333,0.189,0.227,0.192,92.0,104.0,98.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.153,0.033,-1.13,-3.07,2.11,87.8,82.6,91.9,0.22,0.274,0.197,0.375,,,,,,
13,2023-07-04,717496,Caught Stealing 2B,caught_stealing_2b,True,669394,605135,Jake Burger,Chris Bassitt,0,0,0,28697c1f-1e60-4978-8319-b21c8675840d,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,106.0,93.0,102.0,0.09300000000000001,0.136,0.126,0.065,-3.9,-0.72,0.67,1.71,92.4,75.6,70.7,0.333,0.189,0.227,0.192,92.0,104.0,98.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.153,0.033,-1.13,-3.07,2.11,87.8,82.6,91.9,0.22,0.274,0.197,0.375,,,,,,
14,2023-07-04,717496,Groundout,field_out,True,672386,608337,Alejandro Kirk,Lucas Giolito,0,0,0,aa8ef977-b92f-42af-81eb-a4a532f8e322,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-07-04,717496,Lineout,field_out,True,595281,608337,Kevin Kiermaier,Lucas Giolito,0,0,0,e3b5a721-83c3-4013-9f34-7fa61d122cf1,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-07-04,717496,Flyout,field_out,True,543807,608337,George Springer,Lucas Giolito,0,0,0,e830f946-fabb-41c7-9ea9-8ad1243e1863,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-07-04,717496,Hit By Pitch,hit_by_pitch,False,669394,605135,Jake Burger,Chris Bassitt,1,1,0,5ded0cc2-966e-4896-8d6f-4becc1367180,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,106.0,93.0,102.0,0.09300000000000001,0.136,0.126,0.065,-3.9,-0.72,0.67,1.71,92.4,75.6,70.7,0.333,0.189,0.227,0.192,92.0,104.0,98.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.153,0.033,-1.13,-3.07,2.11,87.8,82.6,91.9,0.22,0.274,0.197,0.375,,,,,,
18,2023-07-04,717496,Grounded Into DP,grounded_into_double_play,True,621545,605135,Zach Remillard,Chris Bassitt,0,0,1,9d4b7012-7a1a-492d-8499-2a8fe2362ae1,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,106.0,93.0,102.0,0.09300000000000001,0.136,0.126,0.065,-3.9,-0.72,0.67,1.71,92.4,75.6,70.7,0.333,0.189,0.227,0.192,92.0,104.0,98.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.153,0.033,-1.13,-3.07,2.11,87.8,82.6,91.9,0.22,0.274,0.197,0.375,,,,,,
19,2023-07-04,717496,Walk,walk,False,664874,605135,Seby Zavala,Chris Bassitt,1,0,0,024506a1-d6ad-42e2-94ba-203b9a52521d,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,106.0,93.0,102.0,0.09300000000000001,0.136,0.126,0.065,-3.9,-0.72,0.67,1.71,92.4,75.6,70.7,0.333,0.189,0.227,0.192,92.0,104.0,98.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.153,0.033,-1.13,-3.07,2.11,87.8,82.6,91.9,0.22,0.274,0.197,0.375,,,,,,
20,2023-07-04,717496,Strikeout,strikeout,True,643217,605135,Andrew Benintendi,Chris Bassitt,0,0,0,11ceeab2-2274-49ec-ba71-1541be0168b8,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,106.0,93.0,102.0,0.09300000000000001,0.136,0.126,0.065,-3.9,-0.72,0.67,1.71,92.4,75.6,70.7,0.333,0.189,0.227,0.192,92.0,104.0,98.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.153,0.033,-1.13,-3.07,2.11,87.8,82.6,91.9,0.22,0.274,0.197,0.375,,,,,,
21,2023-07-04,717496,Groundout,field_out,True,666182,608337,Bo Bichette,Lucas Giolito,0,0,0,232660ae-c678-4c22-9808-3066d9dcc260,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-07-04,717496,Walk,walk,False,474832,608337,Brandon Belt,Lucas Giolito,1,0,0,bd38615c-9123-41bd-8e98-9b2b9208e428,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-07-04,717496,Single,single,False,665489,608337,Vladimir Guerrero Jr.,Lucas Giolito,0,0,1,ebca491e-4c86-4d37-844b-0b5c1bcc22fa,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-07-04,717496,Walk,walk,False,656305,608337,Matt Chapman,Lucas Giolito,1,0,1,a822d0f4-5ea9-48a6-8305-f8f623dec1f1,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-07-04,717496,Strikeout,strikeout,True,662139,608337,Daulton Varsho,Lucas Giolito,0,0,0,43b2a975-a443-43f2-9b44-d5b9a0dcd798,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-07-04,717496,Double,double,False,593160,608337,Whit Merrifield,Lucas Giolito,0,0,1,706586d2-2460-41f2-bace-3bbaaefa28a6,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-07-04,717496,Lineout,field_out,True,672386,608337,Alejandro Kirk,Lucas Giolito,1,0,0,917d7575-9128-4d19-8fc6-47e77e307460,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-07-04,717496,Groundout,field_out,True,641313,605135,Tim Anderson,Chris Bassitt,0,0,0,55d7f1d2-f59f-42c9-8572-ce7fd14a9e42,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,106.0,93.0,102.0,0.09300000000000001,0.136,0.126,0.065,-3.9,-0.72,0.67,1.71,92.4,75.6,70.7,0.333,0.189,0.227,0.192,92.0,104.0,98.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.153,0.033,-1.13,-3.07,2.11,87.8,82.6,91.9,0.22,0.274,0.197,0.375,,,,,,
29,2023-07-04,717496,Groundout,field_out,True,673357,605135,Luis Robert Jr.,Chris Bassitt,0,0,0,ec1184c8-8f0b-47bc-95c3-434acd86ae7f,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,106.0,93.0,102.0,0.09300000000000001,0.136,0.126,0.065,-3.9,-0.72,0.67,1.71,92.4,75.6,70.7,0.333,0.189,0.227,0.192,92.0,104.0,98.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.153,0.033,-1.13,-3.07,2.11,87.8,82.6,91.9,0.22,0.274,0.197,0.375,,,,,,
30,2023-07-04,717496,Strikeout,strikeout,True,650391,605135,Eloy Jiménez,Chris Bassitt,0,0,0,82b9d622-34bd-4e37-9415-5c3f112d376a,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,93.0,92.0,100.0,74.0,106.0,98.0,106.0,93.0,102.0,0.09300000000000001,0.136,0.126,0.065,-3.9,-0.72,0.67,1.71,92.4,75.6,70.7,0.333,0.189,0.227,0.192,92.0,104.0,98.0,95.0,105.0,102.0,78.0,84.0,84.0,0.39299999999999996,0.153,0.033,-1.13,-3.07,2.11,87.8,82.6,91.9,0.22,0.274,0.197,0.375,,,,,,
31,2023-07-04,717496,Groundout,field_out,True,595281,608337,Kevin Kiermaier,Lucas Giolito,0,0,0,d6091ccb-f21d-4ce2-b253-51c4f8b98d45,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-07-04,717496,Flyout,field_out,True,543807,608337,George Springer,Lucas Giolito,1,0,0,801e8203-d83d-4bd2-99e1-159aa5d084ab,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-07-04,717496,Single,single,False,666182,608337,Bo Bichette,Lucas Giolito,0,0,0,ddde7a84-5595-4a8f-b0f1-e768cf10a7fe,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-07-04,717496,Groundout,field_out,True,474832,608337,Brandon Belt,Lucas Giolito,0,0,0,464ee0b9-aadf-4dff-b124-ece96c0d39f8,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,80.9,99.0,100.0,107.0,81.0,76.0,78.0,84.0,100.0,95.0,107.0,105.0,104.0,0.419,0.282,0.015,0.28300000000000003,-0.85,-0.25,-3.72,-0.2,93.1,84.0,77.9,0.262,0.209,0.236,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
