,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SL_ba,FF_ba,CH_ba,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-04-04,718716,Single,single,False,663538,570666,Nico Hoerner,Luis Cessa,0,0,0,9a48baca-83d3-480a-b5c7-402dcabe4950,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,0.222,-1.2,-7.56,-2.29,-1.48,91.9,92.0,81.2,0.389,0.355,0.346,0.522,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-04,718716,Flyout,field_out,True,621020,570666,Dansby Swanson,Luis Cessa,0,0,0,d5b3a2b3-f45c-4f7e-8a84-abb815db36f4,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,0.222,-1.2,-7.56,-2.29,-1.48,91.9,92.0,81.2,0.389,0.355,0.346,0.522,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-04,718716,Single,single,False,664023,570666,Ian Happ,Luis Cessa,1,0,1,9b7ca1e9-1571-4802-9847-9db0c7fcc95e,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,0.222,-1.2,-7.56,-2.29,-1.48,91.9,92.0,81.2,0.389,0.355,0.346,0.522,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-04,718716,Single,single,False,641355,570666,Cody Bellinger,Luis Cessa,0,0,1,33635ef4-c677-4cd4-9de4-160f55971cc6,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,0.222,-1.2,-7.56,-2.29,-1.48,91.9,92.0,81.2,0.389,0.355,0.346,0.522,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-04,718716,Sac Fly,sac_fly,True,641820,570666,Trey Mancini,Luis Cessa,1,1,1,6604eb59-461a-47a7-bf2f-c9f6f9fa752c,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,0.222,-1.2,-7.56,-2.29,-1.48,91.9,92.0,81.2,0.389,0.355,0.346,0.522,,,,,,,,,,,,,,,,,,,,,,
5,2023-04-04,718716,Flyout,field_out,True,621550,570666,Patrick Wisdom,Luis Cessa,0,0,0,9c11920f-3138-4f17-b833-5e7752d7ee8b,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,0.222,-1.2,-7.56,-2.29,-1.48,91.9,92.0,81.2,0.389,0.355,0.346,0.522,,,,,,,,,,,,,,,,,,,,,,
6,2023-04-04,718716,Double,double,False,663697,669713,Jonathan India,Hayden Wesneski,0,0,0,aa946ac4-6b9b-4617-9e6d-da274d47f671,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,0.18899999999999997,0.29600000000000004,0.366,0.049,-1.9,-0.38,1.49,0.65,94.3,92.9,82.0,,0.327,0.188,0.273,100.0,98.0,104.0,0.1,-0.42,88.8,0.14,0.308,,,,,,,,,,,,,,
7,2023-04-04,718716,Sac Bunt,sac_bunt,True,670770,669713,TJ Friedl,Hayden Wesneski,0,0,1,20c505d6-8a7d-4de0-9333-eb020fd683f7,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,0.18899999999999997,0.29600000000000004,0.366,0.049,-1.9,-0.38,1.49,0.65,94.3,92.9,82.0,,0.327,0.188,0.273,100.0,98.0,104.0,0.1,-0.42,88.8,0.14,0.308,,,,,,,,,,,,,,
8,2023-04-04,718716,Single,single,False,641584,669713,Jake Fraley,Hayden Wesneski,0,0,1,60b09c37-14fc-476a-9c0f-90b96222c5cf,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,0.18899999999999997,0.29600000000000004,0.366,0.049,-1.9,-0.38,1.49,0.65,94.3,92.9,82.0,,0.327,0.188,0.273,100.0,98.0,104.0,0.1,-0.42,88.8,0.14,0.308,,,,,,,,,,,,,,
9,2023-04-04,718716,Single,single,False,663886,669713,Tyler Stephenson,Hayden Wesneski,0,0,1,74afc780-7f34-471f-8536-45f4f15c9496,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,0.18899999999999997,0.29600000000000004,0.366,0.049,-1.9,-0.38,1.49,0.65,94.3,92.9,82.0,,0.327,0.188,0.273,100.0,98.0,104.0,0.1,-0.42,88.8,0.14,0.308,,,,,,,,,,,,,,
10,2023-04-04,718716,Groundout,field_out,True,613564,669713,Jason Vosler,Hayden Wesneski,1,0,0,319ef6e9-02de-496f-8e2c-af2b496757d9,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,0.18899999999999997,0.29600000000000004,0.366,0.049,-1.9,-0.38,1.49,0.65,94.3,92.9,82.0,,0.327,0.188,0.273,100.0,98.0,104.0,0.1,-0.42,88.8,0.14,0.308,,,,,,,,,,,,,,
11,2023-04-04,718716,Groundout,field_out,True,543333,570666,Eric Hosmer,Luis Cessa,0,0,0,2fb1044c-ee54-4c15-a0e5-1abde6d7c3db,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,0.222,-1.2,-7.56,-2.29,-1.48,91.9,92.0,81.2,0.389,0.355,0.346,0.522,,,,,,,,,,,,,,,,,,,,,,
