,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,FF_ba,FS_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,CH%,wSI/C,wCU/C,wCH/C,vSI,vCU,CU_ba,CH_ba,SI_ba,ST_ba
10,2023-05-16,718157,Flyout,field_out,True,662139,593334,Daulton Varsho,Domingo Germán,1,0,0,e5c21dff-9393-4497-8a7e-3c82e22e91d3,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,89.0,100.0,97.0,,,,,,,0.27699999999999997,,,-1.75,,,92.3,,,0.321,,,85.8,96.0,98.0,95.0,94.0,102.0,104.0,82.0,95.0,87.0,0.105,0.409,0.209,0.95,1.5,1.01,92.4,82.9,0.174,0.2,0.15,
11,2023-05-16,718157,Strikeout,strikeout,True,656305,593334,Matt Chapman,Domingo Germán,0,0,0,ed4a7b6d-b52f-4c83-8eaf-d5fef97fb034,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,89.0,100.0,97.0,,,,,,,0.27699999999999997,,,-1.75,,,92.3,,,0.321,,,85.8,96.0,98.0,95.0,94.0,102.0,104.0,82.0,95.0,87.0,0.105,0.409,0.209,0.95,1.5,1.01,92.4,82.9,0.174,0.2,0.15,
12,2023-05-16,718157,Lineout,field_out,True,593160,593334,Whit Merrifield,Domingo Germán,0,0,0,6df05afa-0a87-4623-8756-4c17c7fd8b51,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,89.0,100.0,97.0,,,,,,,0.27699999999999997,,,-1.75,,,92.3,,,0.321,,,85.8,96.0,98.0,95.0,94.0,102.0,104.0,82.0,95.0,87.0,0.105,0.409,0.209,0.95,1.5,1.01,92.4,82.9,0.174,0.2,0.15,
13,2023-05-16,718157,Walk,walk,False,643396,592332,Isiah Kiner-Falefa,Kevin Gausman,1,0,0,5ee1f5b1-6f1c-487d-a1cd-e8aed2796dd7,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,
14,2023-05-16,718157,Single,single,False,624431,592332,Jose Trevino,Kevin Gausman,1,0,1,f70f4caa-c86d-4866-b970-5ab066620b73,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,
15,2023-05-16,718157,Single,single,False,650402,592332,Gleyber Torres,Kevin Gausman,1,1,1,623bb10c-7543-4bcd-9a94-e313659f2860,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,
16,2023-05-16,718157,Strikeout,strikeout,True,592450,592332,Aaron Judge,Kevin Gausman,0,0,0,0c092e75-eea5-4759-ae72-bf5c3c2413c6,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,
17,2023-05-16,718157,Double Play,double_play,True,664056,592332,Harrison Bader,Kevin Gausman,1,0,1,2c558ae5-8aca-4e7a-9788-0a14af41ae74,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,
18,2023-05-16,718157,Groundout,field_out,True,643376,593334,Danny Jansen,Domingo Germán,0,0,0,8acf8e1e-3694-405e-a30a-604b71a47063,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,89.0,100.0,97.0,,,,,,,0.27699999999999997,,,-1.75,,,92.3,,,0.321,,,85.8,96.0,98.0,95.0,94.0,102.0,104.0,82.0,95.0,87.0,0.105,0.409,0.209,0.95,1.5,1.01,92.4,82.9,0.174,0.2,0.15,
19,2023-05-16,718157,Flyout,field_out,True,624415,593334,Cavan Biggio,Domingo Germán,0,0,0,95120dad-3379-4069-bbcc-bcfbce6540a8,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,89.0,100.0,97.0,,,,,,,0.27699999999999997,,,-1.75,,,92.3,,,0.321,,,85.8,96.0,98.0,95.0,94.0,102.0,104.0,82.0,95.0,87.0,0.105,0.409,0.209,0.95,1.5,1.01,92.4,82.9,0.174,0.2,0.15,
20,2023-05-16,718157,Groundout,field_out,True,595281,593334,Kevin Kiermaier,Domingo Germán,0,0,0,f7365d23-4ab0-424f-9b49-6cfbb6b088eb,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,89.0,100.0,97.0,,,,,,,0.27699999999999997,,,-1.75,,,92.3,,,0.321,,,85.8,96.0,98.0,95.0,94.0,102.0,104.0,82.0,95.0,87.0,0.105,0.409,0.209,0.95,1.5,1.01,92.4,82.9,0.174,0.2,0.15,
21,2023-05-16,718157,Strikeout,strikeout,True,518934,592332,DJ LeMahieu,Kevin Gausman,0,0,0,14da63f0-ed04-45f9-979c-d754361d3343,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,
22,2023-05-16,718157,Strikeout,strikeout,True,641343,592332,Jake Bauers,Kevin Gausman,0,0,0,be761894-d9cd-4f2f-a830-446582cfb5e9,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,
23,2023-05-16,718157,Groundout,field_out,True,683011,592332,Anthony Volpe,Kevin Gausman,1,0,0,a944e497-deab-428f-b86e-25f504c878f2,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,
24,2023-05-16,718157,Single,single,False,543807,641656,George Springer,Ian Hamilton,0,0,0,ecedb4fc-7639-419d-8dd9-5823bc739919,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,2.64,3.5,58.0,98.0,105.0,100.0,0.675,10.71,4.03,6.98,0.31,2.52,0.19899999999999998,0.41100000000000003,0.191,0.27699999999999997,0.387,101.0,99.0,96.0,110.0,100.0,106.0,,,,0.22399999999999998,,0.542,0.06,,2.12,96.2,,88.1,0.222,,0.156,,,,,,,,98.0,90.0,89.0,0.23399999999999999,,,-0.07,,,95.6,,,,0.378,
25,2023-05-16,718157,Walk,walk,False,666182,641656,Bo Bichette,Ian Hamilton,0,0,1,9223f43a-3b8b-4ec7-922b-ce3d058dd4cc,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,2.64,3.5,58.0,98.0,105.0,100.0,0.675,10.71,4.03,6.98,0.31,2.52,0.19899999999999998,0.41100000000000003,0.191,0.27699999999999997,0.387,101.0,99.0,96.0,110.0,100.0,106.0,,,,0.22399999999999998,,0.542,0.06,,2.12,96.2,,88.1,0.222,,0.156,,,,,,,,98.0,90.0,89.0,0.23399999999999999,,,-0.07,,,95.6,,,,0.378,
26,2023-05-16,718157,Strikeout,strikeout,True,665489,641656,Vladimir Guerrero Jr.,Ian Hamilton,0,0,0,1220fcfe-80bb-4fb6-ad49-6701315b6a3b,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,2.64,3.5,58.0,98.0,105.0,100.0,0.675,10.71,4.03,6.98,0.31,2.52,0.19899999999999998,0.41100000000000003,0.191,0.27699999999999997,0.387,101.0,99.0,96.0,110.0,100.0,106.0,,,,0.22399999999999998,,0.542,0.06,,2.12,96.2,,88.1,0.222,,0.156,,,,,,,,98.0,90.0,89.0,0.23399999999999999,,,-0.07,,,95.6,,,,0.378,
27,2023-05-16,718157,Strikeout,strikeout,True,662139,641656,Daulton Varsho,Ian Hamilton,0,0,0,3114dc7b-37d9-4e91-9377-5a20b5cf74cb,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,2.64,3.5,58.0,98.0,105.0,100.0,0.675,10.71,4.03,6.98,0.31,2.52,0.19899999999999998,0.41100000000000003,0.191,0.27699999999999997,0.387,101.0,99.0,96.0,110.0,100.0,106.0,,,,0.22399999999999998,,0.542,0.06,,2.12,96.2,,88.1,0.222,,0.156,,,,,,,,98.0,90.0,89.0,0.23399999999999999,,,-0.07,,,95.6,,,,0.378,
28,2023-05-16,718157,Walk,walk,False,656305,641656,Matt Chapman,Ian Hamilton,0,0,1,433b7d8e-8bf4-45a3-ada9-4c973dd9953d,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,2.64,3.5,58.0,98.0,105.0,100.0,0.675,10.71,4.03,6.98,0.31,2.52,0.19899999999999998,0.41100000000000003,0.191,0.27699999999999997,0.387,101.0,99.0,96.0,110.0,100.0,106.0,,,,0.22399999999999998,,0.542,0.06,,2.12,96.2,,88.1,0.222,,0.156,,,,,,,,98.0,90.0,89.0,0.23399999999999999,,,-0.07,,,95.6,,,,0.378,
29,2023-05-16,718157,Lineout,field_out,True,593160,676760,Whit Merrifield,Ron Marinaccio,1,0,0,4951c2d6-0d21-47b2-a27d-780718ec9aab,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,3.99,4.36,47.1,92.0,109.0,95.0,0.763,10.65,5.13,6.65,1.14,0.86,0.132,0.447,0.132,0.325,0.36700000000000005,112.0,96.0,96.0,123.0,91.0,103.0,,,,0.518,,0.11199999999999999,1.23,,-0.39,93.8,,81.4,0.198,,,82.9,101.0,88.0,92.0,,,,,,,,,0.371,,,-1.34,,,,0.227,,0.19
30,2023-05-16,718157,Bunt Pop Out,field_out,True,665828,592332,Oswaldo Cabrera,Kevin Gausman,0,0,0,3c9815c0-4116-43ed-aba4-fdf566c7738e,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,
31,2023-05-16,718157,Home Run,home_run,False,643396,592332,Isiah Kiner-Falefa,Kevin Gausman,0,0,0,c17e8355-bc4f-4666-87e3-544e56a0494a,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,
32,2023-05-16,718157,Single,single,False,624431,592332,Jose Trevino,Kevin Gausman,0,0,0,dc5c6950-e9db-4389-ab5c-a736f95f3155,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,
33,2023-05-16,718157,Single,single,True,650402,592332,Gleyber Torres,Kevin Gausman,1,1,1,5ccae057-da14-473b-8267-18641d042c39,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,
34,2023-05-16,718157,Strikeout,strikeout,True,592450,592332,Aaron Judge,Kevin Gausman,0,0,0,11aba477-1224-4f11-800a-1bd5a7e7994e,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,
35,2023-05-16,718157,Flyout,field_out,True,643376,676760,Danny Jansen,Ron Marinaccio,1,0,0,4941d208-7e9f-4d2c-944e-a2e1d4116816,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,3.99,4.36,47.1,92.0,109.0,95.0,0.763,10.65,5.13,6.65,1.14,0.86,0.132,0.447,0.132,0.325,0.36700000000000005,112.0,96.0,96.0,123.0,91.0,103.0,,,,0.518,,0.11199999999999999,1.23,,-0.39,93.8,,81.4,0.198,,,82.9,101.0,88.0,92.0,,,,,,,,,0.371,,,-1.34,,,,0.227,,0.19
36,2023-05-16,718157,Strikeout,strikeout,True,624415,676760,Cavan Biggio,Ron Marinaccio,0,0,0,5d3075e8-452d-4a62-be74-4213aa00ca7c,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,3.99,4.36,47.1,92.0,109.0,95.0,0.763,10.65,5.13,6.65,1.14,0.86,0.132,0.447,0.132,0.325,0.36700000000000005,112.0,96.0,96.0,123.0,91.0,103.0,,,,0.518,,0.11199999999999999,1.23,,-0.39,93.8,,81.4,0.198,,,82.9,101.0,88.0,92.0,,,,,,,,,0.371,,,-1.34,,,,0.227,,0.19
37,2023-05-16,718157,Home Run,home_run,False,595281,676760,Kevin Kiermaier,Ron Marinaccio,1,0,0,063327fb-f1d9-4126-a6c8-22556206896c,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,3.99,4.36,47.1,92.0,109.0,95.0,0.763,10.65,5.13,6.65,1.14,0.86,0.132,0.447,0.132,0.325,0.36700000000000005,112.0,96.0,96.0,123.0,91.0,103.0,,,,0.518,,0.11199999999999999,1.23,,-0.39,93.8,,81.4,0.198,,,82.9,101.0,88.0,92.0,,,,,,,,,0.371,,,-1.34,,,,0.227,,0.19
38,2023-05-16,718157,Single,single,False,543807,676760,George Springer,Ron Marinaccio,0,0,0,f054a96c-0119-4ae5-9e44-d944308a3fa7,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,3.99,4.36,47.1,92.0,109.0,95.0,0.763,10.65,5.13,6.65,1.14,0.86,0.132,0.447,0.132,0.325,0.36700000000000005,112.0,96.0,96.0,123.0,91.0,103.0,,,,0.518,,0.11199999999999999,1.23,,-0.39,93.8,,81.4,0.198,,,82.9,101.0,88.0,92.0,,,,,,,,,0.371,,,-1.34,,,,0.227,,0.19
39,2023-05-16,718157,Double,double,False,666182,676760,Bo Bichette,Ron Marinaccio,0,0,1,c501f20f-a413-40c1-82f8-5a4c806b4ff1,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,3.99,4.36,47.1,92.0,109.0,95.0,0.763,10.65,5.13,6.65,1.14,0.86,0.132,0.447,0.132,0.325,0.36700000000000005,112.0,96.0,96.0,123.0,91.0,103.0,,,,0.518,,0.11199999999999999,1.23,,-0.39,93.8,,81.4,0.198,,,82.9,101.0,88.0,92.0,,,,,,,,,0.371,,,-1.34,,,,0.227,,0.19
40,2023-05-16,718157,Single,single,False,665489,676760,Vladimir Guerrero Jr.,Ron Marinaccio,0,0,1,59b17d5a-b78e-4b5f-9f1b-cc22f567f936,676760.0,ronmarinaccio,Marinaccio,Right,Ron Marinaccio,3.99,4.36,47.1,92.0,109.0,95.0,0.763,10.65,5.13,6.65,1.14,0.86,0.132,0.447,0.132,0.325,0.36700000000000005,112.0,96.0,96.0,123.0,91.0,103.0,,,,0.518,,0.11199999999999999,1.23,,-0.39,93.8,,81.4,0.198,,,82.9,101.0,88.0,92.0,,,,,,,,,0.371,,,-1.34,,,,0.227,,0.19
41,2023-05-16,718157,Lineout,field_out,True,662139,543901,Daulton Varsho,Ryan Weber,1,0,0,035c7be1-f4f7-46b1-84b7-f6c01b926511,543901.0,ryanweber,Weber,Right,Ryan Weber,3.14,5.34,14.1,102.0,79.0,93.0,0.8540000000000001,4.4,0.63,10.67,1.26,1.44,0.17600000000000002,0.451,0.059000000000000004,0.373,0.478,,,,68.0,96.0,97.0,,,,,,0.335,,,-5.25,,,78.4,,,0.5,76.7,51.0,121.0,102.0,,,,93.0,101.0,89.0,0.522,,0.14300000000000002,3.65,,-1.3,88.2,,,0.3,0.194,
42,2023-05-16,718157,Strikeout,strikeout,True,664056,592332,Harrison Bader,Kevin Gausman,0,0,0,6f13f268-7ed3-4526-badf-78e32afa5765,592332.0,kevingausman,Gausman,Right,Kevin Gausman,3.16,3.85,185.0,104.0,105.0,105.0,0.737,11.53,2.68,7.93,0.92,1.11,0.27,0.384,0.165,0.369,0.39899999999999997,110.0,104.0,105.0,89.0,89.0,94.0,105.0,108.0,109.0,0.509,0.384,0.10800000000000001,1.13,0.3,-0.97,94.7,86.3,83.6,0.243,0.201,0.348,,,,,,,,,,,,,,,,,,,,,,
