,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SI_ba,SL_ba,FF_ba,CU_ba,vKN (sc),Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,KN%,wFS/C,wKC/C,wKN/C,vFS,vKC,FS_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba
10,2023-05-04,718304,Home Run,home_run,False,668709,669923,JJ Bleday,George Kirby,0,0,0,6c1fd9e8-7509-41ce-a311-72542641fa2a,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,0.21600000000000003,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,0.43,1.03,,-5.31,96.1,95.8,86.3,,0.261,0.264,0.234,0.265,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.143,0.5,,,,,,,,
11,2023-05-04,718304,Single,single,False,542583,669923,Jesús Aguilar,George Kirby,1,0,0,763e24b7-cc9a-41d9-aa5d-719908477f07,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,0.21600000000000003,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,0.43,1.03,,-5.31,96.1,95.8,86.3,,0.261,0.264,0.234,0.265,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.143,0.5,,,,,,,,
12,2023-05-04,718304,Flyout,field_out,True,542208,669923,Carlos Pérez,George Kirby,0,0,0,0cc8b337-900a-43b2-8ca2-73aed0ca74be,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,0.21600000000000003,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,0.43,1.03,,-5.31,96.1,95.8,86.3,,0.261,0.264,0.234,0.265,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.143,0.5,,,,,,,,
13,2023-05-04,718304,Groundout,field_out,True,607054,669923,Jace Peterson,George Kirby,1,0,0,d2c37956-7b3b-4f6b-bb31-f1dec3434bf4,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,0.21600000000000003,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,0.43,1.03,,-5.31,96.1,95.8,86.3,,0.261,0.264,0.234,0.265,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.143,0.5,,,,,,,,
14,2023-05-04,718304,Walk,walk,False,641487,607968,J.P. Crawford,Drew Rucinski,0,0,0,5360e45e-43ed-4a02-ae74-81d73f9bf18c,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,96.0,117.0,109.0,69.0,87.0,79.0,84.0,90.0,87.0,79.0,97.0,89.0,0.26,0.289,0.303,0.071,0.077,-2.27,-0.04,-4.74,-14.4,-2.31,89.0,89.1,84.2,78.8,0.259,0.375,0.294,0.667,,,,,,,,,,,,,,,,,,,,,,
15,2023-05-04,718304,Home Run,home_run,False,666211,607968,Taylor Trammell,Drew Rucinski,1,0,1,8ecb02ec-ff2f-4a44-a38d-73f0d52da940,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,96.0,117.0,109.0,69.0,87.0,79.0,84.0,90.0,87.0,79.0,97.0,89.0,0.26,0.289,0.303,0.071,0.077,-2.27,-0.04,-4.74,-14.4,-2.31,89.0,89.1,84.2,78.8,0.259,0.375,0.294,0.667,,,,,,,,,,,,,,,,,,,,,,
16,2023-05-04,718304,Flyout,field_out,True,543939,607968,Kolten Wong,Drew Rucinski,0,0,0,be74d07a-eef8-400e-9d3e-52d7a95cda14,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,96.0,117.0,109.0,69.0,87.0,79.0,84.0,90.0,87.0,79.0,97.0,89.0,0.26,0.289,0.303,0.071,0.077,-2.27,-0.04,-4.74,-14.4,-2.31,89.0,89.1,84.2,78.8,0.259,0.375,0.294,0.667,,,,,,,,,,,,,,,,,,,,,,
17,2023-05-04,718304,Strikeout,strikeout,True,677594,607968,Julio Rodríguez,Drew Rucinski,0,0,0,c70da01c-a93a-49f7-9c5c-a6d7cf034279,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,96.0,117.0,109.0,69.0,87.0,79.0,84.0,90.0,87.0,79.0,97.0,89.0,0.26,0.289,0.303,0.071,0.077,-2.27,-0.04,-4.74,-14.4,-2.31,89.0,89.1,84.2,78.8,0.259,0.375,0.294,0.667,,,,,,,,,,,,,,,,,,,,,,
18,2023-05-04,718304,Flyout,field_out,True,664034,607968,Ty France,Drew Rucinski,1,1,0,c2284238-3ca2-4664-9bcf-99da58dc74ff,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,96.0,117.0,109.0,69.0,87.0,79.0,84.0,90.0,87.0,79.0,97.0,89.0,0.26,0.289,0.303,0.071,0.077,-2.27,-0.04,-4.74,-14.4,-2.31,89.0,89.1,84.2,78.8,0.259,0.375,0.294,0.667,,,,,,,,,,,,,,,,,,,,,,
19,2023-05-04,718304,Walk,walk,False,669397,669923,Nick Allen,George Kirby,1,0,0,83f4a673-1719-4466-9295-592e5a1afd39,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,0.21600000000000003,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,0.43,1.03,,-5.31,96.1,95.8,86.3,,0.261,0.264,0.234,0.265,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.143,0.5,,,,,,,,
20,2023-05-04,718304,Triple,triple,False,665923,669923,Esteury Ruiz,George Kirby,0,0,1,717fbbc6-36e1-4a9f-842f-77e30ddbad45,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,0.21600000000000003,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,0.43,1.03,,-5.31,96.1,95.8,86.3,,0.261,0.264,0.234,0.265,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.143,0.5,,,,,,,,
21,2023-05-04,718304,Groundout,field_out,True,643393,669923,Tony Kemp,George Kirby,1,0,1,98a356e3-9a5a-44c2-bc91-80fa9f9f526e,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,0.21600000000000003,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,0.43,1.03,,-5.31,96.1,95.8,86.3,,0.261,0.264,0.234,0.265,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.143,0.5,,,,,,,,
22,2023-05-04,718304,Single,single,False,667670,669923,Brent Rooker,George Kirby,1,0,0,68957568-7440-40e6-bc10-300684e8ad77,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,0.21600000000000003,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,0.43,1.03,,-5.31,96.1,95.8,86.3,,0.261,0.264,0.234,0.265,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.143,0.5,,,,,,,,
23,2023-05-04,718304,Groundout,field_out,True,657656,669923,Ramón Laureano,George Kirby,0,0,1,5bdb124c-b685-4edb-9e87-ffb38c3d47ff,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,0.21600000000000003,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,0.43,1.03,,-5.31,96.1,95.8,86.3,,0.261,0.264,0.234,0.265,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.143,0.5,,,,,,,,
24,2023-05-04,718304,Groundout,field_out,True,668709,669923,JJ Bleday,George Kirby,0,0,0,cb7f6554-34cb-4d8d-8314-ffc29d51034a,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,0.21600000000000003,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,0.43,1.03,,-5.31,96.1,95.8,86.3,,0.261,0.264,0.234,0.265,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.143,0.5,,,,,,,,
25,2023-05-04,718304,Strikeout,strikeout,True,672284,607968,Jarred Kelenic,Drew Rucinski,0,0,0,75fd36b4-01e9-444e-b78f-1d02cd3606aa,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,96.0,117.0,109.0,69.0,87.0,79.0,84.0,90.0,87.0,79.0,97.0,89.0,0.26,0.289,0.303,0.071,0.077,-2.27,-0.04,-4.74,-14.4,-2.31,89.0,89.1,84.2,78.8,0.259,0.375,0.294,0.667,,,,,,,,,,,,,,,,,,,,,,
26,2023-05-04,718304,Flyout,field_out,True,553993,607968,Eugenio Suárez,Drew Rucinski,0,0,0,1e2ad01b-16e5-488b-a5e8-ada2ab9b83a5,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,96.0,117.0,109.0,69.0,87.0,79.0,84.0,90.0,87.0,79.0,97.0,89.0,0.26,0.289,0.303,0.071,0.077,-2.27,-0.04,-4.74,-14.4,-2.31,89.0,89.1,84.2,78.8,0.259,0.375,0.294,0.667,,,,,,,,,,,,,,,,,,,,,,
27,2023-05-04,718304,Walk,walk,False,663728,607968,Cal Raleigh,Drew Rucinski,1,0,0,2eb5ad94-8802-4918-b15e-74ec7f1c8562,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,96.0,117.0,109.0,69.0,87.0,79.0,84.0,90.0,87.0,79.0,97.0,89.0,0.26,0.289,0.303,0.071,0.077,-2.27,-0.04,-4.74,-14.4,-2.31,89.0,89.1,84.2,78.8,0.259,0.375,0.294,0.667,,,,,,,,,,,,,,,,,,,,,,
28,2023-05-04,718304,Double,double,False,606192,607968,Teoscar Hernández,Drew Rucinski,0,0,1,f6d6c67e-e050-4c91-8ba5-e8ceae4bd4f2,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,96.0,117.0,109.0,69.0,87.0,79.0,84.0,90.0,87.0,79.0,97.0,89.0,0.26,0.289,0.303,0.071,0.077,-2.27,-0.04,-4.74,-14.4,-2.31,89.0,89.1,84.2,78.8,0.259,0.375,0.294,0.667,,,,,,,,,,,,,,,,,,,,,,
29,2023-05-04,718304,Walk,walk,False,641487,607968,J.P. Crawford,Drew Rucinski,0,0,0,49c59c83-90d6-499b-990b-7cec6047683f,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,96.0,117.0,109.0,69.0,87.0,79.0,84.0,90.0,87.0,79.0,97.0,89.0,0.26,0.289,0.303,0.071,0.077,-2.27,-0.04,-4.74,-14.4,-2.31,89.0,89.1,84.2,78.8,0.259,0.375,0.294,0.667,,,,,,,,,,,,,,,,,,,,,,
30,2023-05-04,718304,Walk,walk,False,666211,607968,Taylor Trammell,Drew Rucinski,1,0,1,b6950d0f-4ca5-434b-88ed-8c2b1143b9dd,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,96.0,117.0,109.0,69.0,87.0,79.0,84.0,90.0,87.0,79.0,97.0,89.0,0.26,0.289,0.303,0.071,0.077,-2.27,-0.04,-4.74,-14.4,-2.31,89.0,89.1,84.2,78.8,0.259,0.375,0.294,0.667,,,,,,,,,,,,,,,,,,,,,,
31,2023-05-04,718304,Single,single,False,543939,607968,Kolten Wong,Drew Rucinski,0,0,1,757916ee-e6e2-4ef6-b09f-ee02655a324d,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,96.0,117.0,109.0,69.0,87.0,79.0,84.0,90.0,87.0,79.0,97.0,89.0,0.26,0.289,0.303,0.071,0.077,-2.27,-0.04,-4.74,-14.4,-2.31,89.0,89.1,84.2,78.8,0.259,0.375,0.294,0.667,,,,,,,,,,,,,,,,,,,,,,
32,2023-05-04,718304,Walk,walk,False,677594,607968,Julio Rodríguez,Drew Rucinski,1,0,1,4a747668-be8b-488d-b0b9-47239a0bac7c,607968.0,drewrucinski,Rucinski,Right,Drew Rucinski,9.0,7.35,18.0,93.0,77.0,87.0,0.831,3.0,7.0,13.5,2.5,1.22,0.162,0.446,0.18899999999999997,0.35100000000000003,0.397,83.6,63.0,88.0,84.0,96.0,117.0,109.0,69.0,87.0,79.0,84.0,90.0,87.0,79.0,97.0,89.0,0.26,0.289,0.303,0.071,0.077,-2.27,-0.04,-4.74,-14.4,-2.31,89.0,89.1,84.2,78.8,0.259,0.375,0.294,0.667,,,,,,,,,,,,,,,,,,,,,,
33,2023-05-04,718304,Flyout,field_out,True,664034,643493,Ty France,Austin Pruitt,0,0,0,ffa12e58-3e0c-41c6-8136-b0287664ce20,643493.0,austinpruitt,Pruitt,Right,Austin Pruitt,2.98,4.01,48.1,104.0,113.0,104.0,0.831,5.59,2.23,8.19,0.93,0.85,0.261,0.366,0.203,0.261,0.395,87.1,60.0,105.0,88.0,127.0,108.0,112.0,73.0,97.0,90.0,89.0,114.0,97.0,149.0,103.0,114.0,0.14,0.26,0.38,0.16,0.06,-1.17,3.55,0.34,2.21,1.29,91.8,91.3,87.6,81.2,0.216,0.238,0.344,0.143,,,,,,,,,,,,,,0.308,,,,,,,,
34,2023-05-04,718304,Flyout,field_out,True,542583,669923,Jesús Aguilar,George Kirby,1,0,0,b06ed462-fc3f-44bb-ada2-8758afc80a42,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,0.21600000000000003,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,0.43,1.03,,-5.31,96.1,95.8,86.3,,0.261,0.264,0.234,0.265,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.143,0.5,,,,,,,,
