,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,CH_ba,CU_ba,FF_ba,SI_ba,SL_ba,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FC_ba,ST_ba
10,2023-06-02,717927,Flyout,field_out,True,668709,665795,JJ Bleday,Edward Cabrera,0,0,0,bf0eadae-bee4-470c-83e4-2b9fe27e78ab,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,
11,2023-06-02,717927,Strikeout,strikeout,True,681146,665795,Jonah Bride,Edward Cabrera,0,0,0,eaaf36fd-a135-4249-89ac-814497c45356,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,
12,2023-06-02,717927,Pop Out,field_out,True,516416,663687,Jean Segura,Hogan Harris,0,0,0,b5836fcb-eb80-4c01-bfac-9e10afb0915e,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.205,0.3,0.25,,0.278,87.0,104.0,98.0,,,,0.188,,-1.58,,90.5,,,0.351,
13,2023-06-02,717927,Strikeout,strikeout,True,542932,663687,Jon Berti,Hogan Harris,0,0,0,15191bba-b225-46a8-bd19-6f9172f743eb,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.205,0.3,0.25,,0.278,87.0,104.0,98.0,,,,0.188,,-1.58,,90.5,,,0.351,
14,2023-06-02,717927,Strikeout,strikeout,True,607732,663687,Jacob Stallings,Hogan Harris,0,0,0,c3d37fb7-a30f-4595-a41f-473b62ab1543,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.205,0.3,0.25,,0.278,87.0,104.0,98.0,,,,0.188,,-1.58,,90.5,,,0.351,
15,2023-06-02,717927,Strikeout,strikeout,True,669127,665795,Shea Langeliers,Edward Cabrera,0,0,0,4cc604ef-f987-432b-92ca-04ea02b91b9d,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,
16,2023-06-02,717927,Walk,walk,False,643393,665795,Tony Kemp,Edward Cabrera,1,0,0,6a0cb93e-57f6-4240-91fe-21024abbbeff,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,
17,2023-06-02,717927,Groundout,field_out,True,665923,665795,Esteury Ruiz,Edward Cabrera,0,0,1,ad8072e9-29de-4888-8ef2-f1f355b9bf61,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,
18,2023-06-02,717927,Strikeout,strikeout,True,676116,665795,Ryan Noda,Edward Cabrera,0,0,0,d6f307a1-72ea-4e25-b1de-e84830a56de5,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,
19,2023-06-02,717927,Groundout,field_out,True,641658,663687,Garrett Hampson,Hogan Harris,1,0,0,100930e3-9274-4d48-8ef0-e746ca028164,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.205,0.3,0.25,,0.278,87.0,104.0,98.0,,,,0.188,,-1.58,,90.5,,,0.351,
20,2023-06-02,717927,Strikeout,strikeout,True,650333,663687,Luis Arraez,Hogan Harris,0,0,0,ec1adf14-3563-4c41-a52d-747a4f182e9b,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.205,0.3,0.25,,0.278,87.0,104.0,98.0,,,,0.188,,-1.58,,90.5,,,0.351,
21,2023-06-02,717927,Strikeout,strikeout,True,624585,663687,Jorge Soler,Hogan Harris,0,0,0,6cdd2ed5-cd27-48ea-9162-b07218e69f05,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.205,0.3,0.25,,0.278,87.0,104.0,98.0,,,,0.188,,-1.58,,90.5,,,0.351,
22,2023-06-02,717927,Pop Out,field_out,True,667670,665795,Brent Rooker,Edward Cabrera,1,0,0,4a6e8afb-174c-4f96-ac14-f5442fad0d46,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,
23,2023-06-02,717927,Strikeout,strikeout,True,664913,665795,Seth Brown,Edward Cabrera,0,0,0,bc7fa2d5-5085-4b04-bb2e-e788932211d9,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,
24,2023-06-02,717927,Groundout,field_out,True,649557,665795,Aledmys Díaz,Edward Cabrera,0,0,0,3bf42ae1-4c2b-4d8f-966f-a39837fcdf36,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,
25,2023-06-02,717927,Strikeout,strikeout,True,650559,663687,Bryan De La Cruz,Hogan Harris,0,0,0,a59cbd40-22e5-4b57-b89b-574919b70455,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.205,0.3,0.25,,0.278,87.0,104.0,98.0,,,,0.188,,-1.58,,90.5,,,0.351,
26,2023-06-02,717927,Single,single,False,660821,663687,Jesús Sánchez,Hogan Harris,0,0,0,cd40f1fc-fe77-48cc-a649-85392c449e3b,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.205,0.3,0.25,,0.278,87.0,104.0,98.0,,,,0.188,,-1.58,,90.5,,,0.351,
27,2023-06-02,717927,Single,single,False,493329,663687,Yuli Gurriel,Hogan Harris,0,0,1,6f125dc4-08ed-4a6e-96e5-fcb2d7142b6e,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.205,0.3,0.25,,0.278,87.0,104.0,98.0,,,,0.188,,-1.58,,90.5,,,0.351,
28,2023-06-02,717927,Groundout,field_out,True,516416,663687,Jean Segura,Hogan Harris,0,0,1,eabe4799-f31e-4d2b-99db-690a8daa518a,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.205,0.3,0.25,,0.278,87.0,104.0,98.0,,,,0.188,,-1.58,,90.5,,,0.351,
29,2023-06-02,717927,Groundout,field_out,True,542932,663687,Jon Berti,Hogan Harris,1,0,0,544788de-da91-4d86-bd75-b7e31b29f247,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.205,0.3,0.25,,0.278,87.0,104.0,98.0,,,,0.188,,-1.58,,90.5,,,0.351,
30,2023-06-02,717927,Double,double,False,668709,665795,JJ Bleday,Edward Cabrera,0,0,0,c881bb14-666a-400c-9d99-26db8f2602bf,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,
31,2023-06-02,717927,Strikeout,strikeout,True,681146,665795,Jonah Bride,Edward Cabrera,0,0,0,67de1bbc-06f0-4b7c-834d-902f0dfbf101,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,
32,2023-06-02,717927,Strikeout,strikeout,True,669127,665795,Shea Langeliers,Edward Cabrera,0,0,0,0d411b14-68c9-4d39-88f1-a077c026ca4a,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,
33,2023-06-02,717927,Groundout,field_out,True,643393,665795,Tony Kemp,Edward Cabrera,1,0,0,4c8cda48-694f-4bdc-9243-f8bd66b36c68,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,
34,2023-06-02,717927,Single,single,False,607732,663687,Jacob Stallings,Hogan Harris,1,0,0,59370e43-d4c6-4016-be89-6abea0f0b7b3,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.205,0.3,0.25,,0.278,87.0,104.0,98.0,,,,0.188,,-1.58,,90.5,,,0.351,
35,2023-06-02,717927,Flyout,field_out,True,641658,663687,Garrett Hampson,Hogan Harris,1,1,0,2d76e070-d68b-4b79-9f8d-96ac08de68e9,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.205,0.3,0.25,,0.278,87.0,104.0,98.0,,,,0.188,,-1.58,,90.5,,,0.351,
36,2023-06-02,717927,Groundout,field_out,True,650333,663687,Luis Arraez,Hogan Harris,0,0,1,87458884-2725-4d05-ba1b-fd83020542ae,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,80.1,75.0,93.0,96.0,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,,0.47,0.078,0.06,0.203,-0.58,,-2.5,-1.37,0.61,92.6,,77.4,74.9,0.205,0.3,0.25,,0.278,87.0,104.0,98.0,,,,0.188,,-1.58,,90.5,,,0.351,
