,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SI_ba,FC_ba,CU_ba,SL_ba,CH_ba,FF_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-04-29,718366,Double,double,False,668942,663562,Josh Rojas,Noah Davis,0,0,0,ad51e886-c619-4b15-b87c-0cbc00cc8a33,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,110.0,77.0,95.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,95.0,102.0,95.0,0.504,0.017,0.17,0.14300000000000002,0.075,0.092,1.13,0.75,-2.48,0.59,-2.62,-7.33,91.0,88.3,93.5,83.8,78.4,0.4,0.2,0.267,0.077,0.533,0.333,,,,,,,
1,2023-04-29,718366,Flyout,field_out,True,672695,663562,Geraldo Perdomo,Noah Davis,0,0,0,75ae2b8a-a6ad-4c58-b52a-d91060ff979a,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,110.0,77.0,95.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,95.0,102.0,95.0,0.504,0.017,0.17,0.14300000000000002,0.075,0.092,1.13,0.75,-2.48,0.59,-2.62,-7.33,91.0,88.3,93.5,83.8,78.4,0.4,0.2,0.267,0.077,0.533,0.333,,,,,,,
2,2023-04-29,718366,Single,single,False,682998,663562,Corbin Carroll,Noah Davis,0,0,1,1480565e-98b5-4fae-b770-627ddc08981c,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,110.0,77.0,95.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,95.0,102.0,95.0,0.504,0.017,0.17,0.14300000000000002,0.075,0.092,1.13,0.75,-2.48,0.59,-2.62,-7.33,91.0,88.3,93.5,83.8,78.4,0.4,0.2,0.267,0.077,0.533,0.333,,,,,,,
3,2023-04-29,718366,Strikeout Double Play,strikeout_double_play,True,572233,663562,Christian Walker,Noah Davis,0,0,1,7f79ce17-0062-4694-84da-be950e870ecf,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,110.0,77.0,95.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,95.0,102.0,95.0,0.504,0.017,0.17,0.14300000000000002,0.075,0.092,1.13,0.75,-2.48,0.59,-2.62,-7.33,91.0,88.3,93.5,83.8,78.4,0.4,0.2,0.267,0.077,0.533,0.333,,,,,,,
4,2023-04-29,718366,Pop Out,field_out,True,453568,674072,Charlie Blackmon,Tommy Henry,0,0,0,23fdc249-5d6d-46e2-be24-a0832534c062,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,92.0,101.0,93.0,,,,,0.49,,0.127,0.191,0.193,-0.88,,,2.53,0.71,-0.09,90.7,,,83.1,79.1,,,0.229,0.158,0.278,0.292,,,,,,,
5,2023-04-29,718366,Strikeout,strikeout,True,592178,674072,Kris Bryant,Tommy Henry,0,0,0,3ce1485d-bc12-4dfb-b2cd-da91c817b3d1,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,92.0,101.0,93.0,,,,,0.49,,0.127,0.191,0.193,-0.88,,,2.53,0.71,-0.09,90.7,,,83.1,79.1,,,0.229,0.158,0.278,0.292,,,,,,,
6,2023-04-29,718366,Strikeout,strikeout,True,553869,674072,Elias Díaz,Tommy Henry,0,0,0,5979f1d5-f458-4215-a7b7-824b93af17a9,674072.0,tommyhenry,Henry,Left,Tommy Henry,4.15,4.3,89.0,96.0,83.0,91.0,0.7879999999999999,6.47,3.54,8.7,1.21,0.82,0.27699999999999997,0.40299999999999997,0.162,0.317,0.40700000000000003,84.0,91.0,102.0,99.0,95.0,101.0,102.0,72.0,91.0,83.0,,,,92.0,101.0,93.0,,,,,0.49,,0.127,0.191,0.193,-0.88,,,2.53,0.71,-0.09,90.7,,,83.1,79.1,,,0.229,0.158,0.278,0.292,,,,,,,
7,2023-04-29,718366,Groundout,field_out,True,446334,663562,Evan Longoria,Noah Davis,0,0,0,7bff1e77-d5a1-405b-954b-4409cd5c7081,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,110.0,77.0,95.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,95.0,102.0,95.0,0.504,0.017,0.17,0.14300000000000002,0.075,0.092,1.13,0.75,-2.48,0.59,-2.62,-7.33,91.0,88.3,93.5,83.8,78.4,0.4,0.2,0.267,0.077,0.533,0.333,,,,,,,
8,2023-04-29,718366,Walk,walk,False,656976,663562,Pavin Smith,Noah Davis,1,0,0,c969ccdc-4150-46d2-a94e-5a6e2083b98b,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,110.0,77.0,95.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,95.0,102.0,95.0,0.504,0.017,0.17,0.14300000000000002,0.075,0.092,1.13,0.75,-2.48,0.59,-2.62,-7.33,91.0,88.3,93.5,83.8,78.4,0.4,0.2,0.267,0.077,0.533,0.333,,,,,,,
9,2023-04-29,718366,Single,single,False,656896,663562,Emmanuel Rivera,Noah Davis,1,0,1,aaf8a43f-00a7-411b-a7f7-3bdbc1cdde6b,663562.0,noahdavis,Davis,Right,Noah Davis,8.7,4.8,30.0,95.0,85.0,90.0,0.823,7.8,4.5,12.9,1.8,1.31,0.267,0.396,0.129,0.366,0.45899999999999996,84.7,82.0,81.0,79.0,110.0,77.0,95.0,63.0,89.0,80.0,75.0,97.0,86.0,103.0,99.0,102.0,95.0,102.0,95.0,0.504,0.017,0.17,0.14300000000000002,0.075,0.092,1.13,0.75,-2.48,0.59,-2.62,-7.33,91.0,88.3,93.5,83.8,78.4,0.4,0.2,0.267,0.077,0.533,0.333,,,,,,,
