,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,CH_ba,SI_ba,SL_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba,ST_ba
0,2023-07-09,717430,Strikeout,strikeout,True,641487,656232,J.P. Crawford,Brandon Bielak,0,0,0,5024ad4c-f918-4ac1-85c3-af32724be66e,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-0.12,-3.74,-0.81,0.83,92.1,84.4,92.1,82.0,79.5,0.273,0.227,0.338,0.333,0.217,,,,,,,,,,,,,,,,,,
1,2023-07-09,717430,Groundout,field_out,True,677594,656232,Julio Rodríguez,Brandon Bielak,0,0,0,d3f1ee2b-126f-46a2-82bb-1c545465e553,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-0.12,-3.74,-0.81,0.83,92.1,84.4,92.1,82.0,79.5,0.273,0.227,0.338,0.333,0.217,,,,,,,,,,,,,,,,,,
2,2023-07-09,717430,Strikeout,strikeout,True,664034,656232,Ty France,Brandon Bielak,0,0,0,832a2d71-f1df-4291-b91c-21bf427688f0,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-0.12,-3.74,-0.81,0.83,92.1,84.4,92.1,82.0,79.5,0.273,0.227,0.338,0.333,0.217,,,,,,,,,,,,,,,,,,
3,2023-07-09,717430,Groundout,field_out,True,643289,669302,Mauricio Dubón,Logan Gilbert,0,0,0,d7b6082a-c4db-4340-99fd-4d40b32b547a,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,,0.297,,,0.01,,-11.33,1.84,,,95.7,,93.7,88.7,,0.28,,0.667,0.211,0.214,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.174,,,,,
4,2023-07-09,717430,Flyout,field_out,True,608324,669302,Alex Bregman,Logan Gilbert,0,0,0,abfcc955-c592-4aba-aaa0-de48f40608d2,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,,0.297,,,0.01,,-11.33,1.84,,,95.7,,93.7,88.7,,0.28,,0.667,0.211,0.214,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.174,,,,,
5,2023-07-09,717430,Strikeout,strikeout,True,663656,669302,Kyle Tucker,Logan Gilbert,0,0,0,a099bcb8-2b1e-4b37-8bda-af315b0836d2,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,,0.297,,,0.01,,-11.33,1.84,,,95.7,,93.7,88.7,,0.28,,0.667,0.211,0.214,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.174,,,,,
6,2023-07-09,717430,Flyout,field_out,True,606192,656232,Teoscar Hernández,Brandon Bielak,1,1,0,49e5bd69-d3d6-426d-bb6d-292fe25640eb,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-0.12,-3.74,-0.81,0.83,92.1,84.4,92.1,82.0,79.5,0.273,0.227,0.338,0.333,0.217,,,,,,,,,,,,,,,,,,
7,2023-07-09,717430,Flyout,field_out,True,553993,656232,Eugenio Suárez,Brandon Bielak,1,0,0,f084e30d-1c7a-4771-90b4-313a35e3f483,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-0.12,-3.74,-0.81,0.83,92.1,84.4,92.1,82.0,79.5,0.273,0.227,0.338,0.333,0.217,,,,,,,,,,,,,,,,,,
8,2023-07-09,717430,Groundout,field_out,True,672284,656232,Jarred Kelenic,Brandon Bielak,0,0,0,a2887161-5987-4aa2-bb5b-229ed52b91e6,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,101.0,90.0,88.0,73.0,97.0,87.0,78.0,99.0,88.0,99.0,93.0,95.0,0.214,0.306,0.004,0.11800000000000001,0.111,0.247,-1.15,-0.48,-0.12,-3.74,-0.81,0.83,92.1,84.4,92.1,82.0,79.5,0.273,0.227,0.338,0.333,0.217,,,,,,,,,,,,,,,,,,
9,2023-07-09,717430,Single,single,False,547989,669302,José Abreu,Logan Gilbert,1,0,0,85349e65-4695-4c3e-85bb-2386acd7b673,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,,,,,,,,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,0.003,0.419,,0.297,,,0.01,,-11.33,1.84,,,95.7,,93.7,88.7,,0.28,,0.667,0.211,0.214,110.0,95.0,103.0,98.0,103.0,117.0,0.14800000000000002,0.134,0.25,0.39,85.6,80.3,0.174,,,,,
