,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SI_ba,CU_ba,FC_ba,FF_ba,ST_ba,CH_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-04-01,718754,Groundout,field_out,True,665155,621107,Nick Maton,Zach Eflin,0,0,0,e12a5d45-cf5a-4b53-931c-7f49046ec596,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,98.0,107.0,105.0,122.0,120.0,127.0,100.0,106.0,102.0,0.319,0.062,0.261,0.044000000000000004,0.263,0.051,2.53,-0.01,1.09,0.79,1.27,-0.61,92.9,88.5,92.2,80.0,79.1,0.259,0.185,0.307,0.104,0.179,0.192,0.6,,,,,,
1,2023-04-01,718754,Flyout,field_out,True,682985,621107,Riley Greene,Zach Eflin,1,0,0,7372f2a0-a450-4add-9313-2be1a069df6d,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,98.0,107.0,105.0,122.0,120.0,127.0,100.0,106.0,102.0,0.319,0.062,0.261,0.044000000000000004,0.263,0.051,2.53,-0.01,1.09,0.79,1.27,-0.61,92.9,88.5,92.2,80.0,79.1,0.259,0.185,0.307,0.104,0.179,0.192,0.6,,,,,,
2,2023-04-01,718754,Strikeout,strikeout,True,595879,621107,Javier Báez,Zach Eflin,0,0,0,1c2af79b-1eb4-460a-8a98-bea0ea5d82a1,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,98.0,107.0,105.0,122.0,120.0,127.0,100.0,106.0,102.0,0.319,0.062,0.261,0.044000000000000004,0.263,0.051,2.53,-0.01,1.09,0.79,1.27,-0.61,92.9,88.5,92.2,80.0,79.1,0.259,0.185,0.307,0.104,0.179,0.192,0.6,,,,,,
3,2023-04-01,718754,Single,single,False,650490,605513,Yandy Díaz,Spencer Turnbull,1,0,0,99b990d4-f029-49de-90c5-6402dc5a2bfa,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,7.26,6.12,31.0,100.0,98.0,97.0,0.8009999999999999,6.97,4.35,10.74,1.45,1.48,0.272,0.33,0.184,0.369,0.418,87.5,122.0,85.0,86.0,92.0,103.0,106.0,92.0,106.0,100.0,91.0,99.0,91.0,104.0,98.0,100.0,,,,0.193,0.405,,0.223,0.068,0.11,-1.03,,0.8,-1.38,-6.82,-2.39,92.9,,93.4,83.8,78.6,0.304,0.5,,0.273,,0.143,0.29,,,,,,
4,2023-04-01,718754,Single,single,False,664040,605513,Brandon Lowe,Spencer Turnbull,0,0,1,c9c16cfe-3a07-48a1-9a62-26461e8badf0,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,7.26,6.12,31.0,100.0,98.0,97.0,0.8009999999999999,6.97,4.35,10.74,1.45,1.48,0.272,0.33,0.184,0.369,0.418,87.5,122.0,85.0,86.0,92.0,103.0,106.0,92.0,106.0,100.0,91.0,99.0,91.0,104.0,98.0,100.0,,,,0.193,0.405,,0.223,0.068,0.11,-1.03,,0.8,-1.38,-6.82,-2.39,92.9,,93.4,83.8,78.6,0.304,0.5,,0.273,,0.143,0.29,,,,,,
5,2023-04-01,718754,Double,double,False,668227,605513,Randy Arozarena,Spencer Turnbull,1,0,1,010d0e5a-e72f-491d-af01-91ee69c54ea2,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,7.26,6.12,31.0,100.0,98.0,97.0,0.8009999999999999,6.97,4.35,10.74,1.45,1.48,0.272,0.33,0.184,0.369,0.418,87.5,122.0,85.0,86.0,92.0,103.0,106.0,92.0,106.0,100.0,91.0,99.0,91.0,104.0,98.0,100.0,,,,0.193,0.405,,0.223,0.068,0.11,-1.03,,0.8,-1.38,-6.82,-2.39,92.9,,93.4,83.8,78.6,0.304,0.5,,0.273,,0.143,0.29,,,,,,
6,2023-04-01,718754,Walk,walk,False,677551,605513,Wander Franco,Spencer Turnbull,0,0,0,cd4b9360-6918-4e9b-9ab3-0407e5849f89,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,7.26,6.12,31.0,100.0,98.0,97.0,0.8009999999999999,6.97,4.35,10.74,1.45,1.48,0.272,0.33,0.184,0.369,0.418,87.5,122.0,85.0,86.0,92.0,103.0,106.0,92.0,106.0,100.0,91.0,99.0,91.0,104.0,98.0,100.0,,,,0.193,0.405,,0.223,0.068,0.11,-1.03,,0.8,-1.38,-6.82,-2.39,92.9,,93.4,83.8,78.6,0.304,0.5,,0.273,,0.143,0.29,,,,,,
7,2023-04-01,718754,Strikeout,strikeout,True,670042,605513,Luke Raley,Spencer Turnbull,0,0,0,dd54e9fa-f79b-468d-9fee-4c6910128a7e,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,7.26,6.12,31.0,100.0,98.0,97.0,0.8009999999999999,6.97,4.35,10.74,1.45,1.48,0.272,0.33,0.184,0.369,0.418,87.5,122.0,85.0,86.0,92.0,103.0,106.0,92.0,106.0,100.0,91.0,99.0,91.0,104.0,98.0,100.0,,,,0.193,0.405,,0.223,0.068,0.11,-1.03,,0.8,-1.38,-6.82,-2.39,92.9,,93.4,83.8,78.6,0.304,0.5,,0.273,,0.143,0.29,,,,,,
8,2023-04-01,718754,Grounded Into DP,grounded_into_double_play,True,642350,605513,Jose Siri,Spencer Turnbull,0,0,1,e05cd7fb-c79e-49f5-b22b-ff1c014c53f3,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,7.26,6.12,31.0,100.0,98.0,97.0,0.8009999999999999,6.97,4.35,10.74,1.45,1.48,0.272,0.33,0.184,0.369,0.418,87.5,122.0,85.0,86.0,92.0,103.0,106.0,92.0,106.0,100.0,91.0,99.0,91.0,104.0,98.0,100.0,,,,0.193,0.405,,0.223,0.068,0.11,-1.03,,0.8,-1.38,-6.82,-2.39,92.9,,93.4,83.8,78.6,0.304,0.5,,0.273,,0.143,0.29,,,,,,
9,2023-04-01,718754,Strikeout,strikeout,True,681481,621107,Kerry Carpenter,Zach Eflin,0,0,0,9f419e61-079f-4a4d-9102-4dbeff47e1ab,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,98.0,107.0,105.0,122.0,120.0,127.0,100.0,106.0,102.0,0.319,0.062,0.261,0.044000000000000004,0.263,0.051,2.53,-0.01,1.09,0.79,1.27,-0.61,92.9,88.5,92.2,80.0,79.1,0.259,0.185,0.307,0.104,0.179,0.192,0.6,,,,,,
