,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vSI,vSL,FC_ba,SL_ba,SI_ba,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-08-04,717139,Groundout,field_out,True,682928,668933,CJ Abrams,Graham Ashcraft,1,0,0,7d9031aa-f8cb-4d9a-b0ee-f7a2686d0732,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-04,717139,Strikeout,strikeout,True,657041,668933,Lane Thomas,Graham Ashcraft,0,0,0,f06447fc-214d-4870-b80a-eca323cd5b76,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-04,717139,Walk,walk,False,608841,668933,Joey Meneses,Graham Ashcraft,0,0,0,5b2c9977-046e-43f7-9b4c-babb0f869dbf,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-04,717139,Lineout,field_out,True,660688,668933,Keibert Ruiz,Graham Ashcraft,1,0,0,1c92fe45-12ac-4456-b221-4c3f0b968d7f,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-04,717139,Strikeout,strikeout,True,682829,571578,Elly De La Cruz,Patrick Corbin,0,0,0,ddee5f7a-114e-4fe4-aef9-e368126b25b7,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,86.0,102.0,93.0,84.0,99.0,100.0,,,,0.41700000000000004,,0.35,0.064,,-0.89,-0.51,-2.07,,92.1,80.5,,0.233,0.32,66.0,101.0,96.0,65.0,103.0,88.0,0.16899999999999998,-0.69,91.8,0.327,0.29,,,,,,,,,,,,,
5,2023-08-04,717139,Home Run,home_run,False,669222,571578,Nick Senzel,Patrick Corbin,0,0,0,34407b2c-6ee1-4cb4-9f66-7cbafce7f80e,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,86.0,102.0,93.0,84.0,99.0,100.0,,,,0.41700000000000004,,0.35,0.064,,-0.89,-0.51,-2.07,,92.1,80.5,,0.233,0.32,66.0,101.0,96.0,65.0,103.0,88.0,0.16899999999999998,-0.69,91.8,0.327,0.29,,,,,,,,,,,,,
6,2023-08-04,717139,Home Run,home_run,False,680574,571578,Matt McLain,Patrick Corbin,0,0,0,a569f542-3d17-4e01-bfb7-91b3a19aa69b,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,86.0,102.0,93.0,84.0,99.0,100.0,,,,0.41700000000000004,,0.35,0.064,,-0.89,-0.51,-2.07,,92.1,80.5,,0.233,0.32,66.0,101.0,96.0,65.0,103.0,88.0,0.16899999999999998,-0.69,91.8,0.327,0.29,,,,,,,,,,,,,
7,2023-08-04,717139,Flyout,field_out,True,668715,571578,Spencer Steer,Patrick Corbin,1,1,0,514317ac-657d-459d-af59-cbb19be561fd,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,86.0,102.0,93.0,84.0,99.0,100.0,,,,0.41700000000000004,,0.35,0.064,,-0.89,-0.51,-2.07,,92.1,80.5,,0.233,0.32,66.0,101.0,96.0,65.0,103.0,88.0,0.16899999999999998,-0.69,91.8,0.327,0.29,,,,,,,,,,,,,
8,2023-08-04,717139,Flyout,field_out,True,621028,571578,Kevin Newman,Patrick Corbin,0,0,0,3cd9cec4-f15e-4078-9647-2b2a2a49dfd0,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,86.0,102.0,93.0,84.0,99.0,100.0,,,,0.41700000000000004,,0.35,0.064,,-0.89,-0.51,-2.07,,92.1,80.5,,0.233,0.32,66.0,101.0,96.0,65.0,103.0,88.0,0.16899999999999998,-0.69,91.8,0.327,0.29,,,,,,,,,,,,,
9,2023-08-04,717139,Hit By Pitch,hit_by_pitch,False,642086,668933,Dominic Smith,Graham Ashcraft,1,0,0,dad863aa-8bec-4873-962c-8eac5c8ff119,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,
10,2023-08-04,717139,Grounded Into DP,grounded_into_double_play,True,666164,668933,Blake Rutherford,Graham Ashcraft,0,0,1,34adf473-8e90-45a4-a9e6-4c5eb9f8344b,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-08-04,717139,Groundout,field_out,True,545121,668933,Ildemaro Vargas,Graham Ashcraft,1,0,0,30f24685-aacc-4303-a1f1-8088205b1bd8,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-08-04,717139,Strikeout,strikeout,True,458015,571578,Joey Votto,Patrick Corbin,0,0,0,62210948-9eee-4298-9984-bf7c23679e50,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,86.0,102.0,93.0,84.0,99.0,100.0,,,,0.41700000000000004,,0.35,0.064,,-0.89,-0.51,-2.07,,92.1,80.5,,0.233,0.32,66.0,101.0,96.0,65.0,103.0,88.0,0.16899999999999998,-0.69,91.8,0.327,0.29,,,,,,,,,,,,,
13,2023-08-04,717139,Lineout,field_out,True,687952,571578,Christian Encarnacion-Strand,Patrick Corbin,0,0,0,2d3089d0-21c8-4529-b7c5-5914567b8d28,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,86.0,102.0,93.0,84.0,99.0,100.0,,,,0.41700000000000004,,0.35,0.064,,-0.89,-0.51,-2.07,,92.1,80.5,,0.233,0.32,66.0,101.0,96.0,65.0,103.0,88.0,0.16899999999999998,-0.69,91.8,0.327,0.29,,,,,,,,,,,,,
14,2023-08-04,717139,Groundout,field_out,True,663886,571578,Tyler Stephenson,Patrick Corbin,1,0,0,e3ae7bfb-93ad-42f3-87bc-29b836f061f3,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,86.0,102.0,93.0,84.0,99.0,100.0,,,,0.41700000000000004,,0.35,0.064,,-0.89,-0.51,-2.07,,92.1,80.5,,0.233,0.32,66.0,101.0,96.0,65.0,103.0,88.0,0.16899999999999998,-0.69,91.8,0.327,0.29,,,,,,,,,,,,,
