,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,SI_ba,SV_ba,CH_ba,FF_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FC%,SL%,KC%,wFC/C,wSL/C,wKC/C,vFC,vSL,vKC,SL_ba,FC_ba,CU_ba,ST_ba
10,2023-09-10,716641,Groundout,field_out,True,671221,621244,Drew Waters,José Berríos,1,0,0,0e25a541-0589-4ec0-82ef-58609a7e1658,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,
11,2023-09-10,716641,Walk,walk,False,676914,666142,Davis Schneider,Cole Ragans,1,0,0,d655fe55-548d-43ee-9af3-2aabd24b8be9,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,,,,108.0,100.0,100.0,,,,,0.401,,0.237,0.24,,,2.84,96.5,,,,,0.152,0.234,126.0,114.0,125.0,89.0,92.0,87.0,0.134,0.10400000000000001,0.124,1.47,2.79,-0.05,91.8,86.6,81.8,0.18,0.27,0.194,
12,2023-09-10,716641,Grounded Into DP,grounded_into_double_play,True,672386,666142,Alejandro Kirk,Cole Ragans,0,0,1,87f2ce20-6089-4323-bfe4-18c9bf1ad282,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,,,,108.0,100.0,100.0,,,,,0.401,,0.237,0.24,,,2.84,96.5,,,,,0.152,0.234,126.0,114.0,125.0,89.0,92.0,87.0,0.134,0.10400000000000001,0.124,1.47,2.79,-0.05,91.8,86.6,81.8,0.18,0.27,0.194,
13,2023-09-10,716641,Walk,walk,False,593160,666142,Whit Merrifield,Cole Ragans,0,0,0,e7e90023-8ade-4032-ac6f-3b0645a08d44,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,,,,108.0,100.0,100.0,,,,,0.401,,0.237,0.24,,,2.84,96.5,,,,,0.152,0.234,126.0,114.0,125.0,89.0,92.0,87.0,0.134,0.10400000000000001,0.124,1.47,2.79,-0.05,91.8,86.6,81.8,0.18,0.27,0.194,
14,2023-09-10,716641,Pop Out,field_out,True,669289,666142,Santiago Espinal,Cole Ragans,0,0,0,cb3f8c4e-49ea-4aea-b486-395a9c31c456,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,,,,108.0,100.0,100.0,,,,,0.401,,0.237,0.24,,,2.84,96.5,,,,,0.152,0.234,126.0,114.0,125.0,89.0,92.0,87.0,0.134,0.10400000000000001,0.124,1.47,2.79,-0.05,91.8,86.6,81.8,0.18,0.27,0.194,
15,2023-09-10,716641,Strikeout,strikeout,True,664728,621244,Kyle Isbel,José Berríos,0,0,0,11695036-1c75-4b4d-966e-a066b950f75b,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,
16,2023-09-10,716641,Groundout,field_out,True,672580,621244,Maikel Garcia,José Berríos,0,0,0,306243ac-7e1d-4ba4-b64f-ab055dceb532,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,
17,2023-09-10,716641,Flyout,field_out,True,677951,621244,Bobby Witt Jr.,José Berríos,1,0,0,df85125e-d9dd-411f-87bd-b63a52a679d0,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,
18,2023-09-10,716641,Groundout,field_out,True,676391,666142,Ernie Clement,Cole Ragans,0,0,0,20119c91-bd43-413b-bda2-8b0cb8bfab1e,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,,,,108.0,100.0,100.0,,,,,0.401,,0.237,0.24,,,2.84,96.5,,,,,0.152,0.234,126.0,114.0,125.0,89.0,92.0,87.0,0.134,0.10400000000000001,0.124,1.47,2.79,-0.05,91.8,86.6,81.8,0.18,0.27,0.194,
19,2023-09-10,716641,Strikeout,strikeout,True,595281,666142,Kevin Kiermaier,Cole Ragans,0,0,0,feba2457-3353-4d21-899e-d0048dd3ecd5,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,,,,108.0,100.0,100.0,,,,,0.401,,0.237,0.24,,,2.84,96.5,,,,,0.152,0.234,126.0,114.0,125.0,89.0,92.0,87.0,0.134,0.10400000000000001,0.124,1.47,2.79,-0.05,91.8,86.6,81.8,0.18,0.27,0.194,
20,2023-09-10,716641,Single,single,False,543807,666142,George Springer,Cole Ragans,1,0,0,6c55af6f-1d54-4c40-bb8b-457b68bad087,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,,,,108.0,100.0,100.0,,,,,0.401,,0.237,0.24,,,2.84,96.5,,,,,0.152,0.234,126.0,114.0,125.0,89.0,92.0,87.0,0.134,0.10400000000000001,0.124,1.47,2.79,-0.05,91.8,86.6,81.8,0.18,0.27,0.194,
21,2023-09-10,716641,Forceout,force_out,True,666182,666142,Bo Bichette,Cole Ragans,0,0,1,e70f9be4-0882-41d1-bd7b-d20e55eb2a5e,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,,,,108.0,100.0,100.0,,,,,0.401,,0.237,0.24,,,2.84,96.5,,,,,0.152,0.234,126.0,114.0,125.0,89.0,92.0,87.0,0.134,0.10400000000000001,0.124,1.47,2.79,-0.05,91.8,86.6,81.8,0.18,0.27,0.194,
22,2023-09-10,716641,Strikeout,strikeout,True,521692,621244,Salvador Perez,José Berríos,0,0,0,e3f75270-bcb1-41c8-8159-443161e92af3,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,
23,2023-09-10,716641,Pop Out,field_out,True,669004,621244,MJ Melendez,José Berríos,1,0,0,e41b87c5-67d8-4e7b-a39f-60f88e35f16e,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,
24,2023-09-10,716641,Strikeout,strikeout,True,658668,621244,Edward Olivares,José Berríos,0,0,0,4d1defbf-8e17-458c-a19c-e5c2889c9404,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,
25,2023-09-10,716641,Walk,walk,False,665489,666142,Vladimir Guerrero Jr.,Cole Ragans,0,0,0,799ce7e9-1b82-42d8-aadb-6d56dad2b38b,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,,,,108.0,100.0,100.0,,,,,0.401,,0.237,0.24,,,2.84,96.5,,,,,0.152,0.234,126.0,114.0,125.0,89.0,92.0,87.0,0.134,0.10400000000000001,0.124,1.47,2.79,-0.05,91.8,86.6,81.8,0.18,0.27,0.194,
26,2023-09-10,716641,Strikeout,strikeout,True,676914,666142,Davis Schneider,Cole Ragans,0,0,0,a9181f25-e1e3-405d-b84f-7129a437c9d1,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,,,,108.0,100.0,100.0,,,,,0.401,,0.237,0.24,,,2.84,96.5,,,,,0.152,0.234,126.0,114.0,125.0,89.0,92.0,87.0,0.134,0.10400000000000001,0.124,1.47,2.79,-0.05,91.8,86.6,81.8,0.18,0.27,0.194,
27,2023-09-10,716641,Flyout,field_out,True,672386,666142,Alejandro Kirk,Cole Ragans,1,0,0,a1c5d05c-c13a-4271-a982-4cdd3003042d,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,,,,108.0,100.0,100.0,,,,,0.401,,0.237,0.24,,,2.84,96.5,,,,,0.152,0.234,126.0,114.0,125.0,89.0,92.0,87.0,0.134,0.10400000000000001,0.124,1.47,2.79,-0.05,91.8,86.6,81.8,0.18,0.27,0.194,
28,2023-09-10,716641,Flyout,field_out,True,593160,666142,Whit Merrifield,Cole Ragans,0,0,0,87ca0492-36fa-4133-88b6-5fce0157f228,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,,,,108.0,100.0,100.0,,,,,0.401,,0.237,0.24,,,2.84,96.5,,,,,0.152,0.234,126.0,114.0,125.0,89.0,92.0,87.0,0.134,0.10400000000000001,0.124,1.47,2.79,-0.05,91.8,86.6,81.8,0.18,0.27,0.194,
29,2023-09-10,716641,Lineout,field_out,True,686681,621244,Michael Massey,José Berríos,0,0,0,86df1122-0ab6-41dd-857d-c9e5442476a8,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,
30,2023-09-10,716641,Lineout,field_out,True,679845,621244,Nick Loftin,José Berríos,1,0,0,44778699-7b38-4092-b68a-2c5f17dea516,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,
31,2023-09-10,716641,Flyout,field_out,True,671221,621244,Drew Waters,José Berríos,0,0,0,c6853e0e-b6a7-4e1b-bf1f-c22b187e3523,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,
32,2023-09-10,716641,Groundout,field_out,True,669289,666142,Santiago Espinal,Cole Ragans,0,0,0,95af2cec-5114-461c-bdc1-1f397a1fe7ab,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,,,,108.0,100.0,100.0,,,,,0.401,,0.237,0.24,,,2.84,96.5,,,,,0.152,0.234,126.0,114.0,125.0,89.0,92.0,87.0,0.134,0.10400000000000001,0.124,1.47,2.79,-0.05,91.8,86.6,81.8,0.18,0.27,0.194,
33,2023-09-10,716641,Groundout,field_out,True,676391,666142,Ernie Clement,Cole Ragans,1,0,0,eb426262-0ded-4e60-adee-0ee2e686e026,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,,,,108.0,100.0,100.0,,,,,0.401,,0.237,0.24,,,2.84,96.5,,,,,0.152,0.234,126.0,114.0,125.0,89.0,92.0,87.0,0.134,0.10400000000000001,0.124,1.47,2.79,-0.05,91.8,86.6,81.8,0.18,0.27,0.194,
34,2023-09-10,716641,Strikeout,strikeout,True,595281,666142,Kevin Kiermaier,Cole Ragans,0,0,0,8f742da6-4635-4973-bb79-15988476604b,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,,,,108.0,100.0,100.0,,,,,0.401,,0.237,0.24,,,2.84,96.5,,,,,0.152,0.234,126.0,114.0,125.0,89.0,92.0,87.0,0.134,0.10400000000000001,0.124,1.47,2.79,-0.05,91.8,86.6,81.8,0.18,0.27,0.194,
35,2023-09-10,716641,Triple,triple,False,664728,621244,Kyle Isbel,José Berríos,0,0,0,8d7c0237-05e9-457c-b8df-6da4348d1614,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,
36,2023-09-10,716641,Walk,walk,False,672580,621244,Maikel Garcia,José Berríos,0,0,0,9fc497d5-593a-4480-a82d-c5fca7b80285,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,
37,2023-09-10,716641,Double,double,False,677951,621244,Bobby Witt Jr.,José Berríos,0,0,1,5d1f9461-30c4-4b58-9a9c-69781f483157,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,
38,2023-09-10,716641,Groundout,field_out,True,521692,621244,Salvador Perez,José Berríos,1,0,1,804f36f4-e218-4fcb-935b-4d8c5efbe0ac,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,
39,2023-09-10,716641,Groundout,field_out,True,669004,621244,MJ Melendez,José Berríos,1,0,0,2f82515c-99ea-4f51-9961-57424038c52d,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,
40,2023-09-10,716641,Flyout,field_out,True,543807,666142,George Springer,Cole Ragans,1,1,0,d38af6be-f260-4948-aa78-f32d750a8539,666142.0,coleragans,Ragans,Left,Cole Ragans,3.47,3.33,96.0,99.0,101.0,101.0,0.713,10.59,3.84,6.56,0.66,1.21,0.284,0.364,0.17800000000000002,0.284,0.409,86.6,90.0,97.0,103.0,,,,108.0,100.0,100.0,,,,,0.401,,0.237,0.24,,,2.84,96.5,,,,,0.152,0.234,126.0,114.0,125.0,89.0,92.0,87.0,0.134,0.10400000000000001,0.124,1.47,2.79,-0.05,91.8,86.6,81.8,0.18,0.27,0.194,
