,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,SL_ba,FF_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,wFC/C,wSI/C,wCU/C,vFC,vSI,vCU,SI_ba,ST_ba,CU_ba,FC_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-04-25,718439,Pop Out,field_out,True,676475,640455,Alec Burleson,Sean Manaea,0,0,0,e8e5b004-cad2-4feb-aa93-6446761b0c76,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.317,0.235,,,,121.0,109.0,108.0,,,,0.008,0.0,,-5.8,-6.19,,90.3,94.0,,0.4,0.122,,,0.224,,,,,,
11,2023-04-25,718439,Strikeout,strikeout,True,666185,640455,Dylan Carlson,Sean Manaea,0,0,0,3f5d6286-bead-45e0-911e-c59d8f94663c,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.317,0.235,,,,121.0,109.0,108.0,,,,0.008,0.0,,-5.8,-6.19,,90.3,94.0,,0.4,0.122,,,0.224,,,,,,
12,2023-04-25,718439,Single,single,False,642731,663765,Thairo Estrada,Jake Woodford,0,0,0,ab629ce8-4c25-42fa-bc4d-8928ed85a4a5,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,82.0,93.0,85.0,104.0,101.0,105.0,0.068,0.23199999999999998,0.040999999999999995,-10.74,-0.99,-0.23,92.4,81.7,,0.571,88.0,95.0,97.0,87.0,104.0,98.0,94.0,107.0,104.0,0.502,0.055999999999999994,0.10099999999999999,-2.62,-0.6,-3.61,89.8,92.0,76.3,0.299,0.241,0.455,0.5,0.167,,,,,,
13,2023-04-25,718439,Pop Out,field_out,True,543063,663765,Brandon Crawford,Jake Woodford,0,0,0,8593db75-a1a4-46a1-9a8d-2cf870a09e3b,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,82.0,93.0,85.0,104.0,101.0,105.0,0.068,0.23199999999999998,0.040999999999999995,-10.74,-0.99,-0.23,92.4,81.7,,0.571,88.0,95.0,97.0,87.0,104.0,98.0,94.0,107.0,104.0,0.502,0.055999999999999994,0.10099999999999999,-2.62,-0.6,-3.61,89.8,92.0,76.3,0.299,0.241,0.455,0.5,0.167,,,,,,
14,2023-04-25,718439,Single,single,False,666165,663765,Blake Sabol,Jake Woodford,0,0,1,1e2bdd95-4a52-40a2-834b-00bed7afce49,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,82.0,93.0,85.0,104.0,101.0,105.0,0.068,0.23199999999999998,0.040999999999999995,-10.74,-0.99,-0.23,92.4,81.7,,0.571,88.0,95.0,97.0,87.0,104.0,98.0,94.0,107.0,104.0,0.502,0.055999999999999994,0.10099999999999999,-2.62,-0.6,-3.61,89.8,92.0,76.3,0.299,0.241,0.455,0.5,0.167,,,,,,
15,2023-04-25,718439,Forceout,force_out,True,681584,663765,David Villar,Jake Woodford,1,0,1,751786be-1ad2-4a7d-982e-511122402968,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,82.0,93.0,85.0,104.0,101.0,105.0,0.068,0.23199999999999998,0.040999999999999995,-10.74,-0.99,-0.23,92.4,81.7,,0.571,88.0,95.0,97.0,87.0,104.0,98.0,94.0,107.0,104.0,0.502,0.055999999999999994,0.10099999999999999,-2.62,-0.6,-3.61,89.8,92.0,76.3,0.299,0.241,0.455,0.5,0.167,,,,,,
16,2023-04-25,718439,Flyout,field_out,True,664774,663765,LaMonte Wade Jr.,Jake Woodford,0,0,0,05808ea8-3cfd-4722-82b1-ab4459352c8c,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,82.0,93.0,85.0,104.0,101.0,105.0,0.068,0.23199999999999998,0.040999999999999995,-10.74,-0.99,-0.23,92.4,81.7,,0.571,88.0,95.0,97.0,87.0,104.0,98.0,94.0,107.0,104.0,0.502,0.055999999999999994,0.10099999999999999,-2.62,-0.6,-3.61,89.8,92.0,76.3,0.299,0.241,0.455,0.5,0.167,,,,,,
17,2023-04-25,718439,Strikeout,strikeout,True,680977,640455,Brendan Donovan,Sean Manaea,0,0,0,f5ed81c8-1684-4b68-9668-fe75a6fb1bfe,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.317,0.235,,,,121.0,109.0,108.0,,,,0.008,0.0,,-5.8,-6.19,,90.3,94.0,,0.4,0.122,,,0.224,,,,,,
18,2023-04-25,718439,Home Run,home_run,False,669242,640455,Tommy Edman,Sean Manaea,0,0,0,760e7840-4d87-4491-bbb2-e4c2eeb0b447,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.317,0.235,,,,121.0,109.0,108.0,,,,0.008,0.0,,-5.8,-6.19,,90.3,94.0,,0.4,0.122,,,0.224,,,,,,
19,2023-04-25,718439,Groundout,field_out,True,663457,640455,Lars Nootbaar,Sean Manaea,0,0,0,42bcab6d-4fbb-4804-a181-011b220e22e9,640455.0,seanmanaea,Manaea,Left,Sean Manaea,4.44,4.18,117.2,101.0,91.0,96.0,0.777,9.79,3.21,7.95,1.07,1.1,0.255,0.371,0.14300000000000002,0.305,0.44799999999999995,86.6,90.0,97.0,94.0,90.0,105.0,95.0,92.0,95.0,98.0,0.562,0.26,0.17,0.91,-0.93,1.06,93.6,82.3,0.317,0.235,,,,121.0,109.0,108.0,,,,0.008,0.0,,-5.8,-6.19,,90.3,94.0,,0.4,0.122,,,0.224,,,,,,
20,2023-04-25,718439,Single,single,False,502671,596001,Paul Goldschmidt,Jakob Junis,1,1,0,a5e29a15-6a62-4c3a-87c6-0e97bd651d98,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,0.099,2.6,0.75,-0.76,93.9,84.2,0.216,,,,,85.0,99.0,92.0,,,,0.265,,,,-2.68,,,93.7,,0.418,,,,0.273,,,,,,
21,2023-04-25,718439,Flyout,field_out,True,669357,596001,Nolan Gorman,Jakob Junis,1,0,0,0f5b1974-3ddf-4582-b5b3-85abacf275cd,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,0.099,2.6,0.75,-0.76,93.9,84.2,0.216,,,,,85.0,99.0,92.0,,,,0.265,,,,-2.68,,,93.7,,0.418,,,,0.273,,,,,,
22,2023-04-25,718439,Groundout,field_out,True,624424,663765,Michael Conforto,Jake Woodford,0,0,0,b9801654-e75d-4ac1-94e4-41202c040a06,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,82.0,93.0,85.0,104.0,101.0,105.0,0.068,0.23199999999999998,0.040999999999999995,-10.74,-0.99,-0.23,92.4,81.7,,0.571,88.0,95.0,97.0,87.0,104.0,98.0,94.0,107.0,104.0,0.502,0.055999999999999994,0.10099999999999999,-2.62,-0.6,-3.61,89.8,92.0,76.3,0.299,0.241,0.455,0.5,0.167,,,,,,
23,2023-04-25,718439,Groundout,field_out,True,605204,663765,J.D. Davis,Jake Woodford,1,1,0,5d6cb2f3-4b6e-4168-8793-808f6dd79d90,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,82.0,93.0,85.0,104.0,101.0,105.0,0.068,0.23199999999999998,0.040999999999999995,-10.74,-0.99,-0.23,92.4,81.7,,0.571,88.0,95.0,97.0,87.0,104.0,98.0,94.0,107.0,104.0,0.502,0.055999999999999994,0.10099999999999999,-2.62,-0.6,-3.61,89.8,92.0,76.3,0.299,0.241,0.455,0.5,0.167,,,,,,
24,2023-04-25,718439,Groundout,field_out,True,592626,663765,Joc Pederson,Jake Woodford,1,0,0,a90aad1d-773f-41ef-b680-e09f2302855e,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,82.0,93.0,85.0,104.0,101.0,105.0,0.068,0.23199999999999998,0.040999999999999995,-10.74,-0.99,-0.23,92.4,81.7,,0.571,88.0,95.0,97.0,87.0,104.0,98.0,94.0,107.0,104.0,0.502,0.055999999999999994,0.10099999999999999,-2.62,-0.6,-3.61,89.8,92.0,76.3,0.299,0.241,0.455,0.5,0.167,,,,,,
25,2023-04-25,718439,Groundout,field_out,True,571448,596001,Nolan Arenado,Jakob Junis,1,0,0,e79440e5-e477-4f23-bfdd-690192d6b782,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,0.099,2.6,0.75,-0.76,93.9,84.2,0.216,,,,,85.0,99.0,92.0,,,,0.265,,,,-2.68,,,93.7,,0.418,,,,0.273,,,,,,
26,2023-04-25,718439,Strikeout,strikeout,True,575929,596001,Willson Contreras,Jakob Junis,0,0,0,3f7229b5-f971-4736-b311-27ef798fad16,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,69.0,95.0,90.0,129.0,102.0,112.0,0.011000000000000001,0.625,0.099,2.6,0.75,-0.76,93.9,84.2,0.216,,,,,85.0,99.0,92.0,,,,0.265,,,,-2.68,,,93.7,,0.418,,,,0.273,,,,,,
27,2023-04-25,718439,Strikeout,strikeout,True,676475,573124,Alec Burleson,Taylor Rogers,0,0,0,fb3d32b2-51f8-4ec4-9648-3c6de4a16d96,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,,,,,115.0,91.0,101.0,,0.565,,,1.04,,,79.4,,,,,,82.0,100.0,91.0,83.0,86.0,97.0,0.414,0.02,,-16.82,1.28,,88.5,93.6,,0.254,0.165,,0.6,,,,,,,
28,2023-04-25,718439,Home Run,home_run,False,573262,663765,Mike Yastrzemski,Jake Woodford,0,0,0,abc611dc-a37a-4b92-8713-8cad79f9ee7f,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,82.0,93.0,85.0,104.0,101.0,105.0,0.068,0.23199999999999998,0.040999999999999995,-10.74,-0.99,-0.23,92.4,81.7,,0.571,88.0,95.0,97.0,87.0,104.0,98.0,94.0,107.0,104.0,0.502,0.055999999999999994,0.10099999999999999,-2.62,-0.6,-3.61,89.8,92.0,76.3,0.299,0.241,0.455,0.5,0.167,,,,,,
29,2023-04-25,718439,Strikeout,strikeout,True,642731,663765,Thairo Estrada,Jake Woodford,0,0,0,a6390f15-846c-44a6-b998-9d21bf45263d,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,82.0,93.0,85.0,104.0,101.0,105.0,0.068,0.23199999999999998,0.040999999999999995,-10.74,-0.99,-0.23,92.4,81.7,,0.571,88.0,95.0,97.0,87.0,104.0,98.0,94.0,107.0,104.0,0.502,0.055999999999999994,0.10099999999999999,-2.62,-0.6,-3.61,89.8,92.0,76.3,0.299,0.241,0.455,0.5,0.167,,,,,,
30,2023-04-25,718439,Groundout,field_out,True,543063,663765,Brandon Crawford,Jake Woodford,0,0,0,2209449d-1651-482c-8bd4-ba933cde47a3,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,82.0,93.0,85.0,104.0,101.0,105.0,0.068,0.23199999999999998,0.040999999999999995,-10.74,-0.99,-0.23,92.4,81.7,,0.571,88.0,95.0,97.0,87.0,104.0,98.0,94.0,107.0,104.0,0.502,0.055999999999999994,0.10099999999999999,-2.62,-0.6,-3.61,89.8,92.0,76.3,0.299,0.241,0.455,0.5,0.167,,,,,,
31,2023-04-25,718439,Strikeout,strikeout,True,666165,663765,Blake Sabol,Jake Woodford,0,0,0,1816fdc7-35ee-4dd2-8847-99c6ef8220a7,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,82.0,93.0,85.0,104.0,101.0,105.0,0.068,0.23199999999999998,0.040999999999999995,-10.74,-0.99,-0.23,92.4,81.7,,0.571,88.0,95.0,97.0,87.0,104.0,98.0,94.0,107.0,104.0,0.502,0.055999999999999994,0.10099999999999999,-2.62,-0.6,-3.61,89.8,92.0,76.3,0.299,0.241,0.455,0.5,0.167,,,,,,
32,2023-04-25,718439,Single,single,False,666185,573124,Dylan Carlson,Taylor Rogers,1,0,0,633ecb9b-8baf-4c16-97af-b96fb9aa819b,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,,,,,115.0,91.0,101.0,,0.565,,,1.04,,,79.4,,,,,,82.0,100.0,91.0,83.0,86.0,97.0,0.414,0.02,,-16.82,1.28,,88.5,93.6,,0.254,0.165,,0.6,,,,,,,
33,2023-04-25,718439,Double Play,double_play,True,680977,573124,Brendan Donovan,Taylor Rogers,0,0,1,8dd5b005-e545-47f8-b43d-0d951c509c12,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,,,,,115.0,91.0,101.0,,0.565,,,1.04,,,79.4,,,,,,82.0,100.0,91.0,83.0,86.0,97.0,0.414,0.02,,-16.82,1.28,,88.5,93.6,,0.254,0.165,,0.6,,,,,,,
34,2023-04-25,718439,Groundout,field_out,True,669242,573124,Tommy Edman,Taylor Rogers,0,0,0,7372f08a-1ed2-4298-afa2-36946a278e7f,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,3.83,3.58,51.2,94.0,101.0,97.0,0.7509999999999999,11.15,4.35,6.79,1.05,1.0,0.21,0.41100000000000003,0.20199999999999999,0.331,0.439,,,,,,,,115.0,91.0,101.0,,0.565,,,1.04,,,79.4,,,,,,82.0,100.0,91.0,83.0,86.0,97.0,0.414,0.02,,-16.82,1.28,,88.5,93.6,,0.254,0.165,,0.6,,,,,,,
35,2023-04-25,718439,Groundout,field_out,True,681584,663765,David Villar,Jake Woodford,1,0,0,20aaac97-01de-4242-9a18-8077235971b0,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,82.0,93.0,85.0,104.0,101.0,105.0,0.068,0.23199999999999998,0.040999999999999995,-10.74,-0.99,-0.23,92.4,81.7,,0.571,88.0,95.0,97.0,87.0,104.0,98.0,94.0,107.0,104.0,0.502,0.055999999999999994,0.10099999999999999,-2.62,-0.6,-3.61,89.8,92.0,76.3,0.299,0.241,0.455,0.5,0.167,,,,,,
36,2023-04-25,718439,Groundout,field_out,True,664774,663765,LaMonte Wade Jr.,Jake Woodford,1,0,0,06a829ff-ca2c-41ca-8e9b-b65c4fdb9b86,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,82.0,93.0,85.0,104.0,101.0,105.0,0.068,0.23199999999999998,0.040999999999999995,-10.74,-0.99,-0.23,92.4,81.7,,0.571,88.0,95.0,97.0,87.0,104.0,98.0,94.0,107.0,104.0,0.502,0.055999999999999994,0.10099999999999999,-2.62,-0.6,-3.61,89.8,92.0,76.3,0.299,0.241,0.455,0.5,0.167,,,,,,
