,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,CH_ba,SI_ba,FC_ba,CU_ba,SL_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-09-20,716499,Strikeout,strikeout,True,682641,518876,Luis Matos,Merrill Kelly,0,0,0,34c7c77d-3b09-4b2d-adbe-85a47e234102,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217,,,,,,,
11,2023-09-20,716499,Lineout,field_out,True,672275,518876,Patrick Bailey,Merrill Kelly,1,0,0,4458ea29-e97c-4edb-88cc-d2d45d7b1d32,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217,,,,,,,
12,2023-09-20,716499,Groundout,field_out,True,543063,518876,Brandon Crawford,Merrill Kelly,0,0,0,2d618787-c5f3-4998-8762-1a721040453f,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217,,,,,,,
13,2023-09-20,716499,Single,single,False,666971,657277,Lourdes Gurriel Jr.,Logan Webb,1,0,0,80b8c8fd-a8e2-450e-a57f-6eabd7da4980,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.226,0.225,0.313,,,,0.208,,,,,,
14,2023-09-20,716499,Grounded Into DP,grounded_into_double_play,True,672515,657277,Gabriel Moreno,Logan Webb,1,0,1,87268caa-3704-4dcd-aa86-c5f44f512f10,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.226,0.225,0.313,,,,0.208,,,,,,
15,2023-09-20,716499,Groundout,field_out,True,656896,657277,Emmanuel Rivera,Logan Webb,1,0,0,5bd84d79-e9e7-4e0e-840b-155ce1167378,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.226,0.225,0.313,,,,0.208,,,,,,
16,2023-09-20,716499,Single,single,False,642731,518876,Thairo Estrada,Merrill Kelly,0,0,0,fee583c1-521c-430e-83b2-1076663b3edf,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217,,,,,,,
17,2023-09-20,716499,Flyout,field_out,True,664774,518876,LaMonte Wade Jr.,Merrill Kelly,1,1,0,7bdfc9cd-965c-4eed-bce8-c0b861b96a8d,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217,,,,,,,
18,2023-09-20,716499,Walk,walk,False,573262,518876,Mike Yastrzemski,Merrill Kelly,1,0,1,74ef876f-1d5b-46ab-82ce-53915ede11d9,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217,,,,,,,
19,2023-09-20,716499,Strikeout,strikeout,True,605204,518876,J.D. Davis,Merrill Kelly,0,0,0,063eb9ab-6b32-4058-a7d3-b65133975471,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217,,,,,,,
20,2023-09-20,716499,Strikeout,strikeout,True,592626,518876,Joc Pederson,Merrill Kelly,0,0,0,56a2d420-05d2-410b-aba8-5f93840a2e3f,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217,,,,,,,
21,2023-09-20,716499,Groundout,field_out,True,672695,657277,Geraldo Perdomo,Logan Webb,0,0,0,294177e5-9355-484f-9d61-76864a0bf375,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.226,0.225,0.313,,,,0.208,,,,,,
22,2023-09-20,716499,Single,single,False,682998,657277,Corbin Carroll,Logan Webb,1,0,0,73430c47-bc92-4077-bf38-434a26819b40,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.226,0.225,0.313,,,,0.208,,,,,,
23,2023-09-20,716499,Walk,walk,False,606466,657277,Ketel Marte,Logan Webb,0,0,1,0d8ae805-84b6-4fe2-99f6-b333b5894324,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.226,0.225,0.313,,,,0.208,,,,,,
24,2023-09-20,716499,Forceout,force_out,True,502054,657277,Tommy Pham,Logan Webb,0,0,1,9ed918e6-8bb7-425c-a7e5-10bddc78b9f3,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.226,0.225,0.313,,,,0.208,,,,,,
25,2023-09-20,716499,Single,single,False,572233,657277,Christian Walker,Logan Webb,1,0,1,42d65b0d-8e1e-433f-83f0-a71187336508,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.226,0.225,0.313,,,,0.208,,,,,,
26,2023-09-20,716499,Double,double,False,677950,657277,Alek Thomas,Logan Webb,0,0,1,bacea6bc-6337-4069-b866-2f979ce484c0,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.226,0.225,0.313,,,,0.208,,,,,,
27,2023-09-20,716499,Strikeout,strikeout,True,666971,657277,Lourdes Gurriel Jr.,Logan Webb,0,0,0,8453b074-a13a-4099-8c9c-90ec53a6a680,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.226,0.225,0.313,,,,0.208,,,,,,
28,2023-09-20,716499,Flyout,field_out,True,624424,518876,Michael Conforto,Merrill Kelly,1,1,0,fa8c8da9-d516-4949-8ea5-829ceb8e6885,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217,,,,,,,
29,2023-09-20,716499,Groundout,field_out,True,682641,518876,Luis Matos,Merrill Kelly,1,0,0,4f47c69d-8b16-411a-b869-bb040c65fe33,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217,,,,,,,
30,2023-09-20,716499,Lineout,field_out,True,672275,518876,Patrick Bailey,Merrill Kelly,0,0,0,468ad55e-7be8-440e-ac38-ac2e8cf30a04,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217,,,,,,,
31,2023-09-20,716499,Single,single,False,672515,657277,Gabriel Moreno,Logan Webb,0,0,0,bfa6fce2-bac3-40ba-a0e7-d3e97c849d13,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.226,0.225,0.313,,,,0.208,,,,,,
32,2023-09-20,716499,Forceout,force_out,True,656896,657277,Emmanuel Rivera,Logan Webb,0,0,1,f455e101-3b31-4437-94f7-b5621a8480e5,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.226,0.225,0.313,,,,0.208,,,,,,
33,2023-09-20,716499,Strikeout,strikeout,True,672695,657277,Geraldo Perdomo,Logan Webb,0,0,0,f0bf1da3-329e-44cf-913c-120c0d85b083,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.226,0.225,0.313,,,,0.208,,,,,,
34,2023-09-20,716499,Single,single,False,682998,657277,Corbin Carroll,Logan Webb,0,0,1,b351bbc0-6779-4cb9-9140-096794c7865a,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.226,0.225,0.313,,,,0.208,,,,,,
35,2023-09-20,716499,Groundout,field_out,True,606466,657277,Ketel Marte,Logan Webb,0,0,0,7480133a-5887-42cd-bcae-5336c5a17e15,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,,0.41600000000000004,-1.37,,0.31,0.11,,2.18,92.6,,92.3,84.3,,0.226,0.225,0.313,,,,0.208,,,,,,
36,2023-09-20,716499,Flyout,field_out,True,657557,518876,Paul DeJong,Merrill Kelly,0,0,0,d3f7a909-e752-4ba5-86b8-a7bea525e2cd,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217,,,,,,,
37,2023-09-20,716499,Groundout,field_out,True,642731,518876,Thairo Estrada,Merrill Kelly,0,0,0,b45ec0c1-109d-40d6-aa9d-a44e22216901,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,3.29,4.13,177.2,105.0,92.0,103.0,0.753,9.47,3.5,7.24,1.01,1.33,0.195,0.47,0.136,0.359,0.386,88.7,99.0,108.0,114.0,121.0,105.0,111.0,78.0,104.0,97.0,85.0,105.0,95.0,104.0,112.0,110.0,87.0,101.0,99.0,0.122,0.301,0.18100000000000002,0.055,0.11,0.231,0.04,0.88,0.83,-0.64,-0.45,2.43,92.2,90.8,92.4,85.5,82.1,0.224,0.18,0.261,0.22,0.268,0.217,,,,,,,
