,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,FS_ba,ST_ba
10,2023-05-16,718150,Single,single,False,622534,434378,Manuel Margot,Justin Verlander,0,0,0,376b1231-b425-4b40-9c8f-5450414e21e0,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
11,2023-05-16,718150,Forceout,force_out,True,542194,434378,Christian Bethancourt,Justin Verlander,1,0,1,980a020c-448a-462c-8bca-d727bb729f94,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
12,2023-05-16,718150,Strikeout,strikeout,True,642350,434378,Jose Siri,Justin Verlander,0,0,1,a5ac2107-9bc2-464d-bb0b-d4ed3864185f,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
13,2023-05-16,718150,Groundout,field_out,True,502054,656222,Tommy Pham,Jalen Beeks,0,0,0,8e0750fc-c33b-4621-9280-5b7299c4a682,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,89.6,112.0,95.0,96.0,,,,65.0,95.0,83.0,106.0,71.0,93.0,0.435,0.015,,0.44299999999999995,-0.49,-16.85,,-0.18,94.3,81.8,,0.243,1.0,,0.267,92.0,105.0,98.0,0.107,2.73,85.7,0.125,,,,,,,,,,,,,,,
14,2023-05-16,718150,Strikeout,strikeout,True,516782,656222,Starling Marte,Jalen Beeks,0,0,0,a5a7fd0b-ab82-40fb-a415-4f4b69bfe8bf,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,89.6,112.0,95.0,96.0,,,,65.0,95.0,83.0,106.0,71.0,93.0,0.435,0.015,,0.44299999999999995,-0.49,-16.85,,-0.18,94.3,81.8,,0.243,1.0,,0.267,92.0,105.0,98.0,0.107,2.73,85.7,0.125,,,,,,,,,,,,,,,
15,2023-05-16,718150,Strikeout,strikeout,True,683146,656222,Brett Baty,Jalen Beeks,0,0,0,7ddfac8b-12ee-4bca-bbee-c46cc495d2ef,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,5.95,3.61,42.1,95.0,89.0,90.0,0.7290000000000001,9.99,4.46,8.93,0.85,1.17,0.285,0.366,0.154,0.309,0.43799999999999994,89.6,112.0,95.0,96.0,,,,65.0,95.0,83.0,106.0,71.0,93.0,0.435,0.015,,0.44299999999999995,-0.49,-16.85,,-0.18,94.3,81.8,,0.243,1.0,,0.267,92.0,105.0,98.0,0.107,2.73,85.7,0.125,,,,,,,,,,,,,,,
16,2023-05-16,718150,Single,single,False,623912,434378,Harold Ramírez,Justin Verlander,1,0,0,a289b4c1-90c4-4aaf-971e-c03de394d3f7,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
17,2023-05-16,718150,Walk,walk,False,677551,434378,Wander Franco,Justin Verlander,1,0,1,c38ed774-67df-42d3-a7aa-cdcc3eae0140,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
18,2023-05-16,718150,Strikeout,strikeout,True,664040,434378,Brandon Lowe,Justin Verlander,0,0,0,30878ba0-9a76-4fb9-b3f5-c2ef7f468ec3,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
19,2023-05-16,718150,Pop Out,field_out,True,668227,434378,Randy Arozarena,Justin Verlander,0,0,0,86bff432-8eb6-49fd-9840-eedac364e7e1,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
20,2023-05-16,718150,Home Run,home_run,False,670623,434378,Isaac Paredes,Justin Verlander,1,1,1,45948d71-d159-40d0-a946-ec725c8688e5,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
21,2023-05-16,718150,Groundout,field_out,True,666139,434378,Josh Lowe,Justin Verlander,1,0,0,a614a434-d78a-485b-8734-bf69f5957a7c,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
22,2023-05-16,718150,Groundout,field_out,True,592192,630023,Mark Canha,Yonny Chirinos,1,1,0,1bd1d440-8c6d-45a5-8732-dbc0f737ade0,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,,,,,,,,61.0,101.0,89.0,97.0,98.0,95.0,0.018000000000000002,0.258,,,1.57,-2.31,,,92.9,88.8,,0.0,0.361,,,,,,,,,,105.0,99.0,95.0,119.0,99.0,83.0,0.469,0.256,0.57,-0.31,85.0,92.4,0.299,0.185,
23,2023-05-16,718150,Strikeout,strikeout,True,682626,630023,Francisco Alvarez,Yonny Chirinos,0,0,0,120f416e-e095-4c5c-b4a6-4e7afc3ef97a,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,,,,,,,,61.0,101.0,89.0,97.0,98.0,95.0,0.018000000000000002,0.258,,,1.57,-2.31,,,92.9,88.8,,0.0,0.361,,,,,,,,,,105.0,99.0,95.0,119.0,99.0,83.0,0.469,0.256,0.57,-0.31,85.0,92.4,0.299,0.185,
24,2023-05-16,718150,Groundout,field_out,True,607043,630023,Brandon Nimmo,Yonny Chirinos,1,0,0,f9047252-7cd2-415f-9d89-64965baf60af,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,,,,,,,,61.0,101.0,89.0,97.0,98.0,95.0,0.018000000000000002,0.258,,,1.57,-2.31,,,92.9,88.8,,0.0,0.361,,,,,,,,,,105.0,99.0,95.0,119.0,99.0,83.0,0.469,0.256,0.57,-0.31,85.0,92.4,0.299,0.185,
25,2023-05-16,718150,Groundout,field_out,True,622534,434378,Manuel Margot,Justin Verlander,0,0,0,d8f1bd1c-5f3c-4f8e-bf3a-10b772b12f7a,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
26,2023-05-16,718150,Double,double,False,542194,434378,Christian Bethancourt,Justin Verlander,0,0,0,f15884b5-4090-4dd6-880d-4c78fc0cbada,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
27,2023-05-16,718150,Groundout,field_out,True,642350,434378,Jose Siri,Justin Verlander,0,0,1,9aec37a4-7a60-46a9-955a-35d895f2906f,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
28,2023-05-16,718150,Single,single,False,623912,434378,Harold Ramírez,Justin Verlander,0,0,1,8586af65-95d4-4e55-971b-1fccfec9467a,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
29,2023-05-16,718150,Flyout,field_out,True,677551,434378,Wander Franco,Justin Verlander,1,1,0,d56dc30b-6e99-4bf4-8736-81a0de134862,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
30,2023-05-16,718150,Flyout,field_out,True,596019,630023,Francisco Lindor,Yonny Chirinos,1,0,0,3d73d577-8662-401f-ad8a-c580013575c3,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,,,,,,,,61.0,101.0,89.0,97.0,98.0,95.0,0.018000000000000002,0.258,,,1.57,-2.31,,,92.9,88.8,,0.0,0.361,,,,,,,,,,105.0,99.0,95.0,119.0,99.0,83.0,0.469,0.256,0.57,-0.31,85.0,92.4,0.299,0.185,
31,2023-05-16,718150,Groundout,field_out,True,643446,630023,Jeff McNeil,Yonny Chirinos,1,0,0,6e4ee023-604a-4847-8341-8140e42a97f7,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,,,,,,,,61.0,101.0,89.0,97.0,98.0,95.0,0.018000000000000002,0.258,,,1.57,-2.31,,,92.9,88.8,,0.0,0.361,,,,,,,,,,105.0,99.0,95.0,119.0,99.0,83.0,0.469,0.256,0.57,-0.31,85.0,92.4,0.299,0.185,
32,2023-05-16,718150,Flyout,field_out,True,624413,630023,Pete Alonso,Yonny Chirinos,1,0,0,ae2b7847-52eb-44bf-8378-2405e62a7600,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,,,,,,,,61.0,101.0,89.0,97.0,98.0,95.0,0.018000000000000002,0.258,,,1.57,-2.31,,,92.9,88.8,,0.0,0.361,,,,,,,,,,105.0,99.0,95.0,119.0,99.0,83.0,0.469,0.256,0.57,-0.31,85.0,92.4,0.299,0.185,
33,2023-05-16,718150,Double,double,False,664040,434378,Brandon Lowe,Justin Verlander,1,1,0,e8f3e337-34bc-4f5a-908e-b257f33356bd,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
34,2023-05-16,718150,Fielders Choice Out,fielders_choice_out,True,668227,434378,Randy Arozarena,Justin Verlander,0,0,1,43f45ee3-af31-4b3b-b191-c1d7a8f6c63c,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
35,2023-05-16,718150,Home Run,home_run,False,670623,434378,Isaac Paredes,Justin Verlander,0,0,1,0b9e5a39-bfb8-47b1-ab97-8ec96a70128b,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
36,2023-05-16,718150,Groundout,field_out,True,666139,434378,Josh Lowe,Justin Verlander,0,0,0,85cfa30d-0aa0-43bb-9ebf-a3a2f6fcef40,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
37,2023-05-16,718150,Groundout,field_out,True,622534,434378,Manuel Margot,Justin Verlander,1,0,0,1b1c2f10-83d0-4408-856b-f0e335863761,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,
38,2023-05-16,718150,Flyout,field_out,True,596129,630023,Daniel Vogelbach,Yonny Chirinos,0,0,0,be063117-a5a5-40f0-b2b2-0ca3ca08bc56,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,,,,,,,,61.0,101.0,89.0,97.0,98.0,95.0,0.018000000000000002,0.258,,,1.57,-2.31,,,92.9,88.8,,0.0,0.361,,,,,,,,,,105.0,99.0,95.0,119.0,99.0,83.0,0.469,0.256,0.57,-0.31,85.0,92.4,0.299,0.185,
39,2023-05-16,718150,Groundout,field_out,True,516782,630023,Starling Marte,Yonny Chirinos,0,0,0,348af2a5-83b3-47f3-b0c1-84fca5393d8a,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,,,,,,,,61.0,101.0,89.0,97.0,98.0,95.0,0.018000000000000002,0.258,,,1.57,-2.31,,,92.9,88.8,,0.0,0.361,,,,,,,,,,105.0,99.0,95.0,119.0,99.0,83.0,0.469,0.256,0.57,-0.31,85.0,92.4,0.299,0.185,
