,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FS%,SL%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCH/C,vFA,vFS,vSI,vSL,SI_ba,SL_ba,FF_ba,FS_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SV_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-06-19,717700,Strikeout,strikeout,True,656305,663773,Matt Chapman,Bryan Hoeing,0,0,0,a1c20d34-b028-4587-83fe-9f58f195bf6d,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,
11,2023-06-19,717700,Strikeout,strikeout,True,621563,621244,Joey Wendle,José Berríos,0,0,0,039b6b2a-bd2a-4ba8-8fa1-44fc617b3890,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,0.255,,0.254,,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,
12,2023-06-19,717700,Double,double,False,542932,621244,Jon Berti,José Berríos,0,0,0,b823c337-62de-4aa5-943f-7ad9baa84f22,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,0.255,,0.254,,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,
13,2023-06-19,717700,Groundout,field_out,True,607732,621244,Jacob Stallings,José Berríos,0,0,0,12851f63-85dc-4ea9-ab53-4a6ffb4488c7,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,0.255,,0.254,,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,
14,2023-06-19,717700,Flyout,field_out,True,641505,621244,Jonathan Davis,José Berríos,1,0,0,10ede1dc-426d-4063-999a-915379ac6881,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,0.255,,0.254,,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,
15,2023-06-19,717700,Double,double,False,643376,663773,Danny Jansen,Bryan Hoeing,0,0,0,83c42035-c6f1-4502-934c-ee20c0592c86,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,
16,2023-06-19,717700,Groundout,field_out,True,624415,663773,Cavan Biggio,Bryan Hoeing,0,0,1,95a06902-e079-4dee-83cf-43ab0735f5b1,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,
17,2023-06-19,717700,Groundout,field_out,True,595281,663773,Kevin Kiermaier,Bryan Hoeing,1,1,0,8a35444e-c3d7-480b-a0b7-329ead8ceaaf,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,
18,2023-06-19,717700,Strikeout,strikeout,True,543807,663773,George Springer,Bryan Hoeing,0,0,0,5540cf28-99c7-4513-957f-468d7a578a4b,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,
19,2023-06-19,717700,Single,single,False,650333,621244,Luis Arraez,José Berríos,1,0,0,06dad630-86f8-4204-aa7b-482f1ef18eee,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,0.255,,0.254,,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,
20,2023-06-19,717700,Home Run,home_run,False,624585,621244,Jorge Soler,José Berríos,0,0,1,62814e97-d0fe-4976-b100-96ca783eadd4,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,0.255,,0.254,,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,
21,2023-06-19,717700,Lineout,field_out,True,650559,621244,Bryan De La Cruz,José Berríos,1,0,0,d7ac8f13-0bbb-4221-83e5-84591dad9515,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,0.255,,0.254,,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,
22,2023-06-19,717700,Double,double,False,660821,621244,Jesús Sánchez,José Berríos,1,1,0,39ad1d6e-0dd0-43fd-8466-ecc6102494ed,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,0.255,,0.254,,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,
23,2023-06-19,717700,Single,single,False,643265,621244,Garrett Cooper,José Berríos,1,1,1,c7fac5ab-fbf6-4396-94cd-481c700f44db,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,0.255,,0.254,,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,
24,2023-06-19,717700,Strikeout,strikeout,True,621563,621244,Joey Wendle,José Berríos,0,0,0,830a8fc3-733a-41ee-b2f7-4a26716032e1,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,0.255,,0.254,,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,
25,2023-06-19,717700,Strikeout,strikeout,True,542932,621244,Jon Berti,José Berríos,0,0,0,4c0083ab-617d-4333-ac1a-f1d69f7ba06d,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,0.255,,0.254,,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,
26,2023-06-19,717700,Single,single,False,662139,663773,Daulton Varsho,Bryan Hoeing,1,0,0,97f100b7-0e71-483a-8bc9-8fdc9e809fec,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,
27,2023-06-19,717700,Single,single,False,666182,663773,Bo Bichette,Bryan Hoeing,0,0,1,eb2874eb-54d4-42f2-bf27-e402288cea82,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,
28,2023-06-19,717700,Grounded Into DP,grounded_into_double_play,True,665489,663773,Vladimir Guerrero Jr.,Bryan Hoeing,0,0,1,c1e5b68b-f4bf-4b97-b013-3b67feef7e02,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,
29,2023-06-19,717700,Strikeout,strikeout,True,687462,663773,Spencer Horwitz,Bryan Hoeing,0,0,0,3db49558-aa04-4bee-a95d-6a0343d4897d,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,
30,2023-06-19,717700,Walk,walk,False,607732,621244,Jacob Stallings,José Berríos,1,0,0,85af4830-0ead-4d1d-bb5f-e38cb6b0cf3e,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,0.255,,0.254,,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,
31,2023-06-19,717700,Hit By Pitch,hit_by_pitch,False,641505,621244,Jonathan Davis,José Berríos,0,0,1,3dfbf487-c7fc-4f82-ab1c-853bb44f51de,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,0.255,,0.254,,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,
32,2023-06-19,717700,Single,single,False,650333,621244,Luis Arraez,José Berríos,1,0,1,7403e50b-d8bb-44a8-bbd1-d19cb313563c,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,0.255,,0.254,,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,
33,2023-06-19,717700,Sac Fly,sac_fly,True,624585,621244,Jorge Soler,José Berríos,1,1,1,52f808c5-e44d-47be-91d1-bc4be0197982,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,0.255,,0.254,,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,
34,2023-06-19,717700,Single,single,False,650559,621244,Bryan De La Cruz,José Berríos,1,0,1,54d71321-8118-4fb0-86c3-b1522181e06c,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,0.255,,0.254,,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,
35,2023-06-19,717700,Groundout,field_out,True,660821,621244,Jesús Sánchez,José Berríos,0,0,1,c4886c7a-4273-4ec4-b17e-4e5d494a70ab,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,0.255,,0.254,,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,
36,2023-06-19,717700,Groundout,field_out,True,643265,621244,Garrett Cooper,José Berríos,0,0,0,89da6639-c326-40ff-bed0-38cb4942e5f7,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,0.255,,0.254,,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,,,
37,2023-06-19,717700,Groundout,field_out,True,656305,623211,Matt Chapman,Huascar Brazoban,0,0,0,421cd464-abbc-4b57-bb77-b37b64cb473f,623211.0,huascarbrazoban,Brazoban,Right,Huascar Brazoban,4.14,3.58,58.2,102.0,91.0,98.0,0.701,9.97,4.76,8.13,0.77,1.78,0.204,0.541,0.191,0.318,0.369,89.3,79.0,102.0,102.0,100.0,105.0,103.0,109.0,98.0,95.0,,,,0.214,0.175,,,0.28300000000000003,1.37,,-1.09,,1.87,96.6,,96.0,,0.462,,0.213,,0.159,,,,,,,,84.0,103.0,95.0,0.32799999999999996,-0.5,87.4,0.217,,,,,,,,
38,2023-06-19,717700,Strikeout,strikeout,True,643376,623211,Danny Jansen,Huascar Brazoban,0,0,0,c418105a-420e-41c7-8e33-e814b42d2e4d,623211.0,huascarbrazoban,Brazoban,Right,Huascar Brazoban,4.14,3.58,58.2,102.0,91.0,98.0,0.701,9.97,4.76,8.13,0.77,1.78,0.204,0.541,0.191,0.318,0.369,89.3,79.0,102.0,102.0,100.0,105.0,103.0,109.0,98.0,95.0,,,,0.214,0.175,,,0.28300000000000003,1.37,,-1.09,,1.87,96.6,,96.0,,0.462,,0.213,,0.159,,,,,,,,84.0,103.0,95.0,0.32799999999999996,-0.5,87.4,0.217,,,,,,,,
