,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FF_ba,FS_ba,ST_ba,SI_ba,FC_ba,SL_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-08-06,717101,Home Run,home_run,False,641487,681217,J.P. Crawford,Chase Silseth,0,0,0,59973d9c-722f-44eb-b961-cde4c2b29fc4,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,84.0,108.0,116.0,0.14800000000000002,0.349,0.084,0.16699999999999998,0.22899999999999998,0.024,-1.53,3.24,1.35,1.39,1.7,-5.15,95.0,90.3,87.2,94.3,82.0,79.4,0.255,0.137,0.171,0.344,0.167,0.143,0.333,,,,,,,,,,,,,
1,2023-08-06,717101,Groundout,field_out,True,677594,681217,Julio Rodríguez,Chase Silseth,0,0,0,a9a6c1bd-213d-4d69-936c-1ec5ad66928e,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,84.0,108.0,116.0,0.14800000000000002,0.349,0.084,0.16699999999999998,0.22899999999999998,0.024,-1.53,3.24,1.35,1.39,1.7,-5.15,95.0,90.3,87.2,94.3,82.0,79.4,0.255,0.137,0.171,0.344,0.167,0.143,0.333,,,,,,,,,,,,,
2,2023-08-06,717101,Strikeout,strikeout,True,553993,681217,Eugenio Suárez,Chase Silseth,0,0,0,02272a39-e715-405f-bf66-6cbf6c8183bb,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,84.0,108.0,116.0,0.14800000000000002,0.349,0.084,0.16699999999999998,0.22899999999999998,0.024,-1.53,3.24,1.35,1.39,1.7,-5.15,95.0,90.3,87.2,94.3,82.0,79.4,0.255,0.137,0.171,0.344,0.167,0.143,0.333,,,,,,,,,,,,,
3,2023-08-06,717101,Field Error,field_error,False,663728,681217,Cal Raleigh,Chase Silseth,0,0,1,adb79dbf-ea88-48b0-b441-5281a8549e53,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,84.0,108.0,116.0,0.14800000000000002,0.349,0.084,0.16699999999999998,0.22899999999999998,0.024,-1.53,3.24,1.35,1.39,1.7,-5.15,95.0,90.3,87.2,94.3,82.0,79.4,0.255,0.137,0.171,0.344,0.167,0.143,0.333,,,,,,,,,,,,,
4,2023-08-06,717101,Groundout,field_out,True,686527,681217,Dominic Canzone,Chase Silseth,0,0,0,bc39bc0b-c059-48d0-99ff-52955571e225,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,84.0,108.0,116.0,0.14800000000000002,0.349,0.084,0.16699999999999998,0.22899999999999998,0.024,-1.53,3.24,1.35,1.39,1.7,-5.15,95.0,90.3,87.2,94.3,82.0,79.4,0.255,0.137,0.171,0.344,0.167,0.143,0.333,,,,,,,,,,,,,
5,2023-08-06,717101,Strikeout,strikeout,True,650859,682243,Luis Rengifo,Bryce Miller,0,0,0,dc451341-1731-4e91-93ef-8775bd7dc1c0,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,113.0,102.0,102.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,,,,,,,0.076,0.585,,,0.27399999999999997,0.009000000000000001,0.3,,,1.22,0.14,-8.41,95.1,,,95.1,85.0,78.2,0.256,,0.3,0.26,,0.202,0.667,85.0,90.0,101.0,107.0,0.055999999999999994,0.66,0.167,,,,,,
6,2023-08-06,717101,Single,single,False,660271,682243,Shohei Ohtani,Bryce Miller,0,0,0,ba242967-050a-4ea4-b801-b233d9e36273,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,113.0,102.0,102.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,,,,,,,0.076,0.585,,,0.27399999999999997,0.009000000000000001,0.3,,,1.22,0.14,-8.41,95.1,,,95.1,85.0,78.2,0.256,,0.3,0.26,,0.202,0.667,85.0,90.0,101.0,107.0,0.055999999999999994,0.66,0.167,,,,,,
7,2023-08-06,717101,Single,single,False,592273,682243,Brandon Drury,Bryce Miller,0,0,1,9277427c-3479-4c77-895c-85aff5d7eb92,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,113.0,102.0,102.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,,,,,,,0.076,0.585,,,0.27399999999999997,0.009000000000000001,0.3,,,1.22,0.14,-8.41,95.1,,,95.1,85.0,78.2,0.256,,0.3,0.26,,0.202,0.667,85.0,90.0,101.0,107.0,0.055999999999999994,0.66,0.167,,,,,,
8,2023-08-06,717101,Double,double,False,519058,682243,Mike Moustakas,Bryce Miller,1,0,1,e6eb02c3-0308-49d4-97a5-631ebba71c17,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,113.0,102.0,102.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,,,,,,,0.076,0.585,,,0.27399999999999997,0.009000000000000001,0.3,,,1.22,0.14,-8.41,95.1,,,95.1,85.0,78.2,0.256,,0.3,0.26,,0.202,0.667,85.0,90.0,101.0,107.0,0.055999999999999994,0.66,0.167,,,,,,
9,2023-08-06,717101,Strikeout,strikeout,True,545341,682243,Randal Grichuk,Bryce Miller,0,0,0,508fa71d-ea6b-46e5-bd29-14489063c9a8,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,113.0,102.0,102.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,,,,,,,0.076,0.585,,,0.27399999999999997,0.009000000000000001,0.3,,,1.22,0.14,-8.41,95.1,,,95.1,85.0,78.2,0.256,,0.3,0.26,,0.202,0.667,85.0,90.0,101.0,107.0,0.055999999999999994,0.66,0.167,,,,,,
