,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vSL,vKC,SL_ba,FF_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba
0,2023-09-12,716611,Groundout,field_out,True,672580,656302,Maikel Garcia,Dylan Cease,0,0,0,73867887-6c63-45dd-951b-34ff744a1cc5,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,
1,2023-09-12,716611,Single,single,False,677951,656302,Bobby Witt Jr.,Dylan Cease,1,1,0,db55d34b-4dd3-4ee4-8b42-676c0c8dd084,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,
2,2023-09-12,716611,Flyout,field_out,True,521692,656302,Salvador Perez,Dylan Cease,1,1,0,dd0becdb-3126-49a1-8f4b-f8c2117ee5dc,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,
3,2023-09-12,716611,Strikeout,strikeout,True,669004,656302,MJ Melendez,Dylan Cease,0,0,1,a563902e-5775-4761-8b8f-662acbce9059,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,
4,2023-09-12,716611,Single,single,False,641313,663903,Tim Anderson,Brady Singer,0,0,0,82df323f-0b5d-4942-9625-85ddf8462e4f,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,101.0,104.0,,,,0.002,0.426,,0.063,-2.24,0.01,,-0.3,90.9,84.0,,0.241,,,0.265,86.0,99.0,90.0,0.51,-1.24,92.1,0.339,0.0,,,,,,,,,,,,,
5,2023-09-12,716611,Walk,walk,False,643217,663903,Andrew Benintendi,Brady Singer,0,0,1,8e2395c4-549c-40e8-8df4-19b06d8f433f,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,101.0,104.0,,,,0.002,0.426,,0.063,-2.24,0.01,,-0.3,90.9,84.0,,0.241,,,0.265,86.0,99.0,90.0,0.51,-1.24,92.1,0.339,0.0,,,,,,,,,,,,,
6,2023-09-12,716611,Walk,walk,False,673357,663903,Luis Robert Jr.,Brady Singer,0,0,1,7f01abf4-d4d8-488b-b77d-2ddbe187f804,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,101.0,104.0,,,,0.002,0.426,,0.063,-2.24,0.01,,-0.3,90.9,84.0,,0.241,,,0.265,86.0,99.0,90.0,0.51,-1.24,92.1,0.339,0.0,,,,,,,,,,,,,
7,2023-09-12,716611,Single,single,False,650391,663903,Eloy Jiménez,Brady Singer,1,1,1,c3c6c0c7-f5f4-4dad-8dbb-793e55f1c4ff,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,101.0,104.0,,,,0.002,0.426,,0.063,-2.24,0.01,,-0.3,90.9,84.0,,0.241,,,0.265,86.0,99.0,90.0,0.51,-1.24,92.1,0.339,0.0,,,,,,,,,,,,,
8,2023-09-12,716611,Single,single,False,660162,663903,Yoán Moncada,Brady Singer,1,1,1,3043e02f-bda7-49bf-b969-87dd9d6c6078,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,101.0,104.0,,,,0.002,0.426,,0.063,-2.24,0.01,,-0.3,90.9,84.0,,0.241,,,0.265,86.0,99.0,90.0,0.51,-1.24,92.1,0.339,0.0,,,,,,,,,,,,,
9,2023-09-12,716611,Strikeout,strikeout,True,683734,663903,Andrew Vaughn,Brady Singer,0,0,0,ae32393b-a80f-40a2-a60d-ca83d7709ae0,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,101.0,104.0,,,,0.002,0.426,,0.063,-2.24,0.01,,-0.3,90.9,84.0,,0.241,,,0.265,86.0,99.0,90.0,0.51,-1.24,92.1,0.339,0.0,,,,,,,,,,,,,
