,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,FF_ba,SL_ba,CH_ba,KC%,wKC/C,vKC,ST_ba,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2023-05-15,718164,Strikeout,strikeout,True,543309,666201,Kyle Higashioka,Alek Manoah,0,0,1,976c1daa-f34d-45b0-974c-a2f71b408c95,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,
11,2023-05-15,718164,Single,single,False,543305,666201,Aaron Hicks,Alek Manoah,0,0,0,45b6dd7b-6334-4321-828e-7815ea868f53,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,
12,2023-05-15,718164,Flyout,field_out,True,641343,666201,Jake Bauers,Alek Manoah,0,0,0,fb0345d2-46bd-4b58-946d-040908156686,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,
13,2023-05-15,718164,Lineout,field_out,True,662139,622772,Daulton Varsho,Jimmy Cordero,1,0,0,318a68ec-141d-46ae-abd2-804c7c1c7f99,622772.0,jimmycordero,"Cordero, J",Right,Jimmy Cordero,3.86,3.53,32.2,99.0,130.0,104.0,0.772,9.37,2.76,6.89,0.55,2.4,0.198,0.384,0.18600000000000003,0.326,0.43200000000000005,90.7,80.0,88.0,84.0,174.0,132.0,146.0,143.0,96.0,101.0,100.0,106.0,113.0,0.701,0.006,0.27899999999999997,0.013999999999999999,14.5,0.83,2.22,-6.33,98.7,97.3,86.8,0.232,,0.143,,,,,,,,,,,,
14,2023-05-15,718164,Lineout,field_out,True,656305,622772,Matt Chapman,Jimmy Cordero,1,0,0,b389602a-ca81-4c81-b54f-d4b9b331cbf3,622772.0,jimmycordero,"Cordero, J",Right,Jimmy Cordero,3.86,3.53,32.2,99.0,130.0,104.0,0.772,9.37,2.76,6.89,0.55,2.4,0.198,0.384,0.18600000000000003,0.326,0.43200000000000005,90.7,80.0,88.0,84.0,174.0,132.0,146.0,143.0,96.0,101.0,100.0,106.0,113.0,0.701,0.006,0.27899999999999997,0.013999999999999999,14.5,0.83,2.22,-6.33,98.7,97.3,86.8,0.232,,0.143,,,,,,,,,,,,
15,2023-05-15,718164,Groundout,field_out,True,593160,622772,Whit Merrifield,Jimmy Cordero,1,1,0,cb474cfe-8089-4755-b0d8-fb5953772553,622772.0,jimmycordero,"Cordero, J",Right,Jimmy Cordero,3.86,3.53,32.2,99.0,130.0,104.0,0.772,9.37,2.76,6.89,0.55,2.4,0.198,0.384,0.18600000000000003,0.326,0.43200000000000005,90.7,80.0,88.0,84.0,174.0,132.0,146.0,143.0,96.0,101.0,100.0,106.0,113.0,0.701,0.006,0.27899999999999997,0.013999999999999999,14.5,0.83,2.22,-6.33,98.7,97.3,86.8,0.232,,0.143,,,,,,,,,,,,
16,2023-05-15,718164,Walk,walk,False,592450,666201,Aaron Judge,Alek Manoah,0,0,0,08cbb431-eb31-4263-828e-0f28cd6c2c76,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,
17,2023-05-15,718164,Lineout,field_out,True,519203,666201,Anthony Rizzo,Alek Manoah,0,0,0,42059b2b-02d5-43e2-a110-04eb513bd6bf,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,
18,2023-05-15,718164,Flyout,field_out,True,650402,666201,Gleyber Torres,Alek Manoah,1,1,0,51588b4d-25d3-4432-bb22-ed593b988510,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,
19,2023-05-15,718164,Pop Out,field_out,True,641432,666201,Willie Calhoun,Alek Manoah,0,0,1,6040e3ea-3b31-49c4-b544-0c7f8f2efed6,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,
20,2023-05-15,718164,Single,single,False,474832,666745,Brandon Belt,Jhony Brito,0,0,0,1a1b91b7-3179-4104-bb0e-aced7597439a,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.29,-0.97,1.05,0.17,0.5,95.8,96.0,83.0,0.282,0.167,,0.232,0.10400000000000001,-1.87,80.4,0.172,0.348,,,,,,
21,2023-05-15,718164,Grounded Into DP,grounded_into_double_play,True,672386,666745,Alejandro Kirk,Jhony Brito,1,0,1,d9f9bf96-c8bd-43a1-9d65-611faa1d5096,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.29,-0.97,1.05,0.17,0.5,95.8,96.0,83.0,0.282,0.167,,0.232,0.10400000000000001,-1.87,80.4,0.172,0.348,,,,,,
22,2023-05-15,718164,Lineout,field_out,True,595281,666745,Kevin Kiermaier,Jhony Brito,0,0,0,c39c2a63-0bd6-4a12-9407-6d4885c2a040,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.29,-0.97,1.05,0.17,0.5,95.8,96.0,83.0,0.282,0.167,,0.232,0.10400000000000001,-1.87,80.4,0.172,0.348,,,,,,
23,2023-05-15,718164,Double,double,False,683011,666201,Anthony Volpe,Alek Manoah,0,0,0,4bd8aea8-2c84-41d3-a12e-f8ebe894d62c,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,
24,2023-05-15,718164,Walk,walk,False,665828,666201,Oswaldo Cabrera,Alek Manoah,0,0,0,1777231c-3b32-4521-aafa-0cceb3b04fb1,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,
25,2023-05-15,718164,Single,single,False,543309,666201,Kyle Higashioka,Alek Manoah,1,0,1,c0aa51c4-1c1d-4f77-bea5-888ed1828449,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,
26,2023-05-15,718164,Walk,walk,False,543305,666201,Aaron Hicks,Alek Manoah,0,0,1,d239c23b-5a1b-49e4-84ee-5eaaff7fdc3c,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,
27,2023-05-15,718164,Pop Out,field_out,True,641343,666201,Jake Bauers,Alek Manoah,0,0,0,9a7532a7-8282-4817-a117-525f5e358baa,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,
28,2023-05-15,718164,Walk,walk,False,592450,666201,Aaron Judge,Alek Manoah,1,0,1,3efb7fc0-d14d-484a-aa6b-eaf3c2cefd0a,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,
29,2023-05-15,718164,Grounded Into DP,grounded_into_double_play,True,519203,666201,Anthony Rizzo,Alek Manoah,0,0,1,e80b6ae1-76b1-4d39-b052-686a5ad44ed8,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,
30,2023-05-15,718164,Groundout,field_out,True,543807,666745,George Springer,Jhony Brito,1,0,0,2c300f32-3892-4f3f-8337-928d55e24b89,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.29,-0.97,1.05,0.17,0.5,95.8,96.0,83.0,0.282,0.167,,0.232,0.10400000000000001,-1.87,80.4,0.172,0.348,,,,,,
31,2023-05-15,718164,Single,single,False,666182,666745,Bo Bichette,Jhony Brito,0,0,0,609f0726-1a33-4b67-96ca-a41c9f936b83,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.29,-0.97,1.05,0.17,0.5,95.8,96.0,83.0,0.282,0.167,,0.232,0.10400000000000001,-1.87,80.4,0.172,0.348,,,,,,
32,2023-05-15,718164,Grounded Into DP,grounded_into_double_play,True,665489,666745,Vladimir Guerrero Jr.,Jhony Brito,1,0,1,b3af2329-3c9c-4873-8cec-092cabc2b690,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.29,-0.97,1.05,0.17,0.5,95.8,96.0,83.0,0.282,0.167,,0.232,0.10400000000000001,-1.87,80.4,0.172,0.348,,,,,,
33,2023-05-15,718164,Walk,walk,False,650402,666201,Gleyber Torres,Alek Manoah,1,0,0,ac5df180-822d-44f3-965c-c80608419f70,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,
34,2023-05-15,718164,Walk,walk,False,641432,666201,Willie Calhoun,Alek Manoah,0,0,1,83eb2d2b-36fb-4ce4-a326-276ec7cb2697,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,
35,2023-05-15,718164,Flyout,field_out,True,683011,663878,Anthony Volpe,Nate Pearson,1,0,1,b9caf984-96c9-49d1-bd1b-3b4cf4b1f7b2,663878.0,natepearson,Pearson,Right,Nate Pearson,4.85,3.9,42.2,93.0,127.0,102.0,0.758,9.07,3.8,7.59,1.48,0.6,0.22899999999999998,0.43200000000000005,0.195,0.35600000000000004,0.43799999999999994,,,,,118.0,93.0,100.0,,,,140.0,93.0,104.0,,0.619,0.239,,1.0,,-1.33,,97.9,,87.4,,0.229,0.237,,,,,,0.188,140.0,89.0,103.0,0.142,-1.42,80.4
36,2023-05-15,718164,Lineout,field_out,True,665828,663878,Oswaldo Cabrera,Nate Pearson,1,0,0,2f48f76f-3e79-42c8-bbb3-95f5308b7edc,663878.0,natepearson,Pearson,Right,Nate Pearson,4.85,3.9,42.2,93.0,127.0,102.0,0.758,9.07,3.8,7.59,1.48,0.6,0.22899999999999998,0.43200000000000005,0.195,0.35600000000000004,0.43799999999999994,,,,,118.0,93.0,100.0,,,,140.0,93.0,104.0,,0.619,0.239,,1.0,,-1.33,,97.9,,87.4,,0.229,0.237,,,,,,0.188,140.0,89.0,103.0,0.142,-1.42,80.4
37,2023-05-15,718164,Groundout,field_out,True,543309,663878,Kyle Higashioka,Nate Pearson,0,0,0,6e83ee4d-81a5-4c85-bd86-eb7955e10601,663878.0,natepearson,Pearson,Right,Nate Pearson,4.85,3.9,42.2,93.0,127.0,102.0,0.758,9.07,3.8,7.59,1.48,0.6,0.22899999999999998,0.43200000000000005,0.195,0.35600000000000004,0.43799999999999994,,,,,118.0,93.0,100.0,,,,140.0,93.0,104.0,,0.619,0.239,,1.0,,-1.33,,97.9,,87.4,,0.229,0.237,,,,,,0.188,140.0,89.0,103.0,0.142,-1.42,80.4
38,2023-05-15,718164,Groundout,field_out,True,662139,666745,Daulton Varsho,Jhony Brito,0,0,0,c3866074-d8c9-452d-83c2-2807d08fa910,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.29,-0.97,1.05,0.17,0.5,95.8,96.0,83.0,0.282,0.167,,0.232,0.10400000000000001,-1.87,80.4,0.172,0.348,,,,,,
39,2023-05-15,718164,Groundout,field_out,True,656305,666745,Matt Chapman,Jhony Brito,1,1,0,d7376870-98ab-44b3-b206-5d217365c529,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.29,-0.97,1.05,0.17,0.5,95.8,96.0,83.0,0.282,0.167,,0.232,0.10400000000000001,-1.87,80.4,0.172,0.348,,,,,,
40,2023-05-15,718164,Strikeout,strikeout,True,593160,666745,Whit Merrifield,Jhony Brito,0,0,0,512f4d21-a53d-4d7b-96d2-8c5f98a44c5a,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.29,-0.97,1.05,0.17,0.5,95.8,96.0,83.0,0.282,0.167,,0.232,0.10400000000000001,-1.87,80.4,0.172,0.348,,,,,,
