,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vSL,vKC,SL_ba,FF_ba,CU_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FC%,CU%,wFC/C,wSI/C,wCU/C,vFC,vSI,vCU,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
11,2023-05-13,718189,Lineout,field_out,True,676694,656302,Jake Meyers,Dylan Cease,0,0,0,c8b6bb0f-daff-44f3-8446-946420a2ffab,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-05-13,718189,Double,double,False,660162,656232,Yoán Moncada,Brandon Bielak,1,1,0,e30a6749-c838-4e46-aa0f-e6a6b98b6f55,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.11800000000000001,,0.247,-1.15,-3.74,,0.83,92.1,82.0,,0.333,0.273,0.217,0.227,101.0,90.0,88.0,78.0,99.0,88.0,0.214,0.004,0.111,-0.48,-0.12,-0.81,84.4,92.1,79.5,0.338,,,,,,,,,,,,
13,2023-05-13,718189,Groundout,field_out,True,673357,656232,Luis Robert Jr.,Brandon Bielak,1,1,0,727879e7-1655-4e28-afa3-dd1c11eb2ae8,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.11800000000000001,,0.247,-1.15,-3.74,,0.83,92.1,82.0,,0.333,0.273,0.217,0.227,101.0,90.0,88.0,78.0,99.0,88.0,0.214,0.004,0.111,-0.48,-0.12,-0.81,84.4,92.1,79.5,0.338,,,,,,,,,,,,
14,2023-05-13,718189,Single,single,False,657757,656232,Gavin Sheets,Brandon Bielak,1,1,1,b156bb3e-4f46-4ad2-a6d4-5110f235ea6a,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.11800000000000001,,0.247,-1.15,-3.74,,0.83,92.1,82.0,,0.333,0.273,0.217,0.227,101.0,90.0,88.0,78.0,99.0,88.0,0.214,0.004,0.111,-0.48,-0.12,-0.81,84.4,92.1,79.5,0.338,,,,,,,,,,,,
15,2023-05-13,718189,Strikeout,strikeout,True,593643,656232,Hanser Alberto,Brandon Bielak,0,0,0,8966ad4a-944f-4562-bb4a-70db9200d338,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.11800000000000001,,0.247,-1.15,-3.74,,0.83,92.1,82.0,,0.333,0.273,0.217,0.227,101.0,90.0,88.0,78.0,99.0,88.0,0.214,0.004,0.111,-0.48,-0.12,-0.81,84.4,92.1,79.5,0.338,,,,,,,,,,,,
16,2023-05-13,718189,Flyout,field_out,True,664874,656232,Seby Zavala,Brandon Bielak,0,0,0,f5ecc1e1-635f-4f8b-8df9-21de78abd98d,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.11800000000000001,,0.247,-1.15,-3.74,,0.83,92.1,82.0,,0.333,0.273,0.217,0.227,101.0,90.0,88.0,78.0,99.0,88.0,0.214,0.004,0.111,-0.48,-0.12,-0.81,84.4,92.1,79.5,0.338,,,,,,,,,,,,
17,2023-05-13,718189,Flyout,field_out,True,643289,656302,Mauricio Dubón,Dylan Cease,0,0,0,e0f51aaa-5378-4721-bb98-e8d2116ed4f2,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-05-13,718189,Flyout,field_out,True,608324,656302,Alex Bregman,Dylan Cease,1,0,0,016da5b6-b0a9-42bd-9c95-ba4a18eea16a,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-05-13,718189,Single,single,False,670541,656302,Yordan Alvarez,Dylan Cease,0,0,0,b1660239-41d8-4a41-9628-df869927ecb0,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-05-13,718189,Pop Out,field_out,True,663656,656302,Kyle Tucker,Dylan Cease,1,0,0,f9aa738a-715c-4d57-8828-a2c5c7adcf70,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-05-13,718189,Strikeout,strikeout,True,656024,656232,Carlos Pérez,Brandon Bielak,0,0,0,6d5c54e8-dc33-45ba-9913-9c690d3f43a0,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.11800000000000001,,0.247,-1.15,-3.74,,0.83,92.1,82.0,,0.333,0.273,0.217,0.227,101.0,90.0,88.0,78.0,99.0,88.0,0.214,0.004,0.111,-0.48,-0.12,-0.81,84.4,92.1,79.5,0.338,,,,,,,,,,,,
22,2023-05-13,718189,Single,single,False,641313,656232,Tim Anderson,Brandon Bielak,1,0,0,77315054-763d-4787-bc0c-23d40710852f,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.11800000000000001,,0.247,-1.15,-3.74,,0.83,92.1,82.0,,0.333,0.273,0.217,0.227,101.0,90.0,88.0,78.0,99.0,88.0,0.214,0.004,0.111,-0.48,-0.12,-0.81,84.4,92.1,79.5,0.338,,,,,,,,,,,,
23,2023-05-13,718189,Single,single,False,643217,656232,Andrew Benintendi,Brandon Bielak,0,0,1,81b00271-38bc-454a-b871-d6d0db7a035e,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.11800000000000001,,0.247,-1.15,-3.74,,0.83,92.1,82.0,,0.333,0.273,0.217,0.227,101.0,90.0,88.0,78.0,99.0,88.0,0.214,0.004,0.111,-0.48,-0.12,-0.81,84.4,92.1,79.5,0.338,,,,,,,,,,,,
24,2023-05-13,718189,Grounded Into DP,grounded_into_double_play,True,683734,656232,Andrew Vaughn,Brandon Bielak,0,0,1,96f3a240-acb4-459f-acc2-02ae6ddb124c,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.11800000000000001,,0.247,-1.15,-3.74,,0.83,92.1,82.0,,0.333,0.273,0.217,0.227,101.0,90.0,88.0,78.0,99.0,88.0,0.214,0.004,0.111,-0.48,-0.12,-0.81,84.4,92.1,79.5,0.338,,,,,,,,,,,,
25,2023-05-13,718189,Strikeout,strikeout,True,547989,656302,José Abreu,Dylan Cease,0,0,0,55f0b073-02db-41b7-bce1-08c5b32ad143,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-05-13,718189,Single,single,False,665161,656302,Jeremy Peña,Dylan Cease,1,1,0,04542f77-7f62-46c0-a377-38269e99323c,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-05-13,718189,Strikeout,strikeout,True,667452,656302,Corey Julks,Dylan Cease,0,0,1,012733d3-93f5-49b9-995e-f6ecbb12366c,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-05-13,718189,Groundout,field_out,True,660162,656232,Yoán Moncada,Brandon Bielak,0,0,0,c6d292c9-2b3e-450c-8cef-64d562fb3650,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.11800000000000001,,0.247,-1.15,-3.74,,0.83,92.1,82.0,,0.333,0.273,0.217,0.227,101.0,90.0,88.0,78.0,99.0,88.0,0.214,0.004,0.111,-0.48,-0.12,-0.81,84.4,92.1,79.5,0.338,,,,,,,,,,,,
29,2023-05-13,718189,Home Run,home_run,False,673357,656232,Luis Robert Jr.,Brandon Bielak,1,0,0,dbf2446d-8218-4ea0-b7f2-43ddedc7c4b1,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.11800000000000001,,0.247,-1.15,-3.74,,0.83,92.1,82.0,,0.333,0.273,0.217,0.227,101.0,90.0,88.0,78.0,99.0,88.0,0.214,0.004,0.111,-0.48,-0.12,-0.81,84.4,92.1,79.5,0.338,,,,,,,,,,,,
30,2023-05-13,718189,Flyout,field_out,True,657757,656232,Gavin Sheets,Brandon Bielak,1,1,0,693fbc05-737f-411a-bdbf-b9cc9c88bf59,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.11800000000000001,,0.247,-1.15,-3.74,,0.83,92.1,82.0,,0.333,0.273,0.217,0.227,101.0,90.0,88.0,78.0,99.0,88.0,0.214,0.004,0.111,-0.48,-0.12,-0.81,84.4,92.1,79.5,0.338,,,,,,,,,,,,
31,2023-05-13,718189,Strikeout,strikeout,True,593643,656232,Hanser Alberto,Brandon Bielak,0,0,0,fd9f8f0a-415b-46c3-a648-b8d86abad8c1,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.11800000000000001,,0.247,-1.15,-3.74,,0.83,92.1,82.0,,0.333,0.273,0.217,0.227,101.0,90.0,88.0,78.0,99.0,88.0,0.214,0.004,0.111,-0.48,-0.12,-0.81,84.4,92.1,79.5,0.338,,,,,,,,,,,,
32,2023-05-13,718189,Flyout,field_out,True,663967,656302,César Salazar,Dylan Cease,0,0,0,c894f19c-f66b-479c-a99a-57100ea906e5,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-05-13,718189,Walk,walk,False,676694,656302,Jake Meyers,Dylan Cease,1,0,0,35d992f8-e6cf-4d69-ac9c-ebe9e3c8abc4,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-05-13,718189,Flyout,field_out,True,643289,656302,Mauricio Dubón,Dylan Cease,0,0,0,76f3729c-d8ce-4d39-87cd-fd47435778b9,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-05-13,718189,Flyout,field_out,True,608324,656302,Alex Bregman,Dylan Cease,0,0,0,79cb648d-c6cf-44d0-b3fa-564f5d9ff0d6,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-05-13,718189,Groundout,field_out,True,664874,656232,Seby Zavala,Brandon Bielak,0,0,0,886400ba-6452-40a7-8858-053021d8a05b,656232.0,brandonbielak,Bielak,Right,Brandon Bielak,3.83,5.44,80.0,97.0,85.0,91.0,0.785,6.98,4.05,9.68,1.35,1.55,0.192,0.46,0.14,0.364,0.39399999999999996,87.1,90.0,100.0,98.0,73.0,97.0,87.0,99.0,93.0,95.0,,,,0.306,0.11800000000000001,,0.247,-1.15,-3.74,,0.83,92.1,82.0,,0.333,0.273,0.217,0.227,101.0,90.0,88.0,78.0,99.0,88.0,0.214,0.004,0.111,-0.48,-0.12,-0.81,84.4,92.1,79.5,0.338,,,,,,,,,,,,
