,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FF_ba,FS_ba,ST_ba,SI_ba,FC_ba,SL_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba,KC%,wKC/C,vKC,Stf+ KC,Loc+ KC,Pit+ KC
0,2023-07-19,717339,Strikeout,strikeout,True,672724,681217,Oswald Peraza,Chase Silseth,0,0,0,4e538e90-84ce-4e2c-b956-0106210b95fd,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,84.0,108.0,116.0,0.14800000000000002,0.349,0.084,0.16699999999999998,0.22899999999999998,0.024,-1.53,3.24,1.35,1.39,1.7,-5.15,95.0,90.3,87.2,94.3,82.0,79.4,0.255,0.137,0.171,0.344,0.167,0.143,0.333,,,,,,,,,,,,,
1,2023-07-19,717339,Single,single,False,650402,681217,Gleyber Torres,Chase Silseth,1,0,0,f5df59da-45d0-4671-86f4-0c6545ed85cc,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,84.0,108.0,116.0,0.14800000000000002,0.349,0.084,0.16699999999999998,0.22899999999999998,0.024,-1.53,3.24,1.35,1.39,1.7,-5.15,95.0,90.3,87.2,94.3,82.0,79.4,0.255,0.137,0.171,0.344,0.167,0.143,0.333,,,,,,,,,,,,,
2,2023-07-19,717339,Strikeout,strikeout,True,519317,681217,Giancarlo Stanton,Chase Silseth,0,0,0,e8ffbfe2-e433-4675-a2df-53873fb3a854,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,84.0,108.0,116.0,0.14800000000000002,0.349,0.084,0.16699999999999998,0.22899999999999998,0.024,-1.53,3.24,1.35,1.39,1.7,-5.15,95.0,90.3,87.2,94.3,82.0,79.4,0.255,0.137,0.171,0.344,0.167,0.143,0.333,,,,,,,,,,,,,
3,2023-07-19,717339,Strikeout,strikeout,True,518934,681217,DJ LeMahieu,Chase Silseth,0,0,0,356d9896-510c-44c0-8292-5a9edbf021c2,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,84.0,108.0,116.0,0.14800000000000002,0.349,0.084,0.16699999999999998,0.22899999999999998,0.024,-1.53,3.24,1.35,1.39,1.7,-5.15,95.0,90.3,87.2,94.3,82.0,79.4,0.255,0.137,0.171,0.344,0.167,0.143,0.333,,,,,,,,,,,,,
4,2023-07-19,717339,Groundout,field_out,True,687263,607074,Zach Neto,Carlos Rodón,0,0,0,d7c44962-f908-46af-8a1b-33bdd8331082,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,102.0,92.0,96.0,106.0,101.0,100.0,,,,126.0,95.0,104.0,,,,,,,,0.603,,,0.29,0.065,-1.05,,,,-0.06,-3.96,95.3,,,,85.4,79.7,0.294,,,,,0.2,0.375,85.5,84.0,67.0,81.0,0.043,0.96,0.0,,,,,,
5,2023-07-19,717339,Walk,walk,False,660271,607074,Shohei Ohtani,Carlos Rodón,1,0,0,dafd9f64-34d1-4966-b248-755ae0f951ef,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,102.0,92.0,96.0,106.0,101.0,100.0,,,,126.0,95.0,104.0,,,,,,,,0.603,,,0.29,0.065,-1.05,,,,-0.06,-3.96,95.3,,,,85.4,79.7,0.294,,,,,0.2,0.375,85.5,84.0,67.0,81.0,0.043,0.96,0.0,,,,,,
6,2023-07-19,717339,Home Run,home_run,False,621493,607074,Taylor Ward,Carlos Rodón,1,0,1,29af1231-a1e2-4cdc-87f8-35facce90868,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,102.0,92.0,96.0,106.0,101.0,100.0,,,,126.0,95.0,104.0,,,,,,,,0.603,,,0.29,0.065,-1.05,,,,-0.06,-3.96,95.3,,,,85.4,79.7,0.294,,,,,0.2,0.375,85.5,84.0,67.0,81.0,0.043,0.96,0.0,,,,,,
7,2023-07-19,717339,Strikeout,strikeout,True,666160,607074,Mickey Moniak,Carlos Rodón,0,0,0,faa089dd-1a14-45f8-bd60-fbd2a2dfc8df,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,102.0,92.0,96.0,106.0,101.0,100.0,,,,126.0,95.0,104.0,,,,,,,,0.603,,,0.29,0.065,-1.05,,,,-0.06,-3.96,95.3,,,,85.4,79.7,0.294,,,,,0.2,0.375,85.5,84.0,67.0,81.0,0.043,0.96,0.0,,,,,,
8,2023-07-19,717339,Flyout,field_out,True,500871,607074,Eduardo Escobar,Carlos Rodón,0,0,0,fe838f08-e67b-4f8f-911e-1add74f2ad83,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,102.0,92.0,96.0,106.0,101.0,100.0,,,,126.0,95.0,104.0,,,,,,,,0.603,,,0.29,0.065,-1.05,,,,-0.06,-3.96,95.3,,,,85.4,79.7,0.294,,,,,0.2,0.375,85.5,84.0,67.0,81.0,0.043,0.96,0.0,,,,,,
9,2023-07-19,717339,Lineout,field_out,True,683011,681217,Anthony Volpe,Chase Silseth,0,0,0,f804434a-f3e3-45cc-b531-7f01e191853c,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,84.0,108.0,116.0,0.14800000000000002,0.349,0.084,0.16699999999999998,0.22899999999999998,0.024,-1.53,3.24,1.35,1.39,1.7,-5.15,95.0,90.3,87.2,94.3,82.0,79.4,0.255,0.137,0.171,0.344,0.167,0.143,0.333,,,,,,,,,,,,,
10,2023-07-19,717339,Double,double,False,614173,681217,Franchy Cordero,Chase Silseth,0,0,0,a56bc9d5-8fea-493d-9038-a2e0d6614b76,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,84.0,108.0,116.0,0.14800000000000002,0.349,0.084,0.16699999999999998,0.22899999999999998,0.024,-1.53,3.24,1.35,1.39,1.7,-5.15,95.0,90.3,87.2,94.3,82.0,79.4,0.255,0.137,0.171,0.344,0.167,0.143,0.333,,,,,,,,,,,,,
11,2023-07-19,717339,Fielders Choice Out,fielders_choice_out,True,664056,681217,Harrison Bader,Chase Silseth,0,0,1,110d0811-e56d-418d-9204-e8de5761855f,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,84.0,108.0,116.0,0.14800000000000002,0.349,0.084,0.16699999999999998,0.22899999999999998,0.024,-1.53,3.24,1.35,1.39,1.7,-5.15,95.0,90.3,87.2,94.3,82.0,79.4,0.255,0.137,0.171,0.344,0.167,0.143,0.333,,,,,,,,,,,,,
12,2023-07-19,717339,Forceout,force_out,True,543309,681217,Kyle Higashioka,Chase Silseth,0,0,1,50404b04-4d36-46f6-ba9b-7b528ee38dbb,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,84.0,108.0,116.0,0.14800000000000002,0.349,0.084,0.16699999999999998,0.22899999999999998,0.024,-1.53,3.24,1.35,1.39,1.7,-5.15,95.0,90.3,87.2,94.3,82.0,79.4,0.255,0.137,0.171,0.344,0.167,0.143,0.333,,,,,,,,,,,,,
13,2023-07-19,717339,Walk,walk,False,592669,607074,Hunter Renfroe,Carlos Rodón,0,0,0,484f3886-f0a7-4935-9904-77f4c0c8f704,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,102.0,92.0,96.0,106.0,101.0,100.0,,,,126.0,95.0,104.0,,,,,,,,0.603,,,0.29,0.065,-1.05,,,,-0.06,-3.96,95.3,,,,85.4,79.7,0.294,,,,,0.2,0.375,85.5,84.0,67.0,81.0,0.043,0.96,0.0,,,,,,
14,2023-07-19,717339,Home Run,home_run,False,650859,607074,Luis Rengifo,Carlos Rodón,0,0,1,1cf40239-a3f8-48d9-9790-5023f350c70f,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,102.0,92.0,96.0,106.0,101.0,100.0,,,,126.0,95.0,104.0,,,,,,,,0.603,,,0.29,0.065,-1.05,,,,-0.06,-3.96,95.3,,,,85.4,79.7,0.294,,,,,0.2,0.375,85.5,84.0,67.0,81.0,0.043,0.96,0.0,,,,,,
15,2023-07-19,717339,Groundout,field_out,True,683021,607074,Michael Stefanic,Carlos Rodón,0,0,0,e32f84e8-0a90-48da-a3ef-8184d160db0c,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,102.0,92.0,96.0,106.0,101.0,100.0,,,,126.0,95.0,104.0,,,,,,,,0.603,,,0.29,0.065,-1.05,,,,-0.06,-3.96,95.3,,,,85.4,79.7,0.294,,,,,0.2,0.375,85.5,84.0,67.0,81.0,0.043,0.96,0.0,,,,,,
16,2023-07-19,717339,Flyout,field_out,True,595453,607074,Chad Wallach,Carlos Rodón,1,0,0,e3edfffc-e90e-4a8b-95de-93a8cfacbc6f,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,102.0,92.0,96.0,106.0,101.0,100.0,,,,126.0,95.0,104.0,,,,,,,,0.603,,,0.29,0.065,-1.05,,,,-0.06,-3.96,95.3,,,,85.4,79.7,0.294,,,,,0.2,0.375,85.5,84.0,67.0,81.0,0.043,0.96,0.0,,,,,,
17,2023-07-19,717339,Strikeout,strikeout,True,687263,607074,Zach Neto,Carlos Rodón,0,0,0,bc0b779a-eba1-4ae3-b30f-43e9bdaa9fe8,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,6.85,5.34,64.1,97.0,111.0,100.0,0.764,8.95,3.92,9.09,2.1,0.52,0.212,0.402,0.11599999999999999,0.381,0.429,102.0,92.0,96.0,106.0,101.0,100.0,,,,126.0,95.0,104.0,,,,,,,,0.603,,,0.29,0.065,-1.05,,,,-0.06,-3.96,95.3,,,,85.4,79.7,0.294,,,,,0.2,0.375,85.5,84.0,67.0,81.0,0.043,0.96,0.0,,,,,,
18,2023-07-19,717339,Strikeout,strikeout,True,665828,681217,Oswaldo Cabrera,Chase Silseth,0,0,0,c01d6c28-9d4b-401e-9d82-831f9bb5a1a3,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,84.0,108.0,116.0,0.14800000000000002,0.349,0.084,0.16699999999999998,0.22899999999999998,0.024,-1.53,3.24,1.35,1.39,1.7,-5.15,95.0,90.3,87.2,94.3,82.0,79.4,0.255,0.137,0.171,0.344,0.167,0.143,0.333,,,,,,,,,,,,,
19,2023-07-19,717339,Walk,walk,False,672724,681217,Oswald Peraza,Chase Silseth,1,0,0,bf9cae5d-9e45-42d1-b34f-c7c9d08084b3,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,84.0,108.0,116.0,0.14800000000000002,0.349,0.084,0.16699999999999998,0.22899999999999998,0.024,-1.53,3.24,1.35,1.39,1.7,-5.15,95.0,90.3,87.2,94.3,82.0,79.4,0.255,0.137,0.171,0.344,0.167,0.143,0.333,,,,,,,,,,,,,
20,2023-07-19,717339,Flyout,field_out,True,650402,681217,Gleyber Torres,Chase Silseth,0,0,0,d39ed5d8-a5c0-4b3d-9bcd-f6435efe1e42,681217.0,chasesilseth,Silseth,Right,Chase Silseth,3.96,4.27,52.1,97.0,93.0,97.0,0.741,9.63,4.47,7.05,1.55,1.68,0.153,0.496,0.11699999999999999,0.401,0.41100000000000003,107.0,93.0,97.0,93.0,90.0,85.0,82.0,105.0,97.0,102.0,94.0,102.0,99.0,92.0,92.0,84.0,108.0,116.0,0.14800000000000002,0.349,0.084,0.16699999999999998,0.22899999999999998,0.024,-1.53,3.24,1.35,1.39,1.7,-5.15,95.0,90.3,87.2,94.3,82.0,79.4,0.255,0.137,0.171,0.344,0.167,0.143,0.333,,,,,,,,,,,,,
