,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,CU_ba,FC_ba,FS_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,CU%,CH%,wCU/C,wCH/C,vCU,SL_ba,CH_ba,FO%,wFO/C,vFO,SI_ba
14,2023-06-19,717694,Single,single,False,682626,686613,Francisco Alvarez,Hunter Brown,1,0,1,07877e4b-ac81-4d31-bb18-1d76a7623944,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,,,,
15,2023-06-19,717694,Lineout,field_out,True,607043,686613,Brandon Nimmo,Hunter Brown,0,0,0,f7c95f68-abdd-4f84-a2eb-0e0b162d78e6,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,,,,
16,2023-06-19,717694,Single,single,False,516782,686613,Starling Marte,Hunter Brown,0,0,1,37b01b0d-08a1-4015-9e4e-efed32d43dd1,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,,,,
17,2023-06-19,717694,Home Run,home_run,False,596019,686613,Francisco Lindor,Hunter Brown,0,0,1,055e2bd2-2275-4c82-adcf-6388f2361f73,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,,,,
18,2023-06-19,717694,Groundout,field_out,True,624413,686613,Pete Alonso,Hunter Brown,0,0,0,8eea431e-d87c-42ef-945a-01f502774f6c,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,,,,
19,2023-06-19,717694,Walk,walk,False,502054,686613,Tommy Pham,Hunter Brown,0,0,0,81b2279d-3690-4b3e-afd1-0b7d5f64a7df,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,,,,
20,2023-06-19,717694,Strikeout,strikeout,True,643446,686613,Jeff McNeil,Hunter Brown,0,0,0,a7c8fe4a-129d-4339-9d88-d90b4c57b51e,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,,,,
21,2023-06-19,717694,Single,single,False,665161,453286,Jeremy Peña,Max Scherzer,0,0,0,30276847-7e99-4109-b1f9-176e8582f40c,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,104.0,101.0,101.0,,,,106.0,108.0,108.0,,,,,,,,0.46299999999999997,0.10400000000000001,,0.168,,0.72,2.12,,,-0.21,,93.7,88.4,,,84.0,,0.255,0.187,0.135,,,83.8,94.0,106.0,106.0,96.0,101.0,104.0,98.0,108.0,99.0,0.124,0.141,0.51,0.03,75.4,0.25,0.207,,,,
22,2023-06-19,717694,Lineout,field_out,True,676694,453286,Jake Meyers,Max Scherzer,0,0,0,16c5034d-4467-46d7-b46f-bb0f49745ede,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,104.0,101.0,101.0,,,,106.0,108.0,108.0,,,,,,,,0.46299999999999997,0.10400000000000001,,0.168,,0.72,2.12,,,-0.21,,93.7,88.4,,,84.0,,0.255,0.187,0.135,,,83.8,94.0,106.0,106.0,96.0,101.0,104.0,98.0,108.0,99.0,0.124,0.141,0.51,0.03,75.4,0.25,0.207,,,,
23,2023-06-19,717694,Lineout,field_out,True,455117,453286,Martín Maldonado,Max Scherzer,0,0,0,b5996bde-af40-44e1-bfb1-cb0e5e13e2a9,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,104.0,101.0,101.0,,,,106.0,108.0,108.0,,,,,,,,0.46299999999999997,0.10400000000000001,,0.168,,0.72,2.12,,,-0.21,,93.7,88.4,,,84.0,,0.255,0.187,0.135,,,83.8,94.0,106.0,106.0,96.0,101.0,104.0,98.0,108.0,99.0,0.124,0.141,0.51,0.03,75.4,0.25,0.207,,,,
24,2023-06-19,717694,Flyout,field_out,True,514888,453286,Jose Altuve,Max Scherzer,0,0,0,e3eb5793-4a08-4f33-8db2-38849ae11b0c,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,104.0,101.0,101.0,,,,106.0,108.0,108.0,,,,,,,,0.46299999999999997,0.10400000000000001,,0.168,,0.72,2.12,,,-0.21,,93.7,88.4,,,84.0,,0.255,0.187,0.135,,,83.8,94.0,106.0,106.0,96.0,101.0,104.0,98.0,108.0,99.0,0.124,0.141,0.51,0.03,75.4,0.25,0.207,,,,
25,2023-06-19,717694,Groundout,field_out,True,596129,686613,Daniel Vogelbach,Hunter Brown,0,0,0,4adaa602-fd92-46bd-887a-b590e28c0bb3,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,,,,
26,2023-06-19,717694,Strikeout,strikeout,True,683146,686613,Brett Baty,Hunter Brown,0,0,0,1bc97713-05bb-4b7a-b372-88455415378b,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,,,,
27,2023-06-19,717694,Walk,walk,False,682626,686613,Francisco Alvarez,Hunter Brown,0,0,0,90fb2097-66f7-4013-b5e2-06f07119ea1b,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,,,,
28,2023-06-19,717694,Strikeout,strikeout,True,607043,686613,Brandon Nimmo,Hunter Brown,0,0,0,68420224-d47e-4f36-8b81-039dbeec3fdb,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,,,,
29,2023-06-19,717694,Strikeout,strikeout,True,608324,453286,Alex Bregman,Max Scherzer,0,0,0,3966746b-49f7-49bc-a8d4-ad91e5e14131,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,104.0,101.0,101.0,,,,106.0,108.0,108.0,,,,,,,,0.46299999999999997,0.10400000000000001,,0.168,,0.72,2.12,,,-0.21,,93.7,88.4,,,84.0,,0.255,0.187,0.135,,,83.8,94.0,106.0,106.0,96.0,101.0,104.0,98.0,108.0,99.0,0.124,0.141,0.51,0.03,75.4,0.25,0.207,,,,
30,2023-06-19,717694,Flyout,field_out,True,663656,453286,Kyle Tucker,Max Scherzer,0,0,0,c84b0b58-04fe-4618-9b06-6dce4b66bb1c,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,104.0,101.0,101.0,,,,106.0,108.0,108.0,,,,,,,,0.46299999999999997,0.10400000000000001,,0.168,,0.72,2.12,,,-0.21,,93.7,88.4,,,84.0,,0.255,0.187,0.135,,,83.8,94.0,106.0,106.0,96.0,101.0,104.0,98.0,108.0,99.0,0.124,0.141,0.51,0.03,75.4,0.25,0.207,,,,
31,2023-06-19,717694,Flyout,field_out,True,547989,453286,José Abreu,Max Scherzer,0,0,0,310311fd-5852-4866-81b8-544cae47e76c,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,104.0,101.0,101.0,,,,106.0,108.0,108.0,,,,,,,,0.46299999999999997,0.10400000000000001,,0.168,,0.72,2.12,,,-0.21,,93.7,88.4,,,84.0,,0.255,0.187,0.135,,,83.8,94.0,106.0,106.0,96.0,101.0,104.0,98.0,108.0,99.0,0.124,0.141,0.51,0.03,75.4,0.25,0.207,,,,
32,2023-06-19,717694,Groundout,field_out,True,516782,686613,Starling Marte,Hunter Brown,0,0,0,ccbaedad-2e97-4983-afd2-bcaccb54f111,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,,,,
33,2023-06-19,717694,Pop Out,field_out,True,596019,686613,Francisco Lindor,Hunter Brown,0,0,0,da082d28-616a-4f3a-90c5-433b9be51f7f,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,,,,
34,2023-06-19,717694,Strikeout,strikeout,True,624413,686613,Pete Alonso,Hunter Brown,0,0,0,0d52a822-e67a-4900-a8b6-f7d92ed84e6b,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,5.09,4.27,155.2,100.0,104.0,101.0,0.77,10.29,3.18,9.08,1.5,1.78,0.27399999999999997,0.364,0.135,0.36200000000000004,0.433,101.0,99.0,96.0,90.0,103.0,93.0,104.0,92.0,97.0,112.0,102.0,110.0,92.0,104.0,105.0,0.002,0.461,0.235,0.048,0.017,0.23800000000000002,0.01,-0.4,0.92,-0.16,-2.64,-0.77,95.7,91.7,88.2,96.0,84.6,82.9,0.271,0.247,0.297,0.121,0.25,,,,,,,,,,,,,,,,,,,,,
