,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SI_ba,CU_ba,SL_ba,CH_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-06-12,717791,Single,single,False,596103,669461,Austin Slater,Matthew Liberatore,0,0,0,afa858bd-81bc-430d-a08e-0ceaaf1c5923,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,
1,2023-06-12,717791,Strikeout,strikeout,True,642731,669461,Thairo Estrada,Matthew Liberatore,0,0,0,c333227d-071d-414a-940f-6af6f160e37d,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,
2,2023-06-12,717791,Single,single,False,527038,669461,Wilmer Flores,Matthew Liberatore,1,0,1,3ac61dca-7579-4c69-8cec-7c8053919b63,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,
3,2023-06-12,717791,Flyout,field_out,True,605204,669461,J.D. Davis,Matthew Liberatore,0,0,0,07ef927e-bf46-4748-bbb0-9185684f9a6d,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,
4,2023-06-12,717791,Groundout,field_out,True,680977,657277,Brendan Donovan,Logan Webb,0,0,0,4a68ee9a-e95e-4288-a77d-57a43811d368,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.313,,,0.225,0.208,,,,,,,
5,2023-06-12,717791,Strikeout,strikeout,True,502671,657277,Paul Goldschmidt,Logan Webb,0,0,0,5eb762c5-f26d-4d52-8536-7165be7b9c12,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.313,,,0.225,0.208,,,,,,,
6,2023-06-12,717791,Strikeout,strikeout,True,669357,657277,Nolan Gorman,Logan Webb,0,0,0,6885b658-ebba-4c76-ac8d-cd2c50532867,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,,,,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.31,0.11,,2.18,92.6,92.3,84.3,,0.226,0.313,,,0.225,0.208,,,,,,,
7,2023-06-12,717791,Groundout,field_out,True,571745,669461,Mitch Haniger,Matthew Liberatore,0,0,0,7d739d26-1054-4ddf-952c-ba3ac273b3b7,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,
8,2023-06-12,717791,Walk,walk,False,624424,669461,Michael Conforto,Matthew Liberatore,1,0,0,ff911666-3146-4ecd-a2c6-a4e93b5668db,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,
9,2023-06-12,717791,Forceout,force_out,True,669477,669461,Casey Schmitt,Matthew Liberatore,0,0,1,9605f60c-38ae-4363-96f0-7aa3f6ca24e2,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,5.25,6.0,61.2,93.0,88.0,93.0,0.825,6.71,3.65,9.63,0.73,1.28,0.322,0.342,0.131,0.37200000000000005,0.426,87.3,72.0,100.0,96.0,101.0,87.0,97.0,72.0,98.0,90.0,91.0,92.0,91.0,117.0,88.0,99.0,0.185,0.382,0.127,0.22399999999999998,0.081,-0.74,1.76,-2.12,-1.62,-0.64,94.2,94.3,86.6,76.6,0.308,0.208,0.222,0.333,0.278,,,,,,,,
