,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-05-08,718257,Groundout,field_out,True,500743,642547,Miguel Rojas,Freddy Peralta,0,0,0,1953d2d3-f099-4adf-bd4e-0e96ac9375a2,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,,
11,2023-05-08,718257,Flyout,field_out,True,642133,664062,Rowdy Tellez,Tony Gonsolin,0,0,0,a022a8ed-71ef-4ed9-9554-564ae5c6419f,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,0.395,0.183,0.151,,1.42,-0.82,-2.12,,92.4,86.8,80.9,0.221,0.268,0.313,,120.0,98.0,106.0,0.272,0.21,83.0,0.181,,,,,,,,,,,,,,
12,2023-05-08,718257,Lineout,field_out,True,661388,664062,William Contreras,Tony Gonsolin,0,0,0,95ca808b-8d3d-4e71-8f93-a74665e9eb45,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,0.395,0.183,0.151,,1.42,-0.82,-2.12,,92.4,86.8,80.9,0.221,0.268,0.313,,120.0,98.0,106.0,0.272,0.21,83.0,0.181,,,,,,,,,,,,,,
13,2023-05-08,718257,Flyout,field_out,True,605119,664062,Brian Anderson,Tony Gonsolin,0,0,0,b88f25a1-23fd-44f3-8dc9-7d114dbe22b9,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,0.395,0.183,0.151,,1.42,-0.82,-2.12,,92.4,86.8,80.9,0.221,0.268,0.313,,120.0,98.0,106.0,0.272,0.21,83.0,0.181,,,,,,,,,,,,,,
14,2023-05-08,718257,Strikeout,strikeout,True,605131,642547,Austin Barnes,Freddy Peralta,0,0,0,8bea76f3-8152-4284-9e8a-10acd6e8e26d,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,,
15,2023-05-08,718257,Lineout,field_out,True,605141,642547,Mookie Betts,Freddy Peralta,1,0,0,a3a6187e-a290-4aee-b7f0-e9d3a9e8fca8,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,,
16,2023-05-08,718257,Groundout,field_out,True,518692,642547,Freddie Freeman,Freddy Peralta,0,0,0,92992624-f24d-4dac-afbf-8955feccf840,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,,
17,2023-05-08,718257,Strikeout,strikeout,True,668930,664062,Brice Turang,Tony Gonsolin,0,0,0,9b044461-ad91-49b6-881c-a1f90088b2db,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,0.395,0.183,0.151,,1.42,-0.82,-2.12,,92.4,86.8,80.9,0.221,0.268,0.313,,120.0,98.0,106.0,0.272,0.21,83.0,0.181,,,,,,,,,,,,,,
18,2023-05-08,718257,Single,single,False,621438,664062,Tyrone Taylor,Tony Gonsolin,1,0,0,91b423ca-f701-41ff-b596-3e98d6340461,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,0.395,0.183,0.151,,1.42,-0.82,-2.12,,92.4,86.8,80.9,0.221,0.268,0.313,,120.0,98.0,106.0,0.272,0.21,83.0,0.181,,,,,,,,,,,,,,
19,2023-05-08,718257,Strikeout,strikeout,True,686894,664062,Joey Wiemer,Tony Gonsolin,0,0,0,4e9c8ba7-e178-47b6-97ab-cec4e1275eb3,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,0.395,0.183,0.151,,1.42,-0.82,-2.12,,92.4,86.8,80.9,0.221,0.268,0.313,,120.0,98.0,106.0,0.272,0.21,83.0,0.181,,,,,,,,,,,,,,
20,2023-05-08,718257,Strikeout,strikeout,True,592885,664062,Christian Yelich,Tony Gonsolin,0,0,1,2141d3d8-032b-434b-a1fe-fc9d0e88a93d,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,0.395,0.183,0.151,,1.42,-0.82,-2.12,,92.4,86.8,80.9,0.221,0.268,0.313,,120.0,98.0,106.0,0.272,0.21,83.0,0.181,,,,,,,,,,,,,,
21,2023-05-08,718257,Walk,walk,False,518792,642547,Jason Heyward,Freddy Peralta,1,0,0,8ab5cb8f-993b-4588-9532-a21a6603ffba,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,,
22,2023-05-08,718257,Strikeout,strikeout,True,571970,642547,Max Muncy,Freddy Peralta,0,0,0,86daca24-8137-42c8-945d-7996c6904934,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,,
23,2023-05-08,718257,Strikeout,strikeout,True,681546,642547,James Outman,Freddy Peralta,0,0,0,e0b7acc5-2bdd-40a7-8549-5d4e791ca765,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,,
24,2023-05-08,718257,Groundout,field_out,True,444482,642547,David Peralta,Freddy Peralta,1,0,0,b1a7f1fe-3f5d-4f62-929f-a71cb347dab2,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,,
25,2023-05-08,718257,Strikeout,strikeout,True,608385,664062,Jesse Winker,Tony Gonsolin,0,0,0,8cf5556f-cbf0-4456-a377-8a9fe4d8747c,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,0.395,0.183,0.151,,1.42,-0.82,-2.12,,92.4,86.8,80.9,0.221,0.268,0.313,,120.0,98.0,106.0,0.272,0.21,83.0,0.181,,,,,,,,,,,,,,
26,2023-05-08,718257,Groundout,field_out,True,642715,664062,Willy Adames,Tony Gonsolin,0,0,0,e70ae2fd-8693-45b4-920c-207ee24e440c,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,0.395,0.183,0.151,,1.42,-0.82,-2.12,,92.4,86.8,80.9,0.221,0.268,0.313,,120.0,98.0,106.0,0.272,0.21,83.0,0.181,,,,,,,,,,,,,,
27,2023-05-08,718257,Strikeout,strikeout,True,642133,664062,Rowdy Tellez,Tony Gonsolin,0,0,0,090b001a-3292-4801-87a6-e87786576ddc,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,0.395,0.183,0.151,,1.42,-0.82,-2.12,,92.4,86.8,80.9,0.221,0.268,0.313,,120.0,98.0,106.0,0.272,0.21,83.0,0.181,,,,,,,,,,,,,,
28,2023-05-08,718257,Strikeout,strikeout,True,683737,642547,Michael Busch,Freddy Peralta,0,0,0,40d0d28a-95d6-4b05-9252-a777e3e831e1,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,,
29,2023-05-08,718257,Groundout,field_out,True,500743,642547,Miguel Rojas,Freddy Peralta,1,1,0,b5b07a3f-25ba-4672-8c78-afcfdc5f3703,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,,
30,2023-05-08,718257,Double,double,False,605131,642547,Austin Barnes,Freddy Peralta,1,0,0,f345918b-d24f-4c2b-ae0b-a7a4389795ac,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,,
31,2023-05-08,718257,Groundout,field_out,True,605141,642547,Mookie Betts,Freddy Peralta,0,0,0,24d51a76-847c-4d99-a754-84913b314ff7,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,,
32,2023-05-08,718257,Field Error,field_error,False,661388,664062,William Contreras,Tony Gonsolin,0,0,0,b0ad8e6c-e646-40a2-bfa5-8cbbd87ef09f,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,0.395,0.183,0.151,,1.42,-0.82,-2.12,,92.4,86.8,80.9,0.221,0.268,0.313,,120.0,98.0,106.0,0.272,0.21,83.0,0.181,,,,,,,,,,,,,,
33,2023-05-08,718257,Strikeout,strikeout,True,605119,664062,Brian Anderson,Tony Gonsolin,0,0,0,86efd33e-dbc4-4a44-9da6-c0ac7f30b76a,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,0.395,0.183,0.151,,1.42,-0.82,-2.12,,92.4,86.8,80.9,0.221,0.268,0.313,,120.0,98.0,106.0,0.272,0.21,83.0,0.181,,,,,,,,,,,,,,
34,2023-05-08,718257,Forceout,force_out,True,668930,664062,Brice Turang,Tony Gonsolin,1,0,1,31f605b5-9279-4c6a-a709-85b00f2aea1f,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,0.395,0.183,0.151,,1.42,-0.82,-2.12,,92.4,86.8,80.9,0.221,0.268,0.313,,120.0,98.0,106.0,0.272,0.21,83.0,0.181,,,,,,,,,,,,,,
35,2023-05-08,718257,Single,single,False,621438,664062,Tyrone Taylor,Tony Gonsolin,0,0,1,e3d1b6b8-b12c-46db-954b-45f63f2c2c75,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,0.395,0.183,0.151,,1.42,-0.82,-2.12,,92.4,86.8,80.9,0.221,0.268,0.313,,120.0,98.0,106.0,0.272,0.21,83.0,0.181,,,,,,,,,,,,,,
36,2023-05-08,718257,Home Run,home_run,False,686894,664062,Joey Wiemer,Tony Gonsolin,0,0,1,68bb65b0-e637-44f8-898b-e125a5a2ebad,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,0.395,0.183,0.151,,1.42,-0.82,-2.12,,92.4,86.8,80.9,0.221,0.268,0.313,,120.0,98.0,106.0,0.272,0.21,83.0,0.181,,,,,,,,,,,,,,
37,2023-05-08,718257,Hit By Pitch,hit_by_pitch,False,592885,664062,Christian Yelich,Tony Gonsolin,0,0,0,a3d7cd7a-60fb-4886-bd2e-ad1c2ee66688,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,0.395,0.183,0.151,,1.42,-0.82,-2.12,,92.4,86.8,80.9,0.221,0.268,0.313,,120.0,98.0,106.0,0.272,0.21,83.0,0.181,,,,,,,,,,,,,,
38,2023-05-08,718257,Forceout,force_out,True,608385,664062,Jesse Winker,Tony Gonsolin,0,0,1,30291e38-d8dc-4556-b41e-a14a1f454a6b,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,0.395,0.183,0.151,,1.42,-0.82,-2.12,,92.4,86.8,80.9,0.221,0.268,0.313,,120.0,98.0,106.0,0.272,0.21,83.0,0.181,,,,,,,,,,,,,,
39,2023-05-08,718257,Double,double,False,518692,642547,Freddie Freeman,Freddy Peralta,0,0,0,b002da6a-efdc-403c-b7e9-b2e340ce3075,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,3.86,3.35,165.2,102.0,103.0,105.0,0.698,11.41,2.93,7.12,1.41,1.04,0.267,0.455,0.171,0.308,0.405,88.6,50.0,97.0,85.0,85.0,103.0,110.0,117.0,104.0,110.0,115.0,99.0,104.0,0.512,0.218,0.124,0.146,0.89,0.36,0.2,0.15,94.4,82.4,76.9,0.213,0.203,0.214,0.224,,,,,,,,,,,,,,,,,,,,,
