,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SL_ba,FF_ba,SI_ba,CH_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
10,2023-08-22,716896,Lineout,field_out,True,621020,681857,Dansby Swanson,Reese Olson,0,0,0,4735d2ca-37e9-4def-8b1d-42cbf9e69301,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,,,,
11,2023-08-22,716896,Walk,walk,False,673548,681857,Seiya Suzuki,Reese Olson,1,0,0,60bd71cd-9032-4a2b-a87f-32922bb11696,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,,,,
12,2023-08-22,716896,Field Error,field_error,False,600869,681857,Jeimer Candelario,Reese Olson,0,0,1,860b3cc0-d7eb-402e-a8bf-e71dc978d4d0,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,,,,
13,2023-08-22,716896,Strikeout,strikeout,True,666624,681857,Christopher Morel,Reese Olson,0,0,0,e614c514-5152-4073-ac77-ba39d6b8cb13,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,,,,
14,2023-08-22,716896,Single,single,False,678009,592767,Parker Meadows,Drew Smyly,0,0,0,b4d4f21f-6154-42ec-a0e0-fdc6a2db1658,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,,0.229,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
15,2023-08-22,716896,Double,double,False,670097,592767,Zack Short,Drew Smyly,0,0,1,56753d4d-5395-4282-b662-3cf63425410f,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,,0.229,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
16,2023-08-22,716896,Sac Fly,sac_fly,True,656716,592767,Zach McKinstry,Drew Smyly,0,0,1,c769dce5-454f-4d05-a489-1a7bdd212eb1,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,,0.229,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
17,2023-08-22,716896,Strikeout,strikeout,True,663837,592767,Matt Vierling,Drew Smyly,0,0,0,848247ee-a7f6-413b-b09a-dc257bc9fd04,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,,0.229,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
18,2023-08-22,716896,Lineout,field_out,True,628451,592767,Andy Ibáñez,Drew Smyly,0,0,0,757216f5-1b7c-457b-ad8a-ca391cb73f87,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,,0.229,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
19,2023-08-22,716896,Flyout,field_out,True,665804,681857,Miguel Amaya,Reese Olson,1,1,0,7f0c25f1-361e-481e-85a8-ee05cf5daca9,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,,,,
20,2023-08-22,716896,Flyout,field_out,True,643565,681857,Mike Tauchman,Reese Olson,1,0,0,97546013-b4de-44a9-8d2a-0d026627a441,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,,,,
21,2023-08-22,716896,Strikeout,strikeout,True,663538,681857,Nico Hoerner,Reese Olson,0,0,0,d61c3f47-7eab-45c7-a213-f669c3f23266,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,,,,
22,2023-08-22,716896,Flyout,field_out,True,679529,592767,Spencer Torkelson,Drew Smyly,0,0,0,2de92ea7-b846-4f28-805e-70a7d1bdeeab,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,,0.229,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
23,2023-08-22,716896,Strikeout,strikeout,True,681481,592767,Kerry Carpenter,Drew Smyly,0,0,0,883e03eb-bdeb-4015-857f-6b2bd282ae0a,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,,0.229,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
24,2023-08-22,716896,Double,double,False,668670,592767,Jake Rogers,Drew Smyly,0,0,0,3a557279-2895-44d9-b442-7b3fae75c51f,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,,0.229,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
25,2023-08-22,716896,Flyout,field_out,True,408234,592767,Miguel Cabrera,Drew Smyly,0,0,0,53cccb6f-04cf-4d2a-a460-a9e2c50a55fd,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,,0.229,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
26,2023-08-22,716896,Walk,walk,False,664023,681857,Ian Happ,Reese Olson,1,0,0,332006f0-11ad-4b75-aeed-466bc85e08d1,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,,,,
27,2023-08-22,716896,Strikeout,strikeout,True,641355,681857,Cody Bellinger,Reese Olson,0,0,0,5bc43767-f927-4719-bf12-6e8749175328,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,,,,
28,2023-08-22,716896,Home Run,home_run,False,621020,681857,Dansby Swanson,Reese Olson,0,0,1,6972d3b7-2dad-4776-aa25-bfc9a30e53a1,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,,,,
29,2023-08-22,716896,Single,single,False,673548,681857,Seiya Suzuki,Reese Olson,0,0,0,61ab2fdc-e87e-468d-b7f5-8b4b28376c23,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,,,,
30,2023-08-22,716896,Home Run,home_run,False,600869,681857,Jeimer Candelario,Reese Olson,0,0,1,42a0c15e-d8fa-456f-86a6-15ccc882e0fa,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,,,,
31,2023-08-22,716896,Flyout,field_out,True,666624,681857,Christopher Morel,Reese Olson,0,0,0,bbea8a7c-8e16-42f0-aecf-22c7483a55cc,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,,,,
32,2023-08-22,716896,Groundout,field_out,True,665804,681857,Miguel Amaya,Reese Olson,0,0,0,f169e0b9-e516-46db-a23f-c2279028927b,681857.0,reeseolson,Olson,Right,Reese Olson,3.99,4.73,103.2,100.0,104.0,101.0,0.743,8.94,2.86,7.21,1.22,1.17,0.18899999999999997,0.4,0.13,0.354,0.4,87.8,98.0,94.0,97.0,95.0,93.0,95.0,93.0,103.0,101.0,82.0,108.0,100.0,132.0,98.0,104.0,0.2,0.285,0.306,0.057999999999999996,0.151,0.85,1.25,-0.14,0.83,0.98,94.8,94.8,84.8,78.8,0.217,0.171,0.278,0.208,0.167,,,,,,,,,,,,,,,,,,,,
33,2023-08-22,716896,Walk,walk,False,678009,592767,Parker Meadows,Drew Smyly,0,0,0,33c27130-6e49-46a8-9328-3e0d6a45959a,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,,0.229,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
34,2023-08-22,716896,Strikeout,strikeout,True,670097,592767,Zack Short,Drew Smyly,0,0,0,614e2d1d-8e55-4ce2-aa50-206b62d4a024,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,,0.229,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
35,2023-08-22,716896,Single,single,False,656716,592767,Zach McKinstry,Drew Smyly,0,0,1,f607229d-ec3a-4545-a922-102002c3dd54,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,,0.229,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
36,2023-08-22,716896,Single,single,False,663837,592767,Matt Vierling,Drew Smyly,0,0,1,0a77ce92-8a23-4608-8137-9b5708c6eb9f,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,,0.229,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
37,2023-08-22,716896,Home Run,home_run,False,628451,592767,Andy Ibáñez,Drew Smyly,1,1,1,84c87282-cfed-4c94-8141-c789bb0d1bd3,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,,0.229,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
38,2023-08-22,716896,Strikeout,strikeout,True,679529,592767,Spencer Torkelson,Drew Smyly,0,0,0,e5275ba0-8178-4b5c-8b18-14ac65bc0592,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,,0.229,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
39,2023-08-22,716896,Walk,walk,False,681481,592767,Kerry Carpenter,Drew Smyly,0,0,0,c6fb24f9-f54a-41a1-8480-31ccad2ec5b8,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,0.389,,,,,,-1.32,,,,,91.9,,,,,0.314,,0.229,105.0,102.0,103.0,86.0,94.0,82.0,0.11699999999999999,0.494,-0.51,-0.09,88.6,78.6,0.293,,,,,,,
