,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vSL,FF_ba,ST_ba,CH_ba,FC_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,CU_ba,FS_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2023-04-23,718460,Walk,walk,False,605137,666200,Josh Bell,Jesús Luzardo,1,0,0,1368c902-fe52-46a7-b255-833641fb8a23,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,111.0,97.0,105.0,68.0,87.0,76.0,0.457,0.004,0.289,0.21,0.93,0.74,-0.26,-0.09,96.7,91.4,85.1,0.232,,0.248,,0.233,82.0,100.0,97.0,0.04,-0.81,96.5,0.314,,,,,,,,,,,,,,,,,,,,
11,2023-04-23,718460,Strikeout,strikeout,True,660757,666200,Oscar Gonzalez,Jesús Luzardo,0,0,0,f79d4af3-9c14-49f4-9b85-b6b580c12043,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,111.0,97.0,105.0,68.0,87.0,76.0,0.457,0.004,0.289,0.21,0.93,0.74,-0.26,-0.09,96.7,91.4,85.1,0.232,,0.248,,0.233,82.0,100.0,97.0,0.04,-0.81,96.5,0.314,,,,,,,,,,,,,,,,,,,,
12,2023-04-23,718460,Single,single,False,647304,666200,Josh Naylor,Jesús Luzardo,1,1,1,d79da79d-bad8-4e50-a179-35c5d21a4ad5,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,111.0,97.0,105.0,68.0,87.0,76.0,0.457,0.004,0.289,0.21,0.93,0.74,-0.26,-0.09,96.7,91.4,85.1,0.232,,0.248,,0.233,82.0,100.0,97.0,0.04,-0.81,96.5,0.314,,,,,,,,,,,,,,,,,,,,
13,2023-04-23,718460,Strikeout,strikeout,True,572287,666200,Mike Zunino,Jesús Luzardo,0,0,0,d7ab6f04-6c0a-45a3-9790-0d9ba69b846f,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,111.0,97.0,105.0,68.0,87.0,76.0,0.457,0.004,0.289,0.21,0.93,0.74,-0.26,-0.09,96.7,91.4,85.1,0.232,,0.248,,0.233,82.0,100.0,97.0,0.04,-0.81,96.5,0.314,,,,,,,,,,,,,,,,,,,,
14,2023-04-23,718460,Strikeout,strikeout,True,672356,666200,Gabriel Arias,Jesús Luzardo,0,0,0,a632908f-e446-4d48-8df6-7a60bd37f17d,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,111.0,97.0,105.0,68.0,87.0,76.0,0.457,0.004,0.289,0.21,0.93,0.74,-0.26,-0.09,96.7,91.4,85.1,0.232,,0.248,,0.233,82.0,100.0,97.0,0.04,-0.81,96.5,0.314,,,,,,,,,,,,,,,,,,,,
15,2023-04-23,718460,Groundout,field_out,True,663743,671106,Nick Fortes,Logan Allen,0,0,0,8cd328cc-4b7a-4c12-9319-7ef88cdf5b15,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-04-23,718460,Strikeout,strikeout,True,641658,671106,Garrett Hampson,Logan Allen,0,0,0,d52b94c2-e32a-4de4-aacb-b57611bae352,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-04-23,718460,Home Run,home_run,False,542932,671106,Jon Berti,Logan Allen,0,0,0,50671eaf-6dcc-4912-9ddf-aca64f52f108,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-04-23,718460,Strikeout,strikeout,True,643265,671106,Garrett Cooper,Logan Allen,0,0,0,f3eef5d9-fa0e-4a7e-a7f6-810f9f778394,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-04-23,718460,Strikeout,strikeout,True,664702,666200,Myles Straw,Jesús Luzardo,0,0,0,612d1443-5da2-447d-b801-3e90403875d7,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,111.0,97.0,105.0,68.0,87.0,76.0,0.457,0.004,0.289,0.21,0.93,0.74,-0.26,-0.09,96.7,91.4,85.1,0.232,,0.248,,0.233,82.0,100.0,97.0,0.04,-0.81,96.5,0.314,,,,,,,,,,,,,,,,,,,,
20,2023-04-23,718460,Groundout,field_out,True,680757,666200,Steven Kwan,Jesús Luzardo,0,0,0,d48f3aa9-3e87-4899-aea2-37d8d57e50ef,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,111.0,97.0,105.0,68.0,87.0,76.0,0.457,0.004,0.289,0.21,0.93,0.74,-0.26,-0.09,96.7,91.4,85.1,0.232,,0.248,,0.233,82.0,100.0,97.0,0.04,-0.81,96.5,0.314,,,,,,,,,,,,,,,,,,,,
21,2023-04-23,718460,Triple,triple,False,642708,666200,Amed Rosario,Jesús Luzardo,1,0,0,f6ba8e61-b4cf-4367-b3d2-a274cb0d6377,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,111.0,97.0,105.0,68.0,87.0,76.0,0.457,0.004,0.289,0.21,0.93,0.74,-0.26,-0.09,96.7,91.4,85.1,0.232,,0.248,,0.233,82.0,100.0,97.0,0.04,-0.81,96.5,0.314,,,,,,,,,,,,,,,,,,,,
22,2023-04-23,718460,Home Run,home_run,False,608070,666200,José Ramírez,Jesús Luzardo,1,0,1,2b766746-3a22-4292-917f-f5989ed20418,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,111.0,97.0,105.0,68.0,87.0,76.0,0.457,0.004,0.289,0.21,0.93,0.74,-0.26,-0.09,96.7,91.4,85.1,0.232,,0.248,,0.233,82.0,100.0,97.0,0.04,-0.81,96.5,0.314,,,,,,,,,,,,,,,,,,,,
23,2023-04-23,718460,Home Run,home_run,False,605137,666200,Josh Bell,Jesús Luzardo,1,0,0,694b20b6-65dd-42cb-8ae0-d26351b0d0e6,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,111.0,97.0,105.0,68.0,87.0,76.0,0.457,0.004,0.289,0.21,0.93,0.74,-0.26,-0.09,96.7,91.4,85.1,0.232,,0.248,,0.233,82.0,100.0,97.0,0.04,-0.81,96.5,0.314,,,,,,,,,,,,,,,,,,,,
24,2023-04-23,718460,Single,single,False,660757,666200,Oscar Gonzalez,Jesús Luzardo,0,0,0,4c29c990-4882-4315-827d-e82a102226ec,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,111.0,97.0,105.0,68.0,87.0,76.0,0.457,0.004,0.289,0.21,0.93,0.74,-0.26,-0.09,96.7,91.4,85.1,0.232,,0.248,,0.233,82.0,100.0,97.0,0.04,-0.81,96.5,0.314,,,,,,,,,,,,,,,,,,,,
25,2023-04-23,718460,Single,single,False,647304,666200,Josh Naylor,Jesús Luzardo,0,0,1,1115cead-3062-4c06-a6bd-3a54130f7474,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,111.0,97.0,105.0,68.0,87.0,76.0,0.457,0.004,0.289,0.21,0.93,0.74,-0.26,-0.09,96.7,91.4,85.1,0.232,,0.248,,0.233,82.0,100.0,97.0,0.04,-0.81,96.5,0.314,,,,,,,,,,,,,,,,,,,,
26,2023-04-23,718460,Strikeout,strikeout,True,572287,666200,Mike Zunino,Jesús Luzardo,0,0,1,838abb5a-b79d-40ed-a65f-c3242d92e124,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,111.0,97.0,105.0,68.0,87.0,76.0,0.457,0.004,0.289,0.21,0.93,0.74,-0.26,-0.09,96.7,91.4,85.1,0.232,,0.248,,0.233,82.0,100.0,97.0,0.04,-0.81,96.5,0.314,,,,,,,,,,,,,,,,,,,,
27,2023-04-23,718460,Single,single,False,624585,671106,Jorge Soler,Logan Allen,0,0,0,83eb5397-3763-4638-b5ae-15fce39853dc,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-04-23,718460,Grounded Into DP,grounded_into_double_play,True,650559,671106,Bryan De La Cruz,Logan Allen,0,0,1,8577325a-38d6-4a74-87a9-b393e4fb3505,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-04-23,718460,Pop Out,field_out,True,541645,671106,Avisaíl García,Logan Allen,0,0,0,69eb18fe-ec98-4ee5-ae2b-7243ded35345,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-04-23,718460,Strikeout,strikeout,True,672356,666200,Gabriel Arias,Jesús Luzardo,0,0,0,0d62e5e3-7b18-4a11-97f8-3e14eb585f90,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,111.0,97.0,105.0,68.0,87.0,76.0,0.457,0.004,0.289,0.21,0.93,0.74,-0.26,-0.09,96.7,91.4,85.1,0.232,,0.248,,0.233,82.0,100.0,97.0,0.04,-0.81,96.5,0.314,,,,,,,,,,,,,,,,,,,,
31,2023-04-23,718460,Lineout,field_out,True,664702,666200,Myles Straw,Jesús Luzardo,0,0,0,467aa738-302a-453d-a206-3a682073c97b,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,111.0,97.0,105.0,68.0,87.0,76.0,0.457,0.004,0.289,0.21,0.93,0.74,-0.26,-0.09,96.7,91.4,85.1,0.232,,0.248,,0.233,82.0,100.0,97.0,0.04,-0.81,96.5,0.314,,,,,,,,,,,,,,,,,,,,
32,2023-04-23,718460,Flyout,field_out,True,680757,666200,Steven Kwan,Jesús Luzardo,0,0,0,3861bd4a-3d7a-4fb6-a1af-02d29b0783df,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,111.0,97.0,105.0,68.0,87.0,76.0,0.457,0.004,0.289,0.21,0.93,0.74,-0.26,-0.09,96.7,91.4,85.1,0.232,,0.248,,0.233,82.0,100.0,97.0,0.04,-0.81,96.5,0.314,,,,,,,,,,,,,,,,,,,,
33,2023-04-23,718460,Groundout,field_out,True,665862,671106,Jazz Chisholm Jr.,Logan Allen,1,1,0,c527bddb-5b6f-401b-a2c7-f9bad1dc69c5,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-04-23,718460,Flyout,field_out,True,516416,671106,Jean Segura,Logan Allen,0,0,0,5c4b2837-5dfa-44df-a6aa-9d0ce219b967,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-04-23,718460,Single,single,False,663743,671106,Nick Fortes,Logan Allen,0,0,0,02c65ecf-b97b-4ebf-88ef-c6f30cc60b92,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-04-23,718460,Single,single,False,641658,671106,Garrett Hampson,Logan Allen,0,0,1,a8cf0f36-f758-4faa-aa51-a82053cc3bd2,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
