,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vSL,vKC,SL_ba,FF_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2023-04-05,718695,Walk,walk,False,664774,656302,LaMonte Wade Jr.,Dylan Cease,1,0,0,df8e6540-89da-4f9d-81e0-95d4151a71eb,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,
1,2023-04-05,718695,Flyout,field_out,True,624424,656302,Michael Conforto,Dylan Cease,0,0,0,0f019d5d-98c5-481a-bd30-af722bf9e5ed,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,
2,2023-04-05,718695,Strikeout,strikeout,True,681584,656302,David Villar,Dylan Cease,0,0,0,3c3f678f-a76f-4820-8976-2b9315bf248f,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,
3,2023-04-05,718695,Strikeout,strikeout,True,592626,656302,Joc Pederson,Dylan Cease,0,0,0,ca9c941b-a1d6-41e3-b212-39574fa1bfcd,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,
4,2023-04-05,718695,Groundout,field_out,True,641313,657277,Tim Anderson,Logan Webb,0,0,0,be8b43ab-974a-4b0c-9697-0c44e3d3ad41,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,91.0,100.0,111.0,,,,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.11,,2.18,92.6,84.3,,,0.226,,0.225,105.0,103.0,98.0,0.336,0.31,92.3,0.313,0.208,,,,,,,,,,,,,
5,2023-04-05,718695,Single,single,False,673357,657277,Luis Robert Jr.,Logan Webb,0,0,0,080e4931-9f7f-443d-a9b0-26c552ae7981,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,91.0,100.0,111.0,,,,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.11,,2.18,92.6,84.3,,,0.226,,0.225,105.0,103.0,98.0,0.336,0.31,92.3,0.313,0.208,,,,,,,,,,,,,
6,2023-04-05,718695,Single,single,False,643217,657277,Andrew Benintendi,Logan Webb,0,0,1,4fe37b31-a8a5-4af9-8989-9a6be198b139,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,91.0,100.0,111.0,,,,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.11,,2.18,92.6,84.3,,,0.226,,0.225,105.0,103.0,98.0,0.336,0.31,92.3,0.313,0.208,,,,,,,,,,,,,
7,2023-04-05,718695,Strikeout,strikeout,True,660162,657277,Yoán Moncada,Logan Webb,0,0,0,f6d5e063-58aa-4eea-92ad-2acc92998e85,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,91.0,100.0,111.0,,,,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.11,,2.18,92.6,84.3,,,0.226,,0.225,105.0,103.0,98.0,0.336,0.31,92.3,0.313,0.208,,,,,,,,,,,,,
8,2023-04-05,718695,Double,double,False,683734,657277,Andrew Vaughn,Logan Webb,0,0,1,c84e0e25-9bc2-4b0b-b6da-57a71b4338d2,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,91.0,100.0,111.0,,,,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.11,,2.18,92.6,84.3,,,0.226,,0.225,105.0,103.0,98.0,0.336,0.31,92.3,0.313,0.208,,,,,,,,,,,,,
9,2023-04-05,718695,Single,single,True,657757,657277,Gavin Sheets,Logan Webb,1,0,1,d0b0b1a2-6304-4f4a-8c88-3bc46bb4c373,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,91.0,100.0,111.0,,,,0.037000000000000005,0.212,,0.41600000000000004,-1.37,0.11,,2.18,92.6,84.3,,,0.226,,0.225,105.0,103.0,98.0,0.336,0.31,92.3,0.313,0.208,,,,,,,,,,,,,
10,2023-04-05,718695,Strikeout,strikeout,True,573262,656302,Mike Yastrzemski,Dylan Cease,0,0,0,74f24543-471d-4ee3-a381-a2cd04d11253,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.43200000000000005,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,86.3,80.2,0.216,0.273,0.298,0.111,,,,,,,,,,,,,,,,,,,,,
