,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SI_ba,SL_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC
0,2023-09-13,716602,Groundout,field_out,True,694384,622491,Nolan Schanuel,Luis Castillo,1,0,0,e6bb89fc-2ba4-4e53-b909-0752540384b7,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-13,716602,Flyout,field_out,True,687263,622491,Zach Neto,Luis Castillo,0,0,0,4927f77c-d342-46d8-9b2d-bce5ae4fe44e,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-13,716602,Groundout,field_out,True,592273,622491,Brandon Drury,Luis Castillo,0,0,0,19071bf8-5bf7-452d-a7d2-be32e5bbb43f,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-13,716602,Single,single,False,641487,681806,J.P. Crawford,Andrew Wantz,1,0,0,61db3a1d-b2ee-4c8b-909b-47e31d75d29d,681806.0,andrewwantz,Wantz,Right,Andrew Wantz,3.89,4.04,39.1,101.0,112.0,103.0,0.762,7.55,3.43,6.41,0.92,0.6,0.23399999999999999,0.414,0.261,0.27899999999999997,0.418,87.7,88.0,108.0,99.0,112.0,99.0,99.0,,,,120.0,105.0,115.0,,0.389,0.26,0.064,-1.07,,4.53,0.16,94.0,,83.8,0.295,,,0.167,109.0,97.0,99.0,0.287,1.1,89.4,0.067,0.244,,,,,,,,,,,,,,,,,
4,2023-09-13,716602,Forceout,force_out,True,677594,681806,Julio Rodríguez,Andrew Wantz,0,0,1,621aae3d-f0e1-40d2-9557-aaee99bf53e3,681806.0,andrewwantz,Wantz,Right,Andrew Wantz,3.89,4.04,39.1,101.0,112.0,103.0,0.762,7.55,3.43,6.41,0.92,0.6,0.23399999999999999,0.414,0.261,0.27899999999999997,0.418,87.7,88.0,108.0,99.0,112.0,99.0,99.0,,,,120.0,105.0,115.0,,0.389,0.26,0.064,-1.07,,4.53,0.16,94.0,,83.8,0.295,,,0.167,109.0,97.0,99.0,0.287,1.1,89.4,0.067,0.244,,,,,,,,,,,,,,,,,
5,2023-09-13,716602,Flyout,field_out,True,663728,681806,Cal Raleigh,Andrew Wantz,1,0,0,9cfd11be-067f-4998-b836-5fbb8948eb7f,681806.0,andrewwantz,Wantz,Right,Andrew Wantz,3.89,4.04,39.1,101.0,112.0,103.0,0.762,7.55,3.43,6.41,0.92,0.6,0.23399999999999999,0.414,0.261,0.27899999999999997,0.418,87.7,88.0,108.0,99.0,112.0,99.0,99.0,,,,120.0,105.0,115.0,,0.389,0.26,0.064,-1.07,,4.53,0.16,94.0,,83.8,0.295,,,0.167,109.0,97.0,99.0,0.287,1.1,89.4,0.067,0.244,,,,,,,,,,,,,,,,,
6,2023-09-13,716602,Pop Out,field_out,True,606192,681806,Teoscar Hernández,Andrew Wantz,0,0,0,4577961a-8f07-4f03-b955-7947a2d2eac3,681806.0,andrewwantz,Wantz,Right,Andrew Wantz,3.89,4.04,39.1,101.0,112.0,103.0,0.762,7.55,3.43,6.41,0.92,0.6,0.23399999999999999,0.414,0.261,0.27899999999999997,0.418,87.7,88.0,108.0,99.0,112.0,99.0,99.0,,,,120.0,105.0,115.0,,0.389,0.26,0.064,-1.07,,4.53,0.16,94.0,,83.8,0.295,,,0.167,109.0,97.0,99.0,0.287,1.1,89.4,0.067,0.244,,,,,,,,,,,,,,,,,
7,2023-09-13,716602,Groundout,field_out,True,681351,622491,Logan O'Hoppe,Luis Castillo,1,0,0,f6f774c6-8931-4207-b988-366ebec8401d,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-09-13,716602,Flyout,field_out,True,500871,622491,Eduardo Escobar,Luis Castillo,0,0,0,967471b9-e3b5-4144-b533-a8e0cb3c58f6,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-09-13,716602,Lineout,field_out,True,642136,622491,Matt Thaiss,Luis Castillo,0,0,0,6f69c02a-3e7f-46c6-b7b5-0af18060220b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,,,,,
