,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vSI,vSL,vCU,FC_ba,CH_ba,CU_ba,SL_ba,SI_ba,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,ST_ba
0,2023-05-12,718204,Strikeout,strikeout,True,677951,669203,Bobby Witt Jr.,Corbin Burnes,0,0,0,24f5aa03-45a1-47fe-875d-86d87833dc7e,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,
1,2023-05-12,718204,Walk,walk,False,686469,669203,Vinnie Pasquantino,Corbin Burnes,1,0,0,e0b47a6d-079d-48a8-8da7-ef508fc5fc3b,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,
2,2023-05-12,718204,Flyout,field_out,True,658668,669203,Edward Olivares,Corbin Burnes,0,0,0,e4c80ba4-c95b-46e2-88e0-e400e6c129bb,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,
3,2023-05-12,718204,Flyout,field_out,True,669004,669203,MJ Melendez,Corbin Burnes,1,1,0,e4c8a7af-b5cf-4ae0-b923-5d7d412846ce,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,
4,2023-05-12,718204,Strikeout,strikeout,True,680911,657031,Owen Miller,Josh Taylor,0,0,0,fea7c8af-9078-4b51-90d6-a2fe191d02d8,657031.0,joshtaylor,"Taylor, J",Left,Josh Taylor,8.15,4.83,17.2,102.0,91.0,100.0,0.706,13.25,4.58,11.21,2.04,1.38,0.22899999999999998,0.479,0.10400000000000001,0.313,0.408,,,,,85.0,92.0,92.0,86.0,107.0,102.0,89.0,103.0,102.0,,,,0.12,,0.42200000000000004,0.08800000000000001,,,-5.16,-1.81,4.76,,,93.0,85.2,78.4,,,0.0,0.25,0.556,96.0,102.0,100.0,0.37,-0.76,92.8,0.381,
5,2023-05-12,718204,Strikeout,strikeout,True,661388,657031,William Contreras,Josh Taylor,0,0,0,515d5eb2-1904-468d-a73b-662350e95ed3,657031.0,joshtaylor,"Taylor, J",Left,Josh Taylor,8.15,4.83,17.2,102.0,91.0,100.0,0.706,13.25,4.58,11.21,2.04,1.38,0.22899999999999998,0.479,0.10400000000000001,0.313,0.408,,,,,85.0,92.0,92.0,86.0,107.0,102.0,89.0,103.0,102.0,,,,0.12,,0.42200000000000004,0.08800000000000001,,,-5.16,-1.81,4.76,,,93.0,85.2,78.4,,,0.0,0.25,0.556,96.0,102.0,100.0,0.37,-0.76,92.8,0.381,
6,2023-05-12,718204,Walk,walk,False,642715,657031,Willy Adames,Josh Taylor,1,0,0,c523e9cf-a188-449b-909a-b196c6cff438,657031.0,joshtaylor,"Taylor, J",Left,Josh Taylor,8.15,4.83,17.2,102.0,91.0,100.0,0.706,13.25,4.58,11.21,2.04,1.38,0.22899999999999998,0.479,0.10400000000000001,0.313,0.408,,,,,85.0,92.0,92.0,86.0,107.0,102.0,89.0,103.0,102.0,,,,0.12,,0.42200000000000004,0.08800000000000001,,,-5.16,-1.81,4.76,,,93.0,85.2,78.4,,,0.0,0.25,0.556,96.0,102.0,100.0,0.37,-0.76,92.8,0.381,
7,2023-05-12,718204,Single,single,False,592885,657031,Christian Yelich,Josh Taylor,0,0,1,76794a91-c0a3-48b1-841a-1296a38d1b56,657031.0,joshtaylor,"Taylor, J",Left,Josh Taylor,8.15,4.83,17.2,102.0,91.0,100.0,0.706,13.25,4.58,11.21,2.04,1.38,0.22899999999999998,0.479,0.10400000000000001,0.313,0.408,,,,,85.0,92.0,92.0,86.0,107.0,102.0,89.0,103.0,102.0,,,,0.12,,0.42200000000000004,0.08800000000000001,,,-5.16,-1.81,4.76,,,93.0,85.2,78.4,,,0.0,0.25,0.556,96.0,102.0,100.0,0.37,-0.76,92.8,0.381,
8,2023-05-12,718204,Groundout,field_out,True,605119,657031,Brian Anderson,Josh Taylor,0,0,1,25ba885d-f0a8-4a28-9aad-3995502fe922,657031.0,joshtaylor,"Taylor, J",Left,Josh Taylor,8.15,4.83,17.2,102.0,91.0,100.0,0.706,13.25,4.58,11.21,2.04,1.38,0.22899999999999998,0.479,0.10400000000000001,0.313,0.408,,,,,85.0,92.0,92.0,86.0,107.0,102.0,89.0,103.0,102.0,,,,0.12,,0.42200000000000004,0.08800000000000001,,,-5.16,-1.81,4.76,,,93.0,85.2,78.4,,,0.0,0.25,0.556,96.0,102.0,100.0,0.37,-0.76,92.8,0.381,
9,2023-05-12,718204,Strikeout,strikeout,True,672580,669203,Maikel Garcia,Corbin Burnes,0,0,0,70d83c75-3101-4af2-9675-3a9f53b90f55,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,
10,2023-05-12,718204,Single,single,False,668472,669203,Nick Pratto,Corbin Burnes,0,0,0,1fb24b12-1471-41f6-b98d-382a18d479d1,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,
11,2023-05-12,718204,Walk,walk,False,641531,669203,Hunter Dozier,Corbin Burnes,0,0,1,fa92d7a8-2460-4dfb-bf2c-7577aed53885,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,
12,2023-05-12,718204,Forceout,force_out,True,598265,669203,Jackie Bradley Jr.,Corbin Burnes,0,0,1,91958713-3517-432e-b676-314cbdd727bd,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,
13,2023-05-12,718204,Flyout,field_out,True,666023,669203,Freddy Fermin,Corbin Burnes,1,1,0,1ad2ea48-e6da-4179-8c94-c5ab38177e8a,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,
