,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,SI_ba,SV_ba,CH_ba,FF_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FC%,FS%,SL%,wFC/C,wFS/C,wSL/C,vFC,vFS,vSL,FC_ba,SL_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-07-30,717201,Single,single,False,592669,621244,Hunter Renfroe,José Berríos,0,0,0,5fcf27d4-8527-4b9c-8770-0dbd751cfeba,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-07-30,717201,Walk,walk,False,500871,621244,Eduardo Escobar,José Berríos,0,0,1,03b9c7e1-f110-474a-8b80-6c7f01aaa5b9,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-07-30,717201,Strikeout,strikeout,True,663550,621244,Trey Cabbage,José Berríos,0,0,0,36d163df-5e84-4a0c-969f-a64d8696a82e,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-07-30,717201,Sac Bunt,sac_bunt,True,623205,621244,Andrew Velazquez,José Berríos,0,0,1,1243807f-581d-4f32-8e2c-eadfea55fe2e,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-07-30,717201,Flyout,field_out,True,650859,621244,Luis Rengifo,José Berríos,1,1,0,67c737d5-5d12-41a1-8fc0-e903ed2f9486,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-07-30,717201,Groundout,field_out,True,672386,542881,Alejandro Kirk,Tyler Anderson,1,0,0,9a4a36ee-db0f-41c2-bd4f-39a661d12557,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,0.055,0.374,0.002,0.33799999999999997,-1.25,-3.61,-0.33,0.08,90.1,88.5,72.9,0.36,,0.238,0.301,105.0,76.0,95.0,104.0,103.0,98.0,0.22399999999999998,0.001,0.006999999999999999,0.48,-4.72,-1.06,85.1,90.1,78.1,0.239,0.2,,,,,,,
16,2023-07-30,717201,Pop Out,field_out,True,643376,542881,Danny Jansen,Tyler Anderson,0,0,0,6cd52d74-965d-4df4-a615-c681748a80c8,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,0.055,0.374,0.002,0.33799999999999997,-1.25,-3.61,-0.33,0.08,90.1,88.5,72.9,0.36,,0.238,0.301,105.0,76.0,95.0,104.0,103.0,98.0,0.22399999999999998,0.001,0.006999999999999999,0.48,-4.72,-1.06,85.1,90.1,78.1,0.239,0.2,,,,,,,
17,2023-07-30,717201,Single,single,False,669289,542881,Santiago Espinal,Tyler Anderson,0,0,0,ce004bc9-cc56-467b-969c-aa4b758544f7,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,0.055,0.374,0.002,0.33799999999999997,-1.25,-3.61,-0.33,0.08,90.1,88.5,72.9,0.36,,0.238,0.301,105.0,76.0,95.0,104.0,103.0,98.0,0.22399999999999998,0.001,0.006999999999999999,0.48,-4.72,-1.06,85.1,90.1,78.1,0.239,0.2,,,,,,,
18,2023-07-30,717201,Flyout,field_out,True,662139,542881,Daulton Varsho,Tyler Anderson,0,0,0,72daafe2-5e0b-490a-a2f3-d5aec69b3345,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,0.055,0.374,0.002,0.33799999999999997,-1.25,-3.61,-0.33,0.08,90.1,88.5,72.9,0.36,,0.238,0.301,105.0,76.0,95.0,104.0,103.0,98.0,0.22399999999999998,0.001,0.006999999999999999,0.48,-4.72,-1.06,85.1,90.1,78.1,0.239,0.2,,,,,,,
19,2023-07-30,717201,Single,single,False,660271,621244,Shohei Ohtani,José Berríos,0,0,0,107414c4-9fa9-44c7-80a3-1b67c56c5ba1,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-07-30,717201,Flyout,field_out,True,666160,621244,Mickey Moniak,José Berríos,0,0,0,20df18ba-1b3f-456b-805f-0811ffedc554,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-07-30,717201,Single,single,False,519058,621244,Mike Moustakas,José Berríos,0,0,1,0788ba58-763e-42cc-876e-39c01e22fc0a,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-07-30,717201,Hit By Pitch,hit_by_pitch,False,642136,621244,Matt Thaiss,José Berríos,1,1,1,c6db97e2-bce5-441d-b64a-55b26162b2ad,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-07-30,717201,Sac Fly,sac_fly,True,592669,621244,Hunter Renfroe,José Berríos,1,0,1,e1c9ff77-74fd-403a-9504-1918de4e3492,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-07-30,717201,Flyout,field_out,True,500871,621244,Eduardo Escobar,José Berríos,1,0,0,5e3a4869-2612-4464-8f81-509cdc547bce,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-07-30,717201,Pop Out,field_out,True,593160,542881,Whit Merrifield,Tyler Anderson,0,0,0,60313c86-1ca9-4ac2-a02e-4775a6932163,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,0.055,0.374,0.002,0.33799999999999997,-1.25,-3.61,-0.33,0.08,90.1,88.5,72.9,0.36,,0.238,0.301,105.0,76.0,95.0,104.0,103.0,98.0,0.22399999999999998,0.001,0.006999999999999999,0.48,-4.72,-1.06,85.1,90.1,78.1,0.239,0.2,,,,,,,
26,2023-07-30,717201,Walk,walk,False,666182,542881,Bo Bichette,Tyler Anderson,0,0,0,07a0e573-035a-4b0a-b4e7-578a475c885e,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,0.055,0.374,0.002,0.33799999999999997,-1.25,-3.61,-0.33,0.08,90.1,88.5,72.9,0.36,,0.238,0.301,105.0,76.0,95.0,104.0,103.0,98.0,0.22399999999999998,0.001,0.006999999999999999,0.48,-4.72,-1.06,85.1,90.1,78.1,0.239,0.2,,,,,,,
27,2023-07-30,717201,Lineout,field_out,True,665489,542881,Vladimir Guerrero Jr.,Tyler Anderson,1,0,0,36f964e8-3df7-4498-b5b2-2c4a1dbcf709,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,0.055,0.374,0.002,0.33799999999999997,-1.25,-3.61,-0.33,0.08,90.1,88.5,72.9,0.36,,0.238,0.301,105.0,76.0,95.0,104.0,103.0,98.0,0.22399999999999998,0.001,0.006999999999999999,0.48,-4.72,-1.06,85.1,90.1,78.1,0.239,0.2,,,,,,,
28,2023-07-30,717201,Lineout,field_out,True,656305,542881,Matt Chapman,Tyler Anderson,0,0,0,816b1aef-8480-4a7d-b52c-5de10c3c0679,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,0.055,0.374,0.002,0.33799999999999997,-1.25,-3.61,-0.33,0.08,90.1,88.5,72.9,0.36,,0.238,0.301,105.0,76.0,95.0,104.0,103.0,98.0,0.22399999999999998,0.001,0.006999999999999999,0.48,-4.72,-1.06,85.1,90.1,78.1,0.239,0.2,,,,,,,
29,2023-07-30,717201,Groundout,field_out,True,663550,621244,Trey Cabbage,José Berríos,0,0,0,53cf8bee-6e32-4822-bf36-09629095ea75,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-07-30,717201,Strikeout,strikeout,True,623205,621244,Andrew Velazquez,José Berríos,0,0,0,9a73fa4f-d51d-4d05-95df-9339dc56e66b,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-07-30,717201,Double,double,False,650859,621244,Luis Rengifo,José Berríos,0,0,0,7f155d45-52f6-4b78-afef-7a22dfc3eec3,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-07-30,717201,Intent Walk,intent_walk,False,660271,621244,Shohei Ohtani,José Berríos,0,0,0,07172016-0336-1033-000c-f08cd117d70a,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-07-30,717201,Pop Out,field_out,True,666160,621244,Mickey Moniak,José Berríos,0,0,0,e091ca86-008f-41e1-b30f-81cfe3badde6,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,116.0,104.0,110.0,96.0,103.0,99.0,92.0,104.0,99.0,0.315,0.204,0.29600000000000004,0.185,0.72,0.61,0.31,-0.38,94.3,93.8,82.6,0.255,0.216,0.245,0.254,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-07-30,717201,Lineout,field_out,True,543807,542881,George Springer,Tyler Anderson,0,0,0,d20f3ccd-bd26-402d-ba75-5ce7bb7367bf,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,0.055,0.374,0.002,0.33799999999999997,-1.25,-3.61,-0.33,0.08,90.1,88.5,72.9,0.36,,0.238,0.301,105.0,76.0,95.0,104.0,103.0,98.0,0.22399999999999998,0.001,0.006999999999999999,0.48,-4.72,-1.06,85.1,90.1,78.1,0.239,0.2,,,,,,,
35,2023-07-30,717201,Groundout,field_out,True,672386,542881,Alejandro Kirk,Tyler Anderson,1,0,0,4e0ad4c3-847e-4cf1-8e2b-f8b6c5677908,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,0.055,0.374,0.002,0.33799999999999997,-1.25,-3.61,-0.33,0.08,90.1,88.5,72.9,0.36,,0.238,0.301,105.0,76.0,95.0,104.0,103.0,98.0,0.22399999999999998,0.001,0.006999999999999999,0.48,-4.72,-1.06,85.1,90.1,78.1,0.239,0.2,,,,,,,
36,2023-07-30,717201,Groundout,field_out,True,643376,542881,Danny Jansen,Tyler Anderson,0,0,0,a9c7a4a3-b813-4889-bc9e-29db3149e4d4,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,5.43,4.96,141.0,99.0,91.0,96.0,0.747,7.6,4.09,9.32,1.28,0.64,0.24600000000000002,0.401,0.182,0.289,0.406,80.0,92.0,101.0,106.0,105.0,84.0,83.0,81.0,96.0,89.0,92.0,93.0,81.0,0.055,0.374,0.002,0.33799999999999997,-1.25,-3.61,-0.33,0.08,90.1,88.5,72.9,0.36,,0.238,0.301,105.0,76.0,95.0,104.0,103.0,98.0,0.22399999999999998,0.001,0.006999999999999999,0.48,-4.72,-1.06,85.1,90.1,78.1,0.239,0.2,,,,,,,
