,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,CH_ba,ST_ba,CU_ba,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
11,2023-04-11,718616,Double,double,False,624503,458681,Nick Gordon,Lance Lynn,1,0,0,4ac6e95f-43b4-46a0-a23c-0972a2c3d3b3,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,0.07400000000000001,0.07,-0.4,1.21,-3.65,-2.24,-1.23,92.4,91.4,83.0,80.8,0.255,0.302,,0.208,0.239,104.0,105.0,99.0,0.23,-0.35,88.7,0.273,0.286,,,,,,,
12,2023-04-11,718616,Strikeout,strikeout,True,571657,458681,Kyle Farmer,Lance Lynn,0,0,0,6acc4524-9644-40fc-ad5d-90fdc4670cee,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,0.07400000000000001,0.07,-0.4,1.21,-3.65,-2.24,-1.23,92.4,91.4,83.0,80.8,0.255,0.302,,0.208,0.239,104.0,105.0,99.0,0.23,-0.35,88.7,0.273,0.286,,,,,,,
13,2023-04-11,718616,Strikeout,strikeout,True,663853,641154,Romy Gonzalez,Pablo López,0,0,0,d8d8de0f-0273-4d10-b4f3-b0974968cdcc,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,
14,2023-04-11,718616,Groundout,field_out,True,462101,641154,Elvis Andrus,Pablo López,0,0,0,34dfa0cd-98c0-45f7-8e6b-2d251f4654d2,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,
15,2023-04-11,718616,Flyout,field_out,True,643217,641154,Andrew Benintendi,Pablo López,0,0,0,18bd51b1-c8a2-455a-ab08-a3ece7660292,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,
16,2023-04-11,718616,Strikeout,strikeout,True,670242,458681,Matt Wallner,Lance Lynn,0,0,0,b4127808-2017-4079-b531-320c6fec09de,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,0.07400000000000001,0.07,-0.4,1.21,-3.65,-2.24,-1.23,92.4,91.4,83.0,80.8,0.255,0.302,,0.208,0.239,104.0,105.0,99.0,0.23,-0.35,88.7,0.273,0.286,,,,,,,
17,2023-04-11,718616,Flyout,field_out,True,543877,458681,Christian Vázquez,Lance Lynn,0,0,0,8dc2baa5-ab16-45e4-93a7-7a905f1da407,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,0.07400000000000001,0.07,-0.4,1.21,-3.65,-2.24,-1.23,92.4,91.4,83.0,80.8,0.255,0.302,,0.208,0.239,104.0,105.0,99.0,0.23,-0.35,88.7,0.273,0.286,,,,,,,
18,2023-04-11,718616,Home Run,home_run,False,572191,458681,Michael A. Taylor,Lance Lynn,0,0,0,bb40c8fa-ce8e-42c8-964c-6d3383afce64,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,0.07400000000000001,0.07,-0.4,1.21,-3.65,-2.24,-1.23,92.4,91.4,83.0,80.8,0.255,0.302,,0.208,0.239,104.0,105.0,99.0,0.23,-0.35,88.7,0.273,0.286,,,,,,,
19,2023-04-11,718616,Single,single,False,456781,458681,Donovan Solano,Lance Lynn,0,0,0,2cc8bd94-570b-46f9-aeaa-2877b4337129,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,0.07400000000000001,0.07,-0.4,1.21,-3.65,-2.24,-1.23,92.4,91.4,83.0,80.8,0.255,0.302,,0.208,0.239,104.0,105.0,99.0,0.23,-0.35,88.7,0.273,0.286,,,,,,,
20,2023-04-11,718616,Strikeout,strikeout,True,621439,458681,Byron Buxton,Lance Lynn,0,0,0,cc1f89bc-8df1-4712-8e83-850b91053bb1,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,0.07400000000000001,0.07,-0.4,1.21,-3.65,-2.24,-1.23,92.4,91.4,83.0,80.8,0.255,0.302,,0.208,0.239,104.0,105.0,99.0,0.23,-0.35,88.7,0.273,0.286,,,,,,,
21,2023-04-11,718616,Groundout,field_out,True,673357,641154,Luis Robert Jr.,Pablo López,0,0,0,e1666063-95ae-4189-b8ad-2ca9d9b18d3b,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,
22,2023-04-11,718616,Lineout,field_out,True,657757,641154,Gavin Sheets,Pablo López,0,0,0,78ed0fe8-66ef-4771-80b5-6c00fb8f1759,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,
23,2023-04-11,718616,Strikeout,strikeout,True,683734,641154,Andrew Vaughn,Pablo López,0,0,0,5afd220c-a8af-48db-a1a8-b8ff7b0e263b,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,
24,2023-04-11,718616,Strikeout,strikeout,True,663616,458681,Trevor Larnach,Lance Lynn,0,0,0,6ef256ab-b1be-4366-a0d2-d21fa994e658,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,0.07400000000000001,0.07,-0.4,1.21,-3.65,-2.24,-1.23,92.4,91.4,83.0,80.8,0.255,0.302,,0.208,0.239,104.0,105.0,99.0,0.23,-0.35,88.7,0.273,0.286,,,,,,,
25,2023-04-11,718616,Groundout,field_out,True,669304,458681,Jose Miranda,Lance Lynn,0,0,0,480f30b5-5d80-4498-9004-deb47a48bb1b,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,0.07400000000000001,0.07,-0.4,1.21,-3.65,-2.24,-1.23,92.4,91.4,83.0,80.8,0.255,0.302,,0.208,0.239,104.0,105.0,99.0,0.23,-0.35,88.7,0.273,0.286,,,,,,,
26,2023-04-11,718616,Single,single,False,624503,458681,Nick Gordon,Lance Lynn,0,0,0,1e493531-eb59-4198-a67a-4c29ce2c1413,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,0.07400000000000001,0.07,-0.4,1.21,-3.65,-2.24,-1.23,92.4,91.4,83.0,80.8,0.255,0.302,,0.208,0.239,104.0,105.0,99.0,0.23,-0.35,88.7,0.273,0.286,,,,,,,
27,2023-04-11,718616,Strikeout,strikeout,True,571657,458681,Kyle Farmer,Lance Lynn,0,0,0,c2944cc1-2602-4b72-9c4a-1633b703b6a2,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,0.07400000000000001,0.07,-0.4,1.21,-3.65,-2.24,-1.23,92.4,91.4,83.0,80.8,0.255,0.302,,0.208,0.239,104.0,105.0,99.0,0.23,-0.35,88.7,0.273,0.286,,,,,,,
28,2023-04-11,718616,Flyout,field_out,True,518735,641154,Yasmani Grandal,Pablo López,0,0,0,041843ae-b906-449b-a277-ff63a640ba5e,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,
29,2023-04-11,718616,Strikeout,strikeout,True,669394,641154,Jake Burger,Pablo López,0,0,0,0e088813-9e9e-447d-8d16-11701bb434b2,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,
30,2023-04-11,718616,Strikeout,strikeout,True,693049,641154,Oscar Colás,Pablo López,0,0,0,f60bd1d3-3f16-46e0-a02c-4bbc0516adbe,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,
31,2023-04-11,718616,Lineout,field_out,True,670242,458681,Matt Wallner,Lance Lynn,1,0,0,35c6a061-6ade-4eed-9cee-84d779b4bc5d,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,0.07400000000000001,0.07,-0.4,1.21,-3.65,-2.24,-1.23,92.4,91.4,83.0,80.8,0.255,0.302,,0.208,0.239,104.0,105.0,99.0,0.23,-0.35,88.7,0.273,0.286,,,,,,,
32,2023-04-11,718616,Strikeout,strikeout,True,543877,458681,Christian Vázquez,Lance Lynn,0,0,0,6217aac9-5dec-4e23-9502-d41f52ca03e0,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,0.07400000000000001,0.07,-0.4,1.21,-3.65,-2.24,-1.23,92.4,91.4,83.0,80.8,0.255,0.302,,0.208,0.239,104.0,105.0,99.0,0.23,-0.35,88.7,0.273,0.286,,,,,,,
33,2023-04-11,718616,Strikeout,strikeout,True,572191,458681,Michael A. Taylor,Lance Lynn,0,0,0,7a5e1db0-9e05-4ca7-afba-fe21de6b5fdc,458681.0,lancelynn,Lynn,Right,Lance Lynn,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.24100000000000002,0.419,0.17,0.32,0.40299999999999997,84.9,56.0,95.0,90.0,109.0,97.0,106.0,92.0,105.0,104.0,93.0,95.0,87.0,97.0,98.0,106.0,0.126,0.43700000000000006,0.063,0.07400000000000001,0.07,-0.4,1.21,-3.65,-2.24,-1.23,92.4,91.4,83.0,80.8,0.255,0.302,,0.208,0.239,104.0,105.0,99.0,0.23,-0.35,88.7,0.273,0.286,,,,,,,
34,2023-04-11,718616,Lineout,field_out,True,663853,641154,Romy Gonzalez,Pablo López,0,0,0,3c5d5205-824e-4d9a-9e21-0bea05e8ce77,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,
35,2023-04-11,718616,Strikeout,strikeout,True,462101,641154,Elvis Andrus,Pablo López,0,0,0,9dcc261d-4693-4694-aea7-e2e603bf317f,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,0.106,0.345,0.214,0.125,0.21100000000000002,0.1,2.08,1.34,0.25,-0.17,94.9,94.5,84.4,82.5,0.268,0.257,0.173,0.202,0.278,,,,,,,,,,,,,,,
