,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,CH_ba,FC_ba,CU_ba,SL_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-07-23,717289,Groundout,field_out,True,672695,596133,Geraldo Perdomo,Luke Weaver,1,0,0,da4a7b97-9d22-45a1-86a4-0b5f09b05774,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-23,717289,Walk,walk,False,606466,596133,Ketel Marte,Luke Weaver,0,0,0,70963899-6359-435a-9cde-b7028f4061f3,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-23,717289,Single,single,False,682998,596133,Corbin Carroll,Luke Weaver,0,0,1,d4bd76d1-6f4e-493d-827b-4149115e8371,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-23,717289,Flyout,field_out,True,572233,596133,Christian Walker,Luke Weaver,0,0,1,e34721ce-a653-408d-b066-4d422f5fdd75,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,,,,,,,,,,,
4,2023-07-23,717289,Flyout,field_out,True,666971,596133,Lourdes Gurriel Jr.,Luke Weaver,0,0,0,b9f60e87-e609-45f3-957d-601cff8540f3,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,,,,,,,,,,,
5,2023-07-23,717289,Home Run,home_run,False,682829,614179,Elly De La Cruz,José Ruiz,0,0,0,2425ecea-de66-4c82-81eb-f056a14933ad,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,5.89,5.44,44.1,96.0,102.0,95.0,0.732,7.92,4.26,10.56,2.03,1.08,0.248,0.376,0.156,0.298,0.385,89.6,81.0,100.0,95.0,105.0,89.0,87.0,,,,,,,0.315,,,,0.131,-0.74,,,,-1.19,96.5,,,,0.236,0.25,,0.328,,,118.0,102.0,104.0,86.0,97.0,93.0,0.204,0.35,-0.57,-2.22,96.2,85.7,0.353,,,,,,,,,,
6,2023-07-23,717289,Single,single,False,670770,614179,TJ Friedl,José Ruiz,0,0,0,f9067ea9-bd77-4d07-a1d6-846cae7bc36d,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,5.89,5.44,44.1,96.0,102.0,95.0,0.732,7.92,4.26,10.56,2.03,1.08,0.248,0.376,0.156,0.298,0.385,89.6,81.0,100.0,95.0,105.0,89.0,87.0,,,,,,,0.315,,,,0.131,-0.74,,,,-1.19,96.5,,,,0.236,0.25,,0.328,,,118.0,102.0,104.0,86.0,97.0,93.0,0.204,0.35,-0.57,-2.22,96.2,85.7,0.353,,,,,,,,,,
7,2023-07-23,717289,Strikeout Double Play,strikeout_double_play,True,680574,614179,Matt McLain,José Ruiz,0,0,1,da2e2abe-ef3b-4cbc-9779-b8586fc75ebb,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,5.89,5.44,44.1,96.0,102.0,95.0,0.732,7.92,4.26,10.56,2.03,1.08,0.248,0.376,0.156,0.298,0.385,89.6,81.0,100.0,95.0,105.0,89.0,87.0,,,,,,,0.315,,,,0.131,-0.74,,,,-1.19,96.5,,,,0.236,0.25,,0.328,,,118.0,102.0,104.0,86.0,97.0,93.0,0.204,0.35,-0.57,-2.22,96.2,85.7,0.353,,,,,,,,,,
8,2023-07-23,717289,Groundout,field_out,True,668715,614179,Spencer Steer,José Ruiz,0,0,0,95f9e5f4-96af-491e-959e-b0f11184ad16,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,5.89,5.44,44.1,96.0,102.0,95.0,0.732,7.92,4.26,10.56,2.03,1.08,0.248,0.376,0.156,0.298,0.385,89.6,81.0,100.0,95.0,105.0,89.0,87.0,,,,,,,0.315,,,,0.131,-0.74,,,,-1.19,96.5,,,,0.236,0.25,,0.328,,,118.0,102.0,104.0,86.0,97.0,93.0,0.204,0.35,-0.57,-2.22,96.2,85.7,0.353,,,,,,,,,,
9,2023-07-23,717289,Groundout,field_out,True,446334,596133,Evan Longoria,Luke Weaver,1,0,0,2d275784-8c55-4345-ba55-bb793cef3399,596133.0,lukeweaver,Weaver,Right,Luke Weaver,6.4,5.55,123.2,102.0,95.0,100.0,0.805,7.93,2.91,11.28,2.11,0.91,0.261,0.395,0.134,0.37799999999999995,0.433,86.1,83.0,103.0,100.0,88.0,102.0,96.0,112.0,101.0,104.0,99.0,103.0,102.0,0.435,0.11,0.13699999999999998,0.11800000000000001,0.2,-1.47,0.87,-2.22,-1.56,-2.01,94.0,90.3,85.8,81.7,0.311,0.316,0.218,0.255,0.385,0.235,,,,,,,,,,,,,,,,,,,,,,,
