,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,ST_ba,SI_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,SL_ba,CH_ba
0,2023-04-25,718436,Strikeout,strikeout,True,643289,656876,Mauricio Dubón,Drew Rasmussen,0,0,0,752f2ca9-b331-4ec5-b506-fc4eff2b24d2,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
1,2023-04-25,718436,Walk,walk,False,665161,656876,Jeremy Peña,Drew Rasmussen,1,0,0,a2e5aa94-a280-4dff-a6ef-19113b39591a,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
2,2023-04-25,718436,Single,single,False,663656,656876,Kyle Tucker,Drew Rasmussen,0,0,1,6276f030-3159-4814-b3c7-3671640ee1eb,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
3,2023-04-25,718436,Walk,walk,False,608324,656876,Alex Bregman,Drew Rasmussen,1,0,1,8f788fae-6e4d-4877-bd3b-f156a92e5329,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
4,2023-04-25,718436,Forceout,force_out,True,547989,656876,José Abreu,Drew Rasmussen,1,0,1,33e39cc0-462a-470e-8a0e-97d087645197,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
5,2023-04-25,718436,Pop Out,field_out,True,667452,656876,Corey Julks,Drew Rasmussen,1,0,0,b5431311-c9f7-4047-8c33-be52808e9626,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
6,2023-04-25,718436,Strikeout,strikeout,True,650490,677651,Yandy Díaz,Luis Garcia,0,0,0,4359f565-84c8-46bc-bab8-2babb406f2c4,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,99.0,94.0,99.0,79.0,94.0,89.0,,,,87.0,103.0,111.0,107.0,105.0,98.0,,0.312,0.42700000000000005,0.126,0.076,-2.31,1.28,,1.15,-0.26,92.7,85.4,,78.4,76.2,0.407,0.192,,,0.25,84.4,53.0,106.0,89.0,0.059000000000000004,-1.19,0.1,0.222
7,2023-04-25,718436,Lineout,field_out,True,677551,677651,Wander Franco,Luis Garcia,1,0,0,6e941bbc-6176-44ab-a101-8e01b5e0748e,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,99.0,94.0,99.0,79.0,94.0,89.0,,,,87.0,103.0,111.0,107.0,105.0,98.0,,0.312,0.42700000000000005,0.126,0.076,-2.31,1.28,,1.15,-0.26,92.7,85.4,,78.4,76.2,0.407,0.192,,,0.25,84.4,53.0,106.0,89.0,0.059000000000000004,-1.19,0.1,0.222
8,2023-04-25,718436,Single,single,False,668227,677651,Randy Arozarena,Luis Garcia,0,0,0,bcdf270a-fb9d-487f-87df-e89048a028e7,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,99.0,94.0,99.0,79.0,94.0,89.0,,,,87.0,103.0,111.0,107.0,105.0,98.0,,0.312,0.42700000000000005,0.126,0.076,-2.31,1.28,,1.15,-0.26,92.7,85.4,,78.4,76.2,0.407,0.192,,,0.25,84.4,53.0,106.0,89.0,0.059000000000000004,-1.19,0.1,0.222
9,2023-04-25,718436,Strikeout,strikeout,True,666139,677651,Josh Lowe,Luis Garcia,0,0,0,fde6b412-5f2f-443b-b971-53057f0b8fcb,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,99.0,94.0,99.0,79.0,94.0,89.0,,,,87.0,103.0,111.0,107.0,105.0,98.0,,0.312,0.42700000000000005,0.126,0.076,-2.31,1.28,,1.15,-0.26,92.7,85.4,,78.4,76.2,0.407,0.192,,,0.25,84.4,53.0,106.0,89.0,0.059000000000000004,-1.19,0.1,0.222
10,2023-04-25,718436,Strikeout,strikeout,True,676694,656876,Jake Meyers,Drew Rasmussen,0,0,0,0cd634ce-e7a8-4b9f-9001-04abec1beb59,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
11,2023-04-25,718436,Strikeout,strikeout,True,682073,656876,David Hensley,Drew Rasmussen,0,0,0,c4fc4215-0501-4dfc-8a89-30dbcc0b0aa9,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
12,2023-04-25,718436,Groundout,field_out,True,455117,656876,Martín Maldonado,Drew Rasmussen,0,0,0,c7613e76-288e-4956-a080-09f8053ad32b,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
13,2023-04-25,718436,Pop Out,field_out,True,670623,677651,Isaac Paredes,Luis Garcia,1,1,0,4fe4090f-251d-4512-8a96-f507930a914d,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,99.0,94.0,99.0,79.0,94.0,89.0,,,,87.0,103.0,111.0,107.0,105.0,98.0,,0.312,0.42700000000000005,0.126,0.076,-2.31,1.28,,1.15,-0.26,92.7,85.4,,78.4,76.2,0.407,0.192,,,0.25,84.4,53.0,106.0,89.0,0.059000000000000004,-1.19,0.1,0.222
14,2023-04-25,718436,Strikeout,strikeout,True,670042,677651,Luke Raley,Luis Garcia,0,0,0,a831e3c9-a54f-4c4c-826d-2118816748af,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,99.0,94.0,99.0,79.0,94.0,89.0,,,,87.0,103.0,111.0,107.0,105.0,98.0,,0.312,0.42700000000000005,0.126,0.076,-2.31,1.28,,1.15,-0.26,92.7,85.4,,78.4,76.2,0.407,0.192,,,0.25,84.4,53.0,106.0,89.0,0.059000000000000004,-1.19,0.1,0.222
15,2023-04-25,718436,Single,single,False,670764,677651,Taylor Walls,Luis Garcia,1,0,0,9941a341-e92a-4a21-86cb-ff73fa75b331,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,99.0,94.0,99.0,79.0,94.0,89.0,,,,87.0,103.0,111.0,107.0,105.0,98.0,,0.312,0.42700000000000005,0.126,0.076,-2.31,1.28,,1.15,-0.26,92.7,85.4,,78.4,76.2,0.407,0.192,,,0.25,84.4,53.0,106.0,89.0,0.059000000000000004,-1.19,0.1,0.222
16,2023-04-25,718436,Strikeout,strikeout,True,642336,677651,Francisco Mejía,Luis Garcia,0,0,0,035cbaa2-9ea5-48ff-982c-8c1433be1532,677651.0,luisgarcia,"Garcia, L",Right,Luis Garcia,4.0,4.01,27.0,101.0,92.0,97.0,0.7070000000000001,10.33,3.33,8.33,1.0,0.59,0.205,0.384,0.247,0.342,0.387,99.0,94.0,99.0,79.0,94.0,89.0,,,,87.0,103.0,111.0,107.0,105.0,98.0,,0.312,0.42700000000000005,0.126,0.076,-2.31,1.28,,1.15,-0.26,92.7,85.4,,78.4,76.2,0.407,0.192,,,0.25,84.4,53.0,106.0,89.0,0.059000000000000004,-1.19,0.1,0.222
