,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,vFA,vFC,vFS,vSI,vSL,SL_ba,SI_ba,FC_ba,FF_ba,FS_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,ST_ba,CH_ba
0,2023-09-14,716597,Single,single,False,664314,656557,Estevan Florial,Tanner Houck,0,0,0,c12a0f45-c63f-40aa-a2e8-7aa2176dcdd5,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,
1,2023-09-14,716597,Flyout,field_out,True,592450,656557,Aaron Judge,Tanner Houck,1,1,0,a1c194ef-22af-41eb-b72c-0f1ea61711d6,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,
2,2023-09-14,716597,Flyout,field_out,True,650402,656557,Gleyber Torres,Tanner Houck,1,0,0,ae66b438-51b6-4f01-9b4c-1dc03a858450,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,
3,2023-09-14,716597,Lineout,field_out,True,669224,656557,Austin Wells,Tanner Houck,1,0,0,1fb37bff-1727-4e84-b09f-cc19abaec923,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,
4,2023-09-14,716597,Strikeout,strikeout,True,678882,650633,Ceddanne Rafaela,Michael King,0,0,0,518ab8a6-6d69-4563-b172-fe24be55e5fa,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,,,,,,,0.335,0.22699999999999998,,,0.293,1.4,,,1.26,-0.8,94.7,,,94.0,81.8,,0.273,,0.2,,87.2,71.0,105.0,97.0,0.145,3.43,0.264,0.104
5,2023-09-14,716597,Single,single,False,646240,650633,Rafael Devers,Michael King,0,0,0,9b849a32-03e5-46f4-a754-75133c711a13,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,,,,,,,0.335,0.22699999999999998,,,0.293,1.4,,,1.26,-0.8,94.7,,,94.0,81.8,,0.273,,0.2,,87.2,71.0,105.0,97.0,0.145,3.43,0.264,0.104
6,2023-09-14,716597,Single,single,False,457759,650633,Justin Turner,Michael King,0,0,1,1e9527a9-91d4-4933-9b95-ecb3352d03ab,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,,,,,,,0.335,0.22699999999999998,,,0.293,1.4,,,1.26,-0.8,94.7,,,94.0,81.8,,0.273,,0.2,,87.2,71.0,105.0,97.0,0.145,3.43,0.264,0.104
7,2023-09-14,716597,Strikeout,strikeout,True,671213,650633,Triston Casas,Michael King,0,0,0,bf68c9ab-f858-4a21-bdc1-8653995d5752,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,,,,,,,0.335,0.22699999999999998,,,0.293,1.4,,,1.26,-0.8,94.7,,,94.0,81.8,,0.273,,0.2,,87.2,71.0,105.0,97.0,0.145,3.43,0.264,0.104
8,2023-09-14,716597,Single,single,False,677800,650633,Wilyer Abreu,Michael King,1,0,1,46b991a7-b361-44eb-8b94-76b6844bd3b0,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,,,,,,,0.335,0.22699999999999998,,,0.293,1.4,,,1.26,-0.8,94.7,,,94.0,81.8,,0.273,,0.2,,87.2,71.0,105.0,97.0,0.145,3.43,0.264,0.104
9,2023-09-14,716597,Flyout,field_out,True,594807,650633,Adam Duvall,Michael King,1,0,0,b1085115-7af8-4e2f-bf6a-7a4a5bb3c13c,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,,,,,,,0.335,0.22699999999999998,,,0.293,1.4,,,1.26,-0.8,94.7,,,94.0,81.8,,0.273,,0.2,,87.2,71.0,105.0,97.0,0.145,3.43,0.264,0.104
