,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCU,FF_ba,FC_ba,CU_ba,CH_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SL%,KC%,wSL/C,wKC/C,vSL,vKC,SL_ba,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-07-16,717391,Strikeout,strikeout,True,518735,663465,Yasmani Grandal,Kolby Allard,0,0,0,9df302bc-7104-4b6c-8ee5-68cad60b71c8,663465.0,kolbyallard,Allard,Left,Kolby Allard,6.57,5.44,12.1,102.0,74.0,94.0,0.773,9.49,2.92,11.68,1.46,0.71,0.205,0.385,0.128,0.385,0.43700000000000006,82.6,73.0,94.0,73.0,68.0,98.0,93.0,64.0,99.0,88.0,101.0,115.0,116.0,0.452,0.221,0.23600000000000002,0.09,-0.95,-0.75,1.71,-5.89,90.5,82.9,72.6,0.286,0.4,0.222,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-07-16,717391,Walk,walk,False,462101,663465,Elvis Andrus,Kolby Allard,0,0,0,30c94921-53eb-4dd6-b084-dae7be610db5,663465.0,kolbyallard,Allard,Left,Kolby Allard,6.57,5.44,12.1,102.0,74.0,94.0,0.773,9.49,2.92,11.68,1.46,0.71,0.205,0.385,0.128,0.385,0.43700000000000006,82.6,73.0,94.0,73.0,68.0,98.0,93.0,64.0,99.0,88.0,101.0,115.0,116.0,0.452,0.221,0.23600000000000002,0.09,-0.95,-0.75,1.71,-5.89,90.5,82.9,72.6,0.286,0.4,0.222,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-07-16,717391,Flyout,field_out,True,664874,663465,Seby Zavala,Kolby Allard,1,0,0,cd8a5a35-6ab3-4fe0-833f-a54b9460fdd4,663465.0,kolbyallard,Allard,Left,Kolby Allard,6.57,5.44,12.1,102.0,74.0,94.0,0.773,9.49,2.92,11.68,1.46,0.71,0.205,0.385,0.128,0.385,0.43700000000000006,82.6,73.0,94.0,73.0,68.0,98.0,93.0,64.0,99.0,88.0,101.0,115.0,116.0,0.452,0.221,0.23600000000000002,0.09,-0.95,-0.75,1.71,-5.89,90.5,82.9,72.6,0.286,0.4,0.222,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-07-16,717391,Single,single,False,643217,663465,Andrew Benintendi,Kolby Allard,0,0,1,9dc6e4eb-f310-4652-9e06-0a66d510a168,663465.0,kolbyallard,Allard,Left,Kolby Allard,6.57,5.44,12.1,102.0,74.0,94.0,0.773,9.49,2.92,11.68,1.46,0.71,0.205,0.385,0.128,0.385,0.43700000000000006,82.6,73.0,94.0,73.0,68.0,98.0,93.0,64.0,99.0,88.0,101.0,115.0,116.0,0.452,0.221,0.23600000000000002,0.09,-0.95,-0.75,1.71,-5.89,90.5,82.9,72.6,0.286,0.4,0.222,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-07-16,717391,Single,single,False,641313,663465,Tim Anderson,Kolby Allard,0,0,1,0508661e-39be-487a-ab95-b947cc24ff40,663465.0,kolbyallard,Allard,Left,Kolby Allard,6.57,5.44,12.1,102.0,74.0,94.0,0.773,9.49,2.92,11.68,1.46,0.71,0.205,0.385,0.128,0.385,0.43700000000000006,82.6,73.0,94.0,73.0,68.0,98.0,93.0,64.0,99.0,88.0,101.0,115.0,116.0,0.452,0.221,0.23600000000000002,0.09,-0.95,-0.75,1.71,-5.89,90.5,82.9,72.6,0.286,0.4,0.222,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-07-16,717391,Single,single,False,673357,663465,Luis Robert Jr.,Kolby Allard,0,0,1,e8813ae5-2cb4-4e48-9b81-aa85decd4c4a,663465.0,kolbyallard,Allard,Left,Kolby Allard,6.57,5.44,12.1,102.0,74.0,94.0,0.773,9.49,2.92,11.68,1.46,0.71,0.205,0.385,0.128,0.385,0.43700000000000006,82.6,73.0,94.0,73.0,68.0,98.0,93.0,64.0,99.0,88.0,101.0,115.0,116.0,0.452,0.221,0.23600000000000002,0.09,-0.95,-0.75,1.71,-5.89,90.5,82.9,72.6,0.286,0.4,0.222,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-07-16,717391,Lineout,field_out,True,657757,543521,Gavin Sheets,Collin McHugh,0,0,0,859dc665-5326-4956-ac8a-7bc83e5c5dd1,543521.0,collinmchugh,McHugh,Right,Collin McHugh,4.3,5.23,58.2,100.0,111.0,100.0,0.767,7.21,3.38,10.74,0.77,1.43,0.18600000000000003,0.44799999999999995,0.134,0.284,0.391,84.8,57.0,50.0,54.0,85.0,109.0,100.0,82.0,105.0,97.0,100.0,98.0,94.0,0.039,0.45799999999999996,0.019,0.004,-0.36,0.19,-1.46,-3.01,91.3,89.0,73.7,0.375,0.33,0.25,,126.0,100.0,107.0,,,,0.479,0.001,-0.72,-3.87,79.9,63.2,,0.262,,,,,,,,,,,,,,
17,2023-07-16,717391,Groundout,field_out,True,518595,656302,Travis d'Arnaud,Dylan Cease,0,0,0,80dcc453-72fa-4064-9ad5-77e5312e7877,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,0.43200000000000005,,,0.03,-0.15,,,1.0,95.6,,,0.273,,0.298,0.111,120.0,101.0,108.0,83.0,94.0,99.0,0.386,0.152,0.4,-1.83,86.3,80.2,0.216,,,,,,,,,,,,,,,
18,2023-07-16,717391,Strikeout,strikeout,True,542303,656302,Marcell Ozuna,Dylan Cease,0,0,0,a2c3db44-fc86-4881-ac59-bbe555cb4458,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,0.43200000000000005,,,0.03,-0.15,,,1.0,95.6,,,0.273,,0.298,0.111,120.0,101.0,108.0,83.0,94.0,99.0,0.386,0.152,0.4,-1.83,86.3,80.2,0.216,,,,,,,,,,,,,,,
19,2023-07-16,717391,Single,single,False,671739,656302,Michael Harris II,Dylan Cease,0,0,0,6bf38c67-0ac8-454c-bf1f-725c9d015f92,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,0.43200000000000005,,,0.03,-0.15,,,1.0,95.6,,,0.273,,0.298,0.111,120.0,101.0,108.0,83.0,94.0,99.0,0.386,0.152,0.4,-1.83,86.3,80.2,0.216,,,,,,,,,,,,,,,
20,2023-07-16,717391,Groundout,field_out,True,606115,656302,Orlando Arcia,Dylan Cease,0,0,0,3b2bb2a3-515f-4782-bdbf-f295b9cbb718,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,0.43200000000000005,,,0.03,-0.15,,,1.0,95.6,,,0.273,,0.298,0.111,120.0,101.0,108.0,83.0,94.0,99.0,0.386,0.152,0.4,-1.83,86.3,80.2,0.216,,,,,,,,,,,,,,,
21,2023-07-16,717391,Strikeout,strikeout,True,683734,543521,Andrew Vaughn,Collin McHugh,0,0,0,ae303802-9879-452e-b957-d01ddbc6a877,543521.0,collinmchugh,McHugh,Right,Collin McHugh,4.3,5.23,58.2,100.0,111.0,100.0,0.767,7.21,3.38,10.74,0.77,1.43,0.18600000000000003,0.44799999999999995,0.134,0.284,0.391,84.8,57.0,50.0,54.0,85.0,109.0,100.0,82.0,105.0,97.0,100.0,98.0,94.0,0.039,0.45799999999999996,0.019,0.004,-0.36,0.19,-1.46,-3.01,91.3,89.0,73.7,0.375,0.33,0.25,,126.0,100.0,107.0,,,,0.479,0.001,-0.72,-3.87,79.9,63.2,,0.262,,,,,,,,,,,,,,
22,2023-07-16,717391,Groundout,field_out,True,669394,543521,Jake Burger,Collin McHugh,1,0,0,d9f3efc5-4b41-4585-88cb-b8624db8e57b,543521.0,collinmchugh,McHugh,Right,Collin McHugh,4.3,5.23,58.2,100.0,111.0,100.0,0.767,7.21,3.38,10.74,0.77,1.43,0.18600000000000003,0.44799999999999995,0.134,0.284,0.391,84.8,57.0,50.0,54.0,85.0,109.0,100.0,82.0,105.0,97.0,100.0,98.0,94.0,0.039,0.45799999999999996,0.019,0.004,-0.36,0.19,-1.46,-3.01,91.3,89.0,73.7,0.375,0.33,0.25,,126.0,100.0,107.0,,,,0.479,0.001,-0.72,-3.87,79.9,63.2,,0.262,,,,,,,,,,,,,,
23,2023-07-16,717391,Strikeout,strikeout,True,518735,543521,Yasmani Grandal,Collin McHugh,0,0,0,7159f513-4880-441d-8c0a-3b376833f2de,543521.0,collinmchugh,McHugh,Right,Collin McHugh,4.3,5.23,58.2,100.0,111.0,100.0,0.767,7.21,3.38,10.74,0.77,1.43,0.18600000000000003,0.44799999999999995,0.134,0.284,0.391,84.8,57.0,50.0,54.0,85.0,109.0,100.0,82.0,105.0,97.0,100.0,98.0,94.0,0.039,0.45799999999999996,0.019,0.004,-0.36,0.19,-1.46,-3.01,91.3,89.0,73.7,0.375,0.33,0.25,,126.0,100.0,107.0,,,,0.479,0.001,-0.72,-3.87,79.9,63.2,,0.262,,,,,,,,,,,,,,
24,2023-07-16,717391,Flyout,field_out,True,656541,656302,Sam Hilliard,Dylan Cease,0,0,0,03f4dbe7-386c-4132-b446-c494b0f089c7,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,0.43200000000000005,,,0.03,-0.15,,,1.0,95.6,,,0.273,,0.298,0.111,120.0,101.0,108.0,83.0,94.0,99.0,0.386,0.152,0.4,-1.83,86.3,80.2,0.216,,,,,,,,,,,,,,,
25,2023-07-16,717391,Walk,walk,False,660670,656302,Ronald Acuña Jr.,Dylan Cease,0,0,0,6a6dcddb-ae19-4a26-910f-4639d7e6c328,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,0.43200000000000005,,,0.03,-0.15,,,1.0,95.6,,,0.273,,0.298,0.111,120.0,101.0,108.0,83.0,94.0,99.0,0.386,0.152,0.4,-1.83,86.3,80.2,0.216,,,,,,,,,,,,,,,
26,2023-07-16,717391,Forceout,force_out,True,645277,656302,Ozzie Albies,Dylan Cease,1,0,1,9083650e-460b-4a15-9f81-f080cd070936,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,0.43200000000000005,,,0.03,-0.15,,,1.0,95.6,,,0.273,,0.298,0.111,120.0,101.0,108.0,83.0,94.0,99.0,0.386,0.152,0.4,-1.83,86.3,80.2,0.216,,,,,,,,,,,,,,,
27,2023-07-16,717391,Walk,walk,False,663586,656302,Austin Riley,Dylan Cease,1,0,1,9ed8d8ac-725c-4009-8b26-5944b7d588b0,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,0.43200000000000005,,,0.03,-0.15,,,1.0,95.6,,,0.273,,0.298,0.111,120.0,101.0,108.0,83.0,94.0,99.0,0.386,0.152,0.4,-1.83,86.3,80.2,0.216,,,,,,,,,,,,,,,
28,2023-07-16,717391,Single,single,False,621566,656302,Matt Olson,Dylan Cease,0,0,1,72eb925b-9435-47a6-a03e-be232fa484d6,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,0.43200000000000005,,,0.03,-0.15,,,1.0,95.6,,,0.273,,0.298,0.111,120.0,101.0,108.0,83.0,94.0,99.0,0.386,0.152,0.4,-1.83,86.3,80.2,0.216,,,,,,,,,,,,,,,
29,2023-07-16,717391,Strikeout,strikeout,True,518595,656302,Travis d'Arnaud,Dylan Cease,0,0,0,fbbd78dd-77ca-4137-8186-22331ccefd29,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,0.43200000000000005,,,0.03,-0.15,,,1.0,95.6,,,0.273,,0.298,0.111,120.0,101.0,108.0,83.0,94.0,99.0,0.386,0.152,0.4,-1.83,86.3,80.2,0.216,,,,,,,,,,,,,,,
30,2023-07-16,717391,Double,double,False,462101,543521,Elvis Andrus,Collin McHugh,0,0,0,489dcb87-c19f-41c9-a48a-fa88e3fac55e,543521.0,collinmchugh,McHugh,Right,Collin McHugh,4.3,5.23,58.2,100.0,111.0,100.0,0.767,7.21,3.38,10.74,0.77,1.43,0.18600000000000003,0.44799999999999995,0.134,0.284,0.391,84.8,57.0,50.0,54.0,85.0,109.0,100.0,82.0,105.0,97.0,100.0,98.0,94.0,0.039,0.45799999999999996,0.019,0.004,-0.36,0.19,-1.46,-3.01,91.3,89.0,73.7,0.375,0.33,0.25,,126.0,100.0,107.0,,,,0.479,0.001,-0.72,-3.87,79.9,63.2,,0.262,,,,,,,,,,,,,,
31,2023-07-16,717391,Sac Bunt,sac_bunt,True,664874,543521,Seby Zavala,Collin McHugh,0,0,1,92fae5e3-5f9d-45c5-b9c7-dab526a7b974,543521.0,collinmchugh,McHugh,Right,Collin McHugh,4.3,5.23,58.2,100.0,111.0,100.0,0.767,7.21,3.38,10.74,0.77,1.43,0.18600000000000003,0.44799999999999995,0.134,0.284,0.391,84.8,57.0,50.0,54.0,85.0,109.0,100.0,82.0,105.0,97.0,100.0,98.0,94.0,0.039,0.45799999999999996,0.019,0.004,-0.36,0.19,-1.46,-3.01,91.3,89.0,73.7,0.375,0.33,0.25,,126.0,100.0,107.0,,,,0.479,0.001,-0.72,-3.87,79.9,63.2,,0.262,,,,,,,,,,,,,,
32,2023-07-16,717391,Single,single,False,643217,543521,Andrew Benintendi,Collin McHugh,1,0,1,4b990ce3-3991-4b6f-916e-529d53d3a7a1,543521.0,collinmchugh,McHugh,Right,Collin McHugh,4.3,5.23,58.2,100.0,111.0,100.0,0.767,7.21,3.38,10.74,0.77,1.43,0.18600000000000003,0.44799999999999995,0.134,0.284,0.391,84.8,57.0,50.0,54.0,85.0,109.0,100.0,82.0,105.0,97.0,100.0,98.0,94.0,0.039,0.45799999999999996,0.019,0.004,-0.36,0.19,-1.46,-3.01,91.3,89.0,73.7,0.375,0.33,0.25,,126.0,100.0,107.0,,,,0.479,0.001,-0.72,-3.87,79.9,63.2,,0.262,,,,,,,,,,,,,,
33,2023-07-16,717391,Walk,walk,False,641313,543521,Tim Anderson,Collin McHugh,1,0,1,e6663698-a75d-4b7c-8a3a-59344e510091,543521.0,collinmchugh,McHugh,Right,Collin McHugh,4.3,5.23,58.2,100.0,111.0,100.0,0.767,7.21,3.38,10.74,0.77,1.43,0.18600000000000003,0.44799999999999995,0.134,0.284,0.391,84.8,57.0,50.0,54.0,85.0,109.0,100.0,82.0,105.0,97.0,100.0,98.0,94.0,0.039,0.45799999999999996,0.019,0.004,-0.36,0.19,-1.46,-3.01,91.3,89.0,73.7,0.375,0.33,0.25,,126.0,100.0,107.0,,,,0.479,0.001,-0.72,-3.87,79.9,63.2,,0.262,,,,,,,,,,,,,,
34,2023-07-16,717391,Single,single,False,673357,543521,Luis Robert Jr.,Collin McHugh,1,0,1,05a3521a-ea26-46ef-88c7-24a35b3359f2,543521.0,collinmchugh,McHugh,Right,Collin McHugh,4.3,5.23,58.2,100.0,111.0,100.0,0.767,7.21,3.38,10.74,0.77,1.43,0.18600000000000003,0.44799999999999995,0.134,0.284,0.391,84.8,57.0,50.0,54.0,85.0,109.0,100.0,82.0,105.0,97.0,100.0,98.0,94.0,0.039,0.45799999999999996,0.019,0.004,-0.36,0.19,-1.46,-3.01,91.3,89.0,73.7,0.375,0.33,0.25,,126.0,100.0,107.0,,,,0.479,0.001,-0.72,-3.87,79.9,63.2,,0.262,,,,,,,,,,,,,,
35,2023-07-16,717391,Single,single,False,657757,543521,Gavin Sheets,Collin McHugh,1,1,1,622f9fc2-7ed6-4ba1-9b3f-a6082e5a48e2,543521.0,collinmchugh,McHugh,Right,Collin McHugh,4.3,5.23,58.2,100.0,111.0,100.0,0.767,7.21,3.38,10.74,0.77,1.43,0.18600000000000003,0.44799999999999995,0.134,0.284,0.391,84.8,57.0,50.0,54.0,85.0,109.0,100.0,82.0,105.0,97.0,100.0,98.0,94.0,0.039,0.45799999999999996,0.019,0.004,-0.36,0.19,-1.46,-3.01,91.3,89.0,73.7,0.375,0.33,0.25,,126.0,100.0,107.0,,,,0.479,0.001,-0.72,-3.87,79.9,63.2,,0.262,,,,,,,,,,,,,,
36,2023-07-16,717391,Strikeout,strikeout,True,683734,621294,Andrew Vaughn,Ben Heller,0,0,0,e4046d9c-ce81-4290-ab4e-4ab46506cc49,621294.0,benheller,Heller,Right,Ben Heller,3.86,4.77,18.2,94.0,78.0,92.0,0.73,7.71,5.3,7.71,0.96,1.37,0.28300000000000003,0.226,0.094,0.377,0.41600000000000004,84.4,77.0,84.0,80.0,,,,73.0,154.0,182.0,67.0,94.0,91.0,0.006,0.294,,0.126,2.55,2.73,,-9.68,95.1,89.4,,0.0,0.214,,0.5,96.0,82.0,89.0,,,,0.132,,1.05,,78.4,,,0.0,78.0,101.0,96.0,0.442,1.17,94.9,0.296,,,,,,,
37,2023-07-16,717391,Flyout,field_out,True,669394,621294,Jake Burger,Ben Heller,0,0,0,76e3545c-aac2-4be7-b84b-e49fe07827c3,621294.0,benheller,Heller,Right,Ben Heller,3.86,4.77,18.2,94.0,78.0,92.0,0.73,7.71,5.3,7.71,0.96,1.37,0.28300000000000003,0.226,0.094,0.377,0.41600000000000004,84.4,77.0,84.0,80.0,,,,73.0,154.0,182.0,67.0,94.0,91.0,0.006,0.294,,0.126,2.55,2.73,,-9.68,95.1,89.4,,0.0,0.214,,0.5,96.0,82.0,89.0,,,,0.132,,1.05,,78.4,,,0.0,78.0,101.0,96.0,0.442,1.17,94.9,0.296,,,,,,,
