,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFS,vSI,vSL,vKC,SL_ba,CH_ba,FF_ba,SI_ba,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,FC%,wFC/C,vFC,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba
0,2023-05-07,718267,Groundout,field_out,True,592885,548389,Christian Yelich,Ross Stripling,1,0,0,c851649d-d11b-4dc1-b236-080ca12fd024,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,83.0,107.0,102.0,0.092,0.26,0.009000000000000001,0.292,0.099,0.248,-0.38,-0.82,-0.64,0.07,1.22,-2.35,92.5,85.6,90.3,87.2,75.9,0.274,0.305,0.275,0.325,0.2,,,,,,,,,,,,,,
1,2023-05-07,718267,Strikeout,strikeout,True,608385,548389,Jesse Winker,Ross Stripling,0,0,0,d2fb5a08-5e3c-4470-bb99-5c889d3ae1cb,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,83.0,107.0,102.0,0.092,0.26,0.009000000000000001,0.292,0.099,0.248,-0.38,-0.82,-0.64,0.07,1.22,-2.35,92.5,85.6,90.3,87.2,75.9,0.274,0.305,0.275,0.325,0.2,,,,,,,,,,,,,,
2,2023-05-07,718267,Groundout,field_out,True,642715,548389,Willy Adames,Ross Stripling,0,0,0,446dfbac-9c63-4505-9b2a-38e73bae72fe,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,83.0,107.0,102.0,0.092,0.26,0.009000000000000001,0.292,0.099,0.248,-0.38,-0.82,-0.64,0.07,1.22,-2.35,92.5,85.6,90.3,87.2,75.9,0.274,0.305,0.275,0.325,0.2,,,,,,,,,,,,,,
3,2023-05-07,718267,Single,single,False,664774,605288,LaMonte Wade Jr.,Adrian Houser,1,0,0,43285aed-4e4f-4b99-864e-4959e56a3f5a,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,,,,,,,0.47100000000000003,0.23800000000000002,,0.166,,0.04,0.29,,0.46,-0.89,,-2.07,93.4,,92.1,82.3,,0.258,0.294,0.227,0.296,0.269,67.0,100.0,95.0,0.085,-1.08,79.4,,,,,,,,
4,2023-05-07,718267,Forceout,force_out,True,642731,605288,Thairo Estrada,Adrian Houser,0,0,1,c0cbe752-ad47-42f5-b7ba-72b1138fb4b5,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,,,,,,,0.47100000000000003,0.23800000000000002,,0.166,,0.04,0.29,,0.46,-0.89,,-2.07,93.4,,92.1,82.3,,0.258,0.294,0.227,0.296,0.269,67.0,100.0,95.0,0.085,-1.08,79.4,,,,,,,,
5,2023-05-07,718267,Single,single,False,571745,605288,Mitch Haniger,Adrian Houser,0,0,1,970734b7-36fd-4fff-aa17-026069250615,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,,,,,,,0.47100000000000003,0.23800000000000002,,0.166,,0.04,0.29,,0.46,-0.89,,-2.07,93.4,,92.1,82.3,,0.258,0.294,0.227,0.296,0.269,67.0,100.0,95.0,0.085,-1.08,79.4,,,,,,,,
6,2023-05-07,718267,Grounded Into DP,grounded_into_double_play,True,592626,605288,Joc Pederson,Adrian Houser,0,0,1,356c0464-b6c8-42ef-8da9-858d13259ed7,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,,,,,,,0.47100000000000003,0.23800000000000002,,0.166,,0.04,0.29,,0.46,-0.89,,-2.07,93.4,,92.1,82.3,,0.258,0.294,0.227,0.296,0.269,67.0,100.0,95.0,0.085,-1.08,79.4,,,,,,,,
7,2023-05-07,718267,Walk,walk,False,642133,548389,Rowdy Tellez,Ross Stripling,1,0,0,dbb2cb7e-36d9-484b-b23a-c2281c751fcf,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,83.0,107.0,102.0,0.092,0.26,0.009000000000000001,0.292,0.099,0.248,-0.38,-0.82,-0.64,0.07,1.22,-2.35,92.5,85.6,90.3,87.2,75.9,0.274,0.305,0.275,0.325,0.2,,,,,,,,,,,,,,
8,2023-05-07,718267,Home Run,home_run,False,661388,548389,William Contreras,Ross Stripling,1,0,1,3f760a43-b22b-4c62-a930-30d3d0d29958,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,83.0,107.0,102.0,0.092,0.26,0.009000000000000001,0.292,0.099,0.248,-0.38,-0.82,-0.64,0.07,1.22,-2.35,92.5,85.6,90.3,87.2,75.9,0.274,0.305,0.275,0.325,0.2,,,,,,,,,,,,,,
9,2023-05-07,718267,Strikeout,strikeout,True,605119,548389,Brian Anderson,Ross Stripling,0,0,0,df8c0ece-8010-4e2c-a77c-e358791144e4,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,119.0,95.0,102.0,83.0,107.0,102.0,0.092,0.26,0.009000000000000001,0.292,0.099,0.248,-0.38,-0.82,-0.64,0.07,1.22,-2.35,92.5,85.6,90.3,87.2,75.9,0.274,0.305,0.275,0.325,0.2,,,,,,,,,,,,,,
