,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,CH_ba,SL_ba,FF_ba,SI_ba,CU_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,EP%,wEP/C,vEP
10,2023-08-19,716925,Lineout,field_out,True,642350,663776,Jose Siri,Patrick Sandoval,0,0,0,35aef955-83c1-4808-b0fa-90cb81b69736,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,
11,2023-08-19,716925,Groundout,field_out,True,519058,621107,Mike Moustakas,Zach Eflin,0,0,0,5b7b5c15-d8c9-4675-acb3-7e9b23ad5b2f,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,98.0,107.0,105.0,122.0,120.0,127.0,0.319,0.062,0.044000000000000004,0.263,0.051,2.53,1.09,0.79,1.27,-0.61,92.9,92.2,80.0,79.1,0.192,0.6,0.104,0.259,0.185,0.179,100.0,106.0,102.0,0.261,-0.01,88.5,0.307,,,
12,2023-08-19,716925,Flyout,field_out,True,681351,621107,Logan O'Hoppe,Zach Eflin,1,0,0,e8e8325c-2411-49ea-93f4-461137b62ab1,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,98.0,107.0,105.0,122.0,120.0,127.0,0.319,0.062,0.044000000000000004,0.263,0.051,2.53,1.09,0.79,1.27,-0.61,92.9,92.2,80.0,79.1,0.192,0.6,0.104,0.259,0.185,0.179,100.0,106.0,102.0,0.261,-0.01,88.5,0.307,,,
13,2023-08-19,716925,Strikeout,strikeout,True,545341,621107,Randal Grichuk,Zach Eflin,0,0,0,4359ae2f-70a7-4f7f-966f-b822268e7fcb,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,98.0,107.0,105.0,122.0,120.0,127.0,0.319,0.062,0.044000000000000004,0.263,0.051,2.53,1.09,0.79,1.27,-0.61,92.9,92.2,80.0,79.1,0.192,0.6,0.104,0.259,0.185,0.179,100.0,106.0,102.0,0.261,-0.01,88.5,0.307,,,
14,2023-08-19,716925,Strikeout,strikeout,True,542194,663776,Christian Bethancourt,Patrick Sandoval,0,0,0,e58339d4-289b-4d40-9edf-7a517027dbda,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,
15,2023-08-19,716925,Groundout,field_out,True,650490,663776,Yandy Díaz,Patrick Sandoval,0,0,0,5a0d03ec-1e2b-4fcc-8e20-b78ef4336614,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,
16,2023-08-19,716925,Lineout,field_out,True,668227,663776,Randy Arozarena,Patrick Sandoval,1,1,0,7b4002d4-f8fb-4e51-b299-ab05b0a95ba8,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,
17,2023-08-19,716925,Flyout,field_out,True,592669,621107,Hunter Renfroe,Zach Eflin,0,0,0,3c9af478-5c2f-4685-b3e8-0d140c59e942,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,98.0,107.0,105.0,122.0,120.0,127.0,0.319,0.062,0.044000000000000004,0.263,0.051,2.53,1.09,0.79,1.27,-0.61,92.9,92.2,80.0,79.1,0.192,0.6,0.104,0.259,0.185,0.179,100.0,106.0,102.0,0.261,-0.01,88.5,0.307,,,
18,2023-08-19,716925,Pop Out,field_out,True,650859,621107,Luis Rengifo,Zach Eflin,0,0,0,ff050a44-474c-4383-aac3-804ee5563b25,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,98.0,107.0,105.0,122.0,120.0,127.0,0.319,0.062,0.044000000000000004,0.263,0.051,2.53,1.09,0.79,1.27,-0.61,92.9,92.2,80.0,79.1,0.192,0.6,0.104,0.259,0.185,0.179,100.0,106.0,102.0,0.261,-0.01,88.5,0.307,,,
19,2023-08-19,716925,Single,single,False,677941,621107,Jordyn Adams,Zach Eflin,0,0,0,cbea08ef-2e32-41f9-a5a3-2fc163376e47,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,98.0,107.0,105.0,122.0,120.0,127.0,0.319,0.062,0.044000000000000004,0.263,0.051,2.53,1.09,0.79,1.27,-0.61,92.9,92.2,80.0,79.1,0.192,0.6,0.104,0.259,0.185,0.179,100.0,106.0,102.0,0.261,-0.01,88.5,0.307,,,
20,2023-08-19,716925,Lineout,field_out,True,694384,621107,Nolan Schanuel,Zach Eflin,0,0,0,da8f7f8f-d66d-4da6-95a4-0d47bafc527b,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,98.0,107.0,105.0,122.0,120.0,127.0,0.319,0.062,0.044000000000000004,0.263,0.051,2.53,1.09,0.79,1.27,-0.61,92.9,92.2,80.0,79.1,0.192,0.6,0.104,0.259,0.185,0.179,100.0,106.0,102.0,0.261,-0.01,88.5,0.307,,,
21,2023-08-19,716925,Strikeout,strikeout,True,623912,663776,Harold Ramírez,Patrick Sandoval,0,0,0,aab66628-d54b-4e2a-9eca-5a220628463b,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,
22,2023-08-19,716925,Single,single,False,670623,663776,Isaac Paredes,Patrick Sandoval,1,0,0,c9421cd9-bc9e-4573-81dc-a5fab598b98a,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,
23,2023-08-19,716925,Walk,walk,False,678554,663776,Curtis Mead,Patrick Sandoval,1,0,1,e750db7c-de41-4176-ae9c-2780b28e2602,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,
24,2023-08-19,716925,Double,double,False,678545,663776,Osleivis Basabe,Patrick Sandoval,1,0,1,3fbf7b42-389c-48b9-b3ea-fbe478331c73,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,
25,2023-08-19,716925,Groundout,field_out,True,666139,663776,Josh Lowe,Patrick Sandoval,0,0,1,ed3961d4-042c-4aaa-839c-0b5150a8aebd,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,
26,2023-08-19,716925,Strikeout,strikeout,True,642350,663776,Jose Siri,Patrick Sandoval,0,0,0,87aeaf95-2c2e-4d73-946f-d1cf0ee441e0,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,
27,2023-08-19,716925,Lineout,field_out,True,660271,621107,Shohei Ohtani,Zach Eflin,0,0,0,d8e0c90f-7c69-4fda-9c30-49334df52866,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,98.0,107.0,105.0,122.0,120.0,127.0,0.319,0.062,0.044000000000000004,0.263,0.051,2.53,1.09,0.79,1.27,-0.61,92.9,92.2,80.0,79.1,0.192,0.6,0.104,0.259,0.185,0.179,100.0,106.0,102.0,0.261,-0.01,88.5,0.307,,,
28,2023-08-19,716925,Strikeout,strikeout,True,592273,621107,Brandon Drury,Zach Eflin,0,0,0,8686533e-aebe-4b98-83ee-490629af0e8e,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,98.0,107.0,105.0,122.0,120.0,127.0,0.319,0.062,0.044000000000000004,0.263,0.051,2.53,1.09,0.79,1.27,-0.61,92.9,92.2,80.0,79.1,0.192,0.6,0.104,0.259,0.185,0.179,100.0,106.0,102.0,0.261,-0.01,88.5,0.307,,,
29,2023-08-19,716925,Flyout,field_out,True,519058,621107,Mike Moustakas,Zach Eflin,1,0,0,801be7dc-9df7-4295-bf26-a4d17007cd21,621107.0,zacheflin,Eflin,Right,Zach Eflin,3.5,3.02,177.2,108.0,98.0,106.0,0.775,9.42,1.22,8.0,0.96,1.48,0.21,0.449,0.159,0.34299999999999997,0.449,86.4,75.0,99.0,94.0,100.0,110.0,107.0,83.0,123.0,112.0,98.0,107.0,105.0,122.0,120.0,127.0,0.319,0.062,0.044000000000000004,0.263,0.051,2.53,1.09,0.79,1.27,-0.61,92.9,92.2,80.0,79.1,0.192,0.6,0.104,0.259,0.185,0.179,100.0,106.0,102.0,0.261,-0.01,88.5,0.307,,,
30,2023-08-19,716925,Groundout,field_out,True,542194,663776,Christian Bethancourt,Patrick Sandoval,1,0,0,42bf3ce6-7fc1-4a70-922f-51e2fa1db9b3,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,
31,2023-08-19,716925,Groundout,field_out,True,650490,663776,Yandy Díaz,Patrick Sandoval,1,0,0,047ec6df-37ff-45b9-a9b5-4e23388db9c4,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,
32,2023-08-19,716925,Field Error,field_error,False,668227,663776,Randy Arozarena,Patrick Sandoval,0,0,0,7a13f450-44e0-4fae-953c-cbbb0c5afbef,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,
33,2023-08-19,716925,Single,single,False,623912,663776,Harold Ramírez,Patrick Sandoval,1,0,1,79c93149-6ab6-4e66-99d2-27101e1b1fd3,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,
34,2023-08-19,716925,Single,single,False,670623,663776,Isaac Paredes,Patrick Sandoval,0,0,1,93fe18ea-24d4-427e-946a-44518609d39d,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,
35,2023-08-19,716925,Double,double,False,678554,663776,Curtis Mead,Patrick Sandoval,1,0,1,3c9f6904-67c0-4f36-bc4a-6160fe11d4f6,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,
36,2023-08-19,716925,Double,double,False,678545,663776,Osleivis Basabe,Patrick Sandoval,1,1,1,be17185f-1908-4564-aaec-e07d5de274a3,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.256,0.285,0.09,0.258,-1.22,0.36,0.02,0.27,0.3,93.0,93.2,86.5,76.5,0.184,0.267,0.336,0.269,0.286,0.2,,,,,,,,,,
