,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,KC%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vSI,vSL,vCU,vKC,SI_ba,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba,FS_ba
0,2023-08-30,716782,Single,single,False,673490,571945,Ha-Seong Kim,Miles Mikolas,0,0,0,5e869ea5-b004-4188-a084-90de2a37d91f,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,
1,2023-08-30,716782,Sac Bunt,sac_bunt,True,665742,571945,Juan Soto,Miles Mikolas,0,0,1,a17f1cf5-ac84-4d66-9e8c-151cdc7eee2b,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,
2,2023-08-30,716782,Single,single,False,592518,571945,Manny Machado,Miles Mikolas,1,0,1,6e283a22-3e00-4632-b38c-859f726b8adb,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,
3,2023-08-30,716782,Walk,walk,False,665487,571945,Fernando Tatis Jr.,Miles Mikolas,1,0,1,26566ff5-5577-4ab8-9c14-96e54680aa98,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,
4,2023-08-30,716782,Grounded Into DP,grounded_into_double_play,True,593428,571945,Xander Bogaerts,Miles Mikolas,1,0,1,5dfeba5c-b85e-457e-8536-f0143580f41b,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,
5,2023-08-30,716782,Walk,walk,False,669242,448179,Tommy Edman,Rich Hill,1,0,0,7e2d3d82-8588-45db-b613-b99b3a31613d,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,0.04,0.342,0.08800000000000001,0.354,0.008,0.023,-0.32,2.5,-2.52,-1.16,-3.65,-0.06,88.4,86.1,71.1,72.0,67.1,0.105,0.249,0.5,0.283,0.263,85.0,97.0,93.0,0.147,-1.27,83.3,0.39,0.233,
6,2023-08-30,716782,Strikeout,strikeout,True,502671,448179,Paul Goldschmidt,Rich Hill,0,0,1,e4f9febc-1902-44a1-a20d-cb6b0eb67563,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,0.04,0.342,0.08800000000000001,0.354,0.008,0.023,-0.32,2.5,-2.52,-1.16,-3.65,-0.06,88.4,86.1,71.1,72.0,67.1,0.105,0.249,0.5,0.283,0.263,85.0,97.0,93.0,0.147,-1.27,83.3,0.39,0.233,
7,2023-08-30,716782,Flyout,field_out,True,575929,448179,Willson Contreras,Rich Hill,1,1,1,5aa2dfb3-ff6e-47f4-952d-31bd7dd7c974,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,0.04,0.342,0.08800000000000001,0.354,0.008,0.023,-0.32,2.5,-2.52,-1.16,-3.65,-0.06,88.4,86.1,71.1,72.0,67.1,0.105,0.249,0.5,0.283,0.263,85.0,97.0,93.0,0.147,-1.27,83.3,0.39,0.233,
8,2023-08-30,716782,Flyout,field_out,True,571448,448179,Nolan Arenado,Rich Hill,0,0,0,6e29082d-bfee-471f-b997-45b553050786,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,0.04,0.342,0.08800000000000001,0.354,0.008,0.023,-0.32,2.5,-2.52,-1.16,-3.65,-0.06,88.4,86.1,71.1,72.0,67.1,0.105,0.249,0.5,0.283,0.263,85.0,97.0,93.0,0.147,-1.27,83.3,0.39,0.233,
9,2023-08-30,716782,Strikeout,strikeout,True,643265,571945,Garrett Cooper,Miles Mikolas,0,0,0,4fe98c98-c329-4b16-9ed6-23aa45143c74,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,
