,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FS%,wFS/C,vFS
0,2023-06-25,717620,Strikeout,strikeout,True,678225,691587,Ji Hwan Bae,Eury Pérez,0,0,0,4864d03f-3b6c-46e9-997f-12399b8743ae,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,
1,2023-06-25,717620,Flyout,field_out,True,457705,691587,Andrew McCutchen,Eury Pérez,0,0,0,8453d681-5a03-40c4-b01d-9d41501e05a9,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,
2,2023-06-25,717620,Single,single,False,641943,691587,Joshua Palacios,Eury Pérez,0,0,0,fead175e-ad01-4a39-9347-500f3f790918,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,
3,2023-06-25,717620,Flyout,field_out,True,467793,691587,Carlos Santana,Eury Pérez,0,0,0,6cd961b6-a395-4850-adff-48f3abe49c17,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,
4,2023-06-25,717620,Groundout,field_out,True,650333,670912,Luis Arraez,Johan Oviedo,0,0,0,9852cc2a-769c-4207-9f39-c52ba529d1ad,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.8,0.82,-0.07,95.8,88.2,80.9,0.277,0.21,0.193,0.25,100.0,93.0,92.0,0.05,0.93,95.7,0.276,,,,,,,,,,,
5,2023-06-25,717620,Single,single,False,643265,670912,Garrett Cooper,Johan Oviedo,0,0,0,0ea732b0-2d19-49b9-864f-e560c0004ae2,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.8,0.82,-0.07,95.8,88.2,80.9,0.277,0.21,0.193,0.25,100.0,93.0,92.0,0.05,0.93,95.7,0.276,,,,,,,,,,,
6,2023-06-25,717620,Single,single,False,650559,670912,Bryan De La Cruz,Johan Oviedo,1,1,1,5d7ef1d9-330e-416d-9aaf-9e316e8209fa,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.8,0.82,-0.07,95.8,88.2,80.9,0.277,0.21,0.193,0.25,100.0,93.0,92.0,0.05,0.93,95.7,0.276,,,,,,,,,,,
7,2023-06-25,717620,Lineout,field_out,True,660821,670912,Jesús Sánchez,Johan Oviedo,1,0,0,cd263f94-fcf2-4a3f-bb9e-42c8ef6815f9,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.8,0.82,-0.07,95.8,88.2,80.9,0.277,0.21,0.193,0.25,100.0,93.0,92.0,0.05,0.93,95.7,0.276,,,,,,,,,,,
8,2023-06-25,717620,Flyout,field_out,True,493329,670912,Yuli Gurriel,Johan Oviedo,0,0,0,2985b1a7-a361-4d27-b670-4ad0bf363e50,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.8,0.82,-0.07,95.8,88.2,80.9,0.277,0.21,0.193,0.25,100.0,93.0,92.0,0.05,0.93,95.7,0.276,,,,,,,,,,,
9,2023-06-25,717620,Single,single,False,680779,691587,Henry Davis,Eury Pérez,1,0,0,90d0632c-993d-4378-8947-48a920edba70,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,
10,2023-06-25,717620,Strikeout,strikeout,True,669261,691587,Jack Suwinski,Eury Pérez,0,0,0,861d0aa9-5eae-4063-8254-a06d514f3c64,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,
11,2023-06-25,717620,Walk,walk,False,672779,691587,Tucupita Marcano,Eury Pérez,1,0,1,5f5609b3-f1b7-4502-96d0-9a72d69fdcef,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,
12,2023-06-25,717620,Strikeout,strikeout,True,666801,691587,Rodolfo Castro,Eury Pérez,0,0,1,eb9f4505-ee70-469a-be6b-af43d4e89b7a,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,
13,2023-06-25,717620,Strikeout,strikeout,True,595978,691587,Austin Hedges,Eury Pérez,0,0,0,b437b03c-86ac-46b6-870b-5d967d7fed97,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,
14,2023-06-25,717620,Groundout,field_out,True,542932,670912,Jon Berti,Johan Oviedo,0,0,0,47e90998-404c-4a3d-a2c7-81086cb58114,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.8,0.82,-0.07,95.8,88.2,80.9,0.277,0.21,0.193,0.25,100.0,93.0,92.0,0.05,0.93,95.7,0.276,,,,,,,,,,,
15,2023-06-25,717620,Strikeout,strikeout,True,663743,670912,Nick Fortes,Johan Oviedo,0,0,0,484cfcd8-54a6-4ee8-af09-3f8bef21509e,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,103.0,98.0,104.0,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.8,0.82,-0.07,95.8,88.2,80.9,0.277,0.21,0.193,0.25,100.0,93.0,92.0,0.05,0.93,95.7,0.276,,,,,,,,,,,
